Parameter,Estimate,se
fsh_logq,-17.97685649360468,0.03394423141582176
fsh_logq.1,-17.43666332113544,0.024590311967439316
srv_logq,-16.978534496365704,0.01809527945049131
mr_logq,-0.07964648725720888,0.009640111804549373
log_rbar,13.026871784467705,0.12709917748389815
log_rinit,13.657031458635755,0.17002659530389086
log_Fbar,-3.100702014692757,0.3457092357324588
log_spr_Fxx,-2.2576583378149953,0.25834433782784516
log_spr_Fxx.1,-2.4368884970858975,0.2496024730603255
log_spr_Fxx.2,-2.7863656266765804,0.24783188806310008
log_spr_Fxx.3,-3.146936099912437,0.2656195591151959
log_spr_Fxx.4,-3.5502459011316367,0.3107438206519562
pred_rec,1265499.0812395995,1068281.687308671
pred_rec.1,1583952.4995324744,1564823.552737157
pred_rec.2,1856879.8472258865,2091406.041503396
pred_rec.3,1700439.4639047924,1816742.2443314143
pred_rec.4,1346051.7415640927,1210381.2105840214
pred_rec.5,17778751.624709718,2563715.704625034
pred_rec.6,975077.6197007179,714895.0185233441
pred_rec.7,896318.3877163442,614693.2047372437
pred_rec.8,877982.7374875395,574528.2663550295
pred_rec.9,910409.641211881,578354.3515816471
pred_rec.10,983419.6594080832,613742.5031563333
pred_rec.11,1039323.0279390702,626475.139953154
pred_rec.12,941159.3223543316,531682.4270882953
pred_rec.13,703031.5146784035,370166.7134708066
pred_rec.14,535591.80513916,265037.13349570316
pred_rec.15,492594.4403726099,234527.5053298676
pred_rec.16,574043.6433447996,262552.5524283305
pred_rec.17,690882.681416599,288397.8767236094
pred_rec.18,604447.0028493814,250752.14068326156
pred_rec.19,488009.29533770314,208582.2638687742
pred_rec.20,622829.2958014257,242925.19677206594
pred_rec.21,995865.9527716216,303626.32881794195
pred_rec.22,922969.758342495,347845.5133027182
pred_rec.23,2085872.275074817,406609.0297484648
pred_rec.24,1256670.404419483,416401.24262121174
pred_rec.25,1390004.6944879438,385661.76766795473
pred_rec.26,1086788.8314679796,338376.53242188366
pred_rec.27,694163.0479802254,268887.2270351613
pred_rec.28,634323.6914072395,227409.71517539394
pred_rec.29,628548.573792729,216949.4049670136
pred_rec.30,697748.2343690076,209630.34160775683
pred_rec.31,612494.522787611,200174.34683465818
pred_rec.32,555427.9120790259,181642.94570698042
pred_rec.33,438321.14185163577,179146.28995317782
pred_rec.34,1519728.933847605,233496.46365942285
pred_rec.35,772515.9501206898,197545.73968778807
pred_rec.36,278256.33259442967,114012.82112305655
pred_rec.37,410405.7844524401,136942.88964640084
pred_rec.38,596301.1610118935,181490.25553733573
pred_rec.39,668891.9656799353,270044.57931108953
pred_rec.40,2752901.0421757954,760218.1669507062
pred_rec.41,2637235.2081955406,1796216.8649565245
