year,Fxx,ABC,discarded
1975,0.35,4128304.400753563,67685.16545544377
1975,0.4,3461826.8784808796,56511.31486659206
1975,0.5,2453201.9530183133,39787.562752890335
1975,0.6,1717723.2239439993,27729.896932728683
1975,0.7,1152201.0969818318,18516.477369792792
1976,0.35,4147410.196633433,117687.79356200996
1976,0.4,3477157.531302711,98174.12052625863
1976,0.5,2463341.6287768134,69031.39381046566
1976,0.6,1724461.5957502152,48066.54097093347
1976,0.7,1156537.7419440479,32073.339260807472
1977,0.35,4691724.287654159,207194.1625977186
1977,0.4,3932219.694429206,173143.19008084195
1977,0.5,2784360.939498889,122063.59966268933
1977,0.6,1948504.0450553463,85151.18539636041
1977,0.7,1306444.3761100161,56899.12275089401
1978,0.35,5293171.463575225,197631.28061445444
1978,0.4,4436391.6509641,165289.00545031796
1978,0.5,3141445.817046445,116671.09891916407
1978,0.6,2198433.0427956306,81462.0761087901
1978,0.7,1474037.3033454218,54471.10505597535
1979,0.35,5856162.391757737,166689.18131097202
1979,0.4,4908940.420790229,139457.01859686704
1979,0.5,3476783.783829415,98486.70555210901
1979,0.6,2433469.486745585,68790.40927185009
1979,0.7,1631811.8376487233,46010.817288709506
1980,0.35,6302300.725955578,130748.54802712258
1980,0.4,5284126.298677302,109373.23358327983
1980,0.5,3743789.477171391,77225.9471499943
1980,0.6,2620995.0301934704,53932.97447785133
1980,0.7,1757888.8700670872,36069.69196808427
1981,0.35,6562980.437350262,111201.13795077566
1981,0.4,5503512.564703578,92966.23705423345
1981,0.5,3900094.4325866792,65583.42451801561
1981,0.6,2730861.994281952,45773.178624683096
1981,0.7,1831800.68700742,30597.850630058583
1982,0.35,6935889.813579775,84187.42827673542
1982,0.4,5817237.56021403,70296.5257032591
1982,0.5,4123496.3435068065,49500.67495391205
1982,0.6,2887834.9606860857,34503.09057589756
1982,0.7,1937374.4012946452,23041.067250766417
1983,0.35,6913795.33430366,100802.65873279586
1983,0.4,5798225.644476437,84154.0144236357
1983,0.5,4109514.5353260464,59241.63811071315
1983,0.6,2877790.3128114957,41284.215774955956
1983,0.7,1930507.3768478371,27565.132710275742
1984,0.35,6996052.291942012,127908.04933653609
1984,0.4,5866503.1493886495,106870.89770437719
1984,0.5,4157159.602281319,75325.76334337292
1984,0.6,2910779.4890225376,52538.813641620356
1984,0.7,1952446.04074884,35103.011967795166
1985,0.35,7074799.256448389,120869.39933082878
1985,0.4,5932285.032916921,101043.98692825373
1985,0.5,4203507.631026736,71275.78021667401
1985,0.6,2943096.7244938477,49742.627628925635
1985,0.7,1974054.1549836202,33249.38492933704
1986,0.35,7034963.154741687,105287.12718748527
1986,0.4,5899008.116799591,88033.580657618
1986,0.5,4180059.8881668122,62115.368845902325
1986,0.6,2926745.161559448,43358.32189934166
1986,0.7,1963119.5820253748,28986.37892471321
1987,0.35,6888774.6287399735,84925.88952265559
1987,0.4,5776697.332830603,71005.06218635559
1987,0.5,4093677.803503706,50096.29687539192
1987,0.6,2866407.949304151,34966.74643279611
1987,0.7,1922722.1468265262,23375.40257446278
1988,0.35,6652167.231128485,68465.3309689335
1988,0.4,5578499.587476452,57230.98554965308
1988,0.5,3953450.7082251343,40366.00811057016
1988,0.6,2768334.838120624,28168.983804833202
1988,0.7,1856995.4492471907,18827.96942649562
1989,0.35,6367721.765914783,51434.93353312289
1989,0.4,5340321.224812339,42965.480827626416
1989,0.5,3785034.6235822714,30273.14398887774
