Parameter,Estimate,se
log_srv_slx_pars,1.396354288526845,0.3375995418124036
log_srv_slx_pars.1,1.0582645412121825,0.10006219436411247
log_srv_slx_pars.2,-0.555060613342597,0.423541606979438
log_srv_slx_pars.3,-0.15739257238153911,0.14408451918724435
log_srv_slx_pars.4,0.5926449304961422,0.21622582455799969
log_srv_slx_pars.5,0.5043400552334057,0.06546879786056792
log_srv_slx_pars.6,0.45252540025065197,0.39445017776160557
log_srv_slx_pars.7,0.8904983395278872,0.18527941395944364
fsh_logq,-17.752319944878028,0.039773530012529514
fsh_logq.1,-17.28736910455406,0.02604760915632191
fsh_logq.2,-17.012042048238683,0.037601476985635617
srv_logq,-16.903429175652217,0.060452036891807504
srv_logq.1,-16.685547982046913,0.028670156059269855
mr_logq,-0.00040679478887235783,9.997459611664713e-4
log_rbar,13.561958400887836,0.09059084576151141
log_rinit,13.831338878854215,0.14068000558676072
log_sigma_r,-0.6406853219725412,0.08707644554716283
log_Fbar,-2.889217353516868,0.32362537091325233
log_spr_Fxx,-2.234155024529929,0.26100764454380565
log_spr_Fxx.1,-2.414999712800477,0.2515443850858756
log_spr_Fxx.2,-2.766466367152556,0.24876844232657938
log_spr_Fxx.3,-3.127768797022983,0.2657176037540705
log_spr_Fxx.4,-3.530498536178152,0.30973290693529454
pred_rec,951746.8981705268,521908.3401568575
pred_rec.1,979787.9910933172,546235.5691953255
pred_rec.2,1014276.2439171859,578833.4640556921
pred_rec.3,1020768.0509860129,587816.5815798917
pred_rec.4,20315439.96589135,2009929.4049366934
pred_rec.5,1086211.9702540175,647596.9069069476
pred_rec.6,1121522.736082912,669556.1746450147
pred_rec.7,1188301.6045039713,710074.0465855306
pred_rec.8,1218009.6086286947,706232.7699534565
pred_rec.9,1176860.3632442667,648336.7662535983
pred_rec.10,1071956.3642166683,554495.4334681012
pred_rec.11,930578.0509290687,447084.9571907035
pred_rec.12,804857.5522155165,360497.7519211717
pred_rec.13,681854.6968965266,286365.1816589309
pred_rec.14,580463.1348305964,231878.98270341379
pred_rec.15,544374.6773941852,210350.09784154873
pred_rec.16,566715.0915130272,212481.5265143806
pred_rec.17,597403.07037569955,216835.09953443296
pred_rec.18,563830.5741565916,201140.35860134874
pred_rec.19,532349.1777531272,188236.71971225285
pred_rec.20,652761.1099776749,226732.3265875561
pred_rec.21,803099.4109639747,281573.20170364645
pred_rec.22,1072838.645097511,361321.63165208104
pred_rec.23,1473830.2259715982,418563.0390289716
pred_rec.24,1553851.62438752,427460.85917490575
pred_rec.25,1151381.3498322573,373218.7058432311
pred_rec.26,1011175.5139989058,326670.09079995897
pred_rec.27,863392.8599244789,275089.07948845736
pred_rec.28,660077.7127027462,217506.02985849098
pred_rec.29,589116.4340272124,196631.93951186797
pred_rec.30,733555.200650016,203275.42110139836
pred_rec.31,556049.1121404364,172344.06190009764
pred_rec.32,464019.9179870348,143768.27079832964
pred_rec.33,448774.3112899836,152685.1159265853
pred_rec.34,1153055.1823062713,209459.30022968168
pred_rec.35,577944.8915904176,162106.13180108333
pred_rec.36,265677.0679252844,83167.73739612488
pred_rec.37,289810.42898371,81098.06173211169
pred_rec.38,331706.89698741754,95925.62133428603
pred_rec.39,615125.3266811111,160600.80298818607
pred_rec.40,1220894.6340350579,248326.96755114736
pred_rec.41,1114802.5765267154,303307.60208955826
pred_rec.42,1229972.4957230394,402700.0254472366
pred_rec.43,4377348.336141721,501913.37587095454
pred_rec.44,929721.4721705446,415343.2400108548
pred_rec.45,1281374.0698351525,473229.7472481286
pred_rec.46,1401968.8948063753,680292.1266436653
pred_rec.47,1035433.5535339073,541045.6591460925
