Parameter,Estimate,se
fsh_logq,-17.987843081713102,0.029727863114872397
fsh_logq.1,-17.639708369486453,0.026420421420645848
srv_logq,-17.10534265520909,0.020388196838260788
mr_logq,-0.06400237940037393,0.009727216530684608
log_rbar,13.031439712468776,0.12460233742041026
log_rinit,13.53185288520924,0.16636310237067634
log_Fbar,-3.1393415549586017,0.3499122487752991
log_spr_Fxx,-2.2373027326286365,0.2614264115169941
log_spr_Fxx.1,-2.4184672390190394,0.2520317187785512
log_spr_Fxx.2,-2.77075472724482,0.24945862364380633
log_spr_Fxx.3,-3.1332687775647,0.26677931304872676
log_spr_Fxx.4,-3.5379854953995857,0.3115890360450504
pred_rec,1028645.6187899177,762929.8828493477
pred_rec.1,1072599.503100574,813852.1337358489
pred_rec.2,1111589.3381343724,867024.675374243
pred_rec.3,1076847.7899763947,833129.03560727
pred_rec.4,22241138.986798096,2396747.4712647176
pred_rec.5,1168665.4637722196,945748.7889767564
pred_rec.6,1256356.5256504533,1030746.8314097332
pred_rec.7,1434828.0812251314,1198340.851969092
pred_rec.8,1499207.5736214896,1196802.3324780345
pred_rec.9,1371362.628277722,1032188.0212713485
pred_rec.10,1180407.424600729,813586.3598450648
pred_rec.11,1029440.5242566916,647673.0577429499
pred_rec.12,917492.625389487,527936.2368217678
pred_rec.13,734584.3503512566,390587.9707325296
pred_rec.14,574362.4757557864,288399.79555198224
pred_rec.15,528684.6928982009,256111.6036659432
pred_rec.16,612569.8574214935,287055.55759968905
pred_rec.17,755455.5215287925,320634.81622888526
pred_rec.18,658065.1710303137,281859.25658010383
pred_rec.19,551284.3323799735,238473.31675950906
pred_rec.20,667531.7789814132,272506.8801848536
pred_rec.21,1162603.6248934215,334962.37891680707
pred_rec.22,900535.0129331568,370858.22469208104
pred_rec.23,2451448.872745438,438513.6307477972
pred_rec.24,1248822.1322971445,454840.21558088757
pred_rec.25,1645400.7704934985,433193.75380588445
pred_rec.26,1171391.601698267,389334.2409451116
pred_rec.27,806870.5843111967,318265.18696621316
pred_rec.28,737809.1226198077,270551.50760364154
pred_rec.29,698796.1209086048,253800.32629858208
pred_rec.30,806251.1836034093,244787.73863316327
pred_rec.31,685161.2919902534,231469.89920868474
pred_rec.32,614285.0134641948,208052.48783174393
pred_rec.33,488265.5780072348,205594.771484119
pred_rec.34,1818444.0305685091,269202.8976857239
pred_rec.35,794069.6234982708,216262.87837896464
pred_rec.36,259799.56659643038,107608.53190571861
pred_rec.37,337159.29607928096,125485.22105432503
pred_rec.38,582051.1236797452,197441.89971512792
pred_rec.39,730163.1117648259,337877.1741596525
pred_rec.40,890845.0649382921,554249.1189254445
