year,index,Fmort,biom,expl_biom,expl_abd,spawn_biom
1975,0,0.030246723075110782,77.4975383594318,51.58305562907137,6.339193493590364,36.96139573282388
1976,1,0.03032921330973853,75.8806270622437,50.74932805855652,6.256395256054017,36.357962675122494
1977,2,0.017646894021570707,74.6949160905091,50.35603486613049,6.218451728175363,35.862368127349484
1978,3,0.025061679780197358,73.4780808347687,49.9129943931066,6.165780266597797,35.61117499543484
1979,4,0.038212106605225095,123.81736558103847,49.829962137972764,6.344946036333528,37.10738674242447
1980,5,0.027857470497935105,126.14590030822018,50.51297611241869,6.6250388703840235,36.3351577158493
1981,6,0.020654817306855196,127.6426694387393,53.813227541529564,7.379716723812998,38.98421594177105
1982,7,0.02216283517922074,128.09815942044963,59.228297102763555,8.377248187658672,44.655678998171936
1983,8,0.02965578237396253,127.12533501508776,65.52958787004133,9.353195407740795,50.263536885108714
1984,9,0.0255462365885466,125.06424608984186,72.02380454867621,10.195390649533993,55.36735774693099
1985,10,0.03892453325466581,121.40094800345764,76.56457511997596,10.60848853492742,57.88543412433615
1986,11,0.05358969082857176,115.68166966902055,77.94360193009213,10.534223209957146,57.95287976172544
1987,12,0.04908913007671852,109.07298848763872,78.9869018293138,10.438451008038053,55.96361219615683
1988,13,0.054848244480672735,101.96907231512677,76.2779816043736,9.8490569452701,53.348004060514114
1989,14,0.05128295820814114,94.7685700522027,72.8534131337189,9.21174345175904,50.14951046904867
1990,15,0.0476295739582556,88.0113827084736,69.15190140115887,8.580023993528187,46.98889013676238
1991,16,0.061044089169331316,81.24276412196208,64.23573381585719,7.82776780267101,43.806838474458864
1992,17,0.07155271921525691,74.35031256223606,59.130491154925885,7.107741423061591,40.15657251189552
1993,18,0.10739498287630544,66.6234585472708,52.821140580212976,6.283165916301394,36.18519196814166
1994,19,0.10016081813732822,59.3032087979284,46.522650908463454,5.487798465529553,31.71329207176616
1995,20,0.10553560318648796,53.219848970938266,42.89083562992553,5.153437089473036,27.966782349642823
1996,21,0.12339334768078368,47.925616703759,37.30945845332864,4.48381743945366,24.526522180416993
1997,22,0.142789710169152,43.77666902452146,32.10257932065228,3.8853418454334414,21.27926832065647
1998,23,0.16077431474521287,41.42813887538324,27.595023102916073,3.399405086330382,18.367047570854865
1999,24,0.11976313539838565,40.54644826691919,24.642397142923,3.126258926419488,16.032986102261326
2000,25,0.1312589866985557,39.62489480182587,22.81923911873577,3.0151750704792426,14.802242614938832
2001,26,0.0991718498547103,38.950518797697555,22.133838684253046,3.046567942163848,14.052047875039413
2002,27,0.09302072892716086,38.34963427458849,22.176200325134896,3.1435332331205066,13.983336768257457
2003,28,0.09170444481181315,37.07814139789755,22.34316529529521,3.2179953223910913,14.088452741937845
2004,29,0.09897649767202171,35.51675941109961,22.31020626258464,3.2265927477666128,14.15343020787266
2005,30,0.09188724694609489,34.459403835988994,22.075827815365614,3.1775826075010607,14.020546984307689
2006,31,0.09133849948874338,32.96206270254671,21.65201017144401,3.0889265495152407,13.74584391725406
2007,32,0.07127194553773916,31.4980296859907,21.29054357631937,3.0083123803236154,13.373682693760632
2008,33,0.07352759882190625,30.16195465153497,20.834883539127805,2.913910000100667,13.099962362848283
2009,34,0.05612598028682863,31.00146475928517,20.43164120281051,2.8294864947524045,12.821951175559109
2010,35,0.05470473135255023,30.565387101234318,20.080510204266844,2.7619685796922773,12.58909515951018
2011,36,0.04695707386575646,29.409579746012845,19.92224742477904,2.73929857847636,12.400396229881492
2012,37,0.05425836880522142,28.21474247969196,19.773920722146205,2.716429413169996,12.348829168951667
2013,38,0.054728250771537104,27.031983223734738,19.478588873967713,2.658351506603547,12.190757124920792
2014,39,0.04571877833791548,26.740519418169054,19.10464963527441,2.5796933467048118,12.005043633845883
2015,40,0.04702057983880507,28.37537994035568,18.629376067668957,2.491051810368202,11.8436503460536
2016,41,0.04065333991337523,30.034846853215605,17.622777310370164,2.308120724486732,11.632527037506227
2017,42,0.04381677161981822,32.276367723195136,17.65974308885876,2.346271069416486,11.64404396406996
2018,43,0.05138349742324994,43.06191238281985,18.02282361998941,2.4625025847206663,12.228533524983145
2019,44,0.05204325716943388,44.78045698253307,18.81498109912363,2.6560370091058885,12.681176957849157
2020,45,0.05844646721168205,46.985112019935684,20.78090247891093,3.084292116098036,13.935763760415623
2021,46,0.050842196363529525,49.10990415435565,23.550785217047963,3.585343718748389,15.683833982721437
2022,47,0.049189365038154916,50.12544473914322,25.9540547208517,3.9345383858846095,17.43531107414567
2023,NA,NA,50.90534912319664,28.22284536844438,4.2273552492631685,19.11252999082708
