year,Fxx,ABC,discarded
1975,0.35,5107667.751560674,99477.78236250259
1975,0.4,4299374.598445755,83494.41462278864
1975,0.5,3064759.3587813396,59260.90355081906
1975,0.6,2155774.7334765526,41554.126783044296
1975,0.7,1451783.6893317592,27889.519089864814
1976,0.35,5023977.361838976,100243.78049452385
1976,0.4,4228866.66421771,84137.38551639556
1976,0.5,3014432.677887936,59717.28648362373
1976,0.6,2120341.0527656563,41874.1483032766
1976,0.7,1427904.0076945794,28104.302187209156
1977,0.35,4951535.838090198,99082.01782073636
1977,0.4,4167845.8620322654,83168.85911897208
1977,0.5,2970888.304264876,59036.84840108613
1977,0.6,2089687.9282117775,41400.55043476241
1977,0.7,1407248.7638912613,27788.25172123368
1978,0.35,4933617.722986944,96521.36596046411
1978,0.4,4152769.192582717,81024.63621956759
1978,0.5,2960147.2056649076,57520.30997856903
1978,0.6,2082135.5883161612,40339.860291397854
1978,0.7,1402164.245843078,27077.756462916423
1979,0.35,4870311.342543274,106126.19052187871
1979,0.4,4099552.844017392,89036.65206343133
1979,0.5,2922288.847066978,63154.34477838205
1979,0.6,2055544.3022690974,44263.95978042834
1979,0.7,1384276.3832464323,29697.87840637273
1980,0.35,4760773.350653567,125200.61469748126
1980,0.4,4007309.1789439004,104960.60039294136
1980,0.5,2856491.683963676,74365.52238354596
1980,0.6,2009240.88289614,52079.35964462973
1980,0.7,1353083.049643838,34919.72551076634
1981,0.35,4899434.6886452725,214658.1754963832
1981,0.4,4122981.2361651124,179841.23963293328
1981,0.5,2937833.8457293515,127295.68345471854
1981,0.6,2065894.375294498,89084.17482640964
1981,0.7,1390947.0650882344,59699.269376756456
1982,0.35,5507796.175432561,287570.46801810054
1982,0.4,4633490.604022346,241174.70143234823
1982,0.5,3300054.3584954278,170971.48597582922
1982,0.6,2319822.63130825,119782.19946957463
1982,0.7,1561509.317376151,80339.48657301992
1983,0.35,6225879.018855613,288742.3117559949
1983,0.4,5237070.181567659,242310.22172107737
1983,0.5,3729378.3713271767,171939.51457723483
1983,0.6,2621336.8343244167,120543.27026487622
1983,0.7,1764315.3206756508,80892.61500658683
1984,0.35,6950149.062155713,260723.78431717647
1984,0.4,5846596.128364534,218886.35416421705
1984,0.5,4163731.4915741007,155413.43460770982
1984,0.6,2926790.698330496,109005.54484520071
1984,0.7,1969981.4773082177,73174.94039715342
1985,0.35,7538457.50569587,224411.98814381592
1985,0.4,6342693.197846248,188430.1726049784
1985,0.5,4518318.328640526,133819.73373461986
1985,0.6,3176692.0913800145,93875.56756924812
1985,0.7,2138522.884107438,63026.31239899908
1986,0.35,7758682.002804126,195243.33707024297
1986,0.4,6528929.99087573,163952.88771027036
1986,0.5,4651998.733353165,116451.79890295974
1986,0.6,3271193.823488159,81699.594901868
1986,0.7,2202405.974456699,54855.56718934815
1987,0.35,8002462.2341186255,147212.10491324475
1987,0.4,6735478.372767907,123613.1817150471
1987,0.5,4800678.170504521,87792.77863721561
1987,0.6,3376511.993318462,61589.68743027083
1987,0.7,2273710.728607568,41351.35409474198
1988,0.35,7706820.365260779,133998.62856586915
1988,0.4,6486892.815507852,112544.6281102427
1988,0.5,4623765.039639224,79960.27760145096
1988,0.6,3252215.7878683954,56109.50745176472
1988,0.7,2190079.513641952,37679.48669576223
1989,0.35,7334856.036005915,118588.2148602268
1989,0.4,6174084.814744322,99618.14008331319
1989,0.5,4401096.177074941,70794.15220899477
1989,0.6,3095747.663199462,49686.58613738879
1989,0.7,2084789.3621574545,33370.976398250656
1990,0.35,6959054.944072571,103016.96399178905
1990,0.4,5858044.777719182,86546.76556684016
1990,0.5,4176121.4829077874,61514.596601600075
1990,0.6,2937656.9981192094,43178.72405155827
1990,0.7,1978406.3604981715,29002.668863821065
1991,0.35,6501717.180237113,94329.65635733843
1991,0.4,5473177.11924469,79253.0361761114
1991,0.5,3901876.1305571343,56335.44560872406
1991,0.6,2744803.4074579417,39545.882955285095
1991,0.7,1848558.3248259192,26563.840594693076
1992,0.35,6048248.3616243815,80133.66822711297
1992,0.4,5091671.953350099,67326.07388081375
1992,0.5,3630141.191373474,47857.55360251357
1992,0.6,2553773.536804608,33594.74772565921
1992,0.7,1719968.2957523533,22566.39588431825
1993,0.35,5544712.536338614,68085.83443568408
1993,0.4,4667958.623268064,57198.830830210456
1993,0.5,3328249.979454868,40653.49383488609
1993,0.6,2341496.6615059082,28535.021526692086
1993,0.7,1577051.7855945434,19166.29298920451
1994,0.35,4852742.189876122,61454.507802911474
1994,0.4,4085398.446617114,51623.15807572685
1994,0.5,2912877.5918013845,36685.63230868824
1994,0.6,2049269.330953594,25747.40973393374
1994,0.7,1380228.051520103,17292.617498432217
1995,0.35,4316680.825895828,53555.00363674032
1995,0.4,3634176.2191443085,44979.164699151705
1995,0.5,2591237.1170598553,31955.349071222194
1995,0.6,1823029.4475294177,22423.061555110995
1995,0.7,1227871.610145225,15057.61272218649
1996,0.35,3779378.9003384593,49567.07958851137
1996,0.4,3181788.678730807,41624.91561840729
1996,0.5,2268635.8611255838,29567.09477118942
1996,0.6,1596047.277466522,20744.571794669988
1996,0.7,1074980.9659591329,13929.105147839378
1997,0.35,3263688.983252853,46882.9793945288
1997,0.4,2747581.5081419,39362.043716762084
1997,0.5,1958981.9690273362,27950.3085986203
1997,0.6,1378166.1347067961,19605.447378232675
1997,0.7,928216.1024699763,13161.780823023826
1998,0.35,2805472.549221461,44848.76701323209
1998,0.4,2361795.9530704925,37638.22394717637
1998,0.5,1683891.5790118368,26709.270961096874
1998,0.6,1184621.1450696287,18726.32105800532
1998,0.7,797852.5407040569,12567.16644325148
1999,0.35,2381977.2552364147,47444.58527950607
1999,0.4,2005139.398812017,39802.437684937846
1999,0.5,1429460.8528383072,28229.859458286417
1999,0.6,1005554.955239679,19784.71520157568
1999,0.7,677212.0508472397,13273.48288652167
2000,0.35,2147117.237654322,54280.91204203376
2000,0.4,1807244.6461321458,45527.29796254455
2000,0.5,1288178.4129753865,32279.19537858363
2000,0.6,906066.3417040753,22617.056425781033
2000,0.7,610156.1900036292,15170.79694827891
2001,0.35,1972082.2873099372,61617.602336996766
2001,0.4,1659678.149078565,51681.05100088266
2001,0.5,1182740.237290855,36642.4197837757
2001,0.6,831774.6762992769,25674.288750568074
2001,0.7,560060.5926049207,17221.505453167018
2002,0.35,1926325.702494471,66443.96139564736
2002,0.4,1620986.77083102,55736.54778130515
2002,0.5,1154971.3437668637,39525.695892722644
2002,0.6,812146.0701675894,27698.49319841334
2002,0.7,546792.6200484287,18581.31298884674
2003,0.35,1919473.6723693856,68159.08237570827
2003,0.4,1615085.9523594875,57185.68977024605
2003,0.5,1150622.2293531166,40564.44174888
2003,0.6,809014.068552475,28432.03379058692
2003,0.7,544645.8721321098,19076.2883899585
2004,0.35,1929603.2216970734,66710.15279592611
2004,0.4,1623566.9901985677,55978.96983484975
2004,0.5,1156618.8292567807,39717.97321938121
2004,0.6,813207.0242325087,27843.5561635038
2004,0.7,547456.5928468977,18683.929733239573
2005,0.35,1923113.7534292233,62455.02944112138
2005,0.4,1618141.1847550315,52415.57833673885
2005,0.5,1152790.1030844862,37197.400853749394
2005,0.6,810533.5626399202,26080.463645416243
2005,0.7,545666.2596997783,17502.845719985165
2006,0.35,1913722.9264664808,57073.24162203703
2006,0.4,1610324.5429374997,47902.59168732526
2006,0.5,1147312.2074994084,33998.64698453395
2006,0.6,806728.1645020302,23839.70549408663
2006,0.7,543128.1250284897,16000.084346540538
2007,0.35,1882774.9004159803,52719.02612121005
2007,0.4,1584361.170276614,44248.43709912001
2007,0.5,1128897.700381836,31405.578798300336
2007,0.6,793822.6501633232,22021.690254213772
2007,0.7,534461.4282611265,14780.039741159913
2008,0.35,1864809.2681220928,49663.060535963945
2008,0.4,1569305.098183243,41686.86402007507
2008,0.5,1118236.2203583154,29591.08409977438
2008,0.6,786359.3955030978,20751.18329770821
2008,0.7,529453.9486222705,13928.264699988358
2009,0.35,1825633.3613503757,46544.4431496691
2009,0.4,1536392.4826416434,39070.84085609383
2009,0.5,1094842.8861270768,27735.979132613484
2009,0.6,769938.9141383754,19451.21630701463
2009,0.7,518413.52173215954,13056.216092173734
2010,0.35,1801266.264653432,44350.26356828333
2010,0.4,1515936.7560303786,37227.66714743925
2010,0.5,1080320.3600187248,26426.16472796801
2010,0.6,759753.7101709687,18531.969818131638
2010,0.7,511569.8645803925,12438.851055350144
2011,0.35,1773331.3744982232,45165.40893508935
2011,0.4,1492436.4367195356,37904.35453033782
2011,0.5,1063583.4820600767,26898.48133925455
