year,index,Fmort,pred_rec,biom,expl_biom,expl_abd,spawn_biom
1975,0,0.03439298433620546,0.9732206560520735,66.1190546503302,51.16252733730056,6.754439743981982,31.155309912670774
1976,1,0.03466414362184,1.0031552826530377,64.58166039844005,50.101142568373234,6.620386782705925,30.43228025321046
1977,2,0.020272701120580952,1.030031754916116,63.55768450457849,49.52423795567855,6.548607123305458,29.801488941151607
1978,3,0.028943944664312295,1.0639974574478694,62.69181825958088,48.80821377929518,6.449567022598535,29.439396697629626
1979,4,0.04478590592007662,19.8213162966467,110.1804037263599,47.51315811030897,6.285477230534971,29.056000745860715
1980,5,0.033406334966983454,1.077333023210202,113.2372713249786,46.66054872585386,6.2257014179935934,29.298688577024397
1981,6,0.025938784939604727,1.1023414137639842,115.49584107401168,48.9921338271467,6.875065965748859,30.321147213632337
1982,7,0.02737407023209913,1.1332004367681692,116.63302840391147,62.3551818637646,9.665230691579517,35.80182288954104
1983,8,0.03435601795657712,1.1177412895376757,116.19530986827736,73.92265074550235,11.50381037576038,41.02882237653778
1984,9,0.028270507735437496,1.1054665185467991,114.65471727036949,84.41640656167097,13.085586202124952,46.7711226101869
1985,10,0.04012542642730942,1.033765004553564,111.55877778284653,94.19261013493117,14.450005194204106,50.80715212327414
1986,11,0.05557654741312029,0.9334471061043997,106.48704605827247,91.68781480688547,13.552744691454249,51.547208422501214
1987,12,0.05309873810282548,0.7991939094601513,100.47695374103952,86.76936587926599,12.391662282652156,49.85826260952273
1988,13,0.05852322081985948,0.6470177557666217,93.89272099329729,81.45655320073908,11.308349513474543,47.732013080481124
1989,14,0.05529446387492822,0.5327558144127555,87.14102751408245,76.21632538541957,10.337479110293518,44.8350867181449
1990,15,0.05166938623791687,0.454996820944204,80.66407699319566,71.25616000620167,9.475490856735886,42.082492570743305
1991,16,0.06563377066355956,0.4154829189216708,73.9598361129474,65.79977202339833,8.60002481477041,39.162456145804384
1992,17,0.07726872649396595,0.40356937459739795,66.95476755467804,59.7689506913223,7.693345667808221,35.96955255113906
1993,18,0.11803339519948741,0.4333921538372732,59.226353749519866,52.52571622201494,6.674130753331399,32.22530208157112
1994,19,0.11054177866629093,0.5543878641275856,52.27341826348158,45.661436330358775,5.74053860083159,27.88674766702952
1995,20,0.12392149884626125,0.7126016233598702,46.64714890456393,39.327155737807935,4.899811738258894,24.204583496137715
1996,21,0.14665448623228533,0.8346411574208068,41.80458666826953,33.34630742776278,4.1351998131366114,20.774542709146438
1997,22,0.1741823080391659,1.2233186198886081,38.43336898880619,27.815869034907035,3.45711511792736,17.587741199345732
1998,23,0.20268128442141825,1.5780546168198115,36.6277147884303,23.046235832824593,2.9051324716040643,14.782108382491197
1999,24,0.1563369969763297,1.2242745962390915,35.44441536922664,20.145838568580913,2.6116965412929174,12.634211571370969
2000,25,0.17593487854965975,1.0783872859090526,34.68104662197259,18.39442738291225,2.4807909593738717,11.615834400096135
2001,26,0.13736639281439988,0.7817244307053888,33.75904374666382,18.11401033075917,2.5669248527382136,11.090386635174386
2002,27,0.12926024484246054,0.7792824558225272,33.16641028886794,19.156168744321146,2.844100319873941,11.181575278927289
2003,28,0.12579365998183123,0.9929640992955149,33.11165052863644,20.297179155823283,3.0861970086990547,11.44243811313886
2004,29,0.13554297937206844,0.6231371621182397,31.969371267266844,20.650407360407172,3.153386238312778,11.59135074636914
2005,30,0.1264636615645453,0.5656390091666258,30.638098903570157,20.4006940458778,3.095370830722234,11.490514293877881
2006,31,0.1269368866694459,0.6040251343444112,29.43947935798504,19.8327597298516,2.9833822565775416,11.336810938014757
2007,32,0.09664442767127489,0.5329990517714321,28.369385432705954,19.76796086268446,2.9617766478848884,11.094941293391583
2008,33,0.09836867232494895,0.6829354374104477,27.838159684274814,19.625238992575692,2.9168998646052042,10.985431299943398
2009,34,0.07355535879983241,0.7110588889529934,27.644710091475034,19.23901313341462,2.8209661723615085,10.80552237542401
2010,35,0.07047039545519,0.440848407586031,26.970047048097584,18.910377141390715,2.7409787608361604,10.729071927922067
2011,36,0.05960875724113486,0.4993383040494737,26.532401311398694,18.691717674287073,2.68497808639681,10.665423231981329
2012,37,0.06784394194621225,0.8428876822547073,26.95608901482164,18.54820976961454,2.654149896249018,10.672364760983923
2013,38,0.06661952775577554,0.9448006215926099,27.670991321975592,18.547908724145998,2.6537150215228587,10.593044483557083
2014,39,0.05489656637825094,1.0493193345366219,28.856611840046803,18.418276761178483,2.618619384869123,10.551495053024812
2015,40,0.05522709687682019,8.33445694973024,49.15886068988666,18.143106803987617,2.56122982682366,10.767656464854468
2016,41,0.04504125168106687,1.152269171305746,52.536945264562995,18.46816304643979,2.6236887638214452,11.461078601647872
2017,42,0.04672419187049899,1.0208063924009556,55.113588959639806,19.522142372408386,2.8244793128459236,12.573778700385814
2018,43,0.051200813102182934,0.9456974395545364,56.87320421460324,22.125119575355765,3.344355449033867,15.461275819645891
2019,NA,NA,NA,58.72735764560553,32.584911604487324,5.358807286766261,18.335769337960002
