year,model,P,Estimate,q975,q025,deviance,parameter_penalty,delta_DIC
2018,Model0,1,2922524.35483871,3280922.098644483,2564126.6110329367,NA,NA,NA
2018,Model1,6,2704444.8703573323,3236197.1535832896,2257367.002604968,38.833471251688316,3.6752669533655666,0.11
2018,Model2,6,3043886.7950781006,3849370.3728944077,2436385.2604972837,38.26988123395568,4.132038349629649,0
2018,Model3,6,2690089.1303205476,3225360.131050978,2245178.1942270403,80.2807895620788,7.5330561650664745,45.41
2018,Model4,6,2873658.9541382077,3487573.090915567,2373690.5254379506,73.37467255971387,10.063264242767433,41.04
