year,index,Fmort,pred_rec,biom,expl_biom,expl_abd,spawn_biom
1975,0,0.032167441618219224,1.0384743410424426,71.57400861487697,54.8538309498106,7.259874792694695,33.172969266376846
1976,1,0.032280141980999114,1.2117623883467161,70.42997634411552,53.99221345301168,7.158586806787489,32.55971011873056
1977,2,0.01878992845677353,1.332190485639295,70.05183605633135,53.65170931654429,7.124361751361728,32.05267163153317
1978,3,0.0266972454423969,1.4071750779486039,69.96300857866244,53.143205596470096,7.054543964182355,31.84098381916163
1979,4,0.04105372481011889,1.2104654213167696,68.89284381728923,52.085386641566714,6.922084826966953,31.34349003846557
1980,5,0.030399917644569476,18.357206426321216,112.5765129321078,51.299152356792156,6.839503762540361,30.826569038472535
1981,6,0.023687818904538825,0.9202603001688361,115.16247993271394,51.21882170162251,6.88850846079637,30.979314490514405
1982,7,0.027589092563401856,0.8960217793404003,116.43093841846277,53.78038969463075,7.548768708016815,32.51367788394373
1983,8,0.037749718887886266,0.8671403540989445,115.96432986346133,65.88607049494443,10.082676554751266,36.35711393705415
1984,9,0.031406003685052426,0.8855625574057479,114.31205049068109,76.2657968235303,11.712046771363571,42.01732092349966
1985,10,0.04561308091984658,0.8755509762209803,111.1153853909705,84.64984162253779,12.948885425954735,47.2992933921653
1986,11,0.057478832814658896,0.8323661569857883,105.9583945850252,91.53583031160386,13.868720360296386,49.85294782953135
1987,12,0.054200699463680516,0.719679374290694,99.82718892743002,87.93045941964664,12.841509354302776,49.380946573537656
1988,13,0.05963793484726925,0.5614093150082778,93.05303339699796,82.21355411772183,11.59794095295602,47.56084916948842
1989,14,0.055119668259893444,0.44586045746675146,86.10921871916385,76.52670825619431,10.488899009033,44.695136392594655
1990,15,0.0517630391318501,0.37121128442954215,79.44092480503504,71.20867582859515,9.527263112176113,41.779267298561194
1991,16,0.06607698032320142,0.33780491563092163,72.53963737214667,65.46306143035721,8.57941711485413,38.909206379961695
1992,17,0.07814740593570213,0.32999140676480837,65.33544448316712,59.18452272133841,7.6182546466243135,35.41919455297248
1993,18,0.11874698954626216,0.35859504784508195,57.41939491041818,51.72756080400107,6.556269919680442,31.71171452211025
1994,19,0.11308568553572597,0.4947714732132466,50.31458845444614,44.64762015551251,5.585593633711639,27.27399142318739
1995,20,0.12636467689650777,0.695264320580957,44.66369542285532,38.14106664849495,4.718464757065519,23.47440262359103
1996,21,0.15185912798036974,0.7755983045554347,39.714668801321,31.99556774643175,3.9313491945492482,19.949662132196377
1997,22,0.1801456405021398,1.1349177430972746,36.193400317365246,26.34590356143777,3.2386327924992875,16.668933815533872
1998,23,0.21125365951013825,1.5625007085071463,34.45941899451137,21.524088727366017,2.6831597070092563,13.807752513168104
1999,24,0.16523620953910667,1.0588113785436386,32.96439580664413,18.632493054577658,2.396696160605768,11.625090054097925
2000,25,0.18852081603852655,0.6252640061811119,31.100622784871263,16.877987658782374,2.268074928084853,10.551303775874825
2001,26,0.14834681489250864,0.7248850056622608,30.020995076116524,16.514888357374474,2.340252992746915,9.955858323592343
2002,27,0.1404744734318017,1.2740257486613316,30.730753572991663,17.47929065493723,2.604933053075642,10.0006526795436
2003,28,0.13761941401094144,0.5998142093801387,29.81919553774184,18.378315561495814,2.800608698218393,10.132410606452853
2004,29,0.15199211498357715,0.5612868985676365,28.60298994010963,18.0251637238555,2.737795542978415,10.125573697554685
2005,30,0.1451564162543343,0.691332136865145,27.714115205165047,17.31093717545916,2.614724700730986,9.940135892650428
2006,31,0.14311728001896495,0.6044582674461324,26.69785041687994,17.323620112950202,2.635880201036285,9.779606111168926
2007,32,0.10954284629265378,0.5459047032575579,25.825496050064285,17.52394018662302,2.661169797972539,9.599225362178984
2008,33,0.11249087219739112,0.6051536108902718,25.24851784689193,17.048202169740804,2.5539449905484513,9.523387309954742
2009,34,0.08382051621055335,0.6710985113839484,25.098154882137067,16.825084851170192,2.4969174819527464,9.381430623555302
2010,35,0.07991460853133958,0.4246529202019068,24.51204963498883,16.794907939607636,2.4748436373866687,9.37970562028269
2011,36,0.06693956208880537,0.4450203814627238,24.05965290394599,16.74375074544588,2.446626897502816,9.375866854854378
2012,37,0.07611887404895899,0.5798684348016362,23.91401460006565,16.6454905815852,2.418124976934451,9.41529120537615
2013,38,0.07478754783491373,1.0005845690894164,24.833899494127422,16.617268669927398,2.40805536667795,9.364392404134096
2014,39,0.06131042563382481,1.1944724164207419,26.49314654657591,16.509648197913734,2.374628834016426,9.304466823479979
2015,40,0.061829843225740054,0.643764287697011,26.912236899354625,16.206464608286797,2.3082899346172567,9.347325882753886
2016,41,0.05109558305887458,8.531673108387816,47.912175761923386,16.243357786318803,2.3131522205490027,9.616504073907734
2017,42,0.053357626999883195,1.3134075292632115,51.86478875175588,17.050445695692645,2.4691282974036004,10.27954495395523
2018,43,0.05940476421514357,1.0370420494633723,54.5223727510603,18.57481840037004,2.7564516112838917,11.585169983725486
2019,44,0.05710871900431953,0.8873424319312881,56.17847433752037,21.087346337023785,3.2424984589412946,14.005197906983613
2020,NA,NA,NA,58.04195315573448,31.381833401875763,5.222017873300336,17.452543118520968
