year,Fxx,ABC,discarded
1975,0.35,7093512.565390618,175929.39802300627
1975,0.4,5976460.73318001,147845.2911251731
1975,0.5,4264833.487279544,105095.9061123809
1975,0.6,3000859.562511661,73741.01068256155
1975,0.7,2019952.0838633622,49480.9899282332
1976,0.35,7147879.941117057,183114.13056848897
1976,0.4,6022167.80635653,153877.0263460081
1976,0.5,4297344.337841017,109377.00608649716
1976,0.6,3023681.1704052137,76741.49466101234
1976,0.7,2035286.0951442984,51492.60042583456
1977,0.35,7227722.509521202,184582.66676996608
1977,0.4,6089364.760965518,155137.6365612965
1977,0.5,4345218.101763748,110301.34523878891
1977,0.6,3057326.270975492,77404.35904112754
1977,0.7,2057912.5795618424,51944.72378545124
1978,0.35,7343693.67443686,177316.4562776626
1978,0.4,6187167.447888193,149056.84033627328
1978,0.5,4415110.976016826,106006.17973421456
1978,0.6,3106555.733173473,74404.61259498155
1978,0.7,2091076.1819159314,49939.07551172461
1979,0.35,7391596.7962949155,168561.04987370042
1979,0.4,6227682.436271616,141701.57898074368
1979,0.5,4444189.707310763,100780.46141233362
1979,0.6,3127101.6083136257,70739.42960098655
1979,0.7,2104950.05250719,47480.47468343027
1980,0.35,7345625.276254894,165032.1906513118
1980,0.4,6189102.065486823,138714.30271335485
1980,0.5,4416822.015450639,98633.78563568598
1980,0.6,3107928.5226951796,69221.46763259037
1980,0.7,2092087.347205557,46455.88350928448
1981,0.35,7329342.481257123,180670.83046182894
1981,0.4,6175460.493577096,151767.40181790912
1981,0.5,4407170.837478376,107817.63040693269
1981,0.6,3101180.6566244257,75617.24884425355
1981,0.7,2087567.48347394,50722.83608624061
1982,0.35,7477271.191591886,260943.24361233102
1982,0.4,6299337.715904789,218999.451724753
1982,0.5,4494762.709037884,155367.46752150566
1982,0.6,3162403.4678893485,108857.64473843452
1982,0.7,2128568.119520055,72964.09807557357
1983,0.35,8003552.640296441,348279.50197158667
1983,0.4,6741147.287243263,292480.452736831
1983,0.5,4808324.380015241,207692.32832213707
1983,0.6,3382158.138175245,145616.94710773413
1983,0.7,2276038.431545516,97652.9690484812
1984,0.35,8646857.42342003,348653.17740260024
1984,0.4,7282630.442089018,293036.8020170798
1984,0.5,5194166.060650649,208347.12772944602
1984,0.6,3653355.743788932,146208.31467187067
1984,0.7,2458436.2556818374,98117.68876683945
1985,0.35,9240249.160358604,302743.1784853986
1985,0.4,7783030.700306495,254589.4381486061
1985,0.5,5551736.119239661,181160.84795172198
1985,0.6,3905195.6050934726,127206.62996120995
1985,0.7,2628080.227975057,85405.44557150397
1986,0.35,9478176.872646501,248870.0128543504
1986,0.4,7984566.055576702,209322.00799646988
1986,0.5,5696709.332122901,148989.12129761308
