year,ABC,retro
1975,3.618301114210502,retro_0
1976,3.631053593028352,retro_0
1977,3.638268604035684,retro_0
1978,3.665042261424983,retro_0
1979,3.691957753100791,retro_0
1980,3.7663499096619146,retro_0
1981,3.9101171602076996,retro_0
1982,4.157726503497769,retro_0
1983,4.5832014624079305,retro_0
1984,5.027358311144305,retro_0
1985,5.481770737995119,retro_0
1986,5.636373243772282,retro_0
1987,5.578175030919284,retro_0
1988,5.587692952625149,retro_0
1989,5.29123239825054,retro_0
1990,5.019888081664473,retro_0
1991,4.753843217629463,retro_0
1992,4.388457006966303,retro_0
1993,4.047940955658641,retro_0
1994,3.614771907758258,retro_0
1995,3.2256516560147244,retro_0
1996,2.886584074213083,retro_0
1997,2.5323000755030995,retro_0
1998,2.1990958421844407,retro_0
1999,1.9117644136662253,retro_0
2000,1.741798313282086,retro_0
2001,1.6145477604622969,retro_0
2002,1.5702166776980904,retro_0
2003,1.563395662201731,retro_0
2004,1.5608210470442192,retro_0
2005,1.5358852045632914,retro_0
2006,1.5148358045405883,retro_0
2007,1.467045758459678,retro_0
2008,1.436398880689557,retro_0
2009,1.39473398373261,retro_0
2010,1.3617806041872693,retro_0
2011,1.3319769195196587,retro_0
2012,1.31996645251472,retro_0
2013,1.3042933208876821,retro_0
2014,1.2841205461731233,retro_0
2015,1.260527659506783,retro_0
2016,1.2293790180636082,retro_0
2017,1.223507540747165,retro_0
2018,1.2315490665631823,retro_0
2019,1.2599960218802275,retro_0
2020,1.3384319541306622,retro_0
2021,1.4772194152847,retro_0
2022,1.642079706059466,retro_0
2023,1.8093866024479486,retro_0
1975,3.629308389615399,retro_1
1976,3.642956165131919,retro_1
1977,3.65116406380295,retro_1
1978,3.678049657356174,retro_1
1979,3.7039094231219125,retro_1
1980,3.776400922823068,retro_1
1981,3.91711178385906,retro_1
1982,4.162013323922952,retro_1
1983,4.587235959053351,retro_1
1984,5.032664159344019,retro_1
1985,5.489369632925746,retro_1
1986,5.643999710655888,retro_1
1987,5.585021892282699,retro_1
1988,5.596311995099954,retro_1
1989,5.29810287997985,retro_1
1990,5.02600622564578,retro_1
1991,4.759549647906992,retro_1
1992,4.3931372807796265,retro_1
1993,4.052556003620105,retro_1
1994,3.6191811479059273,retro_1
1995,3.229472869595335,retro_1
1996,2.890259849728585,retro_1
1997,2.5354478611575866,retro_1
1998,2.2017809801129706,retro_1
1999,1.9142732908042737,retro_1
2000,1.744046678306079,retro_1
2001,1.6165153462826745,retro_1
2002,1.57194917924109,retro_1
2003,1.56500663243278,retro_1
2004,1.5622559837807553,retro_1
2005,1.5370797124426014,retro_1
2006,1.5159286994200554,retro_1
2007,1.4679197027389803,retro_1
2008,1.437191362762587,retro_1
2009,1.395522799424995,retro_1
2010,1.3626931083484617,retro_1
2011,1.3333145735695995,retro_1
2012,1.3222169765528964,retro_1
2013,1.307848259576837,retro_1
2014,1.289183996390364,retro_1
2015,1.2671345803217724,retro_1
2016,1.2376555608638937,retro_1
2017,1.234471671620181,retro_1
2018,1.2466480880865851,retro_1
2019,1.28048716338249,retro_1
2020,1.3632522682045662,retro_1
2021,1.4965219324662864,retro_1
2022,1.6452245698076677,retro_1
1975,3.6315190277120926,retro_2
1976,3.6450474208396444,retro_2
1977,3.6530803376448895,retro_2
1978,3.6799138424180344,retro_2
1979,3.705893396646372,retro_2
1980,3.778756684043086,retro_2
1981,3.9201201652828828,retro_2
1982,4.165705645015133,retro_2
1983,4.5913258098975795,retro_2
1984,5.036851485453338,retro_2
1985,5.493560514740362,retro_2
1986,5.648081858043116,retro_2
1987,5.588892681466095,retro_2
1988,5.599634244898455,retro_2
1989,5.301112440060158,retro_2
1990,5.0286058360010495,retro_2
1991,4.761702966732464,retro_2
1992,4.394842163780087,retro_2
1993,4.053727425697024,retro_2
1994,3.619717347014548,retro_2
1995,3.229444026095794,retro_2
1996,2.889608487620235,retro_2
1997,2.5342241628654496,retro_2
1998,2.200029541015976,retro_2
1999,1.9120134571975496,retro_2
2000,1.741416792124578,retro_2
2001,1.6135857390654071,retro_2
2002,1.568802378028652,retro_2
2003,1.5616340756611016,retro_2
2004,1.5586867559697675,retro_2
2005,1.5333150738830104,retro_2
2006,1.5119425378079636,retro_2
2007,1.4638011121985248,retro_2
2008,1.433028471678916,retro_2
2009,1.391467191698827,retro_2
2010,1.3589988118425527,retro_2
2011,1.330295341945606,retro_2
2012,1.3203967397251037,retro_2
2013,1.3076970375584527,retro_2
2014,1.290891631264778,retro_2
2015,1.2708616446663081,retro_2
2016,1.2437472177788234,retro_2
2017,1.2440857748721033,retro_2
2018,1.2610280577272446,retro_2
2019,1.2971872374505413,retro_2
2020,1.3709510038110166,retro_2
2021,1.4726636525595178,retro_2
1975,3.7216171436587446,retro_3
1976,3.7440218807383476,retro_3
1977,3.7608419574811522,retro_3
1978,3.7886508063474627,retro_3
1979,3.76608541308191,retro_3
1980,3.6879475281487255,retro_3
1981,3.7528607916635255,retro_3
1982,4.161123369608027,retro_3
1983,4.694552843621416,retro_3
1984,5.189428323930668,retro_3
1985,5.529321773355978,retro_3
1986,5.632841400275077,retro_3
1987,5.778099410482001,retro_3
1988,5.5585273500645735,retro_3
1989,5.297567839407618,retro_3
1990,5.03813435271344,retro_3
1991,4.72320891131692,retro_3
1992,4.413305033558051,retro_3
1993,4.068873413561709,retro_3
1994,3.6048335816384296,retro_3
1995,3.2437419716158855,retro_3
1996,2.8783427443600824,retro_3
1997,2.524990450745045,retro_3
1998,2.2073653407636487,retro_3
1999,1.9083590084653126,retro_3
2000,1.7360564640628862,retro_3
2001,1.608799791327346,retro_3
2002,1.5707075261304926,retro_3
2003,1.5582488022814018,retro_3
2004,1.5551605767177572,retro_3
2005,1.5293801874483461,retro_3
2006,1.5078785414307259,retro_3
2007,1.4594908961601196,retro_3
2008,1.428628613600761,retro_3
2009,1.3864300694583582,retro_3
2010,1.3541489268679578,retro_3
2011,1.3260548553688887,retro_3
2012,1.3174959628672995,retro_3
2013,1.3066400581840238,retro_3
2014,1.2919171574994528,retro_3
2015,1.2739793968979,retro_3
2016,1.2488785819039294,retro_3
2017,1.252118978271206,retro_3
2018,1.2708353345382708,retro_3
2019,1.3008679459119166,retro_3
2020,1.3454220826332346,retro_3
1975,3.6208678034196566,retro_4
1976,3.635379582883736,retro_4
1977,3.6445772942130517,retro_4
1978,3.6713414771331796,retro_4
1979,3.695512253292471,retro_4
1980,3.7650053880387873,retro_4
1981,3.901141300611243,retro_4
1982,4.141494495255225,retro_4
1983,4.564248936015844,retro_4
1984,5.008770177712008,retro_4
1985,5.465804842599796,retro_4
1986,5.618852879974695,retro_4
1987,5.557951068831814,retro_4
1988,5.570056109356887,retro_4
1989,5.26979062312576,retro_4
1990,4.996930698081417,retro_4
1991,4.730290909627083,retro_4
1992,4.363356745632281,retro_4
1993,4.023156320752133,retro_4
1994,3.5899743010906784,retro_4
1995,3.20009964154802,retro_4
1996,2.8611415635941153,retro_4
1997,2.5064373723877535,retro_4
1998,2.1729546548298457,retro_4
1999,1.885789183271177,retro_4
2000,1.7156523993770851,retro_4
2001,1.5878756840450592,retro_4
2002,1.5426261597478572,retro_4
2003,1.5345469327897348,retro_4
2004,1.5304183016167592,retro_4
2005,1.5038008973256258,retro_4
2006,1.4811820042294679,retro_4
2007,1.4320961969885848,retro_4
2008,1.4005359395628496,retro_4
2009,1.3587113236027555,retro_4
2010,1.3266570759837193,retro_4
2011,1.2990591838904806,retro_4
2012,1.291668809857431,retro_4
2013,1.2823078913832058,retro_4
2014,1.2692820931321989,retro_4
2015,1.2531228206530833,retro_4
2016,1.2298362640150957,retro_4
2017,1.2368547372399494,retro_4
2018,1.2643498189838356,retro_4
2019,1.3056509187169791,retro_4
1975,3.6006509785375864,retro_5
1976,3.614467902711802,retro_5
1977,3.6228314424207584,retro_5
1978,3.6491838954027913,retro_5
1979,3.67367672461267,retro_5
1980,3.744188091464144,retro_5
1981,3.8819652267973876,retro_5
1982,4.123340622099278,retro_5
1983,4.54477581863378,retro_5
1984,4.986700874035402,retro_5
1985,5.440759912459458,retro_5
1986,5.592525410951625,retro_5
1987,5.531463632990103,retro_5
1988,5.541701556769355,retro_5
1989,5.242717359372049,retro_5
1990,4.9706619583792415,retro_5
1991,4.704605667850956,retro_5
1992,4.338728112396916,retro_5
1993,3.998878009690519,retro_5
1994,3.566317552945393,retro_5
1995,3.1774728145235294,retro_5
1996,2.83920622032848,retro_5
1997,2.4855561438162,retro_5
1998,2.1531588424218784,retro_5
1999,1.8667619956212258,retro_5
2000,1.6972811290352514,retro_5
2001,1.5698686019004875,retro_5
2002,1.5245533331410255,retro_5
2003,1.5159664648816011,retro_5
2004,1.5111059367711386,retro_5
2005,1.483646158142241,retro_5
2006,1.4600087859843023,retro_5
2007,1.4100887897399257,retro_5
2008,1.3779065764446938,retro_5
2009,1.3356549608061674,retro_5
2010,1.3036296574740796,retro_5
2011,1.276577479864755,retro_5
2012,1.2703344729854111,retro_5
2013,1.2630715294291994,retro_5
2014,1.2526440106868195,retro_5
2015,1.2390954685263944,retro_5
2016,1.217775663920038,retro_5
2017,1.2275760658757773,retro_5
2018,1.2659126260921116,retro_5
1975,3.684730280219913,retro_6
1976,3.7059758571826515,retro_6
1977,3.7216174358073335,retro_6
1978,3.7494200259421233,retro_6
1979,3.7289058665349737,retro_6
1980,3.65492451642244,retro_6
1981,3.7225053078119714,retro_6
1982,4.126756916696612,retro_6
1983,4.6541742889488535,retro_6
1984,5.143214514537149,retro_6
1985,5.480158306320553,retro_6
1986,5.583231647338044,retro_6
1987,5.7235116279610265,retro_6
1988,5.505999366411903,retro_6
1989,5.246476224134028,retro_6
1990,4.987914600468168,retro_6
1991,4.674639135046546,retro_6
1992,4.364845151617085,retro_6
1993,4.020797643565429,retro_6
1994,3.5585319357248,retro_6
1995,3.1984593179441094,retro_6
1996,2.8349095537841156,retro_6
1997,2.4835899173950415,retro_6
1998,2.1676041210462382,retro_6
1999,1.87061355274126,retro_6
2000,1.6999102851789711,retro_6
2001,1.5735654816890228,retro_6
2002,1.5353859884794958,retro_6
2003,1.5222593832150766,retro_6
2004,1.5176466854737234,retro_6
2005,1.4900060797172867,retro_6
2006,1.4659739983126394,retro_6
2007,1.4156675441465427,retro_6
2008,1.3831880277680761,retro_6
2009,1.3401710455333928,retro_6
2010,1.308219585919789,retro_6
2011,1.2820586350970495,retro_6
2012,1.279090527888445,retro_6
2013,1.276643719276162,retro_6
2014,1.2713588003091716,retro_6
2015,1.2620794426693591,retro_6
2016,1.2437163084291285,retro_6
2017,1.2580060079387876,retro_6
1975,3.6112604481033572,retro_7
1976,3.626558347723788,retro_7
1977,3.6365791616027976,retro_7
1978,3.6631201519314027,retro_7
1979,3.685725071910844,retro_7
1980,3.752730881633612,retro_7
1981,3.885126913530434,retro_7
1982,4.1216355388428125,retro_7
1983,4.541818238548608,retro_7
1984,4.98479740814822,retro_7
1985,5.441434441903726,retro_7
1986,5.592370411302198,retro_7
1987,5.529389020653253,retro_7
1988,5.54182935767732,retro_7
1989,5.23987580338523,retro_7
1990,4.966026735373828,retro_7
1991,4.6984167952506555,retro_7
1992,4.330129225466573,retro_7
1993,3.9896796734318394,retro_7
1994,3.556648410017662,retro_7
1995,3.1670163690947435,retro_7
1996,2.829191080467617,retro_7
1997,2.475746484116441,retro_7
1998,2.143663675177441,retro_7
1999,1.8579925542011377,retro_7
2000,1.6891115044247433,retro_7
2001,1.5621639637212954,retro_7
2002,1.517187539231501,retro_7
2003,1.5087322989197527,retro_7
2004,1.5035872399356078,retro_7
2005,1.4751528551226003,retro_7
2006,1.4503874603521278,retro_7
2007,1.3990814620709482,retro_7
2008,1.3657931483254488,retro_7
2009,1.3229381266971079,retro_7
2010,1.2909656905171123,retro_7
2011,1.2657436526233243,retro_7
2012,1.2656074626839477,retro_7
2013,1.2667486442161613,retro_7
2014,1.264108406963774,retro_7
2015,1.2546233066841146,retro_7
2016,1.2327411961019739,retro_7
1975,3.7122991121805793,retro_8
1976,3.735834001067066,retro_8
1977,3.7536127404079083,retro_8
1978,3.7807880627933548,retro_8
1979,3.755194854113273,retro_8
1980,3.671591986112064,retro_8
1981,3.731370527489174,retro_8
1982,4.1388456807427,retro_8
1983,4.672315898883375,retro_8
1984,5.166839468432925,retro_8
1985,5.503947300502732,retro_8
1986,5.60321785173701,retro_8
1987,5.748424057806168,retro_8
1988,5.525116225953968,retro_8
1989,5.261891684959431,retro_8
1990,5.000823868624491,retro_8
1991,4.683827051844114,retro_8
1992,4.373187808529504,retro_8
1993,4.02817897775577,retro_8
1994,3.5634736071430853,retro_8
1995,3.202697427915115,retro_8
1996,2.8380329342203936,retro_8
1997,2.4860399042141976,retro_8
1998,2.1702055436105825,retro_8
1999,1.8730732265903005,retro_8
2000,1.7026460732058184,retro_8
2001,1.577026484162679,retro_8
2002,1.540033139417794,retro_8
2003,1.5278559119803465,retro_8
2004,1.5240236417705404,retro_8
2005,1.4960990883921272,retro_8
2006,1.4717538831819184,retro_8
2007,1.4200714520031525,retro_8
2008,1.3863943994796253,retro_8
2009,1.3422770338344736,retro_8
2010,1.309796862224488,retro_8
2011,1.285304726453855,retro_8
2012,1.289081387369842,retro_8
2013,1.2966924551654126,retro_8
2014,1.3000442609186889,retro_8
2015,1.2924620777468137,retro_8
1975,3.6869793580548897,retro_9
1976,3.7094021466558944,retro_9
1977,3.726105979662836,retro_9
1978,3.7533530671487494,retro_9
1979,3.729460560532109,retro_9
1980,3.64916162040183,retro_9
1981,3.711406669197745,retro_9
1982,4.116603896512044,retro_9
1983,4.646400015420369,retro_9
1984,5.137291878085897,retro_9
1985,5.472971833745394,retro_9
1986,5.572441444050563,retro_9
1987,5.714044470815758,retro_9
1988,5.4922150061498805,retro_9
1989,5.229621753080363,retro_9
1990,4.968638510566739,retro_9
1991,4.6523811096145335,retro_9
1992,4.341200398469081,retro_9
1993,3.9958672282842436,retro_9
1994,3.5314828054282774,retro_9
1995,3.170577141175114,retro_9
1996,2.8065413898169,retro_9
1997,2.4552621664622944,retro_9
1998,2.13988773873253,retro_9
1999,1.8437242669079446,retro_9
2000,1.6746262983849345,retro_9
2001,1.5503945578572855,retro_9
2002,1.5147506388366319,retro_9
2003,1.5038472911897531,retro_9
2004,1.5006301622278027,retro_9
2005,1.4726542527572142,retro_9
2006,1.4473302904634358,retro_9
2007,1.3946424256379113,retro_9
2008,1.3594194738196161,retro_9
2009,1.3130602567597844,retro_9
2010,1.278113799189892,retro_9
2011,1.250616859161921,retro_9
2012,1.2517422573128534,retro_9
2013,1.2582157816452013,retro_9
2014,1.2629171547154425,retro_9
1975,3.6820482616651686,retro_10
1976,3.7028814200656814,retro_10
1977,3.7179284486553246,retro_10
1978,3.7456667748861996,retro_10
1979,3.7257785852383383,retro_10
1980,3.6531428579136445,retro_10
1981,3.7219387650257945,retro_10
1982,4.125558845848113,retro_10
1983,4.651901601974675,retro_10
1984,5.13979691672395,retro_10
1985,5.476349869630475,retro_10
1986,5.5789543195119995,retro_10
1987,5.716105353951553,retro_10
1988,5.497373057835747,retro_10
1989,5.236089671798416,retro_10
1990,4.975491602622344,retro_10
1991,4.6605478937969735,retro_10
1992,4.348467514757094,retro_10
1993,4.002879089183588,retro_10
1994,3.5393924682622817,retro_10
1995,3.1782952632530765,retro_10
1996,2.8147507143393224,retro_10
1997,2.463754508191524,retro_10
1998,2.1484183489417563,retro_10
1999,1.8529874179625945,retro_10
2000,1.6850892988493444,retro_10
2001,1.5624560957625355,retro_10
2002,1.5284995664730976,retro_10
2003,1.5191482364046005,retro_10
2004,1.516794012251598,retro_10
2005,1.4890951678622404,retro_10
2006,1.463330240905521,retro_10
2007,1.4098318698443164,retro_10
2008,1.3733477818406412,retro_10
2009,1.3253041947377038,retro_10
2010,1.2886000354175378,retro_10
2011,1.2591742850268501,retro_10
2012,1.2612558607858368,retro_10
2013,1.2845694895831976,retro_10
