year,spawn_biom,retro
1987,65.45180247926567,retro_1
1988,62.78163946913139,retro_1
1989,59.41700098692526,retro_1
1990,55.95928452656112,retro_1
1991,52.4596972433926,retro_1
1992,48.4619208595093,retro_1
1993,44.04872193918074,retro_1
1994,39.09934618642703,retro_1
1995,34.91687652642572,retro_1
1996,31.039007037251807,retro_1
1997,27.30608059826097,retro_1
1998,23.99588025868241,retro_1
1999,21.15005225586165,retro_1
2000,19.63392401273251,retro_1
2001,18.659084711336916,retro_1
2002,18.39313929578853,retro_1
2003,18.404162219373852,retro_1
2004,18.306928664892425,retro_1
2005,17.964976607719485,retro_1
2006,17.471326779322265,retro_1
2007,16.860290927943293,retro_1
2008,16.378506902781723,retro_1
2009,15.939451697996335,retro_1
2010,15.567443801730413,retro_1
2011,15.261650464663113,retro_1
2012,15.14727967706896,retro_1
2013,14.946585064099992,retro_1
2014,14.720083189310985,retro_1
2015,14.589336836542374,retro_1
2016,14.378220663456458,retro_1
2017,14.521091733136638,retro_1
2018,15.246780562399925,retro_1
2019,15.859192607350378,retro_1
2020,17.269898934786568,retro_1
2021,19.02549831248234,retro_1
2022,20.63012786492071,retro_1
1975,43.2199489524938,retro_2
1976,43.239658070399535,retro_2
1977,43.84842423537442,retro_2
1978,43.94909685076833,retro_2
1979,44.57445464899918,retro_2
1980,47.327201292072345,retro_2
1981,48.800642331218945,retro_2
1982,52.831713134368954,retro_2
1983,58.18133503718952,retro_2
1984,62.65144974020154,retro_2
1985,66.32439316532522,retro_2
1986,66.94220291304919,retro_2
1987,65.40152436683152,retro_2
1988,62.73097137693675,retro_2
1989,59.36592130779438,retro_2
1990,55.90771251594619,retro_2
1991,52.40766835554913,retro_2
1992,48.40907585337946,retro_2
1993,43.99640232007607,retro_2
1994,39.04701245142287,retro_2
1995,34.86360508313231,retro_2
1996,30.984555724618687,retro_2
1997,27.25058959117674,retro_2
1998,23.938985389628805,retro_2
1999,21.09242196276699,retro_2
2000,19.57490374568101,retro_2
2001,18.59817783957741,retro_2
2002,18.330092139817115,retro_2
2003,18.33876437903334,retro_2
2004,18.239454230015635,retro_2
2005,17.89573929913093,retro_2
2006,17.401224179139604,retro_2
2007,16.790575983812825,retro_2
2008,16.31042422055347,retro_2
2009,15.87680904689948,retro_2
2010,15.51316273743497,retro_2
2011,15.21878099806183,retro_2
2012,15.122559776859534,retro_2
2013,14.945550154841577,retro_2
2014,14.743124053429831,retro_2
2015,14.65046733721458,retro_2
2016,14.457919068148597,retro_2
2017,14.640917650942287,retro_2
2018,15.263488402362915,retro_2
2019,15.902497301942784,retro_2
2020,17.09134237328623,retro_2
2021,18.3832312174036,retro_2
1975,44.400981755397005,retro_3
1976,44.50014195435888,retro_3
1977,44.49301873815055,retro_3
1978,44.46633897621543,retro_3
1979,46.118531756267146,retro_3
1980,45.14483091767576,retro_3
1981,47.73597282932775,retro_3
1982,53.552204335468055,retro_3
1983,59.319190536671,retro_3
1984,64.63554631063282,retro_3
1985,67.29154012882981,retro_3
1986,67.47590702427622,retro_3
1987,65.52402625381961,retro_3
1988,62.8354327998277,retro_3
1989,59.46373865443859,retro_3
1990,56.04668690836229,retro_3
1991,52.53446129651663,retro_3
1992,48.48861895525766,retro_3
1993,44.06166157393696,retro_3
1994,39.10983551089536,retro_3
1995,34.89960766396403,retro_3
1996,31.020157772553027,retro_3
1997,27.267396955744044,retro_3
1998,23.94877248154278,retro_3
1999,21.105875537287858,retro_3
2000,19.583753277312404,retro_3
2001,18.60029555303942,retro_3
2002,18.3270434789249,retro_3
2003,18.33398099747493,retro_3
2004,18.22738644470983,retro_3
2005,17.878023423363533,retro_3
2006,17.37770584775975,retro_3
2007,16.76574982661988,retro_3
2008,16.28391653572302,retro_3
2009,15.847573109011078,retro_3
2010,15.488882386591257,retro_3
2011,15.205655521475704,retro_3
2012,15.131077881792361,retro_3
2013,14.976334002780337,retro_3
2014,14.80075296883748,retro_3
2015,14.737323929057585,retro_3
2016,14.543917410158217,retro_3
2017,14.7001948339922,retro_3
2018,15.110286367936112,retro_3
2019,15.578332601822613,retro_3
2020,16.187582928610382,retro_3
1975,43.163061417820195,retro_4
1976,43.19047636334892,retro_4
1977,43.80820216594372,retro_4
1978,43.887085574208264,retro_4
1979,44.47636141115748,retro_4
1980,47.20558900719291,retro_4
1981,48.60315661169343,retro_4
1982,52.59318948564326,retro_4
1983,57.93673849010448,retro_4
1984,62.4069556260398,retro_4
1985,66.09013117509018,retro_4
1986,66.69946069564187,retro_4
1987,65.14486896912692,retro_4
1988,62.45864604901685,retro_4
1989,59.08453280761094,retro_4
1990,55.622305999554285,retro_4
1991,52.12254253173599,retro_4
1992,48.126071480949435,retro_4
1993,43.713774048759646,retro_4
1994,38.765062053240875,retro_4
1995,34.58335099762979,retro_4
1996,30.70740967734701,retro_4
1997,26.97696951540538,retro_4
1998,23.669108473784163,retro_4
1999,20.825515947440095,retro_4
2000,19.30672141230026,retro_4
2001,18.325368500702833,retro_4
2002,18.04787391981177,retro_4
2003,18.042157452111326,retro_4
2004,17.928396770250057,retro_4
2005,17.569764898616707,retro_4
2006,17.06341957739578,retro_4
2007,16.44493555215766,retro_4
2008,15.959495816916307,retro_4
2009,15.533221214732029,retro_4
2010,15.179603861422388,retro_4
2011,14.907370574135413,retro_4
2012,14.848751822574078,retro_4
2013,14.713605042839191,retro_4
2014,14.56075007799067,retro_4
2015,14.543735989510564,retro_4
2016,14.391447860407585,retro_4
2017,14.586790203608366,retro_4
2018,15.103879657375133,retro_4
2019,15.695214490050244,retro_4
1975,42.97330313552115,retro_5
1976,42.9936632258666,retro_5
1977,43.60433747778212,retro_5
1978,43.68692754492297,retro_5
1979,44.28724859527265,retro_5
1980,47.016818682693376,retro_5
1981,48.4421781029146,retro_5
1982,52.43543990589045,retro_5
1983,57.75764355682543,retro_5
1984,62.20381538896933,retro_5
1985,65.85954870286712,retro_5
1986,66.45813603696928,retro_5
1987,64.90108677927283,retro_5
1988,62.21829526179801,retro_5
1989,58.84810835088346,retro_5
1990,55.39038247658487,retro_5
1991,51.89364298202821,retro_5
1992,47.89960699046,retro_5
1993,43.49063941696951,retro_5
1994,38.54641571870113,retro_5
1995,34.37014620418219,retro_5
1996,30.500460765961137,retro_5
1997,26.777336886247273,retro_5
1998,23.475150077564486,retro_5
1999,20.636600254525455,retro_5
2000,19.120854257386355,retro_5
2001,18.1379282313461,retro_5
2002,17.855785767650893,retro_5
2003,17.8425355503515,retro_5
2004,17.718304405212745,retro_5
2005,17.348262749313506,retro_5
2006,16.831609792867,retro_5
2007,16.205218788327382,retro_5
2008,15.715075564636795,retro_5
2009,15.287936545274768,retro_5
2010,14.94259329739398,retro_5
2011,14.68037834983667,retro_5
2012,14.642285608478968,retro_5
2013,14.534083094052978,retro_5
2014,14.407231311958638,retro_5
2015,14.449991226884649,retro_5
2016,14.372934716244696,retro_5
2017,14.631710074251375,retro_5
2018,15.34617744637934,retro_5
1975,44.04838668131209,retro_6
1976,44.13838747356462,retro_6
1977,44.129748779268446,retro_6
1978,44.12055707074306,retro_6
1979,45.76628734528078,retro_6
1980,44.85335567296637,retro_6
1981,47.44868753329679,retro_6
1982,53.2109454527123,retro_6
1983,58.91997543807359,retro_6
1984,64.17590531068538,retro_6
1985,66.81222193461912,retro_6
1986,66.99131609589402,retro_6
1987,65.04356124682126,retro_6
1988,62.35787748801931,retro_6
1989,58.990920769800525,retro_6
1990,55.577574473995064,retro_6
1991,52.068483472087784,retro_6
1992,48.02604847278432,retro_6
1993,43.60359418819155,retro_6
1994,38.659447263476366,retro_6
1995,34.460440796528296,retro_6
1996,30.594436527425284,retro_6
1997,26.85905483081759,retro_6
1998,23.55343799376587,retro_6
1999,20.725384748850665,retro_6
2000,19.21096393613477,retro_6
2001,18.227507572380553,retro_6
2002,17.94803213448152,retro_6
2003,17.938275701687996,retro_6
2004,17.810289754667355,retro_6
2005,17.433842853708438,retro_6
2006,16.90926296774102,retro_6
2007,16.27861679172865,retro_6
2008,15.784157908708092,retro_6
2009,15.364494866276361,retro_6
2010,15.024996162066323,retro_6
2011,14.787558799343369,retro_6
2012,14.798618027853895,retro_6
2013,14.750931368515028,retro_6
2014,14.672530975967813,retro_6
2015,14.784900969385347,retro_6
2016,14.85369434019807,retro_6
2017,15.162306433213837,retro_6
1975,43.05731530859578,retro_7
1976,43.089766461182656,retro_7
1977,43.714345083894436,retro_7
1978,43.77329687129745,retro_7
1979,44.33370926727384,retro_7
1980,47.04175570035074,retro_7
1981,48.382058120804814,retro_7
1982,52.33565340366638,retro_7
1983,57.66195652424758,retro_7
1984,62.118344071550375,retro_7
1985,65.79490817340523,retro_7
1986,66.38766025938264,retro_7
1987,64.81382551904375,retro_7
1988,62.11347895823597,retro_7
1989,58.72985065833316,retro_7
1990,55.25801568262696,retro_7
1991,51.74924088509066,retro_7
1992,47.74558029367524,retro_7
1993,43.330880438929185,retro_7
1994,38.387188245087145,retro_7
1995,34.2168981910039,retro_7
1996,30.356981434396918,retro_7
1997,26.64225750753164,retro_7
1998,23.35092069705154,retro_7
1999,20.52032158458304,retro_7
2000,19.011781517276113,retro_7
2001,18.033675508158936,retro_7
2002,17.751911602254975,retro_7
2003,17.735543999548607,retro_7
2004,17.603011405803187,retro_7
2005,17.220049801668345,retro_7
2006,16.69044981163573,retro_7
2007,16.051506630657844,retro_7
2008,15.551539499855489,retro_7
2009,15.147955487656368,retro_7
2010,14.81454522229359,retro_7
2011,14.596028395714429,retro_7
2012,14.63785000056353,retro_7
2013,14.622161463966645,retro_7
2014,14.558662856285828,retro_7
2015,14.437488130103572,retro_7
2016,14.21918675689249,retro_7
1975,44.32217371303871,retro_8
1976,44.42821669054253,retro_8
1977,44.416575231576545,retro_8
1978,44.36140761305671,retro_8
1979,45.99562624151807,retro_8
1980,44.939498852888086,retro_8
1981,47.489258562852974,retro_8
1982,53.307007587757596,retro_8
1983,59.07610829090935,retro_8
1984,64.39460490294232,retro_8
1985,67.01752847412709,retro_8
1986,67.16089994436109,retro_8
1987,65.1694960724692,retro_8
1988,62.45577721934326,retro_8
1989,59.06667610144752,retro_8
1990,55.63396015473855,retro_8
1991,52.10667397042627,retro_8
1992,48.04712002296661,retro_8
1993,43.611459226122456,retro_8
1994,38.659723462517825,retro_8
1995,34.45735855948448,retro_8
1996,30.59321198136492,retro_8
1997,26.856606125324134,retro_8
1998,23.55906325334257,retro_8
1999,20.73404987112483,retro_8
2000,19.22923242844408,retro_8
2001,18.257374244515397,retro_8
2002,17.98611149653587,retro_8
2003,17.985671456815652,retro_8
2004,17.859090978941975,retro_8
2005,17.477885551539295,retro_8
2006,16.94113373521067,retro_8
2007,16.299010777688302,retro_8
2008,15.789646339507428,retro_8
2009,15.388648881768312,retro_8
2010,15.063258758269424,retro_8
2011,14.867663090749382,retro_8
2012,14.96445402191414,retro_8
2013,14.998822576386061,retro_8
2014,14.98010048990269,retro_8
2015,14.832874606379459,retro_8
1975,43.90328054828619,retro_9
1976,43.999731847249976,retro_9
1977,43.98600908182531,retro_9
1978,43.946083877626464,retro_9
1979,45.572208696721816,retro_9
1980,44.56915014948557,retro_9
1981,47.118391761747766,retro_9
1982,52.88128054447798,retro_9
1983,58.59228928778915,retro_9
1984,63.85154232067351,retro_9
1985,66.45661933864484,retro_9
1986,66.59876029341164,retro_9
1987,64.6172738534215,retro_9
1988,61.91396801711706,retro_9
1989,58.535026661257014,retro_9
1990,55.11164935460977,retro_9
1991,51.59435563659616,retro_9
1992,47.54712869570444,retro_9
1993,43.12563603151643,retro_9
1994,38.189143200825825,retro_9
1995,34.00291917436314,retro_9
1996,30.156265111651884,retro_9
1997,26.439730567964023,retro_9
1998,23.160412766878984,retro_9
1999,20.357646788967127,retro_9
2000,18.87131895917198,retro_9
2001,17.915304510850547,retro_9
2002,17.659963927912962,retro_9
2003,17.666350521922784,retro_9
2004,17.541939125543877,retro_9
2005,17.152148374715168,retro_9
2006,16.601102039141793,retro_9
2007,15.941918794411054,retro_9
2008,15.412151819219325,retro_9
2009,14.98074960873016,retro_9
2010,14.634592193489556,retro_9
2011,14.409227396345397,retro_9
2012,14.4965826752477,retro_9
2013,14.561771955724595,retro_9
2014,14.596339593478186,retro_9
1975,43.82895118273498,retro_10
1976,43.913739269245305,retro_10
1977,43.90217008052268,retro_10
1978,43.89848309828761,retro_10
1979,45.5350027854179,retro_10
1980,44.648166276747716,retro_10
1981,47.23845686444567,retro_10
1982,52.96396057140766,retro_10
1983,58.63378946303193,retro_10
1984,63.84788400501625,retro_10
1985,66.46727256421755,retro_10
1986,66.63232260233008,retro_10
1987,64.67158851956334,retro_10
1988,61.976080322983314,retro_10
1989,58.598866403521875,retro_10
1990,55.17704747780946,retro_10
1991,51.6633432609451,retro_10
1992,47.621435251456695,retro_10
1993,43.20485166281919,retro_10
1994,38.27136829599532,retro_10
1995,34.08848517949433,retro_10
1996,30.244447269733726,retro_10
1997,26.534630799301787,retro_10
1998,23.262977838271365,retro_10
1999,20.47274677373862,retro_10
2000,19.001079255411007,retro_10
2001,18.063582267969164,retro_10
2002,17.827245482504605,retro_10
2003,17.84538686341894,retro_10
2004,17.7247840198432,retro_10
2005,17.33266847629835,retro_10
2006,16.768983227163865,retro_10
2007,16.09513782489949,retro_10
2008,15.556780088622165,retro_10
2009,15.07964757768261,retro_10
2010,14.816664311058652,retro_10
2011,14.591484748775489,retro_10
2012,14.815039744910631,retro_10
2013,15.204435249614887,retro_10
