year,ABC,retro
1975,3.087266155579734,retro_0
1976,3.017947882501687,retro_0
1977,2.9518836101313126,retro_0
1978,2.92856923668259,retro_0
1979,2.877457510004204,retro_0
1980,2.7766244252093184,retro_0
1981,2.7063602231296624,retro_0
1982,2.708510219105631,retro_0
1983,3.222140302328883,retro_0
1984,4.174660463116053,retro_0
1985,4.792971345330995,retro_0
1986,4.9519809166171935,retro_0
1987,4.957496399211654,retro_0
1988,4.900811992656613,retro_0
1989,4.644726435894168,retro_0
1990,4.396770846162116,retro_0
1991,4.156197632830662,retro_0
1992,3.854895866722484,retro_0
1993,3.4738779518906027,retro_0
1994,3.0324220632975245,retro_0
1995,2.6269798598664322,retro_0
1996,2.264544473102897,retro_0
1997,1.8925035322234973,retro_0
1998,1.5506371112914965,retro_0
1999,1.2578613069082891,retro_0
2000,1.1047539657662808,retro_0
2001,0.9848779405400034,retro_0
2002,0.9617607280074109,retro_0
2003,0.9773161105686883,retro_0
2004,0.9834390950220124,retro_0
2005,0.9593535179966867,retro_0
2006,0.9485260958715389,retro_0
2007,0.9441612273911304,retro_0
2008,0.9478355474817777,retro_0
2009,0.9336124170526492,retro_0
2010,0.9403096274874351,retro_0
2011,0.943939670047629,retro_0
2012,0.9504531455080037,retro_0
2013,0.9490951697008496,retro_0
2014,0.9451049045635725,retro_0
2015,0.9436131514797154,retro_0
2016,0.9401604509813976,retro_0
2017,0.9618990268203633,retro_0
2018,1.0111420438812677,retro_0
2019,1.0856605979395202,retro_0
2020,1.280967040975056,retro_0
1975,3.0349664237825116,retro_1
1976,2.965070457569184,retro_1
1977,2.898425627869116,retro_1
1978,2.8746112728812383,retro_1
1979,2.8238008474684673,retro_1
1980,2.724778609974917,retro_1
1981,2.657375895738054,retro_1
1982,2.661954898337029,retro_1
1983,3.168199984387618,retro_1
1984,4.104132344074114,retro_1
1985,4.712587342728489,retro_1
1986,4.869761127342393,retro_1
1987,4.874993120052123,retro_1
1988,4.819342532062485,retro_1
1989,4.568075909489363,retro_1
1990,4.3249444551921785,retro_1
1991,4.088998971280218,retro_1
1992,3.7920986242522137,retro_1
1993,3.4162160914383586,retro_1
1994,2.9783465624169376,retro_1
1995,2.5769274109183296,retro_1
1996,2.2174768493881736,retro_1
1997,1.8491242349530461,retro_1
1998,1.511191174549952,retro_1
1999,1.222584961706278,retro_1
2000,1.0725432909950547,retro_1
2001,0.9556546511503344,retro_1
2002,0.9344832815441576,retro_1
2003,0.9510493404253664,retro_1
2004,0.958641600128506,retro_1
2005,0.9371507351148357,retro_1
2006,0.9293842795542009,retro_1
2007,0.9273907235042899,retro_1
2008,0.9320529064966784,retro_1
2009,0.9182556885184576,retro_1
2010,0.9247204838716496,retro_1
2011,0.9271521972350439,retro_1
2012,0.9326466557747026,retro_1
2013,0.9313654612020714,retro_1
2014,0.9282485231803302,retro_1
2015,0.9279983448119384,retro_1
2016,0.9260339564331235,retro_1
2017,0.9472222332129895,retro_1
2018,1.0118016181195173,retro_1
2019,1.3023572943752026,retro_1
1975,3.037022486341186,retro_2
1976,2.9672826206789873,retro_2
1977,2.9008251590836807,retro_2
1978,2.877115307401216,retro_2
1979,2.825474556184359,retro_2
1980,2.7237715640897955,retro_2
1981,2.652281677037405,retro_2
1982,2.6527624824198446,retro_2
1983,3.1626388897061855,retro_2
1984,4.1094438960123965,retro_2
1985,4.723252109013225,retro_2
1986,4.879621225400903,retro_2
1987,4.883214243587653,retro_2
1988,4.825390554794753,retro_2
1989,4.569927973685072,retro_2
1990,4.323209433651695,retro_2
1991,4.084332776643936,retro_2
1992,3.7851042518560867,retro_2
1993,3.4067824692320268,retro_2
1994,2.967850850172651,retro_2
1995,2.5652997487628104,retro_2
1996,2.2055318390607255,retro_2
1997,1.8369561441365514,retro_2
1998,1.4993751278436975,retro_2
1999,1.2118679080853971,retro_2
2000,1.0637682223108524,retro_2
2001,0.9500900681365981,retro_2
2002,0.9310890118959254,retro_2
2003,0.9462862282308736,retro_2
2004,0.9503002703093727,retro_2
2005,0.9253450470876909,retro_2
2006,0.9143037442144465,retro_2
2007,0.9094004663492129,retro_2
2008,0.9130957620038562,retro_2
2009,0.9002847796891973,retro_2
2010,0.9089175412165948,retro_2
2011,0.9135955912048236,retro_2
2012,0.9214282364814341,retro_2
2013,0.9215960292417642,retro_2
2014,0.918805088586965,retro_2
2015,0.9179177062932226,retro_2
2016,0.9127200976108059,retro_2
2017,0.936829411681192,retro_2
2018,1.1259664280388495,retro_2
1975,3.0265019989151583,retro_3
1976,2.9567780237969132,retro_3
1977,2.8902884562995843,retro_3
1978,2.866508264593533,retro_3
1979,2.8159189690838824,retro_3
1980,2.717520909834951,retro_3
1981,2.650881029729383,retro_3
1982,2.6559465449565702,retro_3
1983,3.1590670666512524,retro_3
1984,4.088671995039703,retro_3
1985,4.69322604953323,retro_3
1986,4.849423848694366,retro_3
1987,4.854322776068842,retro_3
1988,4.7986588944539115,retro_3
1989,4.548517582103584,retro_3
1990,4.306281568068923,retro_3
1991,4.070970523502125,retro_3
1992,3.7746911794800266,retro_3
1993,3.3997820863092776,retro_3
1994,2.962904194064865,retro_3
1995,2.5626768704559977,retro_3
1996,2.2041520398420076,retro_3
1997,1.8364831715058743,retro_3
1998,1.4980678054473122,retro_3
1999,1.2072730579606672,retro_3
2000,1.0541899155436807,retro_3
2001,0.9338790190294411,retro_3
2002,0.9149167855224571,retro_3
2003,0.9400635809844206,retro_3
2004,0.9532997871842402,retro_3
2005,0.9337707966494969,retro_3
2006,0.9262456237692437,retro_3
2007,0.9224839212495424,retro_3
2008,0.9244063618870676,retro_3
2009,0.9075590716189629,retro_3
2010,0.9101929719820155,retro_3
2011,0.9096654395863586,retro_3
2012,0.9143765396233646,retro_3
2013,0.9145494850556377,retro_3
2014,0.9142576592371248,retro_3
2015,0.9212723352673722,retro_3
2016,0.9539789634682775,retro_3
2017,1.162089980206334,retro_3
1975,3.065051388118684,retro_4
1976,2.9954474358059238,retro_4
1977,2.9291812546470477,retro_4
1978,2.905760424676414,retro_4
1979,2.8538374478924213,retro_4
1980,2.750739812535687,retro_4
1981,2.677223671515904,retro_4
1982,2.676046537520026,retro_4
1983,3.1912255166626156,retro_4
1984,4.149694406014258,retro_4
1985,4.770398154358521,retro_4
1986,4.927917059724148,retro_4
1987,4.931410949615583,retro_4
1988,4.872590927163157,retro_4
1989,4.6134976266072325,retro_4
1990,4.36310303664346,retro_4
1991,4.120605014777658,retro_4
1992,3.8177359445588994,retro_4
1993,3.4353713951612836,retro_4
1994,2.9933138189811213,retro_4
1995,2.5877284307105666,retro_4
1996,2.2256492059590083,retro_4
1997,1.8540779730168109,retro_4
1998,1.5123455826481307,retro_4
1999,1.2186554819409883,retro_4
2000,1.0631414638052448,retro_4
2001,0.9403709608453416,retro_4
2002,0.915809511020503,retro_4
2003,0.9315623321279869,retro_4
2004,0.9382263339208166,retro_4
2005,0.915620330836519,retro_4
2006,0.9075045258346117,retro_4
2007,0.9054573007758759,retro_4
2008,0.910307263295909,retro_4
2009,0.8966150095893712,retro_4
2010,0.9034890875100398,retro_4
2011,0.9067059091876088,retro_4
2012,0.9144466936786942,retro_4
2013,0.9173663863282545,retro_4
2014,0.9206504139687408,retro_4
2015,0.9328780329619683,retro_4
2016,0.9737219018574764,retro_4
1975,3.042543503365589,retro_5
1976,2.9728049417790965,retro_5
1977,2.9063511329865968,retro_5
1978,2.882820573533628,retro_5
1979,2.8329780483761637,retro_5
1980,2.7361945931149285,retro_5
1981,2.6719547309902647,retro_5
1982,2.679896909482104,retro_5
1983,3.186566841758486,retro_5
1984,4.1200842648438805,retro_5
1985,4.728019080237891,retro_5
1986,4.886593705618993,retro_5
1987,4.892928173811872,retro_5
1988,4.837747541028112,retro_5
1989,4.5866670598264205,retro_5
1990,4.342643071901416,retro_5
1991,4.1050106095680094,retro_5
1992,3.8061500600837266,retro_5
1993,3.4286440569140773,retro_5
1994,2.9892337718333932,retro_5
1995,2.5868232620469866,retro_5
1996,2.226403087298762,retro_5
1997,1.8567810332319032,retro_5
1998,1.5169827119067048,retro_5
1999,1.2261487277866667,retro_5
2000,1.0748087164979798,retro_5
2001,0.955226034644109,retro_5
2002,0.9302696263806636,retro_5
2003,0.9432856867380622,retro_5
2004,0.9480047290323221,retro_5
2005,0.9235645110257454,retro_5
2006,0.9135748127412647,retro_5
2007,0.9101521578669401,retro_5
2008,0.9141768339283796,retro_5
2009,0.8996211868511365,retro_5
2010,0.9072760093159692,retro_5
2011,0.9135375764275124,retro_5
2012,0.92533639108162,retro_5
2013,0.9389019591026739,retro_5
2014,0.9849790885898546,retro_5
2015,1.08907286789051,retro_5
1975,3.007608105519456,retro_6
1976,2.9369841287310705,retro_6
1977,2.8696677044820476,retro_6
1978,2.845578694113372,retro_6
1979,2.7959573902557415,retro_6
1980,2.700880126105738,retro_6
1981,2.639706270389063,retro_6
1982,2.650744031761267,retro_6
1983,3.1533661708503464,retro_6
1984,4.075832565888743,retro_6
1985,4.6777452097458925,retro_6
1986,4.835983735434036,retro_6
1987,4.842686004367243,retro_6
1988,4.788720903167971,retro_6
1989,4.541373792937738,retro_6
1990,4.300936720978427,retro_6
1991,4.066629892314397,retro_6
1992,3.7705094066860765,retro_6
1993,3.3960178434725474,retro_6
1994,2.957807021569889,retro_6
1995,2.5571858592990613,retro_6
1996,2.1976435065837565,retro_6
1997,1.8290543835588278,retro_6
1998,1.4898482691854296,retro_6
1999,1.1994019456500833,retro_6
2000,1.0491095850402103,retro_6
2001,0.9327215986912946,retro_6
2002,0.9133596806318753,retro_6
2003,0.9309359107203711,retro_6
2004,0.9379225830240278,retro_6
2005,0.9157095860736919,retro_6
2006,0.9065461209615754,retro_6
2007,0.9010203425939844,retro_6
2008,0.9033555988896081,retro_6
2009,0.8887508384613784,retro_6
2010,0.897224187452488,retro_6
2011,0.9041757653831457,retro_6
2012,0.9166190440833826,retro_6
2013,0.93520105224491,retro_6
2014,1.0370650493026916,retro_6
1975,3.025566184591056,retro_7
1976,2.9551983230721284,retro_7
1977,2.888108479882565,retro_7
1978,2.8642705263448236,retro_7
1979,2.815573664793206,retro_7
1980,2.722791903764536,retro_7
1981,2.6649771929706145,retro_7
1982,2.679580756790996,retro_7
1983,3.181665246970522,retro_7
