year,spawn_biom,retro
1975,30.737809158923376,retro_0
1976,30.00880991847612,retro_0
1977,29.367982347013985,retro_0
1978,28.98050563276275,retro_0
1979,28.559081194867144,retro_0
1980,28.75766618941428,retro_0
1981,29.7266818006147,retro_0
1982,35.204704629303386,retro_0
1983,40.42343929778125,retro_0
1984,46.16666528969765,retro_0
1985,50.184197380982035,retro_0
1986,50.87962054691623,retro_0
1987,49.13296432456895,retro_0
1988,46.953700176831504,retro_0
1989,44.00882717551597,retro_0
1990,41.21864385302075,retro_0
1991,38.269381004696726,retro_0
1992,35.05951599960177,retro_0
1993,31.306302844741246,retro_0
1994,26.96748739776514,retro_0
1995,23.287810634623494,retro_0
1996,19.86301792230612,retro_0
1997,16.68666754337212,retro_0
1998,13.897070126644042,retro_0
1999,11.765824517507909,retro_0
2000,10.72385556654731,retro_0
2001,10.147210021911945,retro_0
2002,10.136122487830018,retro_0
2003,10.22917598522377,retro_0
2004,10.216319682067946,retro_0
2005,10.053313913154724,retro_0
2006,9.850641748278017,retro_0
2007,9.659712661359588,retro_0
2008,9.594118108156007,retro_0
2009,9.452207351341508,retro_0
2010,9.447355879795332,retro_0
2011,9.452207560445883,retro_0
2012,9.495880192407656,retro_0
2013,9.436158030417825,retro_0
2014,9.399744054269773,retro_0
2015,9.491986894298334,retro_0
2016,9.76740291563421,retro_0
2017,10.545389804395175,retro_0
2018,11.53653609627285,retro_0
2019,13.61722693119162,retro_0
2020,15.690481534792353,retro_0
1975,30.19937700621216,retro_1
1976,29.46695924888782,retro_1
1977,28.82512479799448,retro_1
1978,28.445272579471226,retro_1
1979,28.034858201950183,retro_1
1980,28.23582506904802,retro_1
1981,29.20582019541582,retro_1
1982,34.601184583745805,retro_1
1983,39.741642872183604,retro_1
1984,45.38895987745609,retro_1
1985,49.34387904256749,retro_1
1986,50.03115451481525,retro_1
1987,48.31467586303966,retro_1
1988,46.17456930494835,retro_1
1989,43.28069660957392,retro_1
1990,40.53920425504309,retro_1
1991,37.64038500185644,retro_1
1992,34.472536435259975,retro_1
1993,30.762166882291442,retro_1
1994,26.463453932582098,retro_1
1995,22.820567894507768,retro_1
1996,19.43199607421867,retro_1
1997,16.29308339685495,retro_1
1998,13.541620163269219,retro_1
1999,11.445963792767644,retro_1
2000,10.43322290246383,retro_1
2001,9.87694201619908,retro_1
2002,9.881902106206494,retro_1
2003,9.99158659289676,retro_1
2004,9.997696674370038,retro_1
2005,9.859352201539965,retro_1
2006,9.676717178164656,retro_1
2007,9.499110984639213,retro_1
2008,9.437988386710362,retro_1
2009,9.291758154561585,retro_1
2010,9.279883711348527,retro_1
2011,9.279134833022296,retro_1
2012,9.3221173652371,retro_1
2013,9.267739360076476,retro_1
2014,9.237042520029647,retro_1
2015,9.443655984765405,retro_1
2016,10.125348809705187,retro_1
2017,11.272092424363688,retro_1
2018,14.276893036995036,retro_1
2019,17.290615900134966,retro_1
1975,30.253642550738025,retro_2
1976,29.51986671880643,retro_2
1977,28.874058018027913,retro_2
1978,28.47963335645883,retro_2
1979,28.048140794201412,retro_2
1980,28.23099223422934,retro_2
1981,29.18006890701449,retro_2
1982,34.62295940649949,retro_2
1983,39.805904605662334,retro_2
1984,45.50917471095347,retro_2
1985,49.493667984672676,retro_2
1986,50.17033519680193,retro_2
1987,48.41822806180394,retro_2
1988,46.241631828358734,retro_2
1989,43.308822911099924,retro_2
1990,40.53533894847803,retro_2
1991,37.60753494588335,retro_2
1992,34.42011647343124,retro_2
1993,30.692711923412777,retro_2
1994,26.382246742527855,retro_2
1995,22.73192122156514,retro_2
1996,19.340003180973028,retro_2
1997,16.203411555411108,retro_2
1998,13.461020919450398,retro_2
1999,11.379814522836043,retro_2
2000,10.386372752263156,retro_2
2001,9.837425082987048,retro_2
2002,9.834493358883552,retro_2
2003,9.919042814558429,retro_2
2004,9.892381889299013,retro_2
2005,9.722138424894206,retro_2
2006,9.520957879693874,retro_2
2007,9.336367815022912,retro_2
2008,9.28311201155271,retro_2
2009,9.153423375655457,retro_2
2010,9.164299500100691,retro_2
2011,9.183558809550485,retro_2
2012,9.23746079356421,retro_2
2013,9.179732704226598,retro_2
2014,9.200178781301952,retro_2
2015,9.586621430437862,retro_2
2016,10.169844642853882,retro_2
2017,12.239083588944217,retro_2
2018,14.427021895838786,retro_2
1975,30.191985868664418,retro_3
1976,29.459744252618762,retro_3
1977,28.818309719708033,retro_3
1978,28.440357372998605,retro_3
1979,28.03221523049298,retro_3
1980,28.23313400438799,retro_3
1981,29.202710415494394,retro_3
1982,34.57839655646073,retro_3
1983,39.7002887632948,retro_3
1984,45.32515926493545,retro_3
1985,49.26447179349173,retro_3
1986,49.94710406770804,retro_3
1987,48.232951256388326,retro_3
1988,46.09533224387357,retro_3
1989,43.20460779151823,retro_3
1990,40.46420203390149,retro_3
1991,37.56578537098566,retro_3
1992,34.39677833000782,retro_3
1993,30.68637626912219,retro_3
1994,26.388114004551653,retro_3
1995,22.744421607933887,retro_3
1996,19.351140636424958,retro_3
1997,16.199103668948336,retro_3
1998,13.42593460732465,retro_3
1999,11.311578518000953,retro_3
2000,10.278681681300437,retro_3
2001,9.753827614009019,retro_3
2002,9.794755524252345,retro_3
2003,9.953132668522429,retro_3
2004,9.993492024400764,retro_3
2005,9.851923423488149,retro_3
2006,9.650415102458393,retro_3
2007,9.445386620851764,retro_3
2008,9.350465340300683,retro_3
2009,9.17484990254731,retro_3
2010,9.141818469121366,retro_3
2011,9.136225197336364,retro_3
2012,9.200847553577978,retro_3
2013,9.279318407926148,retro_3
2014,9.670350152194292,retro_3
2015,10.421082650535585,retro_3
2016,12.47328673844088,retro_3
2017,14.745500939375859,retro_3
1975,30.46359184754181,retro_4
1976,29.731920987874698,retro_4
1977,29.086961886260518,retro_4
1978,28.687987693504446,retro_4
1979,28.24931192891852,retro_4
1980,28.42903133468828,retro_4
1981,29.374938348365184,retro_4
1982,34.86214044571138,retro_4
1983,40.08660435494012,retro_4
1984,45.841120410305194,retro_4
1985,49.857994246306035,retro_4
1986,50.53652457751187,retro_4
1987,48.76484891991044,retro_4
1988,46.56356572872902,retro_4
1989,43.59934565871305,retro_4
1990,40.79552559817096,retro_4
1991,37.837064989358744,retro_4
1992,34.62502251032145,retro_4
1993,30.874401093678006,retro_4
1994,26.543610238543348,retro_4
1995,22.87378703426795,retro_4
1996,19.457669452373196,retro_4
1997,16.285025677131525,retro_4
1998,13.49078295122727,retro_4
1999,11.348434968002927,retro_4
2000,10.287928850705585,retro_4
2001,9.703091329756692,retro_4
2002,9.68777153344322,retro_4
2003,9.790137648216604,retro_4
2004,9.792917032546274,retro_4
2005,9.650878778898969,retro_4
2006,9.466569903257081,retro_4
2007,9.28902110992457,retro_4
2008,9.230617597482134,retro_4
2009,9.088370032057382,retro_4
2010,9.090360743029072,retro_4
2011,9.115252601241226,retro_4
2012,9.218597842653184,retro_4
2013,9.294575085116794,retro_4
2014,9.467068889242528,retro_4
2015,9.99535085210858,retro_4
2016,10.692620291335114,retro_4
1975,30.278239703208644,retro_5
1976,29.549383049324746,retro_5
1977,28.913404268376592,retro_5
1978,28.546757166854544,retro_5
1979,28.15548430604286,retro_5
1980,28.378259195684183,retro_5
1981,29.37387500559108,retro_5
1982,34.77084669726103,retro_5
1983,39.91368723626971,retro_5
1984,45.55619790986743,retro_5
1985,49.510994968290014,retro_5
1986,50.20530932866445,retro_5
1987,48.49613656374527,retro_5
1988,46.35521833337211,retro_5
1989,43.45368713559309,retro_5
1990,40.69757685238913,retro_5
1991,37.7819129939438,retro_5
1992,34.59652297420037,retro_5
1993,30.87202840741613,retro_5
1994,26.562202441271552,retro_5
1995,22.91060912477842,retro_5
1996,19.512794307480803,retro_5
1997,16.360222135716505,retro_5
1998,13.589540892907149,retro_5
1999,11.471070810469731,retro_5
2000,10.431580725065567,retro_5
2001,9.843667658877708,retro_5
2002,9.818026379392618,retro_5
2003,9.897772708731111,retro_5
2004,9.879966535620039,retro_5
2005,9.721130282520503,retro_5
2006,9.524909881099024,retro_5
2007,9.339339267395603,retro_5
2008,9.28074451852531,retro_5
2009,9.151388202311365,retro_5
2010,9.200030083114223,retro_5
2011,9.339077967142643,retro_5
2012,9.67634330502554,retro_5
2013,10.185009130416034,retro_5
2014,11.025027373333975,retro_5
2015,12.117350206666668,retro_5
1975,29.76881871883878,retro_6
1976,29.037220849466,retro_6
1977,28.4012609383747,retro_6
1978,28.044392262718663,retro_6
1979,27.667540354849336,retro_6
1980,27.897760319432543,retro_6
1981,28.900703869863946,retro_6
1982,34.2236335006515,retro_6
1983,39.29700039710414,retro_6
1984,44.85280530106727,retro_6
1985,48.75310011333685,retro_6
1986,49.44508435769008,retro_6
1987,47.769447217674546,retro_6
1988,45.66896569971934,retro_6
1989,42.81776554425765,retro_6
1990,40.108470579029714,retro_6
1991,37.24058598269898,retro_6
1992,34.09443853590751,retro_6
1993,30.4095953168299,retro_6
1994,26.135784510767678,retro_6
1995,22.515623393798727,retro_6
1996,19.145865187148654,retro_6
1997,16.01834895282987,retro_6
1998,13.272902122324002,retro_6
1999,11.182427775320935,retro_6
2000,10.180017301524243,retro_6
2001,9.635435720034566,retro_6
2002,9.646062176605092,retro_6
2003,9.755002675673758,retro_6
2004,9.754972331919934,retro_6
2005,9.592659292067555,retro_6
2006,9.391558176488077,retro_6
2007,9.196113199134544,retro_6
2008,9.13124837948716,retro_6
2009,9.00371820747557,retro_6
2010,9.085656915332756,retro_6
2011,9.341223463148184,retro_6
2012,9.814073681916765,retro_6
2013,10.865698904666552,retro_6
2014,12.09291247342324,retro_6
1975,29.93600764780025,retro_7
1976,29.208660365288157,retro_7
1977,28.578756993936896,retro_7
1978,28.235546612956636,retro_7
1979,27.878032956715572,retro_7
1980,28.12865814959357,retro_7
1981,29.155817127294917,retro_7
1982,34.4675313450558,retro_7
1983,39.53191741949447,retro_7
1984,45.070104014856476,retro_7
1985,48.96251253864218,retro_7
1986,49.660883092409094,retro_7
1987,47.996738927440404,retro_7
1988,45.90208657835986,retro_7
1989,43.05329351192288,retro_7
1990,40.341671970167916,retro_7
