retro,mgc
retro_0,2.384945109906893e-4
retro_1,2.928340992599532e-4
retro_2,3.2375198389912596e-4
retro_3,9.610569792867785e-4
retro_4,8.835173426552934e-4
retro_5,0.0015635773656372254
retro_6,9.407980509309466e-4
retro_7,2.3816923098798903e-4
retro_8,0.0017131071316053292
retro_9,6.783050425580028e-4
retro_10,2.1789115315061917e-4
