SB,retro
29.748794761429068,retro_0
29.743603703541922,retro_1
29.134520032765735,retro_2
28.64586757169834,retro_3
27.824433130818424,retro_4
27.49156793560301,retro_5
27.456949417649746,retro_6
27.97744478252711,retro_7
26.783644331979495,retro_8
27.045369884646448,retro_9
28.256972363212352,retro_10
