year,Fmort,retro
1975,0.038706996035025,retro_0
1976,0.0391397844088787,retro_0
1977,0.022931679774795034,retro_0
1978,0.03241982231716046,retro_0
1979,0.048952410754874505,retro_0
1980,0.033796627962222096,retro_0
1981,0.023149787554601137,retro_0
1982,0.023258835782229353,retro_0
1983,0.03026252918779218,retro_0
1984,0.026419356668882506,retro_0
1985,0.040112808468201665,retro_0
1986,0.05383545747117296,retro_0
1987,0.05217017607715696,retro_0
1988,0.05813822961469969,retro_0
1989,0.05419689818338842,retro_0
1990,0.05066602247269293,retro_0
1991,0.06409556684701784,retro_0
1992,0.07523072284876381,retro_0
1993,0.11411142419113884,retro_0
1994,0.10592740235925283,retro_0
1995,0.11264698006120993,retro_0
1996,0.1312185467434776,retro_0
1997,0.15083699104731146,retro_0
1998,0.17171396523639226,retro_0
1999,0.1287875337617234,retro_0
2000,0.14130865844462978,retro_0
2001,0.10628510817797107,retro_0
2002,0.09947928372289687,retro_0
2003,0.09736024730902701,retro_0
2004,0.10455929030519795,retro_0
2005,0.09634679111987547,retro_0
2006,0.0951059922556964,retro_0
2007,0.07352165091686494,retro_0
2008,0.07543843282488187,retro_0
2009,0.05707997847473179,retro_0
2010,0.055195048382474236,retro_0
2011,0.04691438324821039,retro_0
2012,0.053671439543925004,retro_0
2013,0.05361105079527733,retro_0
2014,0.04438135523638602,retro_0
2015,0.04504154245812184,retro_0
2016,0.037360183964493004,retro_0
2017,0.03959067793845429,retro_0
2018,0.04557453366996712,retro_0
2019,0.04524071400097031,retro_0
2020,0.049673622514507916,retro_0
2021,0.04241909331649869,retro_0
2022,0.04162958529633171,retro_0
2023,0.039290435133464925,retro_0
1975,0.03861451545492892,retro_1
1976,0.03904325372708933,retro_1
1977,0.022874061888786452,retro_1
1978,0.03233778184089877,retro_1
1979,0.048827934611508535,retro_1
1980,0.033711612930615635,retro_1
1981,0.02309323899437166,retro_1
1982,0.023203914809329547,retro_1
1983,0.030193071346459127,retro_1
1984,0.02636016513851369,retro_1
1985,0.0400241958010646,retro_1
1986,0.05371600382253281,retro_1
1987,0.0520541213916435,retro_1
1988,0.05800755375602442,retro_1
1989,0.05407280092938855,retro_1
1990,0.05054758877305882,retro_1
1991,0.06394060300227546,retro_1
1992,0.07503918238771269,retro_1
1993,0.11379620436326256,retro_1
1994,0.10560277094843397,retro_1
1995,0.11227440373997075,retro_1
1996,0.13076032317498204,retro_1
1997,0.15028118414279693,retro_1
1998,0.1710463078930336,retro_1
1999,0.128223485336512,retro_1
2000,0.1406649837385479,retro_1
2001,0.10576840603703949,retro_1
2002,0.09898849210702079,retro_1
2003,0.09688113707759573,retro_1
2004,0.10405313789250507,retro_1
2005,0.09586625385150147,retro_1
2006,0.09461763389238709,retro_1
2007,0.07311927046829547,retro_1
2008,0.07501400420891734,retro_1
2009,0.056737374580255365,retro_1
2010,0.054850439937923004,retro_1
2011,0.046598723719867285,retro_1
2012,0.05327310898924979,retro_1
2013,0.053159691747440015,retro_1
2014,0.04396840012723815,retro_1
2015,0.044579459281584154,retro_1
2016,0.03694615100376164,retro_1
2017,0.039085370793173056,retro_1
2018,0.044877602479939376,retro_1
2019,0.044477883387879835,retro_1
2020,0.0487203001883231,retro_1
2021,0.04174377587426943,retro_1
2022,0.04119216164197929,retro_1
1975,0.03844942506415463,retro_2
1976,0.03887784788007112,retro_2
1977,0.022781592197760676,retro_2
1978,0.032217558079360276,retro_2
1979,0.04866902338476672,retro_2
1980,0.03360778751917345,retro_2
1981,0.023015343244000362,retro_2
1982,0.023114389253451446,retro_2
1983,0.030068083147515717,retro_2
1984,0.026252815185561388,retro_2
1985,0.03985976630433318,retro_2
1986,0.05349112191449356,retro_2
1987,0.051866667576192765,retro_2
1988,0.05782493124409352,retro_2
1989,0.05392141888781048,retro_2
1990,0.05042208645298808,retro_2
1991,0.06378200781421947,retro_2
1992,0.07484718978491513,retro_2
1993,0.11349012849267534,retro_2
1994,0.1052973112953819,retro_2
1995,0.11194704006732029,retro_2
1996,0.13037951219698082,retro_2
1997,0.14983889670372752,retro_2
1998,0.1705625287970709,retro_2
1999,0.1278535921716228,retro_2
2000,0.14029236854740137,retro_2
2001,0.1054951648153213,retro_2
2002,0.09876475900104742,retro_2
2003,0.09670148091720865,retro_2
2004,0.10391276088399498,retro_2
2005,0.09574965200081263,retro_2
2006,0.09451744890843247,retro_2
2007,0.07302150471919276,retro_2
2008,0.07492070144041862,retro_2
2009,0.056635168017769924,retro_2
2010,0.05473614447699202,retro_2
2011,0.046459803077095164,retro_2
2012,0.05306398682677558,retro_2
2013,0.0528692239488804,retro_2
2014,0.04364833444217982,retro_2
2015,0.04416824255817241,retro_2
2016,0.03650972978309732,retro_2
2017,0.03847516859743711,retro_2
2018,0.0439470659302526,retro_2
2019,0.04333232083430781,retro_2
2020,0.04731472507694683,retro_2
2021,0.04064464382633359,retro_2
1975,0.038465062721769375,retro_3
1976,0.038901053604788814,retro_3
1977,0.022801135501036567,retro_3
1978,0.03225501487238316,retro_3
1979,0.0487446241643791,retro_3
1980,0.033663233242695184,retro_3
1981,0.023045456171535764,retro_3
1982,0.023133095242143166,retro_3
1983,0.030082813125479557,retro_3
1984,0.026265269672896198,retro_3
1985,0.03987676243336694,retro_3
1986,0.053513665681354176,retro_3
1987,0.05191536358673012,retro_3
1988,0.05790460611796129,retro_3
1989,0.054016663251148726,retro_3
1990,0.050529414606276704,retro_3
1991,0.06392629326322516,retro_3
1992,0.07502664170805194,retro_3
1993,0.11378730274170118,retro_3
1994,0.10560811233694466,retro_3
1995,0.11232177141402395,retro_3
1996,0.13086509441114227,retro_3
1997,0.15045424317593814,retro_3
1998,0.17135249235322597,retro_3
1999,0.1285300356060181,retro_3
2000,0.14108008639368666,retro_3
2001,0.10610767267766086,retro_3
2002,0.09933846990636433,retro_3
2003,0.0972622105743923,retro_3
2004,0.104532117966416,retro_3
2005,0.0963165791442999,retro_3
2006,0.09509007929479994,retro_3
