SB,retro
14.874393775624885,retro_0
14.87179661237503,retro_1
14.567224666101202,retro_2
14.322917344110344,retro_3
13.912203841068498,retro_4
13.745783939142866,retro_5
13.728474714072238,retro_6
13.988722214715665,retro_7
13.391822090960757,retro_8
13.522685061938425,retro_9
14.128486116764805,retro_10
