year,ABC,retro
1975,2.3780640783027067,retro_0
1976,2.318870267075519,retro_0
1977,2.264077996137162,retro_0
1978,2.243840048683986,retro_0
1979,2.2185530164135256,retro_0
1980,2.2931670371749786,retro_0
1981,2.6721081578558787,retro_0
1982,3.1489119315066074,retro_0
1983,3.606105544957886,retro_0
1984,3.9514468424488265,retro_0
1985,4.317688148768172,retro_0
1986,4.589653683809068,retro_0
1987,4.468073115564045,retro_0
1988,4.324641866603977,retro_0
1989,4.132354787478176,retro_0
1990,3.8941372611769793,retro_0
1991,3.690091851081621,retro_0
1992,3.4283834377171485,retro_0
1993,3.1119124693721667,retro_0
1994,2.7381319128884267,retro_0
1995,2.410244021002092,retro_0
1996,2.106558989196272,retro_0
1997,1.8247529820387218,retro_0
1998,1.5532664612485094,retro_0
1999,1.314227365461798,retro_0
2000,1.184654045562527,retro_0
2001,1.0939448489534995,retro_0
2002,1.0724927982813215,retro_0
2003,1.080205153784918,retro_0
2004,1.097142284661024,retro_0
2005,1.1043927286905433,retro_0
2006,1.1094277856795993,retro_0
2007,1.0995084211231119,retro_0
2008,1.0956348623750052,retro_0
2009,1.0767753940887763,retro_0
2010,1.0668199084394625,retro_0
2011,1.0570129093013794,retro_0
2012,1.0600271260258234,retro_0
2013,1.0563031321583998,retro_0
2014,1.045314722866502,retro_0
2015,1.0351095579380782,retro_0
2016,1.0224803026923293,retro_0
2017,1.025225188611399,retro_0
2018,1.0409001063820211,retro_0
2019,1.074266008241813,retro_0
2020,1.1515748693558352,retro_0
2021,1.3008311789873028,retro_0
2022,1.5045645825972156,retro_0
2023,1.7252941569535047,retro_0
2024,1.9153056062261071,retro_0
1975,2.38489387395825,retro_1
1976,2.325714860440437,retro_1
1977,2.270922682539843,retro_1
1978,2.250641258226168,retro_1
1979,2.2252647876818585,retro_1
1980,2.3000864714868396,retro_1
1981,2.6800121463500615,retro_1
1982,3.1579789036852395,retro_1
1983,3.6162178947973866,retro_1
1984,3.9623025383694492,retro_1
1985,4.329356088943017,retro_1
1986,4.602041148576356,retro_1
1987,4.480169310533662,retro_1
1988,4.336434291167052,retro_1
1989,4.14381885270944,retro_1
1990,3.9051489647651434,retro_1
1991,3.7007824772788758,retro_1
1992,3.438698662772274,retro_1
1993,3.121728283861022,retro_1
1994,2.747498288386986,retro_1
1995,2.419139124767757,retro_1
1996,2.1150047100585163,retro_1
1997,1.8327798583405632,retro_1
1998,1.560796424654187,retro_1
1999,1.321263130128829,retro_1
2000,1.191412275857459,retro_1
2001,1.1005800215824786,retro_1
2002,1.0791855159379915,retro_1
2003,1.0870883192485148,retro_1
2004,1.1042578966298693,retro_1
2005,1.1117237869555263,retro_1
2006,1.116941124060832,retro_1
2007,1.1071224862042883,retro_1
2008,1.1033321243770053,retro_1
2009,1.0844931251835763,retro_1
2010,1.0745963474808589,retro_1
2011,1.0649665138139461,retro_1
2012,1.0684621785086523,retro_1
2013,1.0653098053835548,retro_1
2014,1.0549412638390097,retro_1
2015,1.045338862090393,retro_1
2016,1.0333315985528146,retro_1
2017,1.037033211501719,retro_1
2018,1.054157731792258,retro_1
2019,1.088465459521868,retro_1
2020,1.1673510328375865,retro_1
2021,1.3174703617327566,retro_1
2022,1.5115931661243946,retro_1
2023,1.7203161261807807,retro_1
1975,2.307739481562771,retro_2
1976,2.2510573878220645,retro_2
1977,2.198441627486147,retro_2
1978,2.177703360067103,retro_2
1979,2.1599582149992833,retro_2
1980,2.263212907056185,retro_2
1981,2.6179577223419774,retro_2
1982,3.10962687503414,retro_2
1983,3.564971073142902,retro_2
1984,3.9092051365262437,retro_2
1985,4.244168257857072,retro_2
1986,4.493140903091395,retro_2
1987,4.354887148590681,retro_2
1988,4.200748167524076,retro_2
1989,4.003940189662963,retro_2
1990,3.765324349490893,retro_2
1991,3.5633588340997884,retro_2
1992,3.307840144237737,retro_2
1993,3.0009436176630393,retro_2
1994,2.6410927132988222,retro_2
1995,2.3257314619742853,retro_2
1996,2.0340937039258304,retro_2
1997,1.764292930967935,retro_2
1998,1.5046155069261111,retro_2
1999,1.2767660321662557,retro_2
2000,1.1549196033089402,retro_2
2001,1.0706096522753739,retro_2
2002,1.053289430144819,retro_2
2003,1.0636920647385746,retro_2
2004,1.0821532898095543,retro_2
2005,1.0896090130102474,retro_2
2006,1.0936151662520273,retro_2
2007,1.0822505254159573,retro_2
2008,1.0763668472744925,retro_2
2009,1.0563415741498077,retro_2
2010,1.0457340811646445,retro_2
2011,1.0365738375512163,retro_2
2012,1.039665221153435,retro_2
2013,1.037289521746425,retro_2
2014,1.028424897968888,retro_2
2015,1.020185171795357,retro_2
2016,1.0101543542495985,retro_2
2017,1.017655817753643,retro_2
2018,1.0386901110492377,retro_2
2019,1.0799538838390441,retro_2
2020,1.1718827746119078,retro_2
2021,1.319838296865791,retro_2
2022,1.5097893334941475,retro_2
1975,2.3106822022306686,retro_3
1976,2.253556531968808,retro_3
1977,2.2003514647961246,retro_3
1978,2.178709738176924,retro_3
1979,2.1597604340314622,retro_3
1980,2.2627561022136295,retro_3
1981,2.6190200640101278,retro_3
1982,3.1128975462997435,retro_3
1983,3.5695963703866345,retro_3
1984,3.9140605270302515,retro_3
1985,4.249070502994509,retro_3
1986,4.498043878458282,retro_3
1987,4.357266364817486,retro_3
1988,4.201162767937134,retro_3
1989,4.002911216655759,retro_3
1990,3.7631072291986483,retro_3
1991,3.56081969623181,retro_3
1992,3.305121562532805,retro_3
1993,2.997880001896427,retro_3
1994,2.637776933749472,retro_3
1995,2.3220129419761952,retro_3
1996,2.0299886791094357,retro_3
1997,1.7599398000645594,retro_3
1998,1.500010217461246,retro_3
1999,1.2720059760670697,retro_3
2000,1.1501788399037942,retro_3
2001,1.0660880898481553,retro_3
2002,1.0491283098446178,retro_3
2003,1.0599488610109924,retro_3
2004,1.0788174069446852,retro_3
2005,1.0865670899666129,retro_3
2006,1.0908138018404525,retro_3
2007,1.0795918316362372,retro_3
2008,1.0739300338283455,retro_3
2009,1.054163495750078,retro_3
2010,1.04404066817264,retro_3
2011,1.0356846222163214,retro_3
2012,1.0400244044602365,retro_3
2013,1.0391757080164865,retro_3
2014,1.0320855530594497,retro_3
2015,1.0259630618042521,retro_3
2016,1.0187495489428362,retro_3
2017,1.0299685840236137,retro_3
2018,1.0546001644647542,retro_3
2019,1.0972155228165492,retro_3
2020,1.1830945784429383,retro_3
2021,1.3113810440586353,retro_3
1975,2.3328110353857823,retro_4
1976,2.274322639149275,retro_4
1977,2.2194346988846165,retro_4
1978,2.19526885725805,retro_4
1979,2.1732349985970423,retro_4
1980,2.2753683172399133,retro_4
1981,2.6345336420313523,retro_4
1982,3.1326883523885067,retro_4
1983,3.5915487099310233,retro_4
1984,3.9351848344580986,retro_4
1985,4.268169059975453,retro_4
1986,4.514760908804432,retro_4
1987,4.3662230654957925,retro_4
1988,4.204076497556455,retro_4
1989,4.001692605160358,retro_4
1990,3.758952780831055,retro_4
1991,3.556604647714302,retro_4
1992,3.3020621159994272,retro_4
1993,2.99588993526377,retro_4
1994,2.637577882968898,retro_4
1995,2.322840083798707,retro_4
1996,2.031719331079645,retro_4
1997,1.7627608094941378,retro_4
1998,1.503525494390326,retro_4
1999,1.2760331456636265,retro_4
2000,1.1546338636792637,retro_4
2001,1.071102915128568,retro_4
2002,1.0546711777289457,retro_4
2003,1.0659497300822978,retro_4
2004,1.0851649324106527,retro_4
2005,1.0931110874073229,retro_4
2006,1.0976152235454055,retro_4
2007,1.0866301428705303,retro_4
2008,1.0811732335566044,retro_4
2009,1.061798228401198,retro_4
2010,1.052480335854133,retro_4
2011,1.0454938503292763,retro_4
2012,1.0518711921942308,retro_4
2013,1.05349820572042,retro_4
2014,1.049449074915214,retro_4
2015,1.0469767021802636,retro_4
2016,1.0449886125015795,retro_4
2017,1.0629440932242893,retro_4
2018,1.09172648860652,retro_4
2019,1.1280128042858202,retro_4
2020,1.1718662130825226,retro_4
1975,2.316685146150915,retro_5
1976,2.258302146868773,retro_5
1977,2.203441287884112,retro_5
1978,2.179142169672503,retro_5
1979,2.156794445436014,retro_5
1980,2.2586291584643687,retro_5
1981,2.617631197230414,retro_5
1982,3.115584603013537,retro_5
1983,3.574023459832829,retro_5
1984,3.917158663266277,retro_5
1985,4.249748587558831,retro_5
1986,4.4961276514441595,retro_5
1987,4.34724762306595,retro_5
1988,4.184870784008047,retro_5
1989,3.9823442611722855,retro_5
1990,3.739513452556317,retro_5
1991,3.537058038568398,retro_5
1992,3.2823187725988237,retro_5
1993,2.9759203938451617,retro_5
1994,2.617370646478584,retro_5
1995,2.302478222450265,retro_5
1996,2.011308974204745,retro_5
1997,1.7424464847829353,retro_5
1998,1.4835670756562043,retro_5
1999,1.2566296781734405,retro_5
2000,1.1356414322180683,retro_5
2001,1.0523809927567835,retro_5
2002,1.036003656246925,retro_5
2003,1.0471419580497172,retro_5
2004,1.0660615280076093,retro_5
2005,1.0736008940384214,retro_5
2006,1.0776149658160332,retro_5
2007,1.066179715955288,retro_5
2008,1.060394013801195,retro_5
2009,1.0408226906382512,retro_5
2010,1.0314781786534335,retro_5
2011,1.024626013727384,retro_5
2012,1.031318088369426,retro_5
2013,1.0333664907903213,retro_5
2014,1.0297528403429936,retro_5
2015,1.0275689078591235,retro_5
2016,1.0254286388790959,retro_5
2017,1.0431661829053005,retro_5
2018,1.072691727649803,retro_5
2019,1.11086313103515,retro_5
1975,2.3010643541503217,retro_6
1976,2.2430735709157736,retro_6
1977,2.188598961555755,retro_6
1978,2.1646731752966635,retro_6
1979,2.1426844690268143,retro_6
1980,2.2444482122210427,retro_6
1981,2.6026337920889664,retro_6
1982,3.0993976526267835,retro_6
1983,3.5568615693668955,retro_6
1984,3.89950478302662,retro_6
1985,4.231798535131441,retro_6
1986,4.478087064206381,retro_6
1987,4.330177833201652,retro_6
1988,4.1685441557418885,retro_6
1989,3.9665397885122937,retro_6
1990,3.724072511614329,retro_6
1991,3.521456881313102,retro_6
1992,3.266361851145439,retro_6
1993,2.959668167889622,retro_6
1994,2.6008425782503135,retro_6
1995,2.285832976668641,retro_6
1996,1.9946485126483624,retro_6
1997,1.725852463695349,retro_6
1998,1.4672841082943917,retro_6
1999,1.2407316204636454,retro_6
2000,1.120003396374853,retro_6
2001,1.0367865381300276,retro_6
2002,1.0202557576361737,retro_6
2003,1.031037842629355,retro_6
2004,1.0494053279379039,retro_6
2005,1.0562066435006567,retro_6
2006,1.059369038532116,retro_6
2007,1.0471012276713028,retro_6
2008,1.040700109342455,retro_6
2009,1.020577441208031,retro_6
2010,1.0108941620825536,retro_6
2011,1.0038497645195037,retro_6
2012,1.0104853473700937,retro_6
2013,1.0126566240322794,retro_6
2014,1.0092954939762813,retro_6
2015,1.0071466845233081,retro_6
2016,1.0042052414555729,retro_6
2017,1.021703707019568,retro_6
2018,1.0549967165572245,retro_6
1975,2.299184434130618,retro_7
1976,2.241498017654726,retro_7
1977,2.1874993150287865,retro_7
1978,2.164458612365097,retro_7
1979,2.143718130482536,retro_7
1980,2.245801505221903,retro_7
1981,2.6025606037297626,retro_7
1982,3.097244721766596,retro_7
1983,3.5535108330191583,retro_7
1984,3.896023650878968,retro_7
1985,4.22827663067107,retro_7
1986,4.474416808096381,retro_7
1987,4.328835500839269,retro_7
1988,4.168909852633361,retro_7
1989,3.9680050712149217,retro_7
1990,3.726332011748131,retro_7
1991,3.5235953860821203,retro_7
1992,3.268199288609976,retro_7
1993,2.9614048490466707,retro_7
1994,2.6023461600983384,retro_7
1995,2.2873674324659246,retro_7
1996,1.9962798113371953,retro_7
1997,1.7275516154321493,retro_7
1998,1.4691849508817063,retro_7
1999,1.242819292857441,retro_7
2000,1.1225455988987276,retro_7
2001,1.039884919841961,retro_7
2002,1.0241493798351127,retro_7
2003,1.035703453876949,retro_7
2004,1.0546407825823054,retro_7
2005,1.0616787530101517,retro_7
2006,1.0649455970883535,retro_7
2007,1.0525823956285456,retro_7
2008,1.0462144159691786,retro_7
2009,1.0261366531585054,retro_7
2010,1.0166428354090604,retro_7
2011,1.010681549018205,retro_7
2012,1.0199681410495602,retro_7
2013,1.0256442239127777,retro_7
2014,1.02587105238772,retro_7
2015,1.0270507965797704,retro_7
2016,1.0280838966766668,retro_7
2017,1.0528942730069566,retro_7
1975,2.290863457218461,retro_8
1976,2.23241210565354,retro_8
1977,2.1773093569147317,retro_8
