year,index,Fmort,pred_rec,biom,expl_biom,expl_abd,spawn_biom
1975,0,0.034969678231886445,0.956448120210527,65.02781680171938,50.31543431919314,6.642727797700474,30.647058746365524
1976,1,0.03526383633669542,0.9854066896508765,63.48700794532759,49.24729418536034,6.507904467434688,29.91992411163308
1977,2,0.020631690613779126,1.0114658941556838,62.45823794528628,48.66422637156064,6.435450741567966,29.28535514291623
1978,3,0.02946666474656192,1.0447043039103119,61.58595554208058,47.94383739110893,6.336079787294688,28.92023635224266
1979,4,0.04561988883030344,19.633758980831754,108.63004843303348,46.64509065225345,6.171638831506487,28.531974898107197
1980,5,0.03404830731067159,1.0593815639828927,111.64643396629548,45.7866781246188,6.110792215129916,28.762173463632134
1981,6,0.026445024502268884,1.085362732267169,113.8793266311941,48.08761917971668,6.753171426610604,29.76816678021518
1982,7,0.027885124617438858,1.1172424837843724,115.00453957380374,61.320413229537344,9.516869382634258,35.19390936023366
1983,8,0.03495127365245538,1.1030126732053727,114.56779123653911,72.76776036245046,11.336486359544178,40.36685729668314
1984,9,0.02873230120192473,1.09122678436394,113.0383653398107,83.15297064006558,12.902206749306167,46.04619858650751
1985,10,0.040746883307094806,1.0195798295529794,109.96102041914104,92.82267613592795,14.251958467774505,50.03432807742512
1986,11,0.05644318516004567,0.9187934732034656,104.91240409274864,90.31546096545803,13.359734156965963,50.75313772641124
1987,12,0.05394796805311802,0.7845456539091247,98.93008915675247,85.42032190424291,12.207053041797543,49.063129694718285
1988,13,0.05948713982483659,0.6332097974206752,92.37897791854903,80.13744846476493,11.132041455169203,46.94251783452876
1989,14,0.056243027681136794,0.5197511215482715,85.6647418988521,74.93025714063043,10.16894823857862,44.06013347634508
1990,15,0.05259024704369314,0.4427899240563739,79.22856521111109,70.0044152329077,9.31412307444327,41.323680712775534
1991,16,0.06685388638376827,0.4038220353325385,72.56719344224442,64.58328428775314,8.445281467919475,38.42377760635236
1992,17,0.07879627846111162,0.3916786245193116,65.60469697969441,58.588664607412774,7.54483726503686,35.24985198358402
1993,18,0.12060342830698101,0.42040529851712155,57.91462487964584,51.381908925159564,6.531485666014502,31.52825858156927
1994,19,0.11326845190690367,0.5400771805428233,50.99516702074366,44.5546899421962,5.603571054069426,27.21380884321817
1995,20,0.12732705566667457,0.6977533091498332,45.39824720063438,38.2607920748709,4.768938329630334,23.554534879763573
1996,21,0.1510340119237018,0.8167763851604499,40.57882525384286,32.32004783613056,4.009837074616486,20.14776332719417
1997,22,0.179830625878125,1.1919412836605634,37.20059545544582,26.83407695509808,3.337300890124862,16.986622247726842
1998,23,0.2097419428117193,1.5229102874252782,35.331218403966396,22.114755799443053,2.7910029352676307,14.209257162255872
1999,24,0.16262237944880914,1.1753685607831255,34.08891223402739,19.255459580301146,2.501669074214262,12.088795717308223
2000,25,0.18344561012885904,1.0525788848055737,33.315902662614725,17.531441556252474,2.3723291553506174,11.082009453574708
2001,26,0.14382119835036045,0.7924044046348601,32.47594458600787,17.243939158013738,2.4538708161198723,10.556170584859784
2002,27,0.13557326102069472,0.6959291053163115,31.723930159371246,18.223389474391425,2.716915714236805,10.63057929786605
2003,28,0.13217242895346745,0.6409032461169728,30.794492653565325,19.277440719750253,2.942267712999762,10.861476648143661
2004,29,0.14266554051173616,0.6161488562329941,29.605379495971555,19.583448378260233,3.002086738479773,10.970973853798455
2005,30,0.1333390967878657,0.6762051874865588,28.562483906013625,19.34238048027268,2.947281001985215,10.818154000767894
2006,31,0.1346819696508823,0.6325381946455728,27.489246925260076,18.66156751397628,2.812680138722503,10.551408709609705
2007,32,0.10475168816461305,0.5925455539415158,26.648128892279974,18.090664057933072,2.6961367293685434,10.204510307301263
2008,33,0.10839888300310896,0.7150300790973951,26.30553318606268,17.5551348029375,2.5920517537345753,10.014250142461146
2009,34,0.08083518445014476,0.7230542220850791,26.266212570321564,17.334024966382458,2.5447254558082033,9.817209471332182
2010,35,0.07729255805721873,0.5212828937825424,25.917734502711742,17.29576698231522,2.5276764313335676,9.807257348454852
2011,36,0.06479146644382759,0.5265323442260516,25.67514674109805,17.319875306367507,2.5189161848197936,9.845906278909045
2012,37,0.07312509888239173,0.6658162099705183,25.75296641209853,17.40269080761099,2.5273962676743253,9.954782720537551
2013,38,0.071189335139906,0.957088327543692,26.558286845884204,17.575977769567153,2.55359817011174,9.979349716396104
2014,39,0.057958594617262195,1.0970140805652535,27.928055358680446,17.655425216836647,2.551337996531261,10.02749220059347
2015,40,0.0577106702919104,8.154264875781024,47.83019279478173,17.561509371558685,2.518092392314285,10.282191925503836
2016,41,0.04719721593571967,1.1327480141581265,51.17978331778816,17.774140813408128,2.5478338798367224,10.991543305723306
2017,42,0.04893014561088663,1.0038131261640078,53.739994930954545,18.676650162867062,2.716555355069028,12.09691665028408
2018,43,0.053416393688024096,0.9298633348121205,55.49171400211436,21.339311877858055,3.2467352255836057,14.937140935592172
2019,NA,NA,NA,57.31710828911472,31.672517055749122,5.233178815258048,17.7755651583382
