Parameter,Estimate,se
log_srv_slx_pars,1.4064863109371077,0.165314513057288
log_srv_slx_pars.1,-0.41308524658917456,0.21982983515082
log_srv_slx_pars.2,0.8060678902584264,0.10513473120023115
log_srv_slx_pars.3,0.471406713311549,0.23079590182398216
fsh_logq,-17.457368286747037,0.04562328474294737
fsh_logq.1,-17.19542200962672,0.029361165015994454
fsh_logq.2,-17.015845330532724,0.039783199141316346
srv_logq,-16.60115193630204,0.05016137721854489
mr_logq,-0.03285282683482333,0.00979960098035304
log_rbar,13.090613288785772,0.12149392737398462
log_rinit,12.8433830780396,0.19946300622556729
log_Fbar,-2.6877466583523666,0.3242100585491193
log_spr_Fxx,-2.2452147948137355,0.26002305384988006
log_spr_Fxx.1,-2.425425857479755,0.25072982190118337
log_spr_Fxx.2,-2.7759257581415215,0.24820021902630549
log_spr_Fxx.3,-3.1365593048952243,0.26533501940623155
log_spr_Fxx.4,-3.5388763547316664,0.3095391523511725
pred_rec,1635856.1166188763,1590147.8252587458
pred_rec.1,1755331.144387322,1824693.4333001028
pred_rec.2,1847170.4558714612,2087859.2616815816
pred_rec.3,1416681.6676621817,1272581.3344563122
pred_rec.4,17229740.688668393,3402720.396501305
pred_rec.5,1068341.8096055905,797490.6094378616
pred_rec.6,1013267.3717840161,725788.9484699286
pred_rec.7,1060716.6321965423,759215.8603651528
pred_rec.8,1120223.2214205011,795559.270964126
pred_rec.9,1185746.816052094,828922.4934910083
pred_rec.10,1151702.644748723,772531.7423545145
pred_rec.11,967682.160079548,606819.3754170337
pred_rec.12,805618.2733162638,471224.2302665661
pred_rec.13,669126.345868842,367091.3053653774
pred_rec.14,565103.7516493794,294710.75678366306
pred_rec.15,516899.14406011376,260603.33419068303
pred_rec.16,518698.36976514105,255083.16974511422
pred_rec.17,548245.7685474673,264116.8937788113
pred_rec.18,556165.9611372789,265532.4100652732
pred_rec.19,571445.2085597458,275353.552862271
pred_rec.20,755172.131598107,361472.67895217007
pred_rec.21,1003120.5167686942,470423.743090777
pred_rec.22,1090757.5344427028,589349.6671215565
pred_rec.23,2101475.467329343,786327.2924717499
pred_rec.24,1489657.9279258077,782169.7861233752
pred_rec.25,1401425.2263162772,660870.1180003894
pred_rec.26,1162355.12526082,532441.1433003576
pred_rec.27,790969.394245697,383030.4019896003
pred_rec.28,700033.5364645222,323416.43633632635
pred_rec.29,743416.8149214063,330628.2988897295
pred_rec.30,753571.157263088,318270.8481978513
pred_rec.31,592621.2924636357,261892.45933274913
pred_rec.32,525307.4726390528,233388.67846377703
pred_rec.33,613487.9915712755,272928.13155065867
pred_rec.34,929552.1234910262,318350.2918555096
pred_rec.35,561953.1792319927,233966.81672174396
pred_rec.36,352542.9078393836,149273.85232793124
pred_rec.37,353365.12429996644,143585.72751600735
pred_rec.38,419986.6180398419,175123.14797272958
pred_rec.39,700924.6658890103,289591.1923322023
pred_rec.40,1334613.547717788,469206.2906524425
pred_rec.41,1368196.5123368853,616351.8424134421
pred_rec.42,1688371.6671867773,843904.47328198
pred_rec.43,4124605.948332572,1122790.2134476234
pred_rec.44,1455691.7153101019,1004092.6292011273
pred_rec.45,1621229.835116973,1087200.114044733
pred_rec.46,1509685.263068819,1115879.7458992081
pred_rec.47,1165076.7020345882,836909.920103124
