year,index,Fmort,biom,expl_biom,expl_abd,spawn_biom
1975,0,0.05044573166188598,49.92339146871327,30.942029168913514,3.855352978559936,22.465154016856328
1976,1,0.05114533704580997,51.576809269211786,30.18806021941541,3.7954619900881026,21.93814663677935
1977,2,0.029821731889662435,54.07430936974064,30.082139190755377,3.8301916859013403,21.702821240690962
1978,3,0.04195099709875754,55.54793217667985,30.265215694488727,3.9110585284204142,22.027338434057032
1979,4,0.06265243853922632,99.55748207159797,31.09688035331494,4.236608475805171,24.139513367390467
1980,5,0.04399112198693485,102.80896630017502,32.96714500421881,4.689440796102044,24.603175965626082
1981,6,0.030743037159799088,105.09761933308177,37.303080891981566,5.5547584096634735,28.051736267604706
1982,7,0.03098188555717579,106.38448721549877,43.45339237996458,6.603742393232409,33.9716840680952
1983,8,0.039320939324624916,106.37291936344003,50.26286788224336,7.601543744046551,39.60420739311646
1984,9,0.03264949321320098,105.56374876320376,56.97127948423349,8.441289396652165,44.533312796879784
1985,10,0.048692356611715615,103.39410401432946,61.717037496903274,8.874460457995873,47.11804796604576
1986,11,0.06645782067772434,99.04523447347985,63.420587810014574,8.848978922500397,47.41641271253897
1987,12,0.06053220767380941,93.67405891681041,64.59443347129981,8.780864985940442,45.861439246387086
1988,13,0.0674189574024666,87.69622682683598,62.57705602111855,8.30021183856881,43.81311104257341
1989,14,0.06274140535064636,81.5250678732153,59.93537297067983,7.780140663649412,41.260090484874645
1990,15,0.05791343112678363,75.69868000783916,57.07786427009753,7.268051641904576,38.76290394601198
1991,16,0.0738580267760368,69.73115019472253,53.12960770355919,6.644628668792136,36.22518526262895
1992,17,0.08644790361556581,63.55439541754094,48.8678432329872,6.026954754361654,33.181922770050605
1993,18,0.13059501982911387,56.58582901911113,43.353390281426066,5.290914462916058,29.764965244389654
1994,19,0.1234411426913124,50.07617911608897,37.821364499892084,4.579263985663902,25.78968436766794
1995,20,0.13046588909707937,44.89282008930682,34.7320324254747,4.293717089289767,22.48218649335686
1996,21,0.15393842918242345,40.75134227506587,29.777152159890548,3.6909188480161297,19.474484276021837
1997,22,0.1806301607459347,37.228772070129274,25.21521962498291,3.1658409129413947,16.64858543575639
1998,23,0.20685288313837422,36.91701783664324,21.366530532421343,2.7590721411945314,14.245709854453386
1999,24,0.1554421272242279,36.500919556807595,19.117510972801192,2.575354529865899,12.354697632043063
2000,25,0.1689158576607594,36.57132286489693,18.068130093840622,2.568725602879844,11.615192192780448
2001,26,0.12482333179403272,36.59972339779626,18.134241998432913,2.695837739860591,11.358874420007911
2002,27,0.11390073625099052,36.023638249131594,18.840848081933668,2.872050604206601,11.698928090620695
2003,28,0.10975483119050689,35.14353706665893,19.60527309849077,3.011517537843172,12.207656129603023
2004,29,0.11726895336252992,34.15146525946316,19.997077801861835,3.0534408175008747,12.570546084638309
2005,30,0.10738698787892133,33.17946016871587,20.06132968000417,3.0242296924582788,12.63123348039507
2006,31,0.10508347735295577,31.86068845341482,19.937570303525515,2.962497351512943,12.522662904784353
2007,32,0.08066314124201529,30.664010895013202,19.798108070548583,2.9005219085557816,12.298412913305798
2008,33,0.0823967008596231,29.858262884122492,19.572134500406875,2.8287724442954243,12.17939628203212
2009,34,0.06142281803309083,30.16695728375935,19.403727858699977,2.7699060752163787,12.01174375796433
2010,35,0.05901461901743337,29.742235822618465,19.25827622515964,2.7233869459093993,11.9303494958775
2011,36,0.049715770595292044,28.84252872537371,19.258810285058168,2.7089143506449296,11.8695003657577
2012,37,0.056367175951577364,27.862248941514913,19.20875295284557,2.685776254131038,11.890110838754085
2013,38,0.05584411896848035,26.976706981643073,18.989090492987764,2.6299900819138244,11.799160881200821
2014,39,0.0462776840769482,26.980762647634197,18.7216117470144,2.563055788424507,11.673730829019663
2015,40,0.047049442577862276,28.85398934119091,18.388994641125052,2.495444158274641,11.597832498699855
2016,41,0.040411116752630864,31.100634861208,17.53515518152304,2.332992591198866,11.51422973250491
2017,42,0.04311754639309965,34.380450431989516,17.740637594417493,2.396230503674803,11.68565931527823
2018,43,0.04980298302243154,44.3347372670536,18.343196817585135,2.5492355528251336,12.383869098445114
2019,44,0.04967274986393837,47.499066657685944,19.486028487116698,2.8000367315402586,13.108806964762088
2020,45,0.055075144049049445,50.7379108596009,21.740119593587572,3.263981102914029,14.587215364919475
2021,46,0.04768938046090685,53.40242182341417,24.8070019697393,3.8077971237837436,16.548187140330356
2022,47,0.04602613436205158,54.86237750127077,27.70076996824541,4.239151282711995,18.600031836308162
2023,NA,NA,55.941222695574005,30.45384343679408,4.603914365886649,20.581595727092
