year,spawn_biom,retro
1975,31.22806662496466,retro_0
1976,30.484812672690683,retro_0
1977,29.837706002677034,retro_0
1978,31.648890708812157,retro_0
1979,31.27628508675713,retro_0
1980,33.775746431246134,retro_0
1981,37.917329647369016,retro_0
1982,42.36886465024755,retro_0
1983,46.674642274226116,retro_0
1984,50.51704938846154,retro_0
1985,53.92886377627362,retro_0
1986,53.29150723705576,retro_0
1987,51.31716884202188,retro_0
1988,48.928280438794864,retro_0
1989,46.00032776442404,retro_0
1990,43.058479772537225,retro_0
1991,40.02684350036734,retro_0
1992,36.53764547796709,retro_0
1993,32.73200610809225,retro_0
1994,28.402490742783854,retro_0
1995,24.829764027374583,retro_0
1996,21.554273149987424,retro_0
1997,18.54423724425809,retro_0
1998,15.956135269800994,retro_0
1999,13.881665722968938,retro_0
2000,12.917430789774025,retro_0
2001,12.333659102742555,retro_0
2002,12.40536015139289,retro_0
2003,12.665709108314633,retro_0
2004,12.885088434714284,retro_0
2005,12.933433237927007,retro_0
2006,12.824124561357593,retro_0
2007,12.590820229790339,retro_0
2008,12.401946566461493,retro_0
2009,12.17787481048946,retro_0
2010,12.062429717159347,retro_0
2011,11.970586003198303,retro_0
2012,11.965739401075666,retro_0
2013,11.83651573243812,retro_0
2014,11.692229017167788,retro_0
2015,11.635234501255637,retro_0
2016,11.60277485093578,retro_0
2017,11.708923752190747,retro_0
2018,12.373557942129944,retro_0
2019,12.783236826768235,retro_0
2020,14.081564180993587,retro_0
2021,15.721879418004477,retro_0
2022,17.54247560505347,retro_0
2023,19.26010371240586,retro_0
2024,21.00711871450264,retro_0
2025,22.522527736304525,retro_0
1975,31.340566030945524,retro_1
1976,30.58694344857216,retro_1
1977,29.92314920829974,retro_1
1978,31.752740971248667,retro_1
1979,31.348166301588968,retro_1
1980,33.868520664457435,retro_1
1981,38.044353474590054,retro_1
1982,42.52509004400723,retro_1
1983,46.85170939114248,retro_1
1984,50.710630882617515,retro_1
1985,54.14087169863616,retro_1
1986,53.46700363649218,retro_1
1987,51.4584828018831,retro_1
1988,49.044624253997604,retro_1
1989,46.10407515978748,retro_1
1990,43.155149780357455,retro_1
1991,40.11666511330228,retro_1
1992,36.62131698707472,retro_1
1993,32.810511711920924,retro_1
1994,28.476352417954352,retro_1
1995,24.899438870277333,retro_1
1996,21.620036586221385,retro_1
1997,18.605884483373018,retro_1
1998,16.01456361783962,retro_1
1999,13.936301047236748,retro_1
2000,12.970718612798702,retro_1
2001,12.385988424430774,retro_1
2002,12.458110849459539,retro_1
2003,12.719692221140885,retro_1
2004,12.940290404092707,retro_1
2005,12.989786817586442,retro_1
2006,12.880666287128307,retro_1
2007,12.647856175685416,retro_1
2008,12.45928500426552,retro_1
2009,12.235565652408306,retro_1
2010,12.12184508845116,retro_1
2011,12.032080952295763,retro_1
2012,12.03087083537846,retro_1
2013,11.905910591646924,retro_1
2014,11.767575049624798,retro_1
2015,11.722777045411547,retro_1
2016,11.70270043962074,retro_1
2017,11.837932530710903,retro_1
2018,12.543547462126108,retro_1
2019,12.988488196429165,retro_1
2020,14.342997112751265,retro_1
2021,15.938011320171926,retro_1
2022,17.66087170964287,retro_1
2023,19.210606698659646,retro_1
2024,20.577022971608177,retro_1
1975,31.413248188863466,retro_2
1976,30.665749229293045,retro_2
1977,30.013399576916836,retro_2
1978,31.832927818957423,retro_2
1979,31.453078060937475,retro_2
1980,33.9651048943972,retro_2
1981,38.12516544865832,retro_2
1982,42.59408236844882,retro_2
1983,46.91488441690902,retro_2
1984,50.7692778464476,retro_2
1985,54.19168040540885,retro_2
1986,53.54305272719852,retro_2
1987,51.555867376540355,retro_2
1988,49.155039871154145,retro_2
1989,46.21802906444315,retro_2
1990,43.2693065306389,retro_2
1991,40.23073079555313,retro_2
1992,36.734381246536294,retro_2
1993,32.92161448095257,retro_2
1994,28.584730089161386,retro_2
1995,25.00488692719997,retro_2
1996,21.722291097631846,retro_2
1997,18.7044005852977,retro_2
1998,16.108340359342428,retro_2
1999,14.026389594895507,retro_2
2000,13.059659264238238,retro_2
2001,12.474638274424827,retro_2
2002,12.549386200270877,retro_2
2003,12.814033132916252,retro_2
2004,13.037900722542128,retro_2
2005,13.089212650824164,retro_2
2006,12.98162663466424,retro_2
2007,12.74932287491364,retro_2
2008,12.560313507694067,retro_2
2009,12.338183203147473,retro_2
2010,12.22576810202543,retro_2
2011,12.139448429058186,retro_2
2012,12.143878902798447,retro_2
2013,12.026054528318555,retro_2
2014,11.89768898354596,retro_2
2015,11.871604636383958,retro_2
2016,11.87380645030569,retro_2
2017,12.053716234287105,retro_2
2018,12.808831709083424,retro_2
2019,13.312618303354625,retro_2
2020,14.754613680859412,retro_2
2021,16.432045551125547,retro_2
2022,18.230101031647465,retro_2
2023,19.913066894465388,retro_2
1975,31.472033212411613,retro_3
1976,30.720762456732594,retro_3
1977,30.060628832735706,retro_3
1978,31.891767562719945,retro_3
1979,31.494579406643417,retro_3
1980,34.01888963337525,retro_3
1981,38.19900129576276,retro_3
1982,42.685044822648265,retro_3
1983,47.01870271929108,retro_3
1984,50.88438519666145,retro_3
1985,54.319408374313866,retro_3
1986,53.65203733273147,retro_3
1987,51.646861996398215,retro_3
1988,49.23245147965227,retro_3
1989,46.28751426363001,retro_3
1990,43.33295200503392,retro_3
1991,40.28833695076778,retro_3
1992,36.786280451722476,retro_3
1993,32.96828735348266,retro_3
1994,28.626703528317165,retro_3
1995,25.042410274116264,retro_3
1996,21.755124908982616,retro_3
1997,18.73234009229995,retro_3
1998,16.131922324107773,retro_3
1999,14.045003192150547,retro_3
2000,13.074727947068585,retro_3
2001,12.48649585497175,retro_3
2002,12.559090517463412,retro_3
2003,12.82208658421301,retro_3
2004,13.04441920964991,retro_3
2005,13.094573474671877,retro_3
2006,12.985814848485266,retro_3
2007,12.752819301899091,retro_3
2008,12.56418001451304,retro_3
2009,12.344949121685207,retro_3
2010,12.236840081835272,retro_3
2011,12.15782842975905,retro_3
2012,12.17434982798928,retro_3
2013,12.070733067100461,retro_3
2014,11.959432208011796,retro_3
2015,11.964530463678791,retro_3
2016,11.993991674331232,retro_3
2017,12.238191612753528,retro_3
2018,13.025821702309905,retro_3
2019,13.60407895735707,retro_3
2020,15.03327933271707,retro_3
2021,16.692026257311607,retro_3
2022,18.376678950163228,retro_3
1975,31.51596791390073,retro_4
1976,30.760324641465328,retro_4
1977,30.097429682515553,retro_4
1978,31.92611157595874,retro_4
1979,31.529900875125463,retro_4
1980,34.054473706697564,retro_4
1981,38.23426020380131,retro_4
1982,42.71991102460828,retro_4
1983,47.05248367377045,retro_4
1984,50.91379160960714,retro_4
1985,54.34191929432013,retro_4
1986,53.6684520967703,retro_4
1987,51.65703943447951,retro_4
1988,49.23678381051579,retro_4
1989,46.28807528195028,retro_4
1990,43.332686213722695,retro_4
1991,40.28854447640764,retro_4
1992,36.787045629118246,retro_4
1993,32.969729699449225,retro_4
1994,28.628012078263332,retro_4
1995,25.042272633170114,retro_4
1996,21.753403390675512,retro_4
1997,18.727946417737378,retro_4
1998,16.123622316628303,retro_4
1999,14.033484987000637,retro_4
2000,13.059850831115197,retro_4
2001,12.468782946704858,retro_4
2002,12.538847704975286,retro_4
2003,12.799323677512687,retro_4
2004,13.019355390959667,retro_4
2005,13.06652649010808,retro_4
2006,12.955611256229142,retro_4
2007,12.720796522200533,retro_4
2008,12.531798714570073,retro_4
2009,12.31519350302184,retro_4
2010,12.211185625357885,retro_4
2011,12.140677719653374,retro_4
2012,12.169602132564405,retro_4
2013,12.08119457805745,retro_4
2014,11.990927941212231,retro_4
2015,12.034637707726892,retro_4
2016,12.093168225163772,retro_4
2017,12.39714204773313,retro_4
2018,13.137390658879044,retro_4
2019,13.781197944361331,retro_4
2020,15.099497442917036,retro_4
2021,16.593059154615233,retro_4
1975,31.739485061363876,retro_5
1976,30.956995147304916,retro_5
1977,30.26570924600786,retro_5
1978,32.102685817287245,retro_5
1979,31.673446588401816,retro_5
1980,34.21644906648317,retro_5
1981,38.42584446790699,retro_5
1982,42.93426446428888,retro_5
1983,47.27904240453914,retro_5
1984,51.13685391043651,retro_5
1985,54.55551211918625,retro_5
1986,53.820478857256525,retro_5
1987,51.75192454499,retro_5
1988,49.28805899431788,retro_5
1989,46.31775944493367,retro_5
1990,43.358701185325074,retro_5
1991,40.316652287632415,retro_5
1992,36.819743219323605,retro_5
1993,33.00765351425113,retro_5
1994,28.670130730900908,retro_5
1995,25.085899146417862,retro_5
1996,21.799207396136268,retro_5
1997,18.77336089641825,retro_5
1998,16.166347924095344,retro_5
1999,14.075620329378735,retro_5
2000,13.100471081408484,retro_5
2001,12.509248985963872,retro_5
2002,12.580196432233524,retro_5
2003,12.84078994093139,retro_5
2004,13.061738581842297,retro_5
2005,13.107988331264117,retro_5
2006,12.998571249526224,retro_5
2007,12.765084318003671,retro_5
2008,12.581587644343118,retro_5
2009,12.375268808068409,retro_5
2010,12.28862390299543,retro_5
2011,12.242093643409088,retro_5
2012,12.303231936288705,retro_5
2013,12.254319455853977,retro_5
2014,12.208875349805183,retro_5
2015,12.297741836033891,retro_5
2016,12.383692354903703,retro_5
2017,12.682674175760502,retro_5
2018,13.132211469648551,retro_5
2019,13.677511748777254,retro_5
2020,14.427423292793833,retro_5
1975,31.569140613822395,retro_6
1976,30.78858821061946,retro_6
1977,30.096515617007675,retro_6
1978,31.93622685492374,retro_6
1979,31.499484764228313,retro_6
1980,34.041472132560784,retro_6
1981,38.25085086306814,retro_6
1982,42.75772478152912,retro_6
1983,47.09963475761524,retro_6
1984,50.95603159045558,retro_6
1985,54.37561639276399,retro_6
1986,53.635264742142766,retro_6
1987,51.563083872630635,retro_6
1988,49.097939559217664,retro_6
1989,46.12778632839489,retro_6
1990,43.16784515303294,retro_6
1991,40.1245920454447,retro_6
1992,36.62668302264068,retro_6
1993,32.81394945318124,retro_6
1994,28.476649533775465,retro_6
1995,24.89329995398784,retro_6
1996,21.607765288907167,retro_6
1997,18.584538064362615,retro_6
1998,15.98207511336104,retro_6
1999,13.894988129695562,retro_6
2000,12.920658890428465,retro_6
2001,12.329259750341974,retro_6
2002,12.395903634727105,retro_6
2003,12.650491971594311,retro_6
2004,12.864731912841338,retro_6
2005,12.90411535017018,retro_6
2006,12.78827263908902,retro_6
2007,12.550218763663304,retro_6
2008,12.364385416587277,retro_6
2009,12.159568085398895,retro_6
2010,12.074097972798466,retro_6
2011,12.032983404977461,retro_6
2012,12.10189706758823,retro_6
2013,12.060566113176916,retro_6
2014,12.021472614496835,retro_6
2015,12.145634373766738,retro_6
2016,12.289322640666919,retro_6
2017,12.596924448199275,retro_6
2018,13.113695359769368,retro_6
2019,13.748982938110842,retro_6
1975,31.465449420695265,retro_7
1976,30.690665754079742,retro_7
1977,30.001219041504044,retro_7
1978,31.84757297964998,retro_7
1979,31.4062125563478,retro_7
1980,33.95128585452827,retro_7
1981,38.16599804083343,retro_7
1982,42.67731346098689,retro_7
1983,47.023039794820356,retro_7
1984,50.88613369185331,retro_7
1985,54.31496556080972,retro_7
1986,53.5748155535963,retro_7
1987,51.50231006016064,retro_7
1988,49.03655948090343,retro_7
1989,46.063855570817886,retro_7
1990,43.09801480585795,retro_7
1991,40.0467603257157,retro_7
1992,36.5406325946856,retro_7
1993,32.72028069673734,retro_7
1994,28.376753319134814,retro_7
1995,24.788947492586086,retro_7
1996,21.499551788701126,retro_7
1997,18.47400374062858,retro_7
1998,15.871407698269191,retro_7
1999,13.781230107229526,retro_7
2000,12.805850738392264,retro_7
2001,12.209466067939307,retro_7
2002,12.26996173987895,retro_7
2003,12.517331358659423,retro_7
2004,12.721560302900922,retro_7
2005,12.750583270366057,retro_7
2006,12.623629334977593,retro_7
2007,12.376228443727161,retro_7
2008,12.181877965728585,retro_7
2009,11.970852410872553,retro_7
2010,11.881520884592904,retro_7
2011,11.837495028312127,retro_7
2012,11.905976486700725,retro_7
2013,11.863557762470258,retro_7
2014,11.812879708255974,retro_7
2015,11.977058187221047,retro_7
2016,12.098446930465936,retro_7
2017,12.42568394372119,retro_7
2018,12.995199920879461,retro_7
1975,31.586652400489285,retro_8
1976,30.806881270901325,retro_8
1977,30.114790793806524,retro_8
1978,31.959187216295188,retro_8
1979,31.52081723035298,retro_8
1980,34.068284430310456,retro_8
1981,38.28526013787214,retro_8
1982,42.79862907957681,retro_8
1983,47.1460008656587,retro_8
1984,51.00625917814309,retro_8
1985,54.42807493932061,retro_8
1986,53.68062591790278,retro_8
1987,51.59946842246675,retro_8
1988,49.12420888187732,retro_8
1989,46.143569303684004,retro_8
1990,43.1729969373113,retro_8
1991,40.11857296589121,retro_8
1992,36.60985512002834,retro_8
1993,32.787292267892965,retro_8
1994,28.44193828393399,retro_8
1995,24.852819675168703,retro_8
1996,21.563468764686615,retro_8
1997,18.537687396311266,retro_8
1998,15.933633685553398,retro_8
1999,13.843510972082713,retro_8
2000,12.870730070834991,retro_8
2001,12.277495449325993,retro_8
2002,12.343805319081225,retro_8
2003,12.595553801205813,retro_8
2004,12.80218505858212,retro_8
2005,12.830398028867036,retro_8
2006,12.701574116821272,retro_8
2007,12.45296889893806,retro_8
2008,12.26110746087876,retro_8
2009,12.065421255173067,retro_8
2010,11.997064150788184,retro_8
2011,11.987439080354662,retro_8
2012,12.11026772244901,retro_8
2013,12.13089440451868,retro_8
2014,12.151225844382328,retro_8
2015,12.32116155389092,retro_8
2016,12.481036754393001,retro_8
2017,12.760083652519556,retro_8
1975,31.451970661986753,retro_9
1976,30.66331740298954,retro_9
1977,29.953991734508524,retro_9
1978,31.816699664807786,retro_9
1979,31.34068673704751,retro_9
1980,33.905038229810636,retro_9
1981,38.15152165008211,retro_9
1982,42.68690122558615,retro_9
1983,47.04792349906165,retro_9
1984,50.91663084110766,retro_9
1985,54.349826182482296,retro_9
1986,53.55808019152463,retro_9
1987,51.43683421658738,retro_9
1988,48.9335118700552,retro_9
1989,45.93868405957219,retro_9
1990,42.96098410025579,retro_9
1991,39.90082893683773,retro_9
1992,36.389329021356005,retro_9
1993,32.56734908117332,retro_9
1994,28.226213737842297,retro_9
1995,24.644400647087178,retro_9
1996,21.36396899300688,retro_9
1997,18.348193295029372,retro_9
1998,15.75739894539978,retro_9
1999,13.676989871349857,retro_9
2000,12.71406817572335,retro_9
2001,12.128508101881263,retro_9
2002,12.200195696381275,retro_9
2003,12.455884703609003,retro_9
2004,12.664540352301897,retro_9
2005,12.693943891325274,retro_9
2006,12.565772547010846,retro_9
2007,12.319593431984812,retro_9
2008,12.132110783823794,retro_9
2009,11.958532098127533,retro_9
2010,11.90716926018306,retro_9
2011,11.931944821235398,retro_9
2012,12.101514524841619,retro_9
2013,12.170437455825427,retro_9
2014,12.206143376520513,retro_9
2015,12.286979017646718,retro_9
2016,12.319221304120399,retro_9
1975,31.549815097018097,retro_10
1976,30.769266722429723,retro_10
1977,30.06835212071482,retro_10
1978,31.93386507565979,retro_10
1979,31.467775500449548,retro_10
1980,34.0345096402814,retro_10
1981,38.283083828729644,retro_10
1982,42.82280037392956,retro_10
1983,47.190625461224045,retro_10
1984,51.07004521183845,retro_10
1985,54.51433658579167,retro_10
