year,rec,retro
2019,793731.063143936,retro_4
2020,943897.6451779278,retro_4
1975,996785.8365031164,retro_5
1976,1010236.1239261928,retro_5
1977,1041272.6258070542,retro_5
1978,18803326.40508814,retro_5
1979,1221911.850983257,retro_5
1980,1400683.0118904873,retro_5
1981,1684592.7077996018,retro_5
1982,1785405.6305537242,retro_5
1983,1523214.8924247213,retro_5
1984,1182770.5549135099,retro_5
1985,923517.8418495733,retro_5
1986,770956.795113051,retro_5
1987,675727.5483787187,retro_5
1988,594580.9185855442,retro_5
1989,533516.7141367146,retro_5
1990,513373.00086587237,retro_5
1991,536270.557961094,retro_5
1992,563671.043146301,retro_5
1993,540069.320926416,retro_5
1994,557117.4132080432,retro_5
1995,786406.8016614785,retro_5
1996,880845.699927799,retro_5
1997,1138785.3038730987,retro_5
1998,1820308.261235214,retro_5
1999,1532039.7384183297,retro_5
2000,1542698.5471318339,retro_5
2001,1033755.8539676045,retro_5
2002,769896.7508959617,retro_5
2003,739936.3390256895,retro_5
2004,659415.3173044794,retro_5
2005,711437.6990362664,retro_5
2006,624642.1537946169,retro_5
2007,589818.301030571,retro_5
2008,628439.9380315966,retro_5
2009,1030672.2939124629,retro_5
2010,759621.1604425862,retro_5
2011,386186.33753256383,retro_5
2012,397705.66531537543,retro_5
2013,436631.7779809791,retro_5
2014,835583.6813930292,retro_5
2015,1642978.7128447648,retro_5
2016,1330793.5603811762,retro_5
2017,1376966.8918344837,retro_5
2018,1403398.164637738,retro_5
2019,847832.0836924494,retro_5
1975,981981.9439535621,retro_6
1976,994573.282945731,retro_6
1977,1024643.1698000381,retro_6
1978,18842145.81007096,retro_6
1979,1202863.1660298062,retro_6
1980,1381356.6013949567,retro_6
1981,1671259.813694844,retro_6
1982,1786457.20430483,retro_6
1983,1520741.7173494163,retro_6
1984,1175663.040346833,retro_6
1985,915403.9858412128,retro_6
1986,763631.4166052407,retro_6
1987,669250.1412099964,retro_6
1988,588228.4635515239,retro_6
1989,526520.0303762626,retro_6
1990,504466.6662219896,retro_6
1991,529410.8136890066,retro_6
1992,558633.6302645738,retro_6
1993,534883.4941942877,retro_6
1994,551133.759335701,retro_6
1995,782812.7822396207,retro_6
1996,874626.7182611267,retro_6
1997,1129694.294747198,retro_6
1998,1813776.2364262769,retro_6
1999,1519716.532281643,retro_6
2000,1528646.9969922267,retro_6
2001,1028622.8897806634,retro_6
2002,761079.6562427358,retro_6
2003,730807.6585079957,retro_6
2004,652937.8576682345,retro_6
2005,706739.0621384382,retro_6
2006,621400.7840780453,retro_6
2007,588660.9448796245,retro_6
2008,624443.9801142509,retro_6
2009,1043801.3860016129,retro_6
2010,754574.9986468602,retro_6
2011,379578.10283911304,retro_6
2012,395344.2960755337,retro_6
2013,436674.7178648468,retro_6
2014,825736.8308538253,retro_6
2015,1857644.9012467014,retro_6
2016,1709694.1791744933,retro_6
2017,1037241.0476571459,retro_6
2018,880384.2963699184,retro_6
1975,970693.2124374597,retro_7
1976,982314.0118405718,retro_7
1977,1011422.0343622192,retro_7
1978,18891530.708423026,retro_7
1979,1188677.8360483658,retro_7
1980,1368687.7675539753,retro_7
1981,1669344.0241581397,retro_7
1982,1798086.3239874458,retro_7
1983,1521225.1475444066,retro_7
1984,1168787.6193846378,retro_7
1985,907111.0284273094,retro_7
1986,756229.6689353399,retro_7
1987,662567.9381898064,retro_7
1988,580796.3488563658,retro_7
1989,516934.3079790491,retro_7
1990,497070.9990452743,retro_7
1991,524312.4258694891,retro_7
1992,555695.5147214414,retro_7
1993,530955.2131348817,retro_7
1994,546054.5296774756,retro_7
1995,781894.9332703203,retro_7
1996,870614.5704871119,retro_7
1997,1121786.653717689,retro_7
1998,1814655.6457456774,retro_7
1999,1501052.0502668596,retro_7
2000,1526637.6513138264,retro_7
2001,1018130.5681343928,retro_7
2002,747791.8036776435,retro_7
2003,724481.1480250828,retro_7
2004,643904.1089890449,retro_7
2005,700050.0807509647,retro_7
2006,616101.9362873407,retro_7
2007,583029.6657906561,retro_7
2008,617444.0425069547,retro_7
2009,1044199.2866466623,retro_7
2010,756990.6567813322,retro_7
2011,374599.85229896975,retro_7
2012,385925.64527114923,retro_7
2013,417209.04153354117,retro_7
2014,727548.9742566514,retro_7
2015,2193728.125935941,retro_7
2016,1656726.3245607987,retro_7
2017,883920.1367517377,retro_7
1975,979858.0595619408,retro_8
1976,992307.6340941674,retro_8
1977,1022141.6147670445,retro_8
1978,18885038.995815,retro_8
1979,1199638.1636810203,retro_8
1980,1377296.960848374,retro_8
1981,1666255.072090252,retro_8
1982,1780618.4972195397,retro_8
1983,1515860.3744135788,retro_8
1984,1171097.2462093222,retro_8
1985,911418.0247056189,retro_8
1986,759343.6931771756,retro_8
1987,663346.7592729903,retro_8
1988,579419.6545160961,retro_8
1989,518280.9468536005,retro_8
1990,499418.86102293606,retro_8
1991,526519.7403508916,retro_8
1992,557953.8822406015,retro_8
1993,535371.0429187035,retro_8
1994,551885.3641503977,retro_8
1995,785033.5943260888,retro_8
1996,877710.4377541925,retro_8
1997,1132830.2201598047,retro_8
1998,1822337.1753720667,retro_8
1999,1515668.946390874,retro_8
2000,1533157.5913061528,retro_8
2001,1015932.4993026217,retro_8
2002,748098.8251026976,retro_8
2003,723822.1115128513,retro_8
2004,648669.0618654733,retro_8
2005,709078.8529774812,retro_8
2006,624920.9376416208,retro_8
2007,600670.0976715529,retro_8
2008,644315.0876859259,retro_8
2009,1141461.8279850297,retro_8
2010,834154.6925781323,retro_8
2011,397542.5225571406,retro_8
2012,406433.3968792093,retro_8
2013,448447.30257574766,retro_8
2014,807143.5457293321,retro_8
2015,1748796.7290558862,retro_8
2016,1463755.304186399,retro_8
1975,932743.5581309298,retro_9
1976,943844.3390599118,retro_9
1977,971253.6665353788,retro_9
1978,19206692.23793645,retro_9
1979,1135905.9929325331,retro_9
1980,1303478.662410641,retro_9
1981,1585618.507536756,retro_9
1982,1752679.3030406944,retro_9
1983,1516091.2709327855,retro_9
1984,1165498.6782807983,retro_9
1985,902296.3738249209,retro_9
1986,748708.696602132,retro_9
1987,650540.1825839054,retro_9
1988,571611.1705986524,retro_9
1989,513241.0657349574,retro_9
1990,495916.7192583085,retro_9
1991,524519.6015076964,retro_9
1992,557671.4935777173,retro_9
1993,534600.5908997778,retro_9
1994,549953.6955320232,retro_9
1995,785540.4732488042,retro_9
1996,877489.1400240124,retro_9
1997,1125395.3092936845,retro_9
1998,1830583.1514631861,retro_9
1999,1506735.6526559975,retro_9
2000,1534510.8993584055,retro_9
2001,1015706.6345784151,retro_9
2002,744646.2201244733,retro_9
2003,719648.0647774374,retro_9
2004,644402.4681327074,retro_9
2005,707812.951879713,retro_9
2006,635414.2116286464,retro_9
2007,618856.0220119627,retro_9
2008,654088.2108567099,retro_9
2009,1255363.7486575218,retro_9
2010,860320.7058653474,retro_9
2011,382460.99231434305,retro_9
2012,383084.7568494868,retro_9
2013,449540.5021930103,retro_9
2014,618242.373400283,retro_9
2015,811407.0236111522,retro_9
1975,944032.6497553831,retro_10
1976,955030.6058146711,retro_10
1977,982701.9630349247,retro_10
1978,19167773.077500485,retro_10
1979,1151693.3634449919,retro_10
1980,1324204.9729240984,retro_10
1981,1617273.484291634,retro_10
1982,1776747.1037759553,retro_10
1983,1520098.5663040227,retro_10
1984,1164156.7553897446,retro_10
1985,899969.4744761568,retro_10
1986,745886.6716340167,retro_10
1987,649496.7155609959,retro_10
1988,571102.3694535553,retro_10
1989,512699.90093815315,retro_10
1990,495741.13537927356,retro_10
1991,525872.7823128786,retro_10
1992,560626.3949769257,retro_10
1993,537410.1224541478,retro_10
1994,552658.4707342595,retro_10
1995,796228.4526005486,retro_10
1996,886418.3386276262,retro_10
1997,1139025.1110372518,retro_10
1998,1869174.1980274972,retro_10
1999,1523650.365627534,retro_10
2000,1562904.9084333284,retro_10
2001,1023590.2883370108,retro_10
2002,746118.2767167443,retro_10
2003,722516.1309331054,retro_10
2004,645240.0298311892,retro_10
2005,721308.0589512434,retro_10
2006,651670.769431914,retro_10
2007,643013.3995244708,retro_10
2008,688417.7863890341,retro_10
2009,1421941.2676972449,retro_10
2010,943183.8034186522,retro_10
2011,405487.6244525711,retro_10
2012,372880.12809955364,retro_10
2013,397848.8399616523,retro_10
2014,554921.1419743912,retro_10
