SB,retro
29.598874791198096,retro_0
28.77820218728337,retro_1
29.55554510877869,retro_2
29.095726119697915,retro_3
29.188560717320765,retro_4
28.64366905196248,retro_5
28.249244007626398,retro_6
27.965084253344976,retro_7
28.226900191818178,retro_8
26.961506543783262,retro_9
27.266631440435884,retro_10
