year,Fmort,retro
1975,0.0357478510442244,retro_0
1976,0.03607989085893122,retro_0
1977,0.021125821789178698,retro_0
1978,0.029951389391339997,retro_0
1979,0.045494157006519,retro_0
1980,0.031937061367108256,retro_0
1981,0.02244238187875588,retro_0
1982,0.023117336877912693,retro_0
1983,0.030673789588003125,retro_0
1984,0.02698560211608201,retro_0
1985,0.04128541287256672,retro_0
1986,0.05700289023346125,retro_0
1987,0.05376499296713917,retro_0
1988,0.05985307330825675,retro_0
1989,0.05647290201720916,retro_0
1990,0.05236951630240372,retro_0
1991,0.0663843604115094,retro_0
1992,0.07817568743776662,retro_0
1993,0.11934653164159256,retro_0
1994,0.11150286531739513,retro_0
1995,0.11918376511274408,retro_0
1996,0.13890213135448704,retro_0
1997,0.1595756326797209,retro_0
1998,0.1823587177310272,retro_0
1999,0.13790966731138785,retro_0
2000,0.151008400925571,retro_0
2001,0.11290603971493908,retro_0
2002,0.10491349304882489,retro_0
2003,0.10242072598476788,retro_0
2004,0.11014539374335368,retro_0
2005,0.10154895069669526,retro_0
2006,0.10052058062600085,retro_0
2007,0.07736503452305916,retro_0
2008,0.07919316006365695,retro_0
2009,0.0595647172257173,retro_0
2010,0.05722544054955528,retro_0
2011,0.04848234767828638,retro_0
2012,0.055290507759473,retro_0
2013,0.05531620228284101,retro_0
2014,0.04615148665591419,retro_0
2015,0.04732746009775731,retro_0
2016,0.03958027729362051,retro_0
2017,0.042537348768317905,retro_0
2018,0.04962291950943675,retro_0
2019,0.04982307275765002,retro_0
2020,0.05580701505314452,retro_0
2021,0.0489076068269663,retro_0
2022,0.04982758415011483,retro_0
2023,0.04779574894828664,retro_0
2024,0.04653001684340542,retro_0
1975,0.03560635961074681,retro_1
1976,0.03594242037477742,retro_1
1977,0.0210514730819214,retro_1
1978,0.029857879382051936,retro_1
1979,0.0453761952158433,retro_1
1980,0.031859426809505334,retro_1
1981,0.02237859543055005,retro_1
1982,0.023036023492996917,retro_1
1983,0.030552584865117895,retro_1
1984,0.02687919550004224,retro_1
1985,0.0411206468568993,retro_1
1986,0.05678941911505335,retro_1
1987,0.05357447305788457,retro_1
1988,0.0596697469653246,retro_1
1989,0.05632996449977305,retro_1
1990,0.052245064817058935,retro_1
1991,0.06622425913936811,retro_1
1992,0.07797719194456647,retro_1
1993,0.11903408005821162,retro_1
1994,0.11118793633650649,retro_1
1995,0.11884238556779203,retro_1
1996,0.1384968763835285,retro_1
1997,0.1590825571074936,retro_1
1998,0.18177998731749276,retro_1
1999,0.13743232975388883,retro_1
2000,0.1504778249876333,retro_1
2001,0.11248314987234567,retro_1
2002,0.10452137209246702,retro_1
2003,0.10204507789282784,retro_1
2004,0.10975382310739158,retro_1
2005,0.10118383501965501,retro_1
2006,0.10015499876551474,retro_1
2007,0.07706678368963854,retro_1
2008,0.07888129244969413,retro_1
2009,0.05931548961865089,retro_1
2010,0.05697567579462163,retro_1
2011,0.048257363313766316,retro_1
2012,0.0550125881090819,retro_1
2013,0.05499839140923801,retro_1
2014,0.04584125053495714,retro_1
2015,0.04694995620787509,retro_1
2016,0.03922000766118739,retro_1
2017,0.042054426371149485,retro_1
2018,0.048875197129857134,retro_1
2019,0.048826211654299484,retro_1
2020,0.05433099369038434,retro_1
2021,0.04745140454963097,retro_1
2022,0.04833640409470083,retro_1
2023,0.04695964308026672,retro_1
1975,0.03552846743965024,retro_2
1976,0.035857860280968594,retro_2
1977,0.02099678191293414,retro_2
1978,0.029771205573043472,retro_2
1979,0.04522405504531951,retro_2
1980,0.03175073861753327,retro_2
1981,0.02231465534266708,retro_2
1982,0.022989049155178663,retro_2
1983,0.03050780547187151,retro_2
1984,0.026844712606667445,retro_2
1985,0.04107592593435514,retro_2
1986,0.056719864107520224,retro_2
1987,0.05350163469236776,retro_2
1988,0.05956404415927713,retro_2
1989,0.056202430217126065,retro_2
1990,0.052115865710147966,retro_2
1991,0.06605213741233432,retro_2
1992,0.07776174758926523,retro_2
1993,0.11865728611877698,retro_2
1994,0.11078582936981654,retro_2
1995,0.11835993859822787,retro_2
1996,0.1379055272679032,retro_2
1997,0.15838593612881488,retro_2
1998,0.1809477516057163,retro_2
1999,0.13669781224524968,retro_2
2000,0.1496428762740443,retro_2
2001,0.11180789581750616,retro_2
2002,0.10388149581209062,retro_2
2003,0.10141980807030428,retro_2
2004,0.10909402218189916,retro_2
2005,0.10055995289075861,retro_2
2006,0.09952206256766713,retro_2
2007,0.07654725646827082,retro_2
2008,0.0783393518135701,retro_2
2009,0.05888211245176029,retro_2
2010,0.05654533592496271,retro_2
2011,0.047870496996013034,retro_2
2012,0.05453925894649753,retro_2
2013,0.054457744433814854,retro_2
2014,0.04531201095322009,retro_2
2015,0.046303940286736185,retro_2
2016,0.038603333094880864,retro_2
2017,0.04123557143027843,retro_2
2018,0.04763503103654363,retro_2
2019,0.04724827361553107,retro_2
2020,0.05215581978557637,retro_2
2021,0.045356398718600865,retro_2
2022,0.04589846384951932,retro_2
1975,0.035457350691899286,retro_3
1976,0.03578646212573952,retro_3
1977,0.020957011624913934,retro_3
1978,0.029719783607984874,retro_3
1979,0.04515758697043379,retro_3
1980,0.0317062313815745,retro_3
1981,0.022278010679600824,retro_3
1982,0.02294243795824157,retro_3
1983,0.03043816229473555,retro_3
1984,0.02678289316167016,retro_3
1985,0.040978874746664194,retro_3
1986,0.05659155430992062,retro_3
1987,0.05338475793577361,retro_3
1988,0.05944838099466995,retro_3
1989,0.056109129823009994,retro_3
1990,0.05203405600617826,retro_3
1991,0.0659487437576099,retro_3
1992,0.07763742867944695,retro_3
1993,0.11846782396546857,retro_3
1994,0.11060157430041828,retro_3
1995,0.11817668809065647,retro_3
1996,0.13771019121226805,retro_3
1997,0.15817924243538906,retro_3
1998,0.1807564727865707,retro_3
1999,0.1365747094770676,retro_3
2000,0.1495613945628913,retro_3
2001,0.1117622803094091,retro_3
2002,0.1038673892067363,retro_3
2003,0.10143577237639202,retro_3
2004,0.10915036485077469,retro_3
2005,0.10063137612929517,retro_3
2006,0.09961962141628146,retro_3
2007,0.0766187165346271,retro_3
2008,0.078428178392697,retro_3
2009,0.058932689779025986,retro_3
2010,0.05658152886587276,retro_3
