year,index,Fmort,biom,expl_biom,expl_abd,spawn_biom
1975,0,0.034209858378908185,70.32338826984073,45.635414840288384,5.630723080014827,32.82257629498345
1976,1,0.03432395836755672,69.80348277820467,44.90576220964998,5.570216093534965,32.307349620712884
1977,2,0.019935379327717717,69.74133407625354,44.699417365867674,5.570874377782951,31.969706473645086
1978,3,0.02818355800578886,69.44966936346644,44.55874081412325,5.575450795200438,31.98203454658323
1979,4,0.04265188948243449,121.09810447828917,44.9188581807598,5.83201529625834,33.868611960933855
1980,5,0.030733487221600263,124.01887907394091,46.16057792213673,6.20093099147612,33.54435167853085
1981,6,0.02238229891538883,125.96328352840446,50.105934843301824,7.050484542236184,36.68986578852109
1982,7,0.023539757622907317,126.79804549627654,56.19522710451025,8.138225499443141,42.85792120493158
1983,8,0.030928937516825947,126.17727320433337,63.16923807164369,9.195480486141092,48.8968435624589
1984,9,0.026280317572062013,124.48925138790801,70.25513485216821,10.102591084548797,54.35419382654557
1985,10,0.03967380898074227,121.17720933004874,75.29178155274762,10.564023081137544,57.13834556490643
1986,11,0.054347756524246595,115.7235084638955,77.06546470361333,10.523454892546255,57.409860328342134
1987,12,0.0495483719314429,109.31050309648612,78.42793293331727,10.453442236506008,55.58467847598501
1988,13,0.05520970366642928,102.34005366007028,75.96248954043413,9.881586660215907,53.112767182740754
1989,14,0.05144213115167933,95.22263595451008,72.74041691794667,9.258273417352395,50.03931697707684
1990,15,0.047595617821487336,88.51466120524654,69.20721160956941,8.637450428502428,46.98595324630538
1991,16,0.06080544884099972,81.78725415820055,64.42838911485465,7.892615004023707,43.89133391910438
1992,17,0.07107054202331221,74.93676755484861,59.43490159860165,7.177495201918246,40.30812604249657
1993,18,0.10656579138219294,67.18561494039699,53.20448219193994,6.354082321916839,36.38251426816904
1994,19,0.09944454241747791,59.75379521941772,46.94210174937118,5.555625947227278,31.93554106154008
1995,20,0.10438070601111582,53.49009781214531,43.35250756939586,5.22085595708148,28.192671704899432
1996,21,0.12122701210647005,48.04892112125603,37.75679049597936,4.54146728580043,24.748592985600972
1997,22,0.1396041789384367,44.286157722867436,32.52036141933306,3.9318347761768297,21.510688251474228
1998,23,0.15660409789220345,42.463829791670854,27.988648068965006,3.439780374268435,18.600607033369975
1999,24,0.11611249878485645,41.67788942637899,25.063936612443516,3.1759780201986656,16.27161188464972
2000,25,0.12618880923331413,41.456890666044536,23.364899403144946,3.092851335946748,15.122479039299435
2001,26,0.09521291711550538,41.026504006726626,22.848872508794184,3.1580177260797604,14.475578185514976
2002,27,0.08904008374135786,40.32694378456766,23.11309004726342,3.2959278457006005,14.53195472925691
2003,28,0.08786865920352334,38.878579489168196,23.4971220769316,3.404182470754827,14.784003126602949
2004,29,0.09536642533202824,37.26284512759743,23.595883623554712,3.4253564268234498,14.960727772504665
2005,30,0.08853045297167986,35.87586692038144,23.414151571875404,3.372957828452155,14.86960686298818
2006,31,0.0879516593166984,34.09836061078239,22.96339577443287,3.2685427786676455,14.581564241785838
2007,32,0.06867873239289644,32.36287484173343,22.495854350086663,3.1609501035834953,14.149663420079673
2008,33,0.07113596653446205,30.84156129488805,21.906844894092448,3.0379614913436375,13.786390179065867
2009,34,0.054334275552914216,31.085675305988342,21.329296466613282,2.9215184473558615,13.382712289631112
2010,35,0.05329776442804205,30.639417560767107,20.780736234503657,2.8206460167911493,13.04331897116417
2011,36,0.04598872435559034,29.47112224655422,20.407204773822333,2.763147225283626,12.728313716307994
2012,37,0.05310528343507504,28.286963040533486,20.068755209310304,2.714846790414594,12.550388078910638
2013,38,0.05340262642690359,27.188737539576326,19.63995956652792,2.6446063892541836,12.303788334985503
2014,39,0.04490061240398376,27.02703185968631,19.194361444524734,2.5648405751543164,12.063516990104139
2015,40,0.04621568603827958,29.246926115096148,18.707431087669086,2.4854833627877406,11.908093083019955
2016,41,0.040013491882855017,31.29957286201115,17.742047854220232,2.3173833193399425,11.726668635203369
2017,42,0.04294050642710033,34.81574596126511,17.88574252324194,2.3844874160442724,11.854847046718199
2018,43,0.0497907739958279,47.400831439035706,18.489154673181506,2.5513922675383878,12.6332302324821
2019,44,0.04975095809538686,52.495677522326844,19.68745718931784,2.8276263148532355,13.435014150613457
2020,45,0.05453750995146043,56.72756791970083,22.358569822654648,3.3931643991489686,15.145218047034584
2021,46,0.045875558352126145,61.57334574945504,26.258061443360038,4.106436584038409,17.634861453304882
2022,47,0.04295313188858505,63.320631381883175,30.112598788058307,4.703936451615024,20.291909044288346
2023,NA,NA,64.90749385712981,33.94942685097356,5.239898445765029,23.028488940288735
