year,Source,Sex,length_bin,n,proportion,effn,index
2002,fsh_len,Female,41,1247,0,129.7206540561351,27
2002,fsh_len,Female,43,1247,0,129.7206540561351,27
2002,fsh_len,Female,45,1247,0,129.7206540561351,27
2002,fsh_len,Female,47,1247,0,129.7206540561351,27
2002,fsh_len,Female,49,1247,8.02e-4,129.7206540561351,27
2002,fsh_len,Female,51,1247,0.005613,129.7206540561351,27
2002,fsh_len,Female,53,1247,0.012029,129.7206540561351,27
2002,fsh_len,Female,55,1247,0.020048,129.7206540561351,27
2002,fsh_len,Female,57,1247,0.039294,129.7206540561351,27
2002,fsh_len,Female,59,1247,0.040096,129.7206540561351,27
2002,fsh_len,Female,61,1247,0.050521,129.7206540561351,27
2002,fsh_len,Female,63,1247,0.072173,129.7206540561351,27
2002,fsh_len,Female,65,1247,0.081796,129.7206540561351,27
2002,fsh_len,Female,67,1247,0.086608,129.7206540561351,27
2002,fsh_len,Female,69,1247,0.094627,129.7206540561351,27
2002,fsh_len,Female,71,1247,0.089815999999999993,129.7206540561351,27
2002,fsh_len,Female,73,1247,0.072975,129.7206540561351,27
2002,fsh_len,Female,75,1247,0.069767,129.7206540561351,27
2002,fsh_len,Female,77,1247,0.056135,129.7206540561351,27
2002,fsh_len,Female,79,1247,0.053729,129.7206540561351,27
2002,fsh_len,Female,81,1247,0.036889,129.7206540561351,27
2002,fsh_len,Female,83,1247,0.032077,129.7206540561351,27
2002,fsh_len,Female,85,1247,0.02245399999999999,129.7206540561351,27
2002,fsh_len,Female,87,1247,0.016038,129.7206540561351,27
2002,fsh_len,Female,89,1247,0.020048,129.7206540561351,27
2002,fsh_len,Female,91,1247,0.010425,129.7206540561351,27
2002,fsh_len,Female,93,1247,8.02e-4,129.7206540561351,27
2002,fsh_len,Female,95,1247,0.006415,129.7206540561351,27
2002,fsh_len,Female,97,1247,0.00401,129.7206540561351,27
2002,fsh_len,Female,99,1247,0.004812,129.7206540561351,27
2002,fsh_len,Male,41,1020,0,105.15325596565081,27
2002,fsh_len,Male,43,1020,0,105.15325596565081,27
2002,fsh_len,Male,45,1020,0,105.15325596565081,27
