year,Source,Sex,length_bin,n,proportion,effn,index
2002,fsh_len,Female,41,1247,0,152.6266667912021,27
2002,fsh_len,Female,43,1247,0,152.6266667912021,27
2002,fsh_len,Female,45,1247,0,152.6266667912021,27
2002,fsh_len,Female,47,1247,0,152.6266667912021,27
2002,fsh_len,Female,49,1247,8.02e-4,152.6266667912021,27
2002,fsh_len,Female,51,1247,0.005613,152.6266667912021,27
2002,fsh_len,Female,53,1247,0.012029,152.6266667912021,27
2002,fsh_len,Female,55,1247,0.020048,152.6266667912021,27
2002,fsh_len,Female,57,1247,0.039294,152.6266667912021,27
2002,fsh_len,Female,59,1247,0.040096,152.6266667912021,27
2002,fsh_len,Female,61,1247,0.050521,152.6266667912021,27
2002,fsh_len,Female,63,1247,0.072173,152.6266667912021,27
2002,fsh_len,Female,65,1247,0.081796,152.6266667912021,27
2002,fsh_len,Female,67,1247,0.086608,152.6266667912021,27
2002,fsh_len,Female,69,1247,0.094627,152.6266667912021,27
2002,fsh_len,Female,71,1247,0.089815999999999993,152.6266667912021,27
2002,fsh_len,Female,73,1247,0.072975,152.6266667912021,27
2002,fsh_len,Female,75,1247,0.069767,152.6266667912021,27
2002,fsh_len,Female,77,1247,0.056135,152.6266667912021,27
2002,fsh_len,Female,79,1247,0.053729,152.6266667912021,27
2002,fsh_len,Female,81,1247,0.036889,152.6266667912021,27
2002,fsh_len,Female,83,1247,0.032077,152.6266667912021,27
2002,fsh_len,Female,85,1247,0.02245399999999999,152.6266667912021,27
2002,fsh_len,Female,87,1247,0.016038,152.6266667912021,27
2002,fsh_len,Female,89,1247,0.020048,152.6266667912021,27
2002,fsh_len,Female,91,1247,0.010425,152.6266667912021,27
2002,fsh_len,Female,93,1247,8.02e-4,152.6266667912021,27
2002,fsh_len,Female,95,1247,0.006415,152.6266667912021,27
2002,fsh_len,Female,97,1247,0.00401,152.6266667912021,27
2002,fsh_len,Female,99,1247,0.004812,152.6266667912021,27
2002,fsh_len,Male,41,1020,0,117.44144134934514,27
2002,fsh_len,Male,43,1020,0,117.44144134934514,27
2002,fsh_len,Male,45,1020,0,117.44144134934514,27
2002,fsh_len,Male,47,1020,9.8e-4,117.44144134934514,27
2002,fsh_len,Male,49,1020,0.003922,117.44144134934514,27
2002,fsh_len,Male,51,1020,0.008824,117.44144134934514,27
2002,fsh_len,Male,53,1020,0.016667,117.44144134934514,27
2002,fsh_len,Male,55,1020,0.030392,117.44144134934514,27
2002,fsh_len,Male,57,1020,0.058824,117.44144134934514,27
2002,fsh_len,Male,59,1020,0.092157,117.44144134934514,27
2002,fsh_len,Male,61,1020,0.108824,117.44144134934514,27
2002,fsh_len,Male,63,1020,0.15098,117.44144134934514,27
2002,fsh_len,Male,65,1020,0.122549,117.44144134934514,27
2002,fsh_len,Male,67,1020,0.110784,117.44144134934514,27
2002,fsh_len,Male,69,1020,0.093137,117.44144134934514,27
2002,fsh_len,Male,71,1020,0.090196,117.44144134934514,27
2002,fsh_len,Male,73,1020,0.04902,117.44144134934514,27
2002,fsh_len,Male,75,1020,0.020588,117.44144134934514,27
2002,fsh_len,Male,77,1020,0.021569,117.44144134934514,27
2002,fsh_len,Male,79,1020,0.005882,117.44144134934514,27
2002,fsh_len,Male,81,1020,0.005882,117.44144134934514,27
2002,fsh_len,Male,83,1020,0.002941,117.44144134934514,27
2002,fsh_len,Male,85,1020,9.8e-4,117.44144134934514,27
2002,fsh_len,Male,87,1020,0.001961,117.44144134934514,27
2002,fsh_len,Male,89,1020,0.001961,117.44144134934514,27
2002,fsh_len,Male,91,1020,9.8e-4,117.44144134934514,27
2002,fsh_len,Male,93,1020,0,117.44144134934514,27
2002,fsh_len,Male,95,1020,0,117.44144134934514,27
2002,fsh_len,Male,97,1020,0,117.44144134934514,27
2002,fsh_len,Male,99,1020,0,117.44144134934514,27
2002,fsh_len,Sex combined,41,2267,0,152.6266667912021,27
2002,fsh_len,Sex combined,43,2267,0,152.6266667912021,27
2002,fsh_len,Sex combined,45,2267,0,152.6266667912021,27
2002,fsh_len,Sex combined,47,2267,4e-4,152.6266667912021,27
2002,fsh_len,Sex combined,49,2267,0.0022,152.6266667912021,27
2002,fsh_len,Sex combined,51,2267,0.0071,152.6266667912021,27
2002,fsh_len,Sex combined,53,2267,0.0141,152.6266667912021,27
2002,fsh_len,Sex combined,55,2267,0.0247,152.6266667912021,27
2002,fsh_len,Sex combined,57,2267,0.0481,152.6266667912021,27
2002,fsh_len,Sex combined,59,2267,0.0635,152.6266667912021,27
2002,fsh_len,Sex combined,61,2267,0.0768,152.6266667912021,27
2002,fsh_len,Sex combined,63,2267,0.1076,152.6266667912021,27
2002,fsh_len,Sex combined,65,2267,0.1001,152.6266667912021,27
2002,fsh_len,Sex combined,67,2267,0.0975,152.6266667912021,27
2002,fsh_len,Sex combined,69,2267,0.094,152.6266667912021,27
2002,fsh_len,Sex combined,71,2267,0.09,152.6266667912021,27
2002,fsh_len,Sex combined,73,2267,0.0622,152.6266667912021,27
2002,fsh_len,Sex combined,75,2267,0.0476,152.6266667912021,27
2002,fsh_len,Sex combined,77,2267,0.0406,152.6266667912021,27
2002,fsh_len,Sex combined,79,2267,0.0322,152.6266667912021,27
2002,fsh_len,Sex combined,81,2267,0.0229,152.6266667912021,27
2002,fsh_len,Sex combined,83,2267,0.019,152.6266667912021,27
2002,fsh_len,Sex combined,85,2267,0.0128,152.6266667912021,27
2002,fsh_len,Sex combined,87,2267,0.0097,152.6266667912021,27
2002,fsh_len,Sex combined,89,2267,0.0119,152.6266667912021,27
2002,fsh_len,Sex combined,91,2267,0.0062,152.6266667912021,27
2002,fsh_len,Sex combined,93,2267,4e-4,152.6266667912021,27
2002,fsh_len,Sex combined,95,2267,0.0035,152.6266667912021,27
2002,fsh_len,Sex combined,97,2267,0.0022,152.6266667912021,27
2002,fsh_len,Sex combined,99,2267,0.0026,152.6266667912021,27
2003,fsh_len,Female,41,1022,0,152.6266667912021,28
2003,fsh_len,Female,43,1022,0,152.6266667912021,28
2003,fsh_len,Female,45,1022,0,152.6266667912021,28
2003,fsh_len,Female,47,1022,0,152.6266667912021,28
2003,fsh_len,Female,49,1022,9.78e-4,152.6266667912021,28
2003,fsh_len,Female,51,1022,0.003914,152.6266667912021,28
2003,fsh_len,Female,53,1022,0.011742,152.6266667912021,28
2003,fsh_len,Female,55,1022,0.007828,152.6266667912021,28
2003,fsh_len,Female,57,1022,0.022505,152.6266667912021,28
2003,fsh_len,Female,59,1022,0.024462,152.6266667912021,28
2003,fsh_len,Female,61,1022,0.02544,152.6266667912021,28
2003,fsh_len,Female,63,1022,0.048924,152.6266667912021,28
2003,fsh_len,Female,65,1022,0.082192,152.6266667912021,28
2003,fsh_len,Female,67,1022,0.108611,152.6266667912021,28
2003,fsh_len,Female,69,1022,0.129159,152.6266667912021,28
2003,fsh_len,Female,71,1022,0.127202,152.6266667912021,28
2003,fsh_len,Female,73,1022,0.084149,152.6266667912021,28
2003,fsh_len,Female,75,1022,0.068493,152.6266667912021,28
2003,fsh_len,Female,77,1022,0.066536,152.6266667912021,28
2003,fsh_len,Female,79,1022,0.03816,152.6266667912021,28
2003,fsh_len,Female,81,1022,0.036204,152.6266667912021,28
2003,fsh_len,Female,83,1022,0.030333,152.6266667912021,28
2003,fsh_len,Female,85,1022,0.021526,152.6266667912021,28
2003,fsh_len,Female,87,1022,0.024462,152.6266667912021,28
2003,fsh_len,Female,89,1022,0.010763,152.6266667912021,28
2003,fsh_len,Female,91,1022,0.007828,152.6266667912021,28
2003,fsh_len,Female,93,1022,0.005871,152.6266667912021,28
2003,fsh_len,Female,95,1022,0.005871,152.6266667912021,28
2003,fsh_len,Female,97,1022,0.001957,152.6266667912021,28
2003,fsh_len,Female,99,1022,0.004892,152.6266667912021,28
2003,fsh_len,Male,41,763,0,117.44144134934514,28
2003,fsh_len,Male,43,763,0,117.44144134934514,28
2003,fsh_len,Male,45,763,0,117.44144134934514,28
2003,fsh_len,Male,47,763,0,117.44144134934514,28
2003,fsh_len,Male,49,763,0,117.44144134934514,28
2003,fsh_len,Male,51,763,0.011796,117.44144134934514,28
2003,fsh_len,Male,53,763,0.009174,117.44144134934514,28
2003,fsh_len,Male,55,763,0.024902,117.44144134934514,28
2003,fsh_len,Male,57,763,0.049803,117.44144134934514,28
2003,fsh_len,Male,59,763,0.078637,117.44144134934514,28
2003,fsh_len,Male,61,763,0.141547,117.44144134934514,28
2003,fsh_len,Male,63,763,0.159895,117.44144134934514,28
2003,fsh_len,Male,65,763,0.14941,117.44144134934514,28
2003,fsh_len,Male,67,763,0.114024,117.44144134934514,28
2003,fsh_len,Male,69,763,0.083879,117.44144134934514,28
2003,fsh_len,Male,71,763,0.061599,117.44144134934514,28
2003,fsh_len,Male,73,763,0.035387,117.44144134934514,28
2003,fsh_len,Male,75,763,0.036697,117.44144134934514,28
2003,fsh_len,Male,77,763,0.02228,117.44144134934514,28
2003,fsh_len,Male,79,763,0.011796,117.44144134934514,28
2003,fsh_len,Male,81,763,0.001311,117.44144134934514,28
2003,fsh_len,Male,83,763,0.007864,117.44144134934514,28
2003,fsh_len,Male,85,763,0,117.44144134934514,28
2003,fsh_len,Male,87,763,0,117.44144134934514,28
2003,fsh_len,Male,89,763,0,117.44144134934514,28
2003,fsh_len,Male,91,763,0,117.44144134934514,28
2003,fsh_len,Male,93,763,0,117.44144134934514,28
2003,fsh_len,Male,95,763,0,117.44144134934514,28
2003,fsh_len,Male,97,763,0,117.44144134934514,28
2003,fsh_len,Male,99,763,0,117.44144134934514,28
2003,fsh_len,Sex combined,41,1785,0,152.6266667912021,28
2003,fsh_len,Sex combined,43,1785,0,152.6266667912021,28
2003,fsh_len,Sex combined,45,1785,0,152.6266667912021,28
2003,fsh_len,Sex combined,47,1785,0,152.6266667912021,28
2003,fsh_len,Sex combined,49,1785,6e-4,152.6266667912021,28
2003,fsh_len,Sex combined,51,1785,0.0073,152.6266667912021,28
2003,fsh_len,Sex combined,53,1785,0.0106,152.6266667912021,28
2003,fsh_len,Sex combined,55,1785,0.0151,152.6266667912021,28
2003,fsh_len,Sex combined,57,1785,0.0342,152.6266667912021,28
2003,fsh_len,Sex combined,59,1785,0.0476,152.6266667912021,28
2003,fsh_len,Sex combined,61,1785,0.0751,152.6266667912021,28
2003,fsh_len,Sex combined,63,1785,0.0964,152.6266667912021,28
2003,fsh_len,Sex combined,65,1785,0.1109,152.6266667912021,28
2003,fsh_len,Sex combined,67,1785,0.1109,152.6266667912021,28
2003,fsh_len,Sex combined,69,1785,0.1098,152.6266667912021,28
2003,fsh_len,Sex combined,71,1785,0.0992,152.6266667912021,28
2003,fsh_len,Sex combined,73,1785,0.0633,152.6266667912021,28
2003,fsh_len,Sex combined,75,1785,0.0549,152.6266667912021,28
2003,fsh_len,Sex combined,77,1785,0.0476,152.6266667912021,28
2003,fsh_len,Sex combined,79,1785,0.0269,152.6266667912021,28
2003,fsh_len,Sex combined,81,1785,0.0213,152.6266667912021,28
2003,fsh_len,Sex combined,83,1785,0.0207,152.6266667912021,28
2003,fsh_len,Sex combined,85,1785,0.0123,152.6266667912021,28
2003,fsh_len,Sex combined,87,1785,0.014,152.6266667912021,28
2003,fsh_len,Sex combined,89,1785,0.0062,152.6266667912021,28
2003,fsh_len,Sex combined,91,1785,0.0045,152.6266667912021,28
2003,fsh_len,Sex combined,93,1785,0.0034,152.6266667912021,28
2003,fsh_len,Sex combined,95,1785,0.0034,152.6266667912021,28
2003,fsh_len,Sex combined,97,1785,0.0011,152.6266667912021,28
2003,fsh_len,Sex combined,99,1785,0.0028,152.6266667912021,28
2004,fsh_len,Female,41,1561,0,152.6266667912021,29
2004,fsh_len,Female,43,1561,0,152.6266667912021,29
2004,fsh_len,Female,45,1561,0,152.6266667912021,29
2004,fsh_len,Female,47,1561,0,152.6266667912021,29
2004,fsh_len,Female,49,1561,0,152.6266667912021,29
2004,fsh_len,Female,51,1561,0.003844,152.6266667912021,29
2004,fsh_len,Female,53,1561,0.001281,152.6266667912021,29
2004,fsh_len,Female,55,1561,0.006406,152.6266667912021,29
2004,fsh_len,Female,57,1561,0.007047,152.6266667912021,29
2004,fsh_len,Female,59,1561,0.016656,152.6266667912021,29
2004,fsh_len,Female,61,1561,0.036515,152.6266667912021,29
2004,fsh_len,Female,63,1561,0.055093,152.6266667912021,29
2004,fsh_len,Female,65,1561,0.095452,152.6266667912021,29
2004,fsh_len,Female,67,1561,0.098655,152.6266667912021,29
2004,fsh_len,Female,69,1561,0.126842,152.6266667912021,29
2004,fsh_len,Female,71,1561,0.122357,152.6266667912021,29
2004,fsh_len,Female,73,1561,0.081999,152.6266667912021,29
2004,fsh_len,Female,75,1561,0.069186,152.6266667912021,29
2004,fsh_len,Female,77,1561,0.035234,152.6266667912021,29
2004,fsh_len,Female,79,1561,0.03075,152.6266667912021,29
2004,fsh_len,Female,81,1561,0.032031,152.6266667912021,29
2004,fsh_len,Female,83,1561,0.030109,152.6266667912021,29
2004,fsh_len,Female,85,1561,0.032031,152.6266667912021,29
2004,fsh_len,Female,87,1561,0.025625,152.6266667912021,29
2004,fsh_len,Female,89,1561,0.024343,152.6266667912021,29
2004,fsh_len,Female,91,1561,0.016656,152.6266667912021,29
2004,fsh_len,Female,93,1561,0.016656,152.6266667912021,29
2004,fsh_len,Female,95,1561,0.012812,152.6266667912021,29
2004,fsh_len,Female,97,1561,0.005766,152.6266667912021,29
2004,fsh_len,Female,99,1561,0.016656,152.6266667912021,29
2004,fsh_len,Male,41,764,0,117.44144134934514,29
2004,fsh_len,Male,43,764,0,117.44144134934514,29
2004,fsh_len,Male,45,764,0,117.44144134934514,29
2004,fsh_len,Male,47,764,0,117.44144134934514,29
2004,fsh_len,Male,49,764,0.002618,117.44144134934514,29
2004,fsh_len,Male,51,764,0.002618,117.44144134934514,29
2004,fsh_len,Male,53,764,0.003927,117.44144134934514,29
2004,fsh_len,Male,55,764,0.015707,117.44144134934514,29
2004,fsh_len,Male,57,764,0.039267,117.44144134934514,29
2004,fsh_len,Male,59,764,0.070681,117.44144134934514,29
2004,fsh_len,Male,61,764,0.151832,117.44144134934514,29
2004,fsh_len,Male,63,764,0.171466,117.44144134934514,29
2004,fsh_len,Male,65,764,0.171466,117.44144134934514,29
2004,fsh_len,Male,67,764,0.124346,117.44144134934514,29
2004,fsh_len,Male,69,764,0.094241,117.44144134934514,29
2004,fsh_len,Male,71,764,0.061518,117.44144134934514,29
2004,fsh_len,Male,73,764,0.03534,117.44144134934514,29
2004,fsh_len,Male,75,764,0.032723,117.44144134934514,29
2004,fsh_len,Male,77,764,0.009162,117.44144134934514,29
2004,fsh_len,Male,79,764,0.003927,117.44144134934514,29
2004,fsh_len,Male,81,764,0.005236,117.44144134934514,29
2004,fsh_len,Male,83,764,0.001309,117.44144134934514,29
2004,fsh_len,Male,85,764,0.002618,117.44144134934514,29
2004,fsh_len,Male,87,764,0,117.44144134934514,29
2004,fsh_len,Male,89,764,0,117.44144134934514,29
2004,fsh_len,Male,91,764,0,117.44144134934514,29
2004,fsh_len,Male,93,764,0,117.44144134934514,29
2004,fsh_len,Male,95,764,0,117.44144134934514,29
2004,fsh_len,Male,97,764,0,117.44144134934514,29
2004,fsh_len,Male,99,764,0,117.44144134934514,29
2004,fsh_len,Sex combined,41,2325,0,152.6266667912021,29
2004,fsh_len,Sex combined,43,2325,0,152.6266667912021,29
2004,fsh_len,Sex combined,45,2325,0,152.6266667912021,29
2004,fsh_len,Sex combined,47,2325,0,152.6266667912021,29
2004,fsh_len,Sex combined,49,2325,9e-4,152.6266667912021,29
2004,fsh_len,Sex combined,51,2325,0.0034,152.6266667912021,29
2004,fsh_len,Sex combined,53,2325,0.0022,152.6266667912021,29
2004,fsh_len,Sex combined,55,2325,0.0095,152.6266667912021,29
2004,fsh_len,Sex combined,57,2325,0.0176,152.6266667912021,29
2004,fsh_len,Sex combined,59,2325,0.0344,152.6266667912021,29
2004,fsh_len,Sex combined,61,2325,0.0744,152.6266667912021,29
2004,fsh_len,Sex combined,63,2325,0.0933,152.6266667912021,29
2004,fsh_len,Sex combined,65,2325,0.1204,152.6266667912021,29
2004,fsh_len,Sex combined,67,2325,0.1071,152.6266667912021,29
2004,fsh_len,Sex combined,69,2325,0.1161,152.6266667912021,29
