fleet,a,b,a50,k,log_a50,log_k
srv_f,-3.261568632683994,3.752791755051544,0.8691046147960845,3.752791755051544,-0.14029177569654963,1.3225000310172121
srv_m,-1.4556248984990507,2.0304551693113386,0.7168958568992928,2.0304551693113386,-0.33282469732916786,0.7082599892554841
fsh_t2_f,-2.3534839786789536,1.7592718639406295,1.3377602557727128,1.7592718639406293,0.29099676461436047,0.5649000097768521
fsh_t2_m,-2.2439064753507574,0.9009279456067872,2.4906614189211944,0.9009279456067872,0.9125483052920236,-0.10432999615128881
fsh_t1_f,-0.8953038094828845,0.4907404054759324,1.8243939147716934,0.4907404054759324,0.6012478303815785,-0.7118399967534501
fsh_t1_m,-2.5874283765065265,0.4907404026327521,5.2724991922925915,0.4907404026327521,1.66250448017829,-0.7118400025471046
fsh_t3_f,-4.623675666810447,2.4804003716102847,1.864084411424572,2.4804003716102847,0.6227700003370796,0.908419987312267
fsh_t3_m,-1.8388309179288829,0.47928014389878076,3.8366515728580355,0.47928014389878076,1.3445999999635996,-0.7354700009670269
