year,Source,Sex,length_bin,n,proportion,effn,index
2002,fsh_len,Female,41,1247,0,150.78512497458786,27
2002,fsh_len,Female,43,1247,0,150.78512497458786,27
2002,fsh_len,Female,45,1247,0,150.78512497458786,27
2002,fsh_len,Female,47,1247,0,150.78512497458786,27
2002,fsh_len,Female,49,1247,8.02e-4,150.78512497458786,27
2002,fsh_len,Female,51,1247,0.005613,150.78512497458786,27
2002,fsh_len,Female,53,1247,0.012029,150.78512497458786,27
2002,fsh_len,Female,55,1247,0.020048,150.78512497458786,27
2002,fsh_len,Female,57,1247,0.039294,150.78512497458786,27
2002,fsh_len,Female,59,1247,0.040096,150.78512497458786,27
2002,fsh_len,Female,61,1247,0.050521,150.78512497458786,27
2002,fsh_len,Female,63,1247,0.072173,150.78512497458786,27
2002,fsh_len,Female,65,1247,0.081796,150.78512497458786,27
2002,fsh_len,Female,67,1247,0.086608,150.78512497458786,27
2002,fsh_len,Female,69,1247,0.094627,150.78512497458786,27
2002,fsh_len,Female,71,1247,0.089815999999999993,150.78512497458786,27
2002,fsh_len,Female,73,1247,0.072975,150.78512497458786,27
2002,fsh_len,Female,75,1247,0.069767,150.78512497458786,27
2002,fsh_len,Female,77,1247,0.056135,150.78512497458786,27
2002,fsh_len,Female,79,1247,0.053729,150.78512497458786,27
2002,fsh_len,Female,81,1247,0.036889,150.78512497458786,27
2002,fsh_len,Female,83,1247,0.032077,150.78512497458786,27
2002,fsh_len,Female,85,1247,0.02245399999999999,150.78512497458786,27
2002,fsh_len,Female,87,1247,0.016038,150.78512497458786,27
2002,fsh_len,Female,89,1247,0.020048,150.78512497458786,27
2002,fsh_len,Female,91,1247,0.010425,150.78512497458786,27
2002,fsh_len,Female,93,1247,8.02e-4,150.78512497458786,27
2002,fsh_len,Female,95,1247,0.006415,150.78512497458786,27
2002,fsh_len,Female,97,1247,0.00401,150.78512497458786,27
2002,fsh_len,Female,99,1247,0.004812,150.78512497458786,27
2002,fsh_len,Male,41,1020,0,121.49511347474025,27
2002,fsh_len,Male,43,1020,0,121.49511347474025,27
2002,fsh_len,Male,45,1020,0,121.49511347474025,27
2002,fsh_len,Male,47,1020,9.8e-4,121.49511347474025,27
2002,fsh_len,Male,49,1020,0.003922,121.49511347474025,27
2002,fsh_len,Male,51,1020,0.008824,121.49511347474025,27
2002,fsh_len,Male,53,1020,0.016667,121.49511347474025,27
2002,fsh_len,Male,55,1020,0.030392,121.49511347474025,27
2002,fsh_len,Male,57,1020,0.058824,121.49511347474025,27
2002,fsh_len,Male,59,1020,0.092157,121.49511347474025,27
2002,fsh_len,Male,61,1020,0.108824,121.49511347474025,27
2002,fsh_len,Male,63,1020,0.15098,121.49511347474025,27
2002,fsh_len,Male,65,1020,0.122549,121.49511347474025,27
2002,fsh_len,Male,67,1020,0.110784,121.49511347474025,27
2002,fsh_len,Male,69,1020,0.093137,121.49511347474025,27
2002,fsh_len,Male,71,1020,0.090196,121.49511347474025,27
2002,fsh_len,Male,73,1020,0.04902,121.49511347474025,27
2002,fsh_len,Male,75,1020,0.020588,121.49511347474025,27
2002,fsh_len,Male,77,1020,0.021569,121.49511347474025,27
2002,fsh_len,Male,79,1020,0.005882,121.49511347474025,27
2002,fsh_len,Male,81,1020,0.005882,121.49511347474025,27
2002,fsh_len,Male,83,1020,0.002941,121.49511347474025,27
2002,fsh_len,Male,85,1020,9.8e-4,121.49511347474025,27
2002,fsh_len,Male,87,1020,0.001961,121.49511347474025,27
2002,fsh_len,Male,89,1020,0.001961,121.49511347474025,27
2002,fsh_len,Male,91,1020,9.8e-4,121.49511347474025,27
2002,fsh_len,Male,93,1020,0,121.49511347474025,27
2002,fsh_len,Male,95,1020,0,121.49511347474025,27
2002,fsh_len,Male,97,1020,0,121.49511347474025,27
2002,fsh_len,Male,99,1020,0,121.49511347474025,27
2002,fsh_len,Sex combined,41,2267,0,150.78512497458786,27
2002,fsh_len,Sex combined,43,2267,0,150.78512497458786,27
2002,fsh_len,Sex combined,45,2267,0,150.78512497458786,27
