year,Source,Sex,length_bin,n,proportion,effn,index
2002,fsh_len,Female,41,1247,0,116.79805406998713,27
2002,fsh_len,Female,43,1247,0,116.79805406998713,27
2002,fsh_len,Female,45,1247,0,116.79805406998713,27
2002,fsh_len,Female,47,1247,0,116.79805406998713,27
2002,fsh_len,Female,49,1247,8.02e-4,116.79805406998713,27
2002,fsh_len,Female,51,1247,0.005613,116.79805406998713,27
2002,fsh_len,Female,53,1247,0.012029,116.79805406998713,27
2002,fsh_len,Female,55,1247,0.020048,116.79805406998713,27
2002,fsh_len,Female,57,1247,0.039294,116.79805406998713,27
2002,fsh_len,Female,59,1247,0.040096,116.79805406998713,27
2002,fsh_len,Female,61,1247,0.050521,116.79805406998713,27
2002,fsh_len,Female,63,1247,0.072173,116.79805406998713,27
2002,fsh_len,Female,65,1247,0.081796,116.79805406998713,27
2002,fsh_len,Female,67,1247,0.086608,116.79805406998713,27
2002,fsh_len,Female,69,1247,0.094627,116.79805406998713,27
2002,fsh_len,Female,71,1247,0.089815999999999993,116.79805406998713,27
2002,fsh_len,Female,73,1247,0.072975,116.79805406998713,27
2002,fsh_len,Female,75,1247,0.069767,116.79805406998713,27
2002,fsh_len,Female,77,1247,0.056135,116.79805406998713,27
2002,fsh_len,Female,79,1247,0.053729,116.79805406998713,27
2002,fsh_len,Female,81,1247,0.036889,116.79805406998713,27
2002,fsh_len,Female,83,1247,0.032077,116.79805406998713,27
2002,fsh_len,Female,85,1247,0.02245399999999999,116.79805406998713,27
2002,fsh_len,Female,87,1247,0.016038,116.79805406998713,27
2002,fsh_len,Female,89,1247,0.020048,116.79805406998713,27
2002,fsh_len,Female,91,1247,0.010425,116.79805406998713,27
2002,fsh_len,Female,93,1247,8.02e-4,116.79805406998713,27
2002,fsh_len,Female,95,1247,0.006415,116.79805406998713,27
2002,fsh_len,Female,97,1247,0.00401,116.79805406998713,27
2002,fsh_len,Female,99,1247,0.004812,116.79805406998713,27
2002,fsh_len,Male,41,1020,0,108.48983484218805,27
2002,fsh_len,Male,43,1020,0,108.48983484218805,27
2002,fsh_len,Male,45,1020,0,108.48983484218805,27
2002,fsh_len,Male,47,1020,9.8e-4,108.48983484218805,27
2002,fsh_len,Male,49,1020,0.003922,108.48983484218805,27
2002,fsh_len,Male,51,1020,0.008824,108.48983484218805,27
2002,fsh_len,Male,53,1020,0.016667,108.48983484218805,27
2002,fsh_len,Male,55,1020,0.030392,108.48983484218805,27
2002,fsh_len,Male,57,1020,0.058824,108.48983484218805,27
2002,fsh_len,Male,59,1020,0.092157,108.48983484218805,27
2002,fsh_len,Male,61,1020,0.108824,108.48983484218805,27
2002,fsh_len,Male,63,1020,0.15098,108.48983484218805,27
2002,fsh_len,Male,65,1020,0.122549,108.48983484218805,27
2002,fsh_len,Male,67,1020,0.110784,108.48983484218805,27
2002,fsh_len,Male,69,1020,0.093137,108.48983484218805,27
2002,fsh_len,Male,71,1020,0.090196,108.48983484218805,27
2002,fsh_len,Male,73,1020,0.04902,108.48983484218805,27
2002,fsh_len,Male,75,1020,0.020588,108.48983484218805,27
2002,fsh_len,Male,77,1020,0.021569,108.48983484218805,27
2002,fsh_len,Male,79,1020,0.005882,108.48983484218805,27
2002,fsh_len,Male,81,1020,0.005882,108.48983484218805,27
2002,fsh_len,Male,83,1020,0.002941,108.48983484218805,27
2002,fsh_len,Male,85,1020,9.8e-4,108.48983484218805,27
2002,fsh_len,Male,87,1020,0.001961,108.48983484218805,27
2002,fsh_len,Male,89,1020,0.001961,108.48983484218805,27
2002,fsh_len,Male,91,1020,9.8e-4,108.48983484218805,27
2002,fsh_len,Male,93,1020,0,108.48983484218805,27
2002,fsh_len,Male,95,1020,0,108.48983484218805,27
2002,fsh_len,Male,97,1020,0,108.48983484218805,27
2002,fsh_len,Male,99,1020,0,108.48983484218805,27
2002,fsh_len,Sex combined,41,2267,0,116.79805406998713,27
2002,fsh_len,Sex combined,43,2267,0,116.79805406998713,27
2002,fsh_len,Sex combined,45,2267,0,116.79805406998713,27
2002,fsh_len,Sex combined,47,2267,4e-4,116.79805406998713,27
2002,fsh_len,Sex combined,49,2267,0.0022,116.79805406998713,27
2002,fsh_len,Sex combined,51,2267,0.0071,116.79805406998713,27
2002,fsh_len,Sex combined,53,2267,0.0141,116.79805406998713,27
2002,fsh_len,Sex combined,55,2267,0.0247,116.79805406998713,27
2002,fsh_len,Sex combined,57,2267,0.0481,116.79805406998713,27
2002,fsh_len,Sex combined,59,2267,0.0635,116.79805406998713,27
2002,fsh_len,Sex combined,61,2267,0.0768,116.79805406998713,27
2002,fsh_len,Sex combined,63,2267,0.1076,116.79805406998713,27
2002,fsh_len,Sex combined,65,2267,0.1001,116.79805406998713,27
2002,fsh_len,Sex combined,67,2267,0.0975,116.79805406998713,27
2002,fsh_len,Sex combined,69,2267,0.094,116.79805406998713,27
2002,fsh_len,Sex combined,71,2267,0.09,116.79805406998713,27
2002,fsh_len,Sex combined,73,2267,0.0622,116.79805406998713,27
2002,fsh_len,Sex combined,75,2267,0.0476,116.79805406998713,27
2002,fsh_len,Sex combined,77,2267,0.0406,116.79805406998713,27
2002,fsh_len,Sex combined,79,2267,0.0322,116.79805406998713,27
2002,fsh_len,Sex combined,81,2267,0.0229,116.79805406998713,27
2002,fsh_len,Sex combined,83,2267,0.019,116.79805406998713,27
2002,fsh_len,Sex combined,85,2267,0.0128,116.79805406998713,27
2002,fsh_len,Sex combined,87,2267,0.0097,116.79805406998713,27
2002,fsh_len,Sex combined,89,2267,0.0119,116.79805406998713,27
2002,fsh_len,Sex combined,91,2267,0.0062,116.79805406998713,27
2002,fsh_len,Sex combined,93,2267,4e-4,116.79805406998713,27
2002,fsh_len,Sex combined,95,2267,0.0035,116.79805406998713,27
