Parameter,Estimate,se
fsh_logq,-16.35033494,0.114322805
fsh_logq.1,-16.55707687,0.029964731
fsh_logq.2,-16.55707687,0.029964731
srv_logq,-16.54764956,0.017956568
mr_logq,0.035359059,0.010026892
log_rbar,13.1812553,0.10963536
log_rec_devs,0.848652319,0.740402488
log_rec_devs.1,1.026274107,0.820243084
log_rec_devs.2,1.634251765,0.877716094
log_rec_devs.3,1.193660972,0.916525391
log_rec_devs.4,1.162134318,0.861203118
log_rec_devs.5,1.242570444,0.817980347
log_rec_devs.6,1.022160511,0.75708554
log_rec_devs.7,1.001899569,0.723964535
log_rec_devs.8,0.813644931,0.675842794
log_rec_devs.9,0.622666022,0.636439105
log_rec_devs.10,0.679786425,0.647396868
log_rec_devs.11,0.742363179,0.678883174
log_rec_devs.12,1.105016071,0.871167337
log_rec_devs.13,2.00583026,0.566174629
log_rec_devs.14,0.866619372,0.757796408
log_rec_devs.15,0.842629868,0.727804093
log_rec_devs.16,0.793837179,0.703871422
log_rec_devs.17,0.793291694,0.685973681
log_rec_devs.18,0.91188848,0.621375962
log_rec_devs.19,0.541551011,0.57639949
log_rec_devs.20,0.554632954,0.556386389
log_rec_devs.21,0.863263964,0.388706141
log_rec_devs.22,0.365255198,0.530505144
log_rec_devs.23,1.337330946,0.269704579
log_rec_devs.24,1.266780881,0.285109554
log_rec_devs.25,0.485708548,0.479984735
log_rec_devs.26,1.649636774,0.160624732
log_rec_devs.27,-0.688030751,0.445556872
log_rec_devs.28,-0.798052597,0.438087343
log_rec_devs.29,1.426677796,0.163851687
log_rec_devs.30,-0.189622212,0.465958702
log_rec_devs.31,0.022979141,0.373420288
log_rec_devs.32,-0.20367333,0.399649747
log_rec_devs.33,-1.084988179,0.418515371
log_rec_devs.34,1.040260256,0.164825298
log_rec_devs.35,-0.202212534,0.419990123
log_rec_devs.36,0.513255585,0.226613245
log_rec_devs.37,-0.417750034,0.325787806
log_rec_devs.38,-2.002274167,0.372536694
log_rec_devs.39,-1.517279119,0.396970764
log_rec_devs.40,0.914177071,0.180715397
log_rec_devs.41,0.748699145,0.277372934
log_rec_devs.42,0.289058643,0.425259892
log_rec_devs.43,1.314367432,0.232142465
log_rec_devs.44,0.794654059,0.430899187
log_rec_devs.45,1.317950378,0.369056156
log_rec_devs.46,2.412224029,0.255613337
log_rec_devs.47,4.496241625,0.165083503
log_rinit,11.51501794,0.316300055
log_rinit_devs,0.732003904,0.710667426
log_rinit_devs.1,0.726313378,0.708866098
log_rinit_devs.2,0.72154479,0.707439188
log_rinit_devs.3,0.720604629,0.707229443
log_rinit_devs.4,0.719051329,0.70678767
log_rinit_devs.5,0.719487162,0.706935072
log_rinit_devs.6,0.719439704,0.706919827
log_rinit_devs.7,0.719204351,0.706841579
log_rinit_devs.8,0.718930214,0.70675161
log_rinit_devs.9,0.718757872,0.706693013
log_rinit_devs.10,0.718680281,0.706665941
log_rinit_devs.11,0.718854365,0.706720333
log_rinit_devs.12,0.71920161,0.706832207
log_rinit_devs.13,0.718644564,0.706647655
log_rinit_devs.14,0.718923569,0.706738748
log_rinit_devs.15,0.71911707,0.706802199
log_rinit_devs.16,0.719248074,0.706845964
log_rinit_devs.17,0.719127876,0.70680546
log_rinit_devs.18,0.719227511,0.706838664
log_rinit_devs.19,0.719252811,0.706847165
log_rinit_devs.20,0.719354763,0.706881816
log_rinit_devs.21,0.719414037,0.706901984
log_rinit_devs.22,0.719442679,0.706911733
log_rinit_devs.23,0.719448394,0.706913775
log_rinit_devs.24,0.719514353,0.706936501
log_rinit_devs.25,0.71956619,0.706954427
log_rinit_devs.26,0.719609766,0.706969551
log_rinit_devs.27,0.719650166,0.706983621
log_Fbar,-1.778053686,0.329055332
log_F_devs,0.110477745,0.423754543
log_F_devs.1,0.263501264,0.458051751
log_F_devs.2,-0.189789879,0.466562955
log_F_devs.3,0.151371094,0.430563357
log_F_devs.4,0.490250229,0.372274832
log_F_devs.5,-0.006729591,0.339012239
log_F_devs.6,-0.516343153,0.334405738
log_F_devs.7,-0.601109379,0.33698615
log_F_devs.8,-0.381437831,0.335948519
log_F_devs.9,-0.548765429,0.333848673
