Parameter,Estimate,se
fsh_logq,-18.152522575079438,0.029611845744890404
fsh_logq.1,-17.70626581841888,0.02036370964850976
srv_logq,-17.247453838089903,0.0136444526231708
mr_logq,-0.14769628204825308,0.009374248614415928
log_rbar,13.154914090087892,0.1132788617934358
log_rinit,13.989083474519138,0.16427454873525676
log_Fbar,-3.3757281344199743,0.3230663857198576
log_spr_Fxx,-2.311995565640674,0.25307821970237937
log_spr_Fxx.1,-2.4878279051425904,0.24521176987569715
log_spr_Fxx.2,-2.831975470429082,0.24458281783587832
log_spr_Fxx.3,-3.1884735772486663,0.2630557643621978
log_spr_Fxx.4,-3.5884781396042857,0.3085939491831881
pred_rec,1178168.3573974369,874237.091148052
pred_rec.1,1271968.4047377799,993877.4039980114
pred_rec.2,1300225.59610529,1049046.658735606
pred_rec.3,10651655.984585078,2819207.3922816687
pred_rec.4,1578601.7347098507,1483092.1477301572
pred_rec.5,1696811.8436069014,1689683.320658218
pred_rec.6,11038552.57661856,2055198.386583509
pred_rec.7,1043500.7811772883,732367.0304223008
pred_rec.8,855196.5189606317,527509.8540066617
pred_rec.9,839145.9457810353,485523.9188643468
pred_rec.10,853263.0379526888,479403.463087634
pred_rec.11,1034826.1189433894,586386.8610867244
pred_rec.12,1307012.9617089021,628651.6730499485
pred_rec.13,821592.904501965,413155.0329584313
pred_rec.14,543257.4195308574,254415.49704292533
pred_rec.15,499835.06932510325,226304.80682830006
pred_rec.16,715197.4594229303,295203.114704672
pred_rec.17,1023822.0485341605,308320.07989154337
pred_rec.18,556598.2184551193,232918.04967348822
pred_rec.19,569476.818465553,216106.6030552221
pred_rec.20,1295071.3987907802,219385.64000182977
pred_rec.21,532318.9723632915,199458.9736032263
pred_rec.22,1058971.5899621784,216543.1251820154
pred_rec.23,2871810.5306075457,247065.8089137654
pred_rec.24,948137.3504085304,240203.8368207745
pred_rec.25,2094576.619181336,236197.4452887226
pred_rec.26,839794.730007745,238867.96455892184
pred_rec.27,1084307.4213243062,226785.0849220697
pred_rec.28,669023.2588849567,201001.63939296588
pred_rec.29,782601.1739268722,183250.30883673628
pred_rec.30,635224.6409459385,163055.05797702164
pred_rec.31,784517.9252839518,151074.6264269281
pred_rec.32,514790.26628161245,140406.95511198475
pred_rec.33,544607.5032172257,143101.41431468423
pred_rec.34,1050459.4461800742,146565.5438062984
pred_rec.35,1130135.947016234,117458.11476094564
pred_rec.36,206852.22201954873,72110.67933085289
pred_rec.37,277883.85310618306,74651.50218389284
pred_rec.38,654436.7309466033,94890.84934484932
pred_rec.39,494150.96144857403,109402.02608922178
pred_rec.40,1910605.3831638321,146362.27008669643
pred_rec.41,1431191.8218253525,187489.8812903134
pred_rec.42,1976042.6332536293,245167.04860295609
pred_rec.43,4277454.016822221,319696.2112104865
pred_rec.44,1915893.2981968534,324095.70779440657
pred_rec.45,787372.8852970472,275836.71383759024
pred_rec.46,2121824.1082468783,344298.72888344195
pred_rec.47,1392243.5362621788,748293.7394208671
