Parameter,Estimate,se
fsh_logq,-17.93962971054711,0.033515745904306914
fsh_logq.1,-17.287572508464294,0.020651074111398476
srv_logq,-16.866568007422973,0.013825293299223707
mr_logq,-0.11424375426429376,0.009376464396968145
log_rbar,12.906462841372017,0.12238652412902148
log_rec_devs,1.0148315998637507,0.8320614333085647
log_rec_devs.1,1.2243552669073599,0.965034594503212
log_rec_devs.2,1.3611467537768849,1.0796582298160178
log_rec_devs.3,1.2860521967372893,1.0233712082939599
log_rec_devs.4,1.0686879652852703,0.8724288670163176
log_rec_devs.5,3.792792831140808,0.2092391491208817
log_rec_devs.6,0.7598918415236692,0.7189551028713245
log_rec_devs.7,0.6888104340991552,0.6805022506547341
log_rec_devs.8,0.6792487913454855,0.6583256245314765
log_rec_devs.9,0.7413130485917927,0.6524235070787614
log_rec_devs.10,0.8469326333648881,0.6547444369685114
log_rec_devs.11,0.9131665475665788,0.6431017372202393
log_rec_devs.12,0.8127325479121807,0.6035345770686774
log_rec_devs.13,0.5235944421114453,0.5544690250784275
log_rec_devs.14,0.24049495500016166,0.5175047327743959
log_rec_devs.15,0.14731308012731423,0.49742241997471304
log_rec_devs.16,0.2904409916073776,0.4810099682681275
log_rec_devs.17,0.47441117355636053,0.44236931048577544
log_rec_devs.18,0.32600380011633007,0.4368007085301202
log_rec_devs.19,0.09209989742884074,0.4458634151420402
log_rec_devs.20,0.3276352075504104,0.41098499322645715
log_rec_devs.21,0.8093978318305689,0.3336944503458927
log_rec_devs.22,0.7501735704920384,0.3880952533943437
log_rec_devs.23,1.524514804506888,0.2404528671362134
log_rec_devs.24,1.0906406214668525,0.33863348789087283
log_rec_devs.25,1.1153829343968242,0.3142986154159025
log_rec_devs.26,0.9189076177864286,0.33124323363882163
log_rec_devs.27,0.4389944570911835,0.4166186925668108
log_rec_devs.28,0.435911859614542,0.37773814479328505
log_rec_devs.29,0.4752387327280624,0.3536961550053708
log_rec_devs.30,0.4202649397486111,0.34625114903364085
log_rec_devs.31,0.39313690986607536,0.3398592586803893
log_rec_devs.32,0.23042730899123118,0.3542213384922303
log_rec_devs.33,-0.01792874503039668,0.4177179384245162
log_rec_devs.34,1.1220824020736369,0.204370254328852
log_rec_devs.35,0.46523231842223084,0.2808079129020551
log_rec_devs.36,-0.4952254720725575,0.4167105129560381
log_rec_devs.37,-0.07113436750271054,0.34009525811888036
log_rec_devs.38,0.2788387248165051,0.3181568652352519
log_rec_devs.39,0.560452565668115,0.31295907637059456
log_rec_devs.40,1.5754336545165462,0.19079004677888262
log_rec_devs.41,0.710651220981799,0.35613924243660505
log_rec_devs.42,0.889759733183152,0.33382679722278735
log_rec_devs.43,0.8192786613295958,0.4370228397847124
log_rec_devs.44,0.3476339650743954,0.5938728204144192
log_rinit,13.629138346314903,0.1696055161761426
log_rinit_devs,1.4263073663383155,0.9116992051426717
log_rinit_devs.1,1.0840735645031974,0.8474371982509825
log_rinit_devs.2,0.924146648202243,0.7808720414706535
log_rinit_devs.3,0.927229372965524,0.7828719601958049
log_rinit_devs.4,0.911846976463176,0.7746114584709276
log_rinit_devs.5,0.8791278190063531,0.7591651893007284
log_rinit_devs.6,0.8370546734807497,0.7424052822743642
log_rinit_devs.7,0.7614087835319712,0.7179596677347482
log_rinit_devs.8,0.7005444773689381,0.6991212897321167
log_rinit_devs.9,0.6696684189918821,0.6899396447848097
log_rinit_devs.10,0.6409808255366665,0.6815187999111136
log_rinit_devs.11,0.6266479852437163,0.6773530774196469
log_rinit_devs.12,0.6117248884470612,0.6730271980469126
log_rinit_devs.13,0.6086387688278198,0.6720838196311335
log_rinit_devs.14,0.6071664384462226,0.6715943131529069
log_rinit_devs.15,0.606594838388936,0.6713608364608941
log_rinit_devs.16,0.605345570425468,0.6709333407819005
log_rinit_devs.17,0.6091978217215313,0.6719812283404598
log_rinit_devs.18,0.6137879819577454,0.6732598555936995
log_rinit_devs.19,0.6185813270337863,0.6746167301564309
log_rinit_devs.20,0.6239523196853015,0.6761645204913216
log_rinit_devs.21,0.6292937524534079,0.6777250115856807
log_rinit_devs.22,0.6348584327168083,0.6793743145905214
log_rinit_devs.23,0.6408765275808264,0.6811844907933466
log_rinit_devs.24,0.6478252781433829,0.6833076285222677
log_rinit_devs.25,0.6542104494137336,0.6852830670222649
log_rinit_devs.26,0.6600750908749269,0.6871184479775262
