year,index,Fmort,pred_rec,biom,expl_biom,expl_abd,spawn_biom
1975,0,0.035502599947719274,0.9211160899631361,63.9978142889241,49.55770722995757,6.542867715094097,30.19198421789551
1976,1,0.0358182526659613,0.9479538091406681,62.393143633329416,48.4833695997108,6.407259702357285,29.45974265077648
1977,2,0.02096417599682877,0.9722835421097207,61.29326836546979,47.890717027955326,6.333186651339923,28.81830816700073
1978,3,0.029955464380557295,1.003694907567803,60.34321202560431,47.14676823976238,6.229337598112816,28.440355961232054
1979,4,0.04641960786485014,19.5480969671935,107.19240929211817,45.81038838939379,6.058116762050514,28.032214065750853
1980,5,0.03468996560812103,1.020334124787513,110.12579764358024,44.89983654031256,5.988146410663687,28.233133332538912
1981,6,0.02697817573671266,1.047592334151532,112.28372712489669,47.127783615669465,6.6177684654662485,29.202710375977944
1982,7,0.028430379251784002,1.0808001170891604,113.34215894981445,60.25783864864825,9.363527586672667,34.578397880128236
1983,8,0.03557215954433861,1.070855093515659,112.8548892865422,71.6046186195895,11.167582543737064,39.700291428693205
1984,9,0.02920625797334615,1.061974788549469,111.2890002564334,81.8968334567076,12.719873542760055,45.325163286417045
1985,10,0.04136744521682523,0.9923935600086211,108.18727808706006,91.47964830548831,14.057856779287592,49.26447684603211
1986,11,0.05732246750337864,0.8912634751077094,103.12035149186617,88.92324796479005,13.161171071600183,49.94710955593391
1987,12,0.054833022091179275,0.7572852786032469,97.12679408904631,83.9974625453441,12.007166626016554,48.232956837252
1988,13,0.060517384961748764,0.6076649975241231,90.57421519371924,78.69678340080564,10.932705598935861,46.095337759179316
1989,14,0.05729509781757496,0.49772873268583917,83.87202092769431,73.4817460647366,9.971387652206042,43.20461309988836
1990,15,0.053646612260322565,0.42445551160543465,77.46111763793603,68.55473432825235,9.118978020907926,40.464207073358715
1991,16,0.06829324259949707,0.38717563845986236,70.83345493593771,63.138649697569846,8.253154892392521,37.5657901065268
1992,17,0.08065018433843045,0.3736252561408349,63.90477422827548,57.156145518947504,7.356548372679442,34.39678268180333
1993,18,0.12381524121365721,0.3940696720509079,56.22829348451814,49.96920942363793,6.348063329644385,30.686380197447708
1994,19,0.1167737418356547,0.497703285730768,49.27936451132001,43.168918258123725,5.425757631681043,26.388117311928983
1995,20,0.13184136985196332,0.6481382608545,43.62710618738342,36.91113228166408,4.598009159114643,22.74442448511376
1996,21,0.1570288755812699,0.7680999149248112,38.75255624351987,31.006680626236353,3.8449048651300335,19.351143145238343
1997,22,0.18797020606865525,1.0885179420306859,35.180242759285385,25.54759675767417,3.175451150054901,16.19910570176016
1998,23,0.22085480539994312,1.687077532825697,33.808447140314144,20.829845634158296,2.6266154084273508,13.425936271788625
1999,24,0.173279215122904,1.025214158542901,32.29609806231073,17.937441386308432,2.328781701476055,11.311579900037776
2000,25,0.19767335649918644,0.6951140129174808,30.67091715127015,16.154842116936234,2.187333339415671,10.278682871322843
2001,26,0.15690556034119754,0.7949184616898535,29.838774069021298,15.7819392988824,2.253376383457319,9.75382879185897
2002,27,0.14792947961315453,1.1054642404858337,30.172580998898322,16.876892479843452,2.541054065646539,9.79475683849853
2003,28,0.14367730553044056,0.6400896276313064,29.370313878078868,17.92586805193494,2.759748248590385,9.953134140300754
2004,29,0.15770858253336595,0.5701916690634958,28.18580582057503,17.672397920223517,2.7105963487955336,9.993493614653179
2005,30,0.14927882134228015,0.61949499936831,27.11845158741138,17.11627288035134,2.6108131029939314,9.851925051973822
2006,31,0.1466957292669925,0.5662076683845224,25.998321524795767,17.034399655706576,2.605068639766558,9.6504167036658
2007,32,0.11271719173316495,0.5550364336724499,25.147936198295096,17.09685695487272,2.6027645725766244,9.445388168051593
2008,33,0.11604559168196045,0.6326764469023445,24.64848135790731,16.65247066307175,2.5020192068902203,9.350466849195177
2009,34,0.086742247770047,0.6672921008716937,24.503382249487938,16.359169779993405,2.4311689935057545,9.17485134027533
2010,35,0.08335495543245809,0.4984838477740116,24.1296578005306,16.20519486731649,2.387159131476373,9.141819889904895
2011,36,0.07016324747565267,0.5641159844779678,24.02593006647543,16.124995901283427,2.3574456467588387,9.13622661509769
2012,37,0.07996033017891618,1.0770085108268859,25.232909370042293,16.084803671014754,2.3434073141494522,9.200849002530733
2013,38,0.07849982170712015,6.1060695472605895,39.60199406018619,16.124237998602975,2.3478655281391894,9.279319896478784
2014,39,0.06392628995788219,1.1819627560693309,42.490814435758715,16.16880333654054,2.3453954957662586,9.67035175232041
2015,40,0.0634303567265038,1.0617612449168305,44.85363814875024,16.31332170204549,2.369262224477881,10.421084413625488
2016,41,0.04928905533241538,0.9411808759714492,46.66311342054583,18.1915657770981,2.7468874386565356,12.473288816949779
2017,NA,NA,NA,48.472377637536304,26.149683146129544,4.273448735331536,14.745503382996331
