year,index,Fmort,biom,expl_biom,expl_abd,spawn_biom
1975,0,0.024715562780326536,92.2274068607879,64.13245663290257,8.330152887277576,42.94038137473599
1976,1,0.024289391649520212,90.91764220276013,64.26937377147581,8.340739482987647,42.94809404606989
1977,2,0.013919444609183425,106.19264007307677,64.64920413257327,8.37815123218119,43.536671662928356
1978,3,0.01948570423414616,106.96723845161738,65.27406314754802,8.503901971072164,43.65061461899042
1979,4,0.029088122021953294,106.53143915256307,66.4825846106494,8.798701657891664,44.298450952693194
1980,5,0.020696099824233045,145.82342145624747,68.30408922908816,9.154865495165161,47.039620804588615
1981,6,0.015264595050662593,147.44571095417498,72.30307690543778,9.937220856753607,48.57427424388748
1982,7,0.016400727539224006,147.49489179671392,79.95880000412872,11.393650595551945,52.60669661764265
1983,8,0.022488314816005658,145.69259925921094,86.76856380462317,12.436878757745385,57.90002586843715
1984,9,0.019934413903707527,142.71567133538557,93.69460503599302,13.391966396587883,62.3057386691662
1985,10,0.030255573434525822,138.39831561209516,100.51913978786207,14.23548342889202,65.89990661166041
1986,11,0.042056904849241385,132.3122915972513,100.9416398687616,13.911616735255624,66.46876439566253
1987,12,0.040583033350190686,125.31686071429039,98.12637397850425,13.123920391964367,64.8907911966302
1988,13,0.04419966041033869,117.56972230525994,95.30222656738827,12.431626400452659,62.200094053786096
1989,14,0.04191249670499544,109.49282357263056,89.88143740970484,11.447919680819295,58.821200233808206
1990,15,0.039227715794974215,101.77517728756689,84.79175936323543,10.583384606200003,55.35354722283722
1991,16,0.04989455066712588,94.16896197186479,79.17791202626447,9.709561179840923,51.84722457666277
1992,17,0.059065927072815,86.69075491189307,72.53035537829264,8.747083566734684,47.84767447027269
1993,18,0.08790798937845012,78.29630618100703,65.24735931552469,7.771829498799775,43.44017907457601
1994,19,0.08007859480816278,70.16778779448215,58.273292660123516,6.87610811480686,38.50382958592765
1995,20,0.08701725715238962,63.25040964508941,52.13277394575863,6.15342225560027,34.343745262351625
1996,21,0.1007200358851961,58.010024071964324,46.154098098549994,5.442223816595057,30.500156332285602
1997,22,0.11691736641064653,52.69104478918653,40.24108349445534,4.7577848282770665,26.808883765386298
1998,23,0.1335406528881054,51.497946613985064,34.91956342093168,4.180701713145361,23.55644342407746
1999,24,0.09754064136965604,49.35098401939906,31.499312966683434,3.8636817656897193,20.77198749830047
2000,25,0.108044048478043,48.48748287962508,29.327197517710147,3.7392194575632214,19.327633370368755
2001,26,0.08052103443384165,47.329946460682876,28.59587530749182,3.806668478219996,18.42116660711714
2002,27,0.07612551950982652,45.62372291822368,28.52375204622587,3.9105370830609165,18.21612413051577
2003,28,0.07590144047353771,43.71675265233734,28.60671111391298,3.9854028566280846,18.254609600607612
2004,29,0.08392041754939017,41.73358767413893,28.259970686813674,3.945160751745761,18.145349754716463
2005,30,0.07935075998617841,39.98974330404267,27.509481046216194,3.8126264914815158,17.74904294042107
2006,31,0.08061256819864096,37.890155817644214,26.59810322881107,3.649384613149,17.171185606699545
2007,32,0.06315288951563373,36.08195823547589,25.708992774260828,3.494516213510272,16.48395066155531
2008,33,0.06601787221424096,34.68171397425276,24.854605455455655,3.3510409670214605,15.94022266411034
2009,34,0.04987455755118893,35.38477650715873,24.108833822611427,3.2239073981584325,15.420435782687113
2010,35,0.04884876687225194,38.10157765452448,23.432952019855556,3.118540091747382,15.141592408641618
2011,36,0.04156548056411228,38.63078339380209,23.170139552398282,3.1057126162153965,14.904155446895238
2012,NA,NA,39.54872075598634,23.604847180553246,3.2364164810567746,15.083633387916112
