year,spawn_biom,retro
1975,29.26632930220739,retro_0
1976,28.492077442959,retro_0
1977,27.84669094714717,retro_0
1978,28.32178246232071,retro_0
1979,30.109160374147127,retro_0
1980,31.966088830942255,retro_0
1981,37.15977833589142,retro_0
1982,42.70562824429894,retro_0
1983,48.065699915971436,retro_0
1984,52.83915471899313,retro_0
1985,54.28036008670443,retro_0
1986,53.79398339357599,retro_0
1987,51.91894769356451,retro_0
1988,49.55967314597922,retro_0
1989,46.66351712853996,retro_0
1990,43.73026346116572,retro_0
1991,40.73935406523363,retro_0
1992,37.288825084693514,retro_0
1993,33.52132775176447,retro_0
1994,29.214409806937198,retro_0
1995,25.632000563420863,retro_0
1996,22.336907508859372,retro_0
1997,19.239303143337132,retro_0
1998,16.47913679529293,retro_0
1999,14.299638278085737,retro_0
2000,13.196523493813787,retro_0
2001,12.553410811254384,retro_0
2002,12.574671732985223,retro_0
2003,12.81374446862003,retro_0
2004,13.021672095578836,retro_0
2005,12.999053417951703,retro_0
2006,12.855530811350171,retro_0
2007,12.567794864867151,retro_0
2008,12.359243191489703,retro_0
2009,12.102069892523277,retro_0
2010,12.012658940764185,retro_0
2011,11.930995241254074,retro_0
2012,11.934690339249634,retro_0
2013,11.851660192429485,retro_0
2014,11.739404482372903,retro_0
2015,11.718506650784422,retro_0
2016,11.728385145153439,retro_0
2017,11.906141788530627,retro_0
2018,12.473662690469235,retro_0
2019,13.649058494386043,retro_0
2020,15.153834163261768,retro_0
2021,17.458151212438743,retro_0
2022,19.9395443972067,retro_0
2023,22.317357840012555,retro_0
2024,24.518584239642415,retro_0
1975,29.3326614942556,retro_1
1976,28.55894389138743,retro_1
1977,27.913857535135044,retro_1
1978,28.390221856303995,retro_1
1979,30.18126262297719,retro_1
1980,32.04183733459724,retro_1
1981,37.244464586645535,retro_1
1982,42.79941049019483,retro_1
1983,48.168475645646545,retro_1
1984,52.950624682791776,retro_1
1985,54.394179425332005,retro_1
1986,53.90806433221676,retro_1
1987,52.031980370966075,retro_1
1988,49.67083961911115,retro_1
1989,46.772143363486045,retro_1
1990,43.83581989037497,retro_1
1991,40.84148696305232,retro_1
1992,37.387237302026705,retro_1
1993,33.6159770094022,retro_1
1994,29.30521748958433,retro_1
1995,25.719212790128918,retro_1
1996,22.42052955864428,retro_1
1997,19.319042281460632,retro_1
1998,16.554947852821453,retro_1
1999,14.371987448625024,retro_1
2000,13.267301577374777,retro_1
2001,12.62438908622295,retro_1
2002,12.647412807337902,retro_1
2003,12.889499462038959,retro_1
2004,13.100212496847448,retro_1
2005,13.079496659791404,retro_1
2006,12.93702241661496,retro_1
2007,12.64957060347575,retro_1
2008,12.441309378924913,retro_1
2009,12.184849264377002,retro_1
2010,12.098352373351425,retro_1
2011,12.019923484566146,retro_1
2012,12.03000217314619,retro_1
2013,11.954361947479882,retro_1
2014,11.849360651989878,retro_1
2015,11.838274711198673,retro_1
2016,11.860385250385807,retro_1
2017,12.043474871201752,retro_1
2018,12.633237091027137,retro_1
2019,13.822433825486884,retro_1
2020,15.272788379662556,retro_1
2021,17.563176123682336,retro_1
2022,19.945071441314948,retro_1
2023,22.21316019924138,retro_1
1975,29.462792454155107,retro_2
1976,28.678725363933328,retro_2
1977,28.018904951514138,retro_2
1978,28.483970240676587,retro_2
1979,30.279767484035197,retro_2
1980,32.13906313639087,retro_2
1981,37.38129316071242,retro_2
1982,42.97255217339043,retro_2
1983,48.37407520319605,retro_2
1984,53.185106343452965,retro_2
1985,54.606073935388814,retro_2
1986,54.08918310579944,retro_2
1987,52.184855014736826,retro_2
1988,49.802641139300555,retro_2
1989,46.890238051462795,retro_2
1990,43.94395052633642,retro_2
1991,40.941651569800435,retro_2
1992,37.480732692662755,retro_2
1993,33.70395898522139,retro_2
1994,29.38806995855383,retro_2
1995,25.79713098329284,retro_2
1996,22.492972712463512,retro_2
1997,19.385578355887766,retro_2
1998,16.615456794750664,retro_2
1999,14.42683773482073,retro_2
2000,13.317838457443841,retro_2
2001,12.672281178895934,retro_2
2002,12.694389927327961,retro_2
2003,12.936465695727668,retro_2
2004,13.147638993565275,retro_2
2005,13.126779468458494,retro_2
2006,12.983832799058733,retro_2
2007,12.696190342185345,retro_2
2008,12.488442485932328,retro_2
2009,12.233966002501246,retro_2
2010,12.152569503217642,retro_2
2011,12.081113651326296,retro_2
2012,12.102753102511448,retro_2
2013,12.040260059296743,retro_2
2014,11.951297951575457,retro_2
2015,11.96314323143355,retro_2
2016,12.014588267293373,retro_2
2017,12.23314843034404,retro_2
2018,12.87544966341605,retro_2
2019,14.115964780924259,retro_2
2020,15.57201538548363,retro_2
2021,17.752564109498636,retro_2
2022,19.922304087672703,retro_2
1975,29.457232317184125,retro_3
1976,28.665038344767634,retro_3
1977,27.995500039324533,retro_3
1978,28.451927994448024,retro_3
1979,30.244944712047097,retro_3
1980,32.0988006633159,retro_3
1981,37.350412931632825,retro_3
1982,42.94878688649023,retro_3
1983,48.35470450147779,retro_3
1984,53.167688794188294,retro_3
1985,54.57058917271901,retro_3
1986,54.03345487194874,retro_3
1987,52.11220425443385,retro_3
1988,49.71887715469181,retro_3
1989,46.80185432642751,retro_3
1990,43.85502187502014,retro_3
1991,40.85444708658047,retro_3
1992,37.396523135849485,retro_3
1993,33.62320187666733,retro_3
1994,29.31080427068538,retro_3
1995,25.722353083994907,retro_3
1996,22.420152243690655,retro_3
1997,19.314817756969585,retro_3
1998,16.547318602347868,retro_3
1999,14.362626610583893,retro_3
2000,13.257459847912324,retro_3
2001,12.616535635849027,retro_3
2002,12.643375857692135,retro_3
2003,12.889679142636655,retro_3
2004,13.104784412925358,retro_3
2005,13.086548562037976,retro_3
2006,12.94530216641415,retro_3
2007,12.659571563402817,retro_3
2008,12.454815326990502,retro_3
2009,12.205351595575735,retro_3
2010,12.132906632865936,retro_3
2011,12.073756885879266,retro_3
2012,12.112323959204401,retro_3
2013,12.070792181357152,retro_3
2014,12.00791592818836,retro_3
2015,12.053154862162465,retro_3
2016,12.138882894019885,retro_3
2017,12.388942727926901,retro_3
2018,13.032572541319261,retro_3
2019,14.17618637098129,retro_3
2020,15.45184684868847,retro_3
2021,17.311580414321035,retro_3
1975,29.771980396051514,retro_4
1976,28.948027663431123,retro_4
1977,28.24371630042484,retro_4
1978,28.672698672339685,retro_4
1979,30.46175525350535,retro_4
1980,32.30641998052094,retro_4
1981,37.601941617401074,retro_4
1982,43.236720502913585,retro_4
1983,48.666909799078475,retro_4
1984,53.49157478885955,retro_4
1985,54.83004337728352,retro_4
1986,54.21359399969468,retro_4
1987,52.22019583473942,retro_4
1988,49.7740141751355,retro_4
1989,46.83021854917011,retro_4
1990,43.875548641226565,retro_4
1991,40.87762317083461,retro_4
1992,37.42766406017151,retro_4
1993,33.66446917265199,retro_4
1994,29.361690927519295,retro_4
1995,25.780439566575527,retro_4
1996,22.483113036088046,retro_4
1997,19.38107075077697,retro_4
1998,16.615655562133437,retro_4
1999,14.433792174073284,retro_4
2000,13.33251265967002,retro_4
2001,12.695039280106148,retro_4
2002,12.728086308097392,retro_4
2003,12.979218953752092,retro_4
2004,13.199363361806286,retro_4
2005,13.184499250783096,retro_4
2006,13.044289318266527,retro_4
2007,12.761405538379782,retro_4
2008,12.561000993742896,retro_4
2009,12.319825002903736,retro_4
2010,12.261765586934184,retro_4
2011,12.222789780718372,retro_4
2012,12.290540454085933,retro_4
2013,12.284203336150059,retro_4
2014,12.267662382687774,retro_4
2015,12.375681623435206,retro_4
2016,12.508273258411826,retro_4
2017,12.77929571873675,retro_4
2018,13.282793894661296,retro_4
2019,13.861739206408032,retro_4
2020,14.515075685294972,retro_4
1975,29.565251439769398,retro_5
1976,28.742066176860163,retro_5
1977,28.037093875811973,retro_5
1978,28.463710861861873,retro_5
1979,30.249299668049133,retro_5
1980,32.08817179634393,retro_5
1981,37.37806012177033,retro_5
1982,43.0061135834829,retro_5
1983,48.42953723514861,retro_5
1984,53.24796318165902,retro_5
1985,54.58044914024803,retro_5
1986,53.96052280874468,retro_5
1987,51.966156046699986,retro_5
1988,49.52061117965434,retro_5
1989,46.577813385557725,retro_5
1990,43.62355838415295,retro_5
1991,40.62563035604654,retro_5
1992,37.1759588011364,retro_5
1993,33.4131833608746,retro_5
1994,29.111642955549375,retro_5
1995,25.5321257479624,retro_5
1996,22.237823700077172,retro_5
1997,19.141126662801728,retro_5
1998,16.383125160376466,retro_5
1999,14.209208026305156,retro_5
2000,13.112962466168993,retro_5
2001,12.478260831089761,retro_5
2002,12.510779468118935,retro_5
2003,12.758254890097092,retro_5
2004,12.973579948452665,retro_5
2005,12.953757149831254,retro_5
2006,12.808778606368662,retro_5
2007,12.522572745876186,retro_5
2008,12.319777098742412,retro_5
2009,12.077818448812584,retro_5
2010,12.02122858351293,retro_5
2011,11.984868506437614,retro_5
2012,12.056952254080704,retro_5
2013,12.054366791835497,retro_5
2014,12.039056140658424,retro_5
2015,12.145961825453206,retro_5
2016,12.279137083409708,retro_5
2017,12.552746343350135,retro_5
2018,13.053942101130904,retro_5
2019,13.623799924830921,retro_5
1975,29.398703682841887,retro_6
1976,28.581898828890147,retro_6
1977,27.882828291491936,retro_6
1978,28.313416605148365,retro_6
1979,30.099202305054952,retro_6
1980,31.937728535014166,retro_6
1981,37.22029261318512,retro_6
1982,42.84165102444272,retro_6
1983,48.26031218262552,retro_6
1984,53.07615978057961,retro_6
1985,54.416625345846406,retro_6
1986,53.80763955122797,retro_6
1987,51.823563606583164,retro_6
1988,49.385114754206064,retro_6
1989,46.44422980537758,retro_6
1990,43.48747695078218,retro_6
1991,40.484536532193594,retro_6
1992,37.02867040418707,retro_6
1993,33.259694648250026,retro_6
1994,28.953097312015753,retro_6
1995,25.37005595978398,retro_6
1996,22.07420208272436,retro_6
1997,18.977779274204927,retro_6
1998,16.221380896782726,retro_6
1999,14.049104515345475,retro_6
2000,12.952619890326206,retro_6
2001,12.316790166323235,retro_6
2002,12.344345010314417,retro_6
2003,12.585152757861904,retro_6
2004,12.791838034892363,retro_6
2005,12.761761225234364,retro_6
2006,12.607866572519317,retro_6
2007,12.312987693617998,retro_6
2008,12.103193871022404,retro_6
2009,11.856032305229073,retro_6
2010,11.796223491095992,retro_6
2011,11.75815991977532,retro_6
2012,11.829555264645137,retro_6
2013,11.825811615159497,retro_6
2014,11.803884440705506,retro_6
2015,11.905157449925285,retro_6
2016,12.06167867802659,retro_6
2017,12.376607473374829,retro_6
2018,12.961453549121263,retro_6
1975,29.395336379131447,retro_7
1976,28.58627135360685,retro_7
1977,27.897290888786724,retro_7
1978,28.336763710439637,retro_7
1979,30.124003129109223,retro_7
1980,31.96758080427788,retro_7
1981,37.23576367642242,retro_7
1982,42.84529797915916,retro_7
1983,48.254991095398594,retro_7
1984,53.06431920750582,retro_7
1985,54.423740561278755,retro_7
1986,53.83653147454842,retro_7
1987,51.87046669117367,retro_7
1988,49.44322900481066,retro_7
1989,46.50609058884478,retro_7
1990,43.548422345860594,retro_7
1991,40.54168146143099,retro_7
1992,37.08064773977539,retro_7
1993,33.30627329765429,retro_7
1994,28.995184632974272,retro_7
1995,25.40972978184666,retro_7
1996,22.11321131434534,retro_7
1997,19.0167740186928,retro_7
1998,16.260966724574423,retro_7
1999,14.091264862236933,retro_7
2000,13.000273414554142,retro_7
2001,12.371998114326468,retro_7
2002,12.409382340019214,retro_7
2003,12.658163593013422,retro_7
2004,12.870537170542203,retro_7
2005,12.841929581872549,retro_7
2006,12.68623073889894,retro_7
2007,12.38925339878985,retro_7
2008,12.178700303265527,retro_7
2009,11.93561601316783,retro_7
2010,11.891933815724503,retro_7
2011,11.871880463302361,retro_7
2012,11.98106728575427,retro_7
2013,12.018709921283707,retro_7
2014,12.04129787640145,retro_7
2015,12.207785190395,retro_7
