year,Fmort,retro
1975,0.03816374785880305,retro_0
1976,0.03864345806216491,retro_0
1977,0.02267513121575667,retro_0
1978,0.03212998170718639,retro_0
1979,0.048659855954602246,retro_0
1980,0.033816677648656264,retro_0
1981,0.023366680876787085,retro_0
1982,0.0236415796796069,retro_0
1983,0.030946981332690394,retro_0
1984,0.02699027974266264,retro_0
1985,0.04106110063326929,retro_0
1986,0.055008381451574426,retro_0
1987,0.053204433616149266,retro_0
1988,0.059210349010005714,retro_0
1989,0.05515471977310267,retro_0
1990,0.05165212861094734,retro_0
1991,0.06531648777855387,retro_0
1992,0.07666507415204536,retro_0
1993,0.11657611320814144,retro_0
1994,0.10835722504935978,retro_0
1995,0.11532213532318417,retro_0
1996,0.13468721661702768,retro_0
1997,0.15515842559877932,retro_0
1998,0.1774405884499922,retro_0
1999,0.133821590792588,retro_0
2000,0.1474505261412305,retro_0
2001,0.11109161603885206,retro_0
2002,0.10411499378898072,retro_0
2003,0.10199116698830933,retro_0
2004,0.10956666946108023,retro_0
2005,0.10095836286566809,retro_0
2006,0.09968477408429531,retro_0
2007,0.07701718099528289,retro_0
2008,0.07895336341228597,retro_0
2009,0.05967433161331134,retro_0
2010,0.05769025826239065,retro_0
2011,0.048998436009787205,retro_0
2012,0.056037366688054,retro_0
2013,0.0559143628879755,retro_0
2014,0.04623131778658037,retro_0
2015,0.04685782884736528,retro_0
2016,0.038803070420068746,retro_0
2017,0.041063318410733685,retro_0
2018,0.04724717900126572,retro_0
2019,0.04686537287224998,retro_0
2020,0.05146629903295233,retro_0
2021,0.04395039786846379,retro_0
2022,0.04351321424978546,retro_0
2023,0.04110259373466544,retro_0
1975,0.0380769492730424,retro_1
1976,0.03855218627865872,retro_1
1977,0.022620130071503052,retro_1
1978,0.032050827521462176,retro_1
1979,0.04853816426294923,retro_1
1980,0.033732594819366725,retro_1
1981,0.02331052100033942,retro_1
1982,0.02358716421824493,retro_1
1983,0.03087824704066197,retro_1
1984,0.02693179072166099,retro_1
1985,0.04097343349729722,retro_1
1986,0.05489041991908571,retro_1
1987,0.053088415503437715,retro_1
1988,0.05907833179562228,retro_1
1989,0.05502820699442159,retro_1
1990,0.05153018460456552,retro_1
1991,0.0651566850905344,retro_1
1992,0.07646737413502083,retro_1
1993,0.1162496018528959,retro_1
1994,0.10801996411831791,retro_1
1995,0.11493441794879301,retro_1
1996,0.13420878151585053,retro_1
1997,0.15457681240913015,retro_1
1998,0.1767381320873173,retro_1
1999,0.13322378245677105,retro_1
2000,0.1467641591149838,retro_1
2001,0.11053930133738119,retro_1
2002,0.10358969380406349,retro_1
2003,0.1014790497359504,retro_1
2004,0.10902674213369444,retro_1
2005,0.10044679448705993,retro_1
2006,0.09916460247167548,retro_1
2007,0.07658969235535244,retro_1
2008,0.07850202995424921,retro_1
2009,0.05931139273842121,retro_1
2010,0.05732583397421279,retro_1
2011,0.04866658650331889,retro_1
2012,0.05561955140388313,retro_1
2013,0.055441274269168436,retro_1
2014,0.045800079779104115,retro_1
2015,0.0463758835077102,retro_1
2016,0.038372301894977756,retro_1
2017,0.04053956736281971,retro_1
2018,0.04652333947627795,retro_1
2019,0.046059812065232034,retro_1
2020,0.05046472926464271,retro_1
2021,0.043215415697630155,retro_1
2022,0.04297870487220163,retro_1
1975,0.03789794490377419,retro_2
1976,0.038374978880821906,retro_2
1977,0.022522138400906788,retro_2
1978,0.03192494634453597,retro_2
1979,0.04837477424591999,retro_2
1980,0.03362790023058176,retro_2
1981,0.023232483982989712,retro_2
1982,0.023496467076259565,retro_2
1983,0.030750907878016077,retro_2
1984,0.02682088188421451,retro_2
1985,0.04080253445241797,retro_2
1986,0.054653533671682054,retro_2
1987,0.05289013427086494,retro_2
1988,0.05888451724976982,retro_2
1989,0.054866629431050216,retro_2
1990,0.05139735139251034,retro_2
1991,0.06498825894547212,retro_2
1992,0.07626252011522001,retro_2
1993,0.11592493975818677,retro_2
1994,0.1076928271738811,retro_2
1995,0.11458209313734004,retro_2
1996,0.13379497156788606,retro_2
1997,0.15408474482544188,retro_2
1998,0.1761857639991827,retro_2
1999,0.13279118448730207,retro_2
2000,0.1463126549949962,retro_2
2001,0.11019821697268244,retro_2
2002,0.10329788771548286,retro_2
2003,0.10123159696075029,retro_2
2004,0.1088130299599231,retro_2
