SB,retro
30.388516321113144,retro_0
30.405329701053574,retro_1
29.675759445578883,retro_2
29.24573008471652,retro_3
28.392253690136638,retro_4
28.049500586088612,retro_5
28.01731982040272,retro_6
28.52900243635623,retro_7
27.335633963051365,retro_8
27.567841756407887,retro_9
28.841036444443205,retro_10
