year,Fxx,ABC,discarded
1975,0.35,2307380.1160627613,27369.38433162297
1975,0.4,1936643.4139094166,22929.83242569185
1975,0.5,1373224.879692399,16214.321751534877
1975,0.6,961208.4125333007,11326.914187686289
1975,0.7,644198.3001969068,7572.22453107489
1976,0.35,2232566.6742383577,28284.26396818694
1976,0.4,1873837.601330073,23693.28020268928
1976,0.5,1328677.0621837259,16750.964695633145
1976,0.6,930019.5537266324,11700.181501205529
1976,0.7,623292.079526548,7820.934607371826
1977,0.35,2168893.6463958,31707.59325528504
1977,0.4,1820361.5377798134,26554.571749287363
1977,0.5,1290722.771835763,18767.10588029209
1977,0.6,903434.8588792579,13104.99693637671
1977,0.7,605465.9088711808,8758.233553892425
1978,0.35,2166698.023644432,37486.8833643957
1978,0.4,1818455.150888924,31392.0574154443
1978,0.5,1289303.4003230147,22183.190686507907
1978,0.6,902407.2033602762,15489.041283210843
1978,0.7,604759.7424377911,10350.8049412914
1979,0.35,2168903.332321067,46205.9594715516
1979,0.4,1820229.4838936853,38687.10835192754
1979,0.5,1290479.8984873344,27331.420773224494
1979,0.6,903189.4196374129,19080.272349337225
1979,0.7,605262.8767203209,12748.95169156346
1980,0.35,2167241.015895202,55833.5972749254
1980,0.4,1818737.3492134416,46739.57385227169
1980,0.5,1289318.6889807854,33011.255134728686
1980,0.6,902324.4583936615,23040.868115841866
1980,0.7,604656.535661104,15393.006746631314
1981,0.35,2274614.6026764642,83008.10687471446
1981,0.4,1908604.5616079506,69468.22366187169
1981,0.5,1352771.2129319638,49043.02966941661
1981,0.6,946602.7556761166,34219.92122506722
1981,0.7,634262.2116346403,22855.992735964566
1982,0.35,2541717.0387854483,106399.77137947932
1982,0.4,2132435.3159430246,89087.26991708143
1982,0.5,1511105.5856441027,62939.09080959102
1982,0.6,1057239.793604505,43938.81873620141
1982,0.7,708312.92698268,29359.05261205455
1983,0.35,2866375.963990431,108568.52012006521
1983,0.4,2404722.944622604,90933.28088873555
1983,0.5,1703957.013522196,64275.31116976643
1983,0.6,1192117.000905041,44887.83980186661
1983,0.7,798649.8508495948,30001.44194533988
1984,0.35,3185666.4451270597,101484.6121569844
1984,0.4,2672646.7914168285,85019.3998252263
1984,0.5,1893865.4570059285,60115.724768197375
1984,0.6,1325010.6820385477,41993.31828838182
1984,0.7,887696.4833357118,28072.164576438536
1985,0.35,3474381.5789525122,91180.81696080418
1985,0.4,2915123.5267487746,76395.1834164106
1985,0.5,2065959.7512300925,54026.046147734116
1985,0.6,1445551.3712594847,37743.64731244102
1985,0.7,968523.6442960722,25233.45505075797
1986,0.35,3613087.2443082323,82068.37132884948
1986,0.4,3031715.592374753,68765.31059689906
1986,0.5,2148816.194497621,48635.48283504593
1986,0.6,1503640.8901668955,33980.324594736616
1986,0.7,1007502.5106143933,22718.83309283346
1987,0.35,3718012.168352491,65990.77027859651
1987,0.4,3120067.5398839763,55294.26595933277
1987,0.5,2211768.8965543923,39108.27723277317
1987,0.6,1547859.6736566082,27324.12535961545
1987,0.7,1037216.5922260672,18268.68120252419
1988,0.35,3644427.7225893657,61016.14591089943
1988,0.4,3058389.4773346693,51133.128350936204
1988,0.5,2168122.940852636,36172.81824626779
1988,0.6,1517353.624912349,25277.035283330195
1988,0.7,1016794.2725857495,16901.986362329706
1989,0.35,3526010.4429723267,54970.38591470068
1989,0.4,2959094.92837711,46071.19243139361
1989,0.5,2097817.9491166263,32596.754617129576
1989,0.6,1468194.2986553097,22780.603825704053
1989,0.7,983874.2547514167,15233.963586261887
1990,0.35,3407756.5046025543,48940.20359956515
1990,0.4,2859936.9301486546,41019.9935745821
1990,0.5,2027609.3099732266,29025.81862788026
1990,0.6,1419102.2342033724,20286.50657573575
1990,0.7,950999.2443525793,13566.862429141574
1991,0.35,3262399.3512190417,45371.827911295564
1991,0.4,2737989.6962074656,38030.61740106564
1991,0.5,1941197.9847056847,26912.14308231935
1991,0.6,1358646.938779266,18810.048386760962
1991,0.7,910497.4420365279,12579.879705652438
1992,0.35,3090708.9034109437,39595.62173068776
1992,0.4,2593964.286801638,33189.27856427954
1992,0.5,1839157.219865658,23486.495746050783
1992,0.6,1287264.5776538388,16415.87222693035
1992,0.7,862679.0040940501,10978.771702926586
1993,0.35,2881038.2125721388,34550.81261437713
1993,0.4,2418045.9812809727,28959.447237020548
1993,0.5,1714485.961438588,20491.92840633607
1993,0.6,1200033.582931782,14322.161403109463
1993,0.7,804234.740984701,9578.183075446083
1994,0.35,2549033.1632102947,31304.251716891522
1994,0.4,2139395.9497377854,26236.66297875001
1994,0.5,1516913.3668193468,18563.551108057127
1994,0.6,1061745.475470932,12973.520990773348
1994,0.7,711557.475395452,8675.816216066161
1995,0.35,2294024.9710415397,27754.879619790278
1995,0.4,1925388.654141789,23259.54397521051
1995,0.5,1365195.7633250537,16454.64268832544
1995,0.6,955563.5829999739,11498.41992206682
1995,0.7,640402.465920998,7688.731160960128
1996,0.35,2035501.8815492769,25617.996154561548
1996,0.4,1708399.5449805025,21467.55844644343
1996,0.5,1211330.0163641318,15185.649340008526
1996,0.6,847860.9219653698,10611.00921009998
1996,0.7,568219.4642781133,7095.010679654487
1997,0.35,1776305.4461634262,23943.751704604063
1997,0.4,1490840.7134616303,20062.200118895133
1997,0.5,1057055.4294338594,14189.025069229956
1997,0.6,739869.6269112905,9913.352017829402
1997,0.7,495841.7633817506,6627.8800057430335
1998,0.35,1534252.97189999,22540.06693474785
1998,0.4,1287682.2800437966,18881.052242952264
1998,0.5,913003.6051224646,13348.33154024608
1998,0.6,639039.8996670066,9323.304607567214
1998,0.7,428266.7953251315,6232.014270668716
1999,0.35,1303400.4695759728,23734.274213640732
1999,0.4,1093889.9622713027,19875.503170722754
1999,0.5,775556.4974661233,14045.116855844704
1999,0.6,542814.7401753616,9806.822988409867
1999,0.7,363768.3339665421,6553.600513340349
2000,0.35,1185329.706153184,27741.652750840116
2000,0.4,994733.8032557858,23227.350806673276
2000,0.5,705187.4667002896,16409.453876695694
2000,0.6,493528.6834354955,11455.534098581023
2000,0.7,330721.5627813996,7654.27979820317
2001,0.35,1096016.8462001188,31761.869990719402
2001,0.4,919698.9758383154,26593.81924156682
2001,0.5,651905.2638312244,18788.227492755035
2001,0.6,456194.17545242177,13116.394847001106
2001,0.7,305680.25990900263,8764.134557872982
2002,0.35,1082568.6444031536,34853.61938098692
2002,0.4,908345.9834061066,29184.631453328333
2002,0.5,643785.3267501793,20620.85847652665
2002,0.6,450475.21218120883,14396.919168327615
2002,0.7,301829.39693382394,9620.334040350379
2003,0.35,1094183.2839468778,36368.890017542464
2003,0.4,918040.6256283735,30457.532182564933
2003,0.5,650602.1730968342,21524.585334823903
2003,0.6,455217.7154291086,15030.063777295618
2003,0.7,304992.9499486614,10044.531265904057
2004,0.35,1114802.9015387436,35814.80177085325
2004,0.4,935326.3979925814,29997.274219604005
2004,0.5,662836.8460296207,21203.317446393983
2004,0.6,463770.26797271584,14807.748185088929
2004,0.7,310719.0582563488,9896.98866205548
2005,0.35,1124494.8091552013,33285.86727225597
2005,0.4,943475.2721120297,27882.217753037257
2005,0.5,668630.0631818831,19711.59194595834
2005,0.6,467832.8886071371,13767.629341590095
2005,0.7,313445.6683140154,9202.654917330992
2006,0.35,1132150.237249682,30106.34503310179
2006,0.4,949937.2438490455,25220.540066287947
2006,0.5,673250.9846531225,17831.678810336867
2006,0.6,471087.0137319847,12455.499009559622
2006,0.7,315636.6002905518,8326.052380588093
2007,0.35,1122734.4541076212,27523.229553978144
2007,0.4,942071.7324243789,23057.438702149735
2007,0.5,667713.5466744257,16303.166914266263
2007,0.6,467231.1135677814,11388.265137450293
2007,0.7,313062.6607295392,7612.8689488760265
2008,0.35,1125776.295259522,25519.156376625557
2008,0.4,944658.1112650023,21379.89618202482
2008,0.5,669582.9016592278,15118.47453582673
2008,0.6,468557.49182235374,10561.449525703516
2008,0.7,313960.7348879332,7060.528399198448
2009,0.35,1111280.998446331,23672.406653164955
2009,0.4,932521.1909179166,19833.720538905458
2009,0.5,661008.1505004417,14026.215330499002
2009,0.6,462571.2496660655,9798.97557693258
2009,0.7,309956.8346776137,6551.084788639418
2010,0.35,1108435.0467495595,22461.56128237123
2010,0.4,930157.2220997346,18819.15317135361
2010,0.5,659358.221759129,13308.655346600117
2010,0.6,461429.6504008937,9297.644628495007
2010,0.7,309198.5286452192,6215.907137406761
2011,0.35,1101912.4164859988,22508.78833842431
2011,0.4,924696.4304950363,18856.605500002657
2011,0.5,655500.8660228339,13332.898445478046
2011,0.6,458737.11818748014,9313.45203976347
2011,0.7,307397.83268068713,6225.899335090718
2012,0.35,1106683.5388128867,23097.506516655616
2012,0.4,928701.3890147482,19349.934262182294
2012,0.5,658341.1700702512,13681.850593752304
2012,0.6,460725.49173476035,9557.27101747419
2012,0.7,308730.57269779645,6388.920400374944
2013,0.35,1105321.8152656874,22409.906068631182
2013,0.4,927561.6044260043,18775.71431128043
2013,0.5,657536.3233931757,13277.761803326168
2013,0.6,460163.817806279,9275.971896125682
2013,0.7,308355.0038961113,6201.371151806171
2014,0.35,1100714.6955310258,21126.49292107707
2014,0.4,923703.7741846441,17701.493843199667
2014,0.5,654810.4470995861,12519.230440872265
2014,0.6,458260.6537223162,8746.628698733994
2014,0.7,307081.98645809555,5847.777396297682
2015,0.35,1101610.6734253156,20478.58403065657
2015,0.4,924473.0786854125,17157.256102115996
2015,0.5,655374.3443979642,12132.87919593504
2015,0.6,458664.66361595696,8475.977907260107
2015,0.7,307357.504466473,5666.458636397005
2016,0.35,1098507.4635230696,21300.622886734287
2016,0.4,921880.7940873097,17841.633254374883
2016,0.5,653549.3828111583,12612.241302823022
2016,0.6,457393.9332642317,8808.54084415825
2016,0.7,306509.2865080346,5887.6053568173
2017,0.35,1114300.9668223474,25086.16839601248
2017,0.4,935122.4408537562,21005.534755374996
2017,0.5,662923.6493037946,14841.458287200225
2017,0.6,463948.03812256764,10361.74544555128
2017,0.7,310897.9902564049,6923.869081718491
2018,0.35,1143077.5379021342,32212.576591358433
2018,0.4,959222.944097495,26968.17940672338
2018,0.5,679956.945931568,19049.528865844884
2018,0.6,475842.5708963777,13297.21808231241
2018,0.7,318855.27880922775,8884.14552998323
2019,0.35,1189838.0823265903,41309.89882022501
2019,0.4,998382.5866221071,34580.15479487892
2019,0.5,707630.7512103614,24421.89783341007
2019,0.6,495166.10261520866,17045.04221363471
2019,0.7,331781.75994238624,11386.984639610528
2020,0.35,1291497.053396119,57803.84437624175
2020,0.4,1083538.327911168,48381.18337379169
2020,0.5,767832.5848070717,34162.437602217215
2020,0.6,537214.3944276803,23840.167866340013
2020,0.7,359916.00192075287,15924.847947918788
2021,0.35,1465154.0116100716,72793.32767690525
2021,0.4,1229082.3109341234,60944.527576072105
2021,0.5,870809.6793484965,43051.870466263186
2021,0.6,609181.1779035726,30052.861131466547
2021,0.7,408089.8651880284,20079.529758557994
2022,0.35,1695204.3278168929,79912.17241200362
2022,0.4,1422005.4292242853,66918.46394284679
2022,0.5,1007431.7507135046,47286.6351670669
2022,0.6,704723.2633518133,33016.41711866418
2022,0.7,472076.56406994874,22063.397343524623
2023,0.35,1969735.4140025226,82199.59016329724
2023,0.4,1652331.8420013783,68844.02472717814
2023,0.5,1170649.474604367,48657.99634810852
2023,0.6,818918.7206386611,33979.32838656874
2023,0.7,548583.7715046925,22709.62695250543
