year,index,Fmort,biom,expl_biom,expl_abd,spawn_biom
1975,0,0.044262631473118416,46.546105864676655,34.759171039548036,3.9214524522570433,24.083911603962378
1976,1,0.04505489789990547,47.704935641175574,33.746513884276006,3.838288082500902,23.398376343042795
1977,2,0.026445319150980338,49.38327858692241,33.36733475130905,3.8424746575878346,22.96769252260939
1978,3,0.03752773104701008,50.735364361467475,33.27496327481836,3.8950660643064765,23.123955706557194
1979,4,0.05688975237551042,71.38036003537646,33.41831257926002,4.062428814873382,24.117435048672377
1980,5,0.040749264242072855,74.28178206374388,34.38563617164991,4.335666989193485,24.42182748986676
1981,6,0.029653417101586577,77.08952885083741,37.012410257622626,4.866165314888445,26.4513403774947
1982,7,0.0316049677357765,79.45899921853564,40.85925280809112,5.5309453265782,29.987444718821894
1983,8,0.04228615035841567,80.84949871803,45.25023308105696,6.198135803000625,33.54457977325424
1984,9,0.03660477737634541,81.5138098439995,49.8349598485165,6.80568877627038,36.80398431258398
1985,10,0.05575063564082525,80.94158456281833,53.276540755572896,7.170469918382813,38.88391452912221
1986,11,0.07651880007940948,78.58016416469285,54.63308926544007,7.2182086812224195,39.388020451330995
1987,12,0.0702687596790022,75.43755088788951,55.609231104552045,7.219190074464655,38.4969744204834
1988,13,0.07735279847114641,71.81740536524316,54.50826133425146,6.941784554274789,37.25139056248959
1989,14,0.07098581063015365,68.0362463049763,52.964451399763774,6.626130461498122,35.55949737496076
1990,15,0.06447292093202064,64.54270313914883,51.2964670297547,6.312356588637561,33.93591281701826
1991,16,0.08068816894048247,60.81007183334517,48.68254564692239,5.896887698354932,32.293364842463575
1992,17,0.09285077995479332,56.67979119477172,45.61603110337609,5.458338577573692,30.1485679039359
1993,18,0.13797071890358562,51.43009276475178,41.22360084743647,4.887554781944225,27.593060231882696
1994,19,0.1273690256469103,46.22783728143224,36.76129391509097,4.327498982874201,24.39318862395731
1995,20,0.13220434356942573,41.73287805810339,34.266209046559105,4.107903569325831,21.75326826078061
1996,21,0.15184731633223508,37.57225339672276,30.134856905303906,3.611185816629315,19.274933942374346
1997,22,0.17382728420988605,34.51535776576827,26.103482153072207,3.1435268811459354,16.854345959578986
1998,23,0.19557809588945707,32.67115479696563,22.444436938867867,2.7424965584117884,14.580853040380498
1999,24,0.14488600029147186,31.708070564286892,20.14251873445583,2.5296195406872783,12.705649783228926
2000,25,0.1573104268890581,31.441072921433804,18.78873205900067,2.455740235193619,11.832442069456349
2001,26,0.1185359922204592,31.16727990681156,18.408753324274386,2.504302453329612,11.31563978404339
2002,27,0.11073383370421248,30.943018258983596,18.693204774389887,2.6197383058311052,11.413021015407615
2003,28,0.10909442344497672,30.1552956132163,19.103442914703344,2.7195238133237467,11.678847410090507
2004,29,0.11840942176520637,29.13197715477685,19.28995183775497,2.7536468815205484,11.893616048367775
2005,30,0.10947997700798545,28.26509765984924,19.292843419024827,2.7352995772006943,11.898466981323374
2006,31,0.1084971524168256,27.11362514724876,19.091976113233848,2.6751807499629248,11.768678374772593
2007,32,0.08379061507212818,26.062716100511427,18.928234604101057,2.6173118817774244,11.53156563767558
2008,33,0.08618859945173063,25.160487127759996,18.686429851191715,2.5485080202420742,11.38797921884309
2009,34,0.06455000075782391,25.464001227135206,18.4903676727497,2.488086349948439,11.19867746947675
2010,35,0.0623374710241537,25.496170779513417,18.33600288989745,2.4406329759552747,11.109565022656932
2011,36,0.0526423161687346,25.042593613424074,18.320444702783654,2.4260146960561735,11.032649960577112
2012,37,0.05997496360240809,24.543698428692654,18.3183681113819,2.418752831050459,11.07253368957129
2013,38,0.059203807675399185,24.080407548102112,18.251800840549542,2.3972651158957405,11.049367794393879
2014,39,0.048458412766468804,24.300422204954263,18.20804749656006,2.3727897102302333,11.04089166745633
2015,40,0.04864353229998643,26.415905367866078,18.14516244849153,2.3494027268533184,11.127294528134751
2016,41,0.040745805421812664,28.455469229320567,17.68829586408811,2.251571570830218,11.194830116246933
2017,42,0.042810456810889866,31.60060402526312,18.15592878500534,2.348524725858475,11.522687914213765
2018,43,0.04879245453454187,42.24615982991618,19.01612489711198,2.532003925133229,12.388017598056837
2019,44,0.04807887208173527,46.80059211999514,20.39074604763315,2.8102291708239644,13.288709626750808
2020,45,0.05253147896013822,51.53113400711931,23.091526918383387,3.3506399849925796,15.03372231215183
2021,46,0.044192977391749357,56.133769652631784,27.012734553644258,4.045025000906455,17.486704354579732
2022,47,0.04125005694983142,58.62318358081292,31.090650419359186,4.668324589162172,20.24332175790357
2023,NA,NA,61.21533217267918,35.350022681139286,5.259957505481934,23.206203317379053
