SB,retro
30.266590341596686,retro_0
29.539050259510287,retro_1
29.14155423367503,retro_2
29.310163495143502,retro_3
28.41699366473404,retro_4
27.803292340954034,retro_5
26.888141313438933,retro_6
26.372098064057365,retro_7
26.374648648877095,retro_8
27.149573018435213,retro_9
25.779890947573797,retro_10
