SB,retro
15.13328195098088,retro_0
14.769381017928412,retro_1
14.5707970772315,retro_2
14.655073877146505,retro_3
14.20849994306493,retro_4
13.901660835550311,retro_5
13.444048842147401,retro_6
13.18606872533477,retro_7
13.187325921061577,retro_8
13.574783399762104,retro_9
12.889937441625321,retro_10
