STAT,YEAR,PROJECT_CODE,TRIP_NO,TARGET_SPECIES_CODE,ADFG_NO,VESSEL_NAME,TIME_FIRST_BUOY_ONBOARD,NUMBER_OF_STATIONS,HOOKS_PER_SET,HOOK_SIZE,HOOK_SPACING_INCHES,SAMPLE_FREQ,LAST_SKATE_SAMPLED,EFFORT_NO,STATION_NO,SPECIES_CODE,START_LAT,START_LON,END_LAT,END_LON,DEPTH_METERS,LENGTH,WEIGHT,AGE,AGE_TYPE_CODE,AGE_READABILITY_CODE,SEX_CODE,MATURITY_CODE,OTOLITH_CONDITION_CODE,STAT_AREA_TYPE,REGION,WATERS,START_DATE,END_DATE,G_MGT_AREA_DISTRICT,G_NMFS_AREA
345603,2019,603,1,710,58282,Marilyn J,2019-07-29T00:54:09Z,14,1125,13,78,20,21,10,53,710,56.419669999999996,-134.49466999999999,56.4465,-134.4985,707.7456000000001,52,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-28T03:37:56Z,14,1125,13,78,20,21,8,57,710,56.251000000000005,-134.41150000000002,56.27617,-134.41217,687.6288000000001,60,2.1,6,NA,02,01,01,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-29T00:54:09Z,14,1125,13,78,20,21,10,53,710,56.419669999999996,-134.49466999999999,56.4465,-134.4985,707.7456000000001,63,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-27T22:50:27Z,14,1125,13,78,20,21,7,54,710,56.30632,-134.58366999999998,56.33557,-134.56910000000002,630.936,62,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-27T22:50:27Z,14,1125,13,78,20,21,7,54,710,56.30632,-134.58366999999998,56.33557,-134.56910000000002,630.936,58,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-28T03:37:56Z,14,1125,13,78,20,21,8,57,710,56.251000000000005,-134.41150000000002,56.27617,-134.41217,687.6288000000001,75,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-28T03:37:56Z,14,1125,13,78,20,21,8,57,710,56.251000000000005,-134.41150000000002,56.27617,-134.41217,687.6288000000001,74,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-28T03:37:56Z,14,1125,13,78,20,21,8,57,710,56.251000000000005,-134.41150000000002,56.27617,-134.41217,687.6288000000001,72,4.2,37,NA,04,01,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-28T03:37:56Z,14,1125,13,78,20,21,8,57,710,56.251000000000005,-134.41150000000002,56.27617,-134.41217,687.6288000000001,69,3.5,15,NA,03,01,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-28T03:37:56Z,14,1125,13,78,20,21,8,57,710,56.251000000000005,-134.41150000000002,56.27617,-134.41217,687.6288000000001,63,2.9,8,NA,01,01,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-29T00:54:09Z,14,1125,13,78,20,21,10,53,710,56.419669999999996,-134.49466999999999,56.4465,-134.4985,707.7456000000001,47,1.1,4,NA,03,02,01,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-28T03:37:56Z,14,1125,13,78,20,21,8,57,710,56.251000000000005,-134.41150000000002,56.27617,-134.41217,687.6288000000001,67,3.9,20,NA,03,01,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-30T00:44:03Z,14,1125,13,78,20,21,12,52,710,56.234500000000004,134.454833,56.265667,134.453833,722.3760000000001,70,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-29T00:54:09Z,14,1125,13,78,20,21,10,53,710,56.419669999999996,-134.49466999999999,56.4465,-134.4985,707.7456000000001,69,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-28T03:37:56Z,14,1125,13,78,20,21,8,57,710,56.251000000000005,-134.41150000000002,56.27617,-134.41217,687.6288000000001,61,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-30T00:44:03Z,14,1125,13,78,20,21,12,52,710,56.234500000000004,134.454833,56.265667,134.453833,722.3760000000001,63,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-30T00:44:03Z,14,1125,13,78,20,21,12,52,710,56.234500000000004,134.454833,56.265667,134.453833,722.3760000000001,78,4.2,17,NA,02,02,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-30T00:44:03Z,14,1125,13,78,20,21,12,52,710,56.234500000000004,134.454833,56.265667,134.453833,722.3760000000001,67,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-29T04:59:22Z,14,1125,13,78,20,21,11,56,710,56.435669999999995,-134.60402,56.404700000000005,-134.59978,557.784,64,2.9,14,NA,02,01,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-29T04:59:22Z,14,1125,13,78,20,21,11,56,710,56.435669999999995,-134.60402,56.404700000000005,-134.59978,557.784,62,2.5,8,NA,03,02,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-29T04:59:22Z,14,1125,13,78,20,21,11,56,710,56.435669999999995,-134.60402,56.404700000000005,-134.59978,557.784,60,2.6,5,NA,03,01,07,02,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-29T04:59:22Z,14,1125,13,78,20,21,11,56,710,56.435669999999995,-134.60402,56.404700000000005,-134.59978,557.784,68,3.8000000000000003,13,NA,02,01,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-29T04:59:22Z,14,1125,13,78,20,21,11,56,710,56.435669999999995,-134.60402,56.404700000000005,-134.59978,557.784,61,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-29T04:59:22Z,14,1125,13,78,20,21,11,56,710,56.435669999999995,-134.60402,56.404700000000005,-134.59978,557.784,64,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-29T04:59:22Z,14,1125,13,78,20,21,11,56,710,56.435669999999995,-134.60402,56.404700000000005,-134.59978,557.784,61,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-29T00:54:09Z,14,1125,13,78,20,21,10,53,710,56.419669999999996,-134.49466999999999,56.4465,-134.4985,707.7456000000001,48,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-30T00:44:03Z,14,1125,13,78,20,21,12,52,710,56.234500000000004,134.454833,56.265667,134.453833,722.3760000000001,88,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-30T00:44:03Z,14,1125,13,78,20,21,12,52,710,56.234500000000004,134.454833,56.265667,134.453833,722.3760000000001,72,3.5,24,NA,03,01,01,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-29T04:59:22Z,14,1125,13,78,20,21,11,56,710,56.435669999999995,-134.60402,56.404700000000005,-134.59978,557.784,61,2.2,18,NA,02,01,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-29T04:59:22Z,14,1125,13,78,20,21,11,56,710,56.435669999999995,-134.60402,56.404700000000005,-134.59978,557.784,61,2.5,7,NA,02,02,01,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-29T04:59:22Z,14,1125,13,78,20,21,11,56,710,56.435669999999995,-134.60402,56.404700000000005,-134.59978,557.784,63,2.4,12,NA,02,01,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-29T04:59:22Z,14,1125,13,78,20,21,11,56,710,56.435669999999995,-134.60402,56.404700000000005,-134.59978,557.784,61,2.5,9,NA,02,01,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-29T00:54:09Z,14,1125,13,78,20,21,10,53,710,56.419669999999996,-134.49466999999999,56.4465,-134.4985,707.7456000000001,53,1.7,4,NA,04,01,01,02,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-29T00:54:09Z,14,1125,13,78,20,21,10,53,710,56.419669999999996,-134.49466999999999,56.4465,-134.4985,707.7456000000001,62,2.7,11,NA,02,01,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-29T04:59:22Z,14,1125,13,78,20,21,11,56,710,56.435669999999995,-134.60402,56.404700000000005,-134.59978,557.784,61,2.4,7,NA,03,02,01,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-29T00:54:09Z,14,1125,13,78,20,21,10,53,710,56.419669999999996,-134.49466999999999,56.4465,-134.4985,707.7456000000001,75,4.7,34,NA,03,02,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-29T00:54:09Z,14,1125,13,78,20,21,10,53,710,56.419669999999996,-134.49466999999999,56.4465,-134.4985,707.7456000000001,70,3.3000000000000003,11,NA,02,02,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-29T00:54:09Z,14,1125,13,78,20,21,10,53,710,56.419669999999996,-134.49466999999999,56.4465,-134.4985,707.7456000000001,52,1.6,3,NA,02,02,01,03,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-30T00:44:03Z,14,1125,13,78,20,21,12,52,710,56.234500000000004,134.454833,56.265667,134.453833,722.3760000000001,77,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-29T00:54:09Z,14,1125,13,78,20,21,10,53,710,56.419669999999996,-134.49466999999999,56.4465,-134.4985,707.7456000000001,56,1.9000000000000001,8,NA,02,01,01,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-30T00:44:03Z,14,1125,13,78,20,21,12,52,710,56.234500000000004,134.454833,56.265667,134.453833,722.3760000000001,60,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-29T00:54:09Z,14,1125,13,78,20,21,10,53,710,56.419669999999996,-134.49466999999999,56.4465,-134.4985,707.7456000000001,61,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-27T22:50:27Z,14,1125,13,78,20,21,7,54,710,56.30632,-134.58366999999998,56.33557,-134.56910000000002,630.936,59,2.3000000000000003,12,NA,02,01,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-27T22:50:27Z,14,1125,13,78,20,21,7,54,710,56.30632,-134.58366999999998,56.33557,-134.56910000000002,630.936,61,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-27T22:50:27Z,14,1125,13,78,20,21,7,54,710,56.30632,-134.58366999999998,56.33557,-134.56910000000002,630.936,70,3.8000000000000003,18,NA,03,02,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-29T00:54:09Z,14,1125,13,78,20,21,10,53,710,56.419669999999996,-134.49466999999999,56.4465,-134.4985,707.7456000000001,75,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-29T00:54:09Z,14,1125,13,78,20,21,10,53,710,56.419669999999996,-134.49466999999999,56.4465,-134.4985,707.7456000000001,49,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-28T03:37:56Z,14,1125,13,78,20,21,8,57,710,56.251000000000005,-134.41150000000002,56.27617,-134.41217,687.6288000000001,58,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-28T03:37:56Z,14,1125,13,78,20,21,8,57,710,56.251000000000005,-134.41150000000002,56.27617,-134.41217,687.6288000000001,64,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-29T00:54:09Z,14,1125,13,78,20,21,10,53,710,56.419669999999996,-134.49466999999999,56.4465,-134.4985,707.7456000000001,50,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-29T00:54:09Z,14,1125,13,78,20,21,10,53,710,56.419669999999996,-134.49466999999999,56.4465,-134.4985,707.7456000000001,59,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-29T00:54:09Z,14,1125,13,78,20,21,10,53,710,56.419669999999996,-134.49466999999999,56.4465,-134.4985,707.7456000000001,83,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-27T22:50:27Z,14,1125,13,78,20,21,7,54,710,56.30632,-134.58366999999998,56.33557,-134.56910000000002,630.936,51,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-29T00:54:09Z,14,1125,13,78,20,21,10,53,710,56.419669999999996,-134.49466999999999,56.4465,-134.4985,707.7456000000001,88,7,20,NA,03,02,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-29T00:54:09Z,14,1125,13,78,20,21,10,53,710,56.419669999999996,-134.49466999999999,56.4465,-134.4985,707.7456000000001,62,2.6,7,NA,02,02,01,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-29T00:54:09Z,14,1125,13,78,20,21,10,53,710,56.419669999999996,-134.49466999999999,56.4465,-134.4985,707.7456000000001,58,2.2,7,NA,03,02,01,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-27T22:50:27Z,14,1125,13,78,20,21,7,54,710,56.30632,-134.58366999999998,56.33557,-134.56910000000002,630.936,50,1.1,3,NA,02,01,01,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-29T00:54:09Z,14,1125,13,78,20,21,10,53,710,56.419669999999996,-134.49466999999999,56.4465,-134.4985,707.7456000000001,55,1.8,7,NA,02,01,01,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-27T22:50:27Z,14,1125,13,78,20,21,7,54,710,56.30632,-134.58366999999998,56.33557,-134.56910000000002,630.936,58,1.9000000000000001,3,NA,02,02,01,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-27T22:50:27Z,14,1125,13,78,20,21,7,54,710,56.30632,-134.58366999999998,56.33557,-134.56910000000002,630.936,68,3.2,8,NA,02,02,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-27T22:50:27Z,14,1125,13,78,20,21,7,54,710,56.30632,-134.58366999999998,56.33557,-134.56910000000002,630.936,79,5.6000000000000005,20,NA,02,02,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-27T22:50:27Z,14,1125,13,78,20,21,7,54,710,56.30632,-134.58366999999998,56.33557,-134.56910000000002,630.936,65,2.4,8,NA,03,01,07,02,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-27T22:50:27Z,14,1125,13,78,20,21,7,54,710,56.30632,-134.58366999999998,56.33557,-134.56910000000002,630.936,71,3.3000000000000003,7,NA,02,02,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-27T22:50:27Z,14,1125,13,78,20,21,7,54,710,56.30632,-134.58366999999998,56.33557,-134.56910000000002,630.936,54,1.6,4,NA,03,02,01,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-27T22:50:27Z,14,1125,13,78,20,21,7,54,710,56.30632,-134.58366999999998,56.33557,-134.56910000000002,630.936,67,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-27T22:50:27Z,14,1125,13,78,20,21,7,54,710,56.30632,-134.58366999999998,56.33557,-134.56910000000002,630.936,63,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-30T00:44:03Z,14,1125,13,78,20,21,12,52,710,56.234500000000004,134.454833,56.265667,134.453833,722.3760000000001,65,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-27T22:50:27Z,14,1125,13,78,20,21,7,54,710,56.30632,-134.58366999999998,56.33557,-134.56910000000002,630.936,67,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-27T22:50:27Z,14,1125,13,78,20,21,7,54,710,56.30632,-134.58366999999998,56.33557,-134.56910000000002,630.936,61,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-29T00:54:09Z,14,1125,13,78,20,21,10,53,710,56.419669999999996,-134.49466999999999,56.4465,-134.4985,707.7456000000001,57,1.8,5,NA,02,01,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-27T22:50:27Z,14,1125,13,78,20,21,7,54,710,56.30632,-134.58366999999998,56.33557,-134.56910000000002,630.936,73,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-27T22:50:27Z,14,1125,13,78,20,21,7,54,710,56.30632,-134.58366999999998,56.33557,-134.56910000000002,630.936,52,1.4000000000000001,6,NA,02,02,01,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-29T00:54:09Z,14,1125,13,78,20,21,10,53,710,56.419669999999996,-134.49466999999999,56.4465,-134.4985,707.7456000000001,60,2.4,6,NA,03,01,01,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-30T00:44:03Z,14,1125,13,78,20,21,12,52,710,56.234500000000004,134.454833,56.265667,134.453833,722.3760000000001,84,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-30T00:44:03Z,14,1125,13,78,20,21,12,52,710,56.234500000000004,134.454833,56.265667,134.453833,722.3760000000001,76,5.1000000000000005,26,NA,02,02,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-30T00:44:03Z,14,1125,13,78,20,21,12,52,710,56.234500000000004,134.454833,56.265667,134.453833,722.3760000000001,74,4.2,11,NA,02,02,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-30T00:44:03Z,14,1125,13,78,20,21,12,52,710,56.234500000000004,134.454833,56.265667,134.453833,722.3760000000001,63,2.8000000000000003,11,NA,02,01,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-29T04:59:22Z,14,1125,13,78,20,21,11,56,710,56.435669999999995,-134.60402,56.404700000000005,-134.59978,557.784,70,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-30T00:44:03Z,14,1125,13,78,20,21,12,52,710,56.234500000000004,134.454833,56.265667,134.453833,722.3760000000001,62,2.2,5,NA,01,01,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-29T04:59:22Z,14,1125,13,78,20,21,11,56,710,56.435669999999995,-134.60402,56.404700000000005,-134.59978,557.784,57,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-27T22:50:27Z,14,1125,13,78,20,21,7,54,710,56.30632,-134.58366999999998,56.33557,-134.56910000000002,630.936,63,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-29T04:59:22Z,14,1125,13,78,20,21,11,56,710,56.435669999999995,-134.60402,56.404700000000005,-134.59978,557.784,63,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
