year,index,Fmort,biom,expl_biom,expl_abd,spawn_biom
1975,0,0.028171933977267364,93.35338718723709,55.91432386799311,7.116746210135558,40.52155188609927
1976,1,0.02754788472211427,93.11488895253937,56.46892302945805,7.232406491821752,40.94880250564278
1977,2,0.01559527596471444,92.94427066112962,57.57716823803543,7.400141937918011,41.60679201457846
1978,3,0.021529453191499587,92.22356386080571,58.672882840042845,7.541690117619314,42.46406833419541
1979,4,0.03192816888548408,139.61450310206592,59.99462616412956,7.866549177035139,44.822445809119166
1980,5,0.022774600380218748,141.68366952367316,61.78905668726849,8.237292920011164,44.75245990944819
1981,6,0.01677615048587367,143.02801319471627,65.79450124339472,9.014810045291956,47.678107020855556
1982,7,0.018152562204359058,143.52137586661297,71.55473281424796,9.99047613159456,53.24383276539891
1983,8,0.02480422921949413,142.45792197546268,77.7449354435672,10.895876656651778,58.58169590265645
1984,9,0.02182608125167002,140.02081147791043,83.93929588888855,11.659580436347005,63.33896371036748
1985,10,0.03386328419421404,135.67111317453197,88.10259996374997,12.000820907721431,65.6054799488524
1986,11,0.04703319062890387,129.23035158182142,89.0859361767147,11.861895718282971,65.47793251751926
1987,12,0.04345045957160701,121.92923674593267,89.70017223793083,11.698880546673818,63.308905907360334
1988,13,0.04848963654952414,114.04016719492768,86.63721100776554,11.053473334069755,60.460963787780955
1989,14,0.04529092553360482,105.94235882662629,82.80610139763002,10.352504619681474,56.972268318993116
1990,15,0.04205671649109315,98.25951291592632,78.66327335296374,9.65293177302448,53.46903032684719
1991,16,0.05383244818441696,90.69128639697342,73.24293169226225,8.826869282128165,49.90750830146176
1992,17,0.0630051092174272,83.18738590530741,67.56724429549193,8.027436951724415,45.84768024679246
1993,18,0.09396512401826085,74.63653662429225,60.66011570695035,7.123909901951015,41.43789137702623
1994,19,0.086490120945847,66.43329990716578,53.77442145311022,6.253470214562265,36.53601868589481
1995,20,0.09120520023327082,60.4039589601559,49.58237837257562,5.84991555066582,32.43293084348878
1996,21,0.10699876633969882,55.24686569792133,43.42020840409357,5.115709663506099,28.631794153042545
1997,22,0.12472001890129841,50.00710353340422,37.692581386677254,4.47224624514946,25.002683366256274
1998,23,0.14185234854588955,49.65520015882985,32.7430589113462,3.960130782868659,21.893715907355336
1999,24,0.10434762259069838,46.99814939743269,29.479541966687947,3.674240756319973,19.21352788575212
2000,25,0.11523967660308759,46.4694747757897,27.57230168724098,3.5898109536380294,17.927526782997067
2001,26,0.08598007918816532,45.843550043835144,26.83456160352723,3.6320977934705936,17.143851048799217
2002,27,0.08095107342774148,44.42670030327268,26.830892707154774,3.733335453636164,17.00139098072952
2003,28,0.08050676829703064,42.69781568536884,26.993616462092923,3.814691965424659,17.12160653891709
2004,29,0.08858539913592907,41.07287312800083,26.79607522646049,3.794989868418506,17.105526887115033
2005,30,0.08317721107420716,39.36961546124416,26.28920040910317,3.701986600786852,16.81588304098841
2006,31,0.0835980730044279,37.50025496692796,25.672515724102706,3.5840471778911254,16.367966921633762
2007,32,0.06513489935017511,35.723780000488375,24.968473692368615,3.4510318394898363,15.801514013874028
2008,33,0.06755804277658524,34.15288386594027,24.271264075030228,3.321792638996997,15.352334022100283
2009,34,0.05076733644081391,34.8015524954539,23.662431282397428,3.2098765696108225,14.91420637720213
2010,35,0.049504259132572045,33.78385774531277,23.08340720742466,3.111984438334575,14.536177147496158
2011,36,0.042092337724535266,32.33797898062184,22.7734066339323,3.0694813799601612,14.238289150893438
2012,37,0.048150928279710604,31.159615343987614,22.45683854194072,3.021396554203874,14.087476232491133
2013,38,0.048153910510537364,30.136372840972584,21.95812262725535,2.9346461934617643,13.823604554870359
2014,39,0.04010576543387145,30.23189308054183,21.471173375092917,2.8459068812362918,13.558833372193263
2015,40,0.04101316560465079,32.700248098140264,20.94520331464418,2.7626002866405157,13.371223159507942
2016,41,0.035389833394439865,35.11435907052781,19.93915011782974,2.591029026586822,13.197604966404056
2017,42,0.037696760394084816,40.338347678811,20.19821368095977,2.6839676756488227,13.431851729547441
2018,43,0.04346981838267331,53.5357329582969,20.946524570301797,2.883398642060965,14.319788328778174
2019,44,0.04291381852919823,55.06777939526313,22.497546817688516,3.228505557079098,15.18933577135814
2020,45,0.046627706779015746,58.59075509742369,25.633870887728285,3.868363825075943,17.1928709007367
2021,46,0.03992393921536627,64.579732023643,29.52177052001531,4.537776462239921,19.83005601790049
2022,47,0.03852578744905592,67.47112189747638,32.93952085536131,5.025271504979562,22.356476980808925
2023,NA,NA,69.15538137935782,36.54393527564283,5.525132770600929,24.871726496720154
