year,ABC,retro
1975,2.553436254042628,retro_0
1976,2.496493082757195,retro_0
1977,2.4428573522517527,retro_0
1978,2.4203579104809854,retro_0
1979,2.3897352353867585,retro_0
1980,2.4361784562206297,retro_0
1981,2.741403828492691,retro_0
1982,3.1411457841944164,retro_0
1983,3.5260133081864486,retro_0
1984,3.839801057642168,retro_0
1985,4.161816896283916,retro_0
1986,4.289828485988718,retro_0
1987,4.300993826234776,retro_0
1988,4.168570693293497,retro_0
1989,3.935217761277969,retro_0
1990,3.74153060602068,retro_0
1991,3.5387466048799467,retro_0
1992,3.2781353863035254,retro_0
1993,2.961516142410206,retro_0
1994,2.5923882068662802,retro_0
1995,2.2670188507123363,retro_0
1996,1.9663635851914334,retro_0
1997,1.691472295959208,retro_0
1998,1.430345108974526,retro_0
1999,1.2038771302696254,retro_0
2000,1.0846226764591345,retro_0
2001,1.0054017491416511,retro_0
2002,0.9920776767407566,retro_0
2003,1.0057435985720256,retro_0
2004,1.0263360019648589,retro_0
2005,1.033824634858639,retro_0
2006,1.0351664945651367,retro_0
2007,1.024701314017512,retro_0
2008,1.019664645110296,retro_0
2009,1.0002993066503525,retro_0
2010,0.9905660583224811,retro_0
2011,0.97967426220709,retro_0
2012,0.9801925133714481,retro_0
2013,0.9727048302166654,retro_0
2014,0.959993543981675,retro_0
2015,0.94896532093193,retro_0
2016,0.9357782666597902,retro_0
2017,0.9371341651188905,retro_0
2018,0.9561969409191715,retro_0
2019,0.9951874990792268,retro_0
2020,1.0839475239131533,retro_0
2021,1.2493710761865555,retro_0
2022,1.4549491409343192,retro_0
2023,1.6707530135047357,retro_0
2024,1.887853923923763,retro_0
2025,2.099896919944719,retro_0
1975,2.5653620404924364,retro_1
1976,2.5074597675942685,retro_1
1977,2.4526393486487468,retro_1
1978,2.4281263396864854,retro_1
1979,2.394767424678051,retro_1
1980,2.4402034105927872,retro_1
1981,2.7492873023743667,retro_1
1982,3.1534723779840377,retro_1
1983,3.541085900395877,retro_1
1984,3.8552358850160506,retro_1
1985,4.178042234054109,retro_1
1986,4.304738218412512,retro_1
1987,4.314909348595681,retro_1
1988,4.17939736164146,retro_1
1989,3.9428614418709613,retro_1
1990,3.748223650251974,retro_1
1991,3.545166548756469,retro_1
1992,3.2844914034194788,retro_1
1993,2.9669677204888436,retro_1
1994,2.5976456434554285,retro_1
1995,2.271706940735216,retro_1
1996,1.970689266482209,retro_1
1997,1.695758291414753,retro_1
1998,1.434305080803789,retro_1
1999,1.2075310084924489,retro_1
2000,1.0880763191896208,retro_1
2001,1.0088702241899,retro_1
2002,0.9955474131981741,retro_1
2003,1.0092769949152876,retro_1
2004,1.0299303533875541,retro_1
2005,1.0374799695728485,retro_1
2006,1.038859066637471,retro_1
2007,1.0284153762560118,retro_1
2008,1.023384514194034,retro_1
2009,1.0040027260501114,retro_1
2010,0.9942970089025139,retro_1
2011,0.9834694318015605,retro_1
2012,0.9840972559263974,retro_1
2013,0.9767944980026444,retro_1
2014,0.9643563736437308,retro_1
2015,0.9536565038684464,retro_1
2016,0.9408620891651601,retro_1
2017,0.942897392186305,retro_1
2018,0.9632582439041029,retro_1
2019,1.0046171519650002,retro_1
2020,1.0971458340574205,retro_1
2021,1.2663625710273114,retro_1
2022,1.4723463285795282,retro_1
2023,1.677851943347887,retro_1
2024,1.861318201141101,retro_1
1975,2.5702471299047973,retro_2
1976,2.5124035245211145,retro_2
1977,2.4577929154386338,retro_2
1978,2.4339555411433498,retro_2
1979,2.401699528123291,retro_2
1980,2.4477395729603573,retro_2
1981,2.7557702630998895,retro_2
1982,3.158838552575673,retro_2
1983,3.5460210420314495,retro_2
1984,3.8605171972891936,retro_2
1985,4.183316345384036,retro_2
1986,4.310579285336033,retro_2
1987,4.321062980757538,retro_2
1988,4.1865486727419245,retro_2
1989,3.9509649586773645,retro_2
1990,3.7564444493002034,retro_2
1991,3.5532622010351407,retro_2
1992,3.2923983733648265,retro_2
1993,2.9749625301242495,retro_2
1994,2.605408732153135,retro_2
1995,2.2793572842576344,retro_2
1996,1.9781389457230325,retro_2
1997,1.70285983851204,retro_2
1998,1.4410783695285614,retro_2
1999,1.2139630899853764,retro_2
2000,1.0943965099059034,retro_2
2001,1.015146028949554,retro_2
2002,1.0020231866811626,retro_2
2003,1.0160658803857605,retro_2
2004,1.0370324709576961,retro_2
2005,1.0448053618184343,retro_2
2006,1.0463491960733233,retro_2
2007,1.03598666194121,retro_2
2008,1.0309948629971655,retro_2
2009,1.0116111774900254,retro_2
2010,1.0019436009760507,retro_2
2011,0.9912430759021882,retro_2
2012,0.9921989438431941,retro_2
2013,0.9853902743658837,retro_2
2014,0.9735430712491105,retro_2
2015,0.963479456031398,retro_2
2016,0.9515111238254833,retro_2
2017,0.9546864880408026,retro_2
2018,0.9768859806028145,retro_2
2019,1.0212034103413417,retro_2
2020,1.1165232396387357,retro_2
2021,1.284706256313442,retro_2
2022,1.4860140899246836,retro_2
2023,1.6870917310190696,retro_2
1975,2.493875997301916,retro_3
1976,2.4383720351987725,retro_3
1977,2.385630787484191,retro_3
1978,2.3616589780798254,retro_3
1979,2.3354056675320716,retro_3
1980,2.4064020416937657,retro_3
1981,2.7001978383135117,retro_3
1982,3.125717611861835,retro_3
1983,3.51474716664449,retro_3
1984,3.8305493898282115,retro_3
1985,4.12211262565112,retro_3
1986,4.222976789518701,retro_3
1987,4.218386806699371,retro_3
1988,4.0709445009477445,retro_3
1989,3.828758992663118,retro_3
1990,3.631912979676318,retro_3
1991,3.4293664641765282,retro_3
1992,3.1737042974499494,retro_3
1993,2.865293450911977,retro_3
1994,2.509124390486917,retro_3
1995,2.1955740870475147,retro_3
1996,1.9065983911369304,retro_3
1997,1.6435318290967884,retro_3
1998,1.3936766697307401,retro_3
1999,1.1781619385491207,retro_3
2000,1.0670936610544257,retro_3
2001,0.9946260123882209,retro_3
2002,0.9868835842669845,retro_3
2003,1.0037896103021051,retro_3
2004,1.0265052897883513,retro_3
2005,1.0337973656844102,retro_3
2006,1.0333146211076807,retro_3
2007,1.020458758464797,retro_3
2008,1.0125657313688545,retro_3
2009,0.9914510694872376,retro_3
2010,0.9804869492159085,retro_3
2011,0.9696480644474524,retro_3
2012,0.9702080918449185,retro_3
2013,0.9642555409353628,retro_3
2014,0.9540170718208967,retro_3
2015,0.9454009993110095,retro_3
2016,0.9354897802117746,retro_3
2017,0.942381350887746,retro_3
2018,0.9698908850357832,retro_3
2019,1.0252726956028042,retro_3
2020,1.1364996501591773,retro_3
2021,1.3066254402419761,retro_3
2022,1.5082645012007398,retro_3
1975,2.501453250997287,retro_4
1976,2.4449848234943206,retro_4
1977,2.3913214802914644,retro_4
1978,2.3664754732301696,retro_4
1979,2.3393926406302823,retro_4
1980,2.4102943702485637,retro_4
1981,2.705234742333186,retro_4
1982,3.1324515287393204,retro_4
1983,3.5225423174843247,retro_4
1984,3.8384864467047035,retro_4
1985,4.129698870218656,retro_4
1986,4.229405243600685,retro_4
1987,4.223727157558899,retro_4
1988,4.074809018704768,retro_4
1989,3.8312664342073393,retro_4
1990,3.63381422213682,retro_4
1991,3.431020637993339,retro_4
1992,3.175278906193942,retro_4
1993,2.8665881121193864,retro_4
1994,2.510085071306455,retro_4
1995,2.196113805345823,retro_4
1996,1.9067497409977396,retro_4
1997,1.6433577729015898,retro_4
1998,1.3931247152960147,retro_4
1999,1.1772707174317762,retro_4
2000,1.0660508676465308,retro_4
2001,0.9935191459157313,retro_4
2002,0.98584627036345,retro_4
2003,1.0028739192834177,retro_4
2004,1.0256525414625657,retro_4
