year,spawn_biom,retro
1975,31.162420135638694,retro_0
1976,30.449632276213126,retro_0
1977,29.838435541745334,retro_0
1978,31.628393000793345,retro_0
1979,31.30510180975096,retro_0
1980,33.772307016582666,retro_0
1981,37.86031979845515,retro_0
1982,42.26270085325856,retro_0
1983,46.535042027859724,retro_0
1984,50.35540564467461,retro_0
1985,53.744671917146555,retro_0
1986,53.16680873304273,retro_0
1987,51.248019072406045,retro_0
1988,48.89728710615893,retro_0
1989,45.98317240626835,retro_0
1990,43.04240796506572,retro_0
1991,40.00953933492902,retro_0
1992,36.51840842376065,retro_0
1993,32.71013532588511,retro_0
1994,28.37887696887762,retro_0
1995,24.804340523318906,retro_0
1996,21.525444498334735,retro_0
1997,18.512362048520725,retro_0
1998,15.923324178568045,retro_0
1999,13.843004167145125,retro_0
2000,12.869555809853564,retro_0
2001,12.271794429391905,retro_0
2002,12.324260290134871,retro_0
2003,12.561732129727707,retro_0
2004,12.755800370876042,retro_0
2005,12.777080435312351,retro_0
2006,12.636846650643761,retro_0
2007,12.370543627595074,retro_0
2008,12.144618698142725,retro_0
2009,11.878435684871711,retro_0
2010,11.722275619768647,retro_0
2011,11.593596155393213,retro_0
2012,11.560478734651065,retro_0
2013,11.412941517558693,retro_0
2014,11.264382011236433,retro_0
2015,11.285672175974682,retro_0
2016,11.322645417186877,retro_0
2017,11.584587478187037,retro_0
2018,12.64325910825874,retro_0
2019,13.350700397220766,retro_0
2020,15.262628245163455,retro_0
2021,17.627384635601345,retro_0
2022,20.25129308960575,retro_0
2023,22.748671474084748,retro_0
2024,25.27494144129689,retro_0
2025,27.51952206592792,retro_0
1975,31.277959423191607,retro_1
1976,30.548812922064165,retro_1
1977,29.914261575210574,retro_1
1978,31.72242396583421,retro_1
1979,31.358331087341284,retro_1
1980,33.84675417331812,retro_1
1981,37.97093332313173,retro_1
1982,42.40412047216578,retro_1
1983,46.69566224081486,retro_1
1984,50.53044111699488,retro_1
1985,53.93714126784738,retro_1
1986,53.313478090049614,retro_1
1987,51.35329864486126,retro_1
1988,48.97403450002039,retro_1
