SB,retro
15.36799565654168,retro_0
14.861794435492197,retro_1
15.14282890492777,retro_2
14.873634178282098,retro_3
14.774305916739904,retro_4
14.583166927537205,retro_5
14.233655609694676,retro_6
14.067713881283979,retro_7
14.268185349645481,retro_8
13.626620197337465,retro_9
13.727400663265042,retro_10
