Parameter,Estimate,se
log_srv_slx_pars,1.2821056138925249,0.27846955306089877
log_srv_slx_pars.1,0.8608248055474846,0.08837376967557813
log_srv_slx_pars.2,-0.546939487862861,0.3567732005544768
log_srv_slx_pars.3,0.18764918195838326,0.1501802302639042
log_srv_slx_pars.4,0.6357617388641911,0.1606231476163085
log_srv_slx_pars.5,0.5641362858821813,0.06371075913159106
log_srv_slx_pars.6,0.36128263650207276,0.2856196526329473
log_srv_slx_pars.7,0.7429919077986447,0.14555336840115116
fsh_logq,-17.679957834048793,0.03611201077848063
fsh_logq.1,-17.349995335754556,0.026358037349307892
fsh_logq.2,-17.013741182469108,0.03981783054824537
srv_logq,-16.98268384385257,0.06183403917539127
srv_logq.1,-16.75843413464933,0.030506917654044837
mr_logq,-0.03701646084305262,0.009783533332925497
log_rbar,13.615363387283345,0.09663273164485348
log_rinit,13.736876280394425,0.1442144750513397
log_sigma_r,-0.5752103008257449,0.08804946807215841
log_Fbar,-2.8755948300942267,0.3235902461542155
log_spr_Fxx,-2.245479870138754,0.2600584774193013
log_spr_Fxx.1,-2.425717977401748,0.2507710270912393
log_spr_Fxx.2,-2.7762872362037267,0.24825851516059927
log_spr_Fxx.3,-3.1370230475424,0.2654245908265603
log_spr_Fxx.4,-3.539507573924633,0.3096954956973854
pred_rec,1289358.7421855452,862856.717026437
pred_rec.1,1308047.5374129454,885628.2108691178
pred_rec.2,1306252.1399895148,891513.9767572329
pred_rec.3,1206877.915933958,787363.9543521521
pred_rec.4,20540853.031478927,2168867.4045687076
pred_rec.5,1082327.364572791,657815.4072615241
pred_rec.6,1077906.4871496477,642206.1324517423
pred_rec.7,1130802.4847547968,669320.320996338
pred_rec.8,1170407.3956790718,675164.2042034861
pred_rec.9,1172598.1659810327,650473.8824717968
pred_rec.10,1071105.8937564313,561604.223715707
pred_rec.11,917901.1943178821,448993.65716164646
pred_rec.12,788097.2192482951,360666.7174389806
pred_rec.13,669568.6711522164,288796.3601998884
pred_rec.14,578939.7948937872,239088.863852711
pred_rec.15,549157.2528826252,220587.4729779499
pred_rec.16,585326.9328139389,228648.85371211867
pred_rec.17,635750.6826746919,239389.76011203483
pred_rec.18,597882.2918298964,223398.7969328202
pred_rec.19,573343.5632413019,214031.01234190282
pred_rec.20,726598.4882988225,254819.90723072522
pred_rec.21,845664.4145226037,309610.78460465115
pred_rec.22,1150146.9045254951,389669.7567138994
pred_rec.23,1644361.3510791922,459188.4149744368
pred_rec.24,1528307.9648551738,449679.4257198759
pred_rec.25,1345630.6296003384,404221.281053381
pred_rec.26,1100387.446735374,358728.6937901111
pred_rec.27,833066.2929547123,275231.87718528224
pred_rec.28,550424.7612798876,193819.75905223802
pred_rec.29,581029.8057793253,188821.07255208644
pred_rec.30,674194.4921521042,189163.73876903573
pred_rec.31,483022.75371504005,152007.6291082538
pred_rec.32,392422.7166818961,124465.45141361775
pred_rec.33,413541.3150319732,138698.1064225537
pred_rec.34,972525.5918212709,193452.50553466746
pred_rec.35,592018.8134064028,161640.4490573272
pred_rec.36,295150.3458940828,95399.04184411021
pred_rec.37,310711.36791742814,91405.61638237478
pred_rec.38,370496.8759829392,111150.76812455131
pred_rec.39,660902.3062488191,182822.7142717671
pred_rec.40,1442946.7389047185,291340.3060620555
pred_rec.41,1235121.0160472624,379982.7303658889
pred_rec.42,1716552.7752727228,535948.2585228703
pred_rec.43,4910013.531264767,807941.0656152479
pred_rec.44,1897690.3430300767,934068.971675273
pred_rec.45,1939737.049556007,1038348.5966693022
pred_rec.46,2098786.010531617,1271660.9503722466
pred_rec.47,1158119.3262009295,691089.6279530912
