Parameter,Estimate,se
log_srv_slx_pars,1.44291563080545,0.34288953411530937
log_srv_slx_pars.1,1.1171120846670943,0.09753590988698309
log_srv_slx_pars.2,-0.5742164111845891,0.4269038262248714
log_srv_slx_pars.3,-0.22546828280849612,0.1362880937358447
log_srv_slx_pars.4,0.6389496604698675,0.20781415259850894
log_srv_slx_pars.5,0.5273806340893604,0.06510837572089223
log_srv_slx_pars.6,0.42294192165495975,0.37458438771026503
log_srv_slx_pars.7,0.8584454531554648,0.1808258285124031
fsh_logq,-17.671619944543178,0.04140260616538334
fsh_logq.1,-17.248562137251415,0.027353011674958776
srv_logq,-16.884087293521045,0.06289184088065425
srv_logq.1,-16.723897490351487,0.03246718553970878
mr_logq,-0.04219196943216227,0.009768389929472578
log_rbar,13.594416563725627,0.09047543466709548
log_rec_devs,0.325303704888296,0.5739397863113495
log_rec_devs.1,0.3390727518125427,0.5792231397813937
log_rec_devs.2,0.3454419220792947,0.5842261481646318
log_rec_devs.3,0.32081018028087416,0.5785656100381035
log_rec_devs.4,3.20151639068397,0.15966952900233178
log_rec_devs.5,0.29674002305165137,0.5692065478304085
log_rec_devs.6,0.3118096127333222,0.5660756023102654
log_rec_devs.7,0.34974453121811594,0.5628210020140184
log_rec_devs.8,0.35908614322940735,0.5463841655941551
log_rec_devs.9,0.32504304962451935,0.5234218826455834
log_rec_devs.10,0.21898402779225845,0.49406870885408943
log_rec_devs.11,0.07452986104236724,0.46232528017667746
log_rec_devs.12,-0.06832993682588874,0.4345001804980945
log_rec_devs.13,-0.21745203499945487,0.4109270169323444
log_rec_devs.14,-0.3498799903328529,0.3940320514617546
log_rec_devs.15,-0.3974662643389504,0.38426531409118714
log_rec_devs.16,-0.34728851093194774,0.3763660196957686
log_rec_devs.17,-0.28403137845653176,0.3673552679217564
log_rec_devs.18,-0.33990031448579067,0.36192076721788935
log_rec_devs.19,-0.3847628237856969,0.3580903374638476
log_rec_devs.20,-0.1652983853454839,0.3547955331526635
log_rec_devs.21,0.04609902250246369,0.358094547308901
log_rec_devs.22,0.3269557904103172,0.35078439225487884
log_rec_devs.23,0.6718442447416627,0.29567277514760054
log_rec_devs.24,0.6931653951315788,0.29660485741944537
log_rec_devs.25,0.4187011310342868,0.3362739769604257
log_rec_devs.26,0.30113012402396383,0.33631358823404955
log_rec_devs.27,0.14094658592791184,0.32977484068540375
log_rec_devs.28,-0.19980585925682937,0.3441178542599952
log_rec_devs.29,-0.27944057949745976,0.3420357903492485
log_rec_devs.30,-0.008185514137441197,0.290861417875502
log_rec_devs.31,-0.3180834824478351,0.32250927024032827
log_rec_devs.32,-0.5101538516716659,0.32141222066804603
log_rec_devs.33,-0.5197998770112703,0.3442909297259449
log_rec_devs.34,0.4425962835618189,0.20988564399901355
log_rec_devs.35,-0.26994788692279376,0.2973749644510364
log_rec_devs.36,-0.9911907560102813,0.31861084262148215
log_rec_devs.37,-0.9142778150351486,0.2926849478624861
log_rec_devs.38,-0.7950247967698829,0.30073606613104253
log_rec_devs.39,-0.2103252986941273,0.2816195210201061
log_rec_devs.40,0.49438072512004577,0.22592924758841662
log_rec_devs.41,0.4148533763785495,0.28659186837801653
log_rec_devs.42,0.49361614757900674,0.33763610048574666
log_rec_devs.43,1.7705150760148918,0.1521413358850456
log_rec_devs.44,0.15208594172050424,0.4481686649461176
log_rec_devs.45,0.47217140752424486,0.37840554151304645
log_rec_devs.46,0.49780252825465104,0.4773908914132152
log_rec_devs.47,0.2782508649872481,0.5053606936366994
log_rinit,13.837106583464273,0.13906419535137143
log_rinit_devs,0.3647619985227213,0.5761228375141969
log_rinit_devs.1,0.3180095594432383,0.5652846271296363
log_rinit_devs.2,0.253575620421475,0.5498716047655687
log_rinit_devs.3,0.235882343350767,0.5463559025755426
log_rinit_devs.4,0.2145227740980155,0.5410472471520987
log_rinit_devs.5,0.1939974626237337,0.5356413730338141
log_rinit_devs.6,0.1740501449747615,0.5304974057180316
log_rinit_devs.7,0.14314388802897834,0.5230021006779279
log_rinit_devs.8,0.12309453550305395,0.5182219657066299
log_rinit_devs.9,0.11156681473362384,0.5154886334500143
log_rinit_devs.10,0.10234970520697147,0.5132922610982472
log_rinit_devs.11,0.09840927595175473,0.5123335274234246
log_rinit_devs.12,0.09567761690980052,0.5116530799645479
log_rinit_devs.13,0.09189556611179212,0.5107200246884146
log_rinit_devs.14,0.09245693766410593,0.510812421821898
log_rinit_devs.15,0.0935056315354338,0.5110247703458984
log_rinit_devs.16,0.09450152710248585,0.5112286832943632
log_rinit_devs.17,0.09473186585745014,0.5112520454558946
log_rinit_devs.18,0.09677822599545738,0.5117173646956987
log_rinit_devs.19,0.09882155381696682,0.5121885411489417
log_rinit_devs.20,0.1010408301610216,0.5127090119501895
log_rinit_devs.21,0.1031376934605394,0.5132054887809302
log_rinit_devs.22,0.1052000470877261,0.513698852764636
log_rinit_devs.23,0.10739420282803079,0.514230144614621
log_rinit_devs.24,0.10997745480763145,0.5148643836282594
log_rinit_devs.25,0.11233492360186487,0.5154476663594362
log_rinit_devs.26,0.1144871947836845,0.5159839437883718
log_rinit_devs.27,0.11645245055537261,0.5164767847558597
log_sigma_r,-0.6521612587597204,0.08757025848931084
log_Fbar,-2.8784650235756213,0.3237753251692032
log_F_devs,-0.5870472087563615,0.33895453532941067
log_F_devs.1,-0.5828921506622922,0.3378767932007007
log_F_devs.2,-1.1233305325043423,0.3366127493278455
log_F_devs.3,-0.771900014148516,0.33528326361440663
log_F_devs.4,-0.3498236300834244,0.3340916952341485
log_F_devs.5,-0.6665275083954529,0.3330406528044869
log_F_devs.6,-0.9676529764654298,0.3314415126834198
log_F_devs.7,-0.8997558052284866,0.3296327580269989
log_F_devs.8,-0.6111105302671956,0.328258856374622
log_F_devs.9,-0.7622891198212078,0.32759158736756233
log_F_devs.10,-0.34250880529982214,0.32736788878587836
log_F_devs.11,-0.02351870624436963,0.32727266910093034
log_F_devs.12,-0.11148498734574545,0.327320640793878
log_F_devs.13,-8.392221629057606e-4,0.32720618587372846
log_F_devs.14,-0.0682180935905447,0.32714027586482125
log_F_devs.15,-0.14223311044387926,0.32709748619762163
log_F_devs.16,0.10590502363376827,0.32702248801525463
log_F_devs.17,0.2651612400558631,0.32700536164948746
log_F_devs.18,0.6723042240458659,0.3269715489941331
log_F_devs.19,0.603939476412666,0.327030957301065
log_F_devs.20,0.6563187038888164,0.3270276179221885
log_F_devs.21,0.8128762903475623,0.3269712867582949
log_F_devs.22,0.9588041483325488,0.3268888729450655
