year,Fmort,retro
1975,0.03131249336122599,retro_0
1976,0.03144475932203756,retro_0
1977,0.018317392073450213,retro_0
1978,0.02603252840959854,retro_0
1979,0.039706411754611363,retro_0
1980,0.0289305937754932,retro_0
1981,0.02140831086799433,retro_0
1982,0.022910236450532147,retro_0
1983,0.030572290681152314,retro_0
1984,0.02627923115894319,retro_0
1985,0.03998355882391139,retro_0
1986,0.05500620901440605,retro_0
1987,0.05037303056774318,retro_0
1988,0.05627026519183643,retro_0
1989,0.052607506717110286,retro_0
1990,0.04885765344956621,retro_0
1991,0.06262361046223162,retro_0
1992,0.07344266404626504,retro_0
1993,0.11036743437287104,retro_0
1994,0.10310049224944415,retro_0
1995,0.10866574791119385,retro_0
1996,0.12710242122664273,retro_0
1997,0.14709526305588647,retro_0
1998,0.1655487150513966,retro_0
1999,0.1233940892581274,retro_0
2000,0.1349238986120075,retro_0
2001,0.10176092646270282,retro_0
2002,0.09509669503295747,retro_0
2003,0.09336588484785703,retro_0
2004,0.10035692805065487,retro_0
2005,0.09278885011238293,retro_0
2006,0.0919342663710904,retro_0
2007,0.07143102041555596,retro_0
2008,0.07341642601743877,retro_0
2009,0.055770460540142286,retro_0
2010,0.054106789907832346,retro_0
2011,0.046193305756943984,retro_0
2012,0.05299805862179754,retro_0
2013,0.05305019197099727,retro_0
2014,0.04404712326741325,retro_0
2015,0.044971345879518024,retro_0
2016,0.037753716579837414,retro_0
2017,0.04053605242698186,retro_0
2018,0.047333847898529166,retro_0
2019,0.047516802845951445,retro_0
2020,0.05299411837164926,retro_0
2021,0.0464877251576228,retro_0
2022,0.04499348877949885,retro_0
1975,0.031303561729692946,retro_1
1976,0.0314360769636389,retro_1
1977,0.018313220395453623,retro_1
1978,0.0260300529583455,retro_1
1979,0.03971155469901588,retro_1
1980,0.028943822533503732,retro_1
1981,0.021423236952381706,retro_1
1982,0.022926773651365036,retro_1
1983,0.0305910627608239,retro_1
1984,0.026290448500634202,retro_1
1985,0.03999580457071311,retro_1
1986,0.05502410781490904,retro_1
1987,0.05038530579394946,retro_1
1988,0.05629476202099186,retro_1
1989,0.052640784926228035,retro_1
1990,0.048897659872551825,retro_1
1991,0.06268989452844105,retro_1
1992,0.0735349203004087,retro_1
1993,0.1105338426182241,retro_1
1994,0.10329985403803363,retro_1
1995,0.10894392071986954,retro_1
1996,0.12752912303253036,retro_1
1997,0.14775032338861435,retro_1
1998,0.16654439639756102,retro_1
1999,0.12435323207832971,retro_1
2000,0.1361529408355125,retro_1
2001,0.10276842731470019,retro_1
2002,0.09609082750639067,retro_1
2003,0.0943246285587495,retro_1
2004,0.10139158142750973,retro_1
2005,0.0937042134955651,retro_1
2006,0.09274955908481752,retro_1
2007,0.07202502666836097,retro_1
2008,0.07398303595847863,retro_1
2009,0.05614220954483618,retro_1
2010,0.054423068789878175,retro_1
2011,0.04639299723625959,retro_1
2012,0.05316788933091815,retro_1
2013,0.05317006787381329,retro_1
2014,0.04406037828257956,retro_1
2015,0.044891606567345886,retro_1
2016,0.03757311053208594,retro_1
2017,0.040146065919043385,retro_1
2018,0.04651840596354648,retro_1
2019,0.046124649386609984,retro_1
2020,0.0507614472354321,retro_1
2021,0.04423134875844464,retro_1
1975,0.0314845483022312,retro_2
1976,0.03162200855335625,retro_2
1977,0.018421790098435257,retro_2
1978,0.02617951444707762,retro_2
1979,0.03992508988664742,retro_2
1980,0.029081670287461146,retro_2
1981,0.02151263123289599,retro_2
1982,0.02301647974529571,retro_2
1983,0.030710395344347496,retro_2
1984,0.026398817243970515,retro_2
1985,0.040166867372178165,retro_2
1986,0.05526101719288843,retro_2
1987,0.050620036518770783,retro_2
1988,0.05655253177088452,retro_2
1989,0.05288255850330251,retro_2
1990,0.04912662119214915,retro_2
1991,0.06298807777697833,retro_2
1992,0.07390939047201654,retro_2
1993,0.11115989933246634,retro_2
1994,0.10395583308803914,retro_2
1995,0.10974820812217223,retro_2
1996,0.1286163980824939,retro_2
1997,0.1492302058100038,retro_2
1998,0.16855697203261855,retro_2
1999,0.12612053041754376,retro_2
2000,0.138289463043024,retro_2
2001,0.1044591301680524,retro_2
2002,0.09770103592684624,retro_2
2003,0.09587468616910712,retro_2
2004,0.10304492344577737,retro_2
2005,0.09519068408010448,retro_2
2006,0.09418594031560053,retro_2
2007,0.07310854470703433,retro_2
2008,0.07507565520810958,retro_2
2009,0.05692885683015547,retro_2
2010,0.05513682848624954,retro_2
2011,0.04692896383533462,retro_2
2012,0.0536955713329679,retro_2
2013,0.0535916928196047,retro_2
2014,0.04428437511919995,retro_2
2015,0.0449461866009426,retro_2
2016,0.03743274204594573,retro_2
2017,0.03966694976808105,retro_2
2018,0.045392197600824524,retro_2
2019,0.044373105038392424,retro_2
2020,0.04826493254330439,retro_2
1975,0.031219192114748384,retro_3
1976,0.031382496561031765,retro_3
