SB,retro
14.217097271681087,retro_0
14.068478629372251,retro_1
14.309471333101792,retro_2
14.050065600887816,retro_3
13.96372819835535,retro_4
13.891697499508366,retro_5
13.86378301221132,retro_6
13.13664520519927,retro_7
13.23121457595841,retro_8
13.859440290855543,retro_9
14.66933538327337,retro_10
