year,rec,retro
1999,1524388.491580487,retro_9
2000,1486853.246463279,retro_9
2001,1016980.5700782256,retro_9
2002,765379.4185222917,retro_9
2003,687071.0010772704,retro_9
2004,651288.1781347656,retro_9
2005,685712.4721277449,retro_9
2006,604319.8779234494,retro_9
2007,589134.5305535193,retro_9
2008,679601.4038385181,retro_9
2009,1317211.8919122329,retro_9
2010,1251105.654147663,retro_9
2011,644583.609289637,retro_9
2012,664261.3368716983,retro_9
2013,642374.2297512144,retro_9
1975,1129339.4021316944,retro_10
1976,1150650.9571850516,retro_10
1977,1165416.1350864384,retro_10
1978,1147805.1301997209,retro_10
1979,18602778.742427133,retro_10
1980,1120736.3391809466,retro_10
1981,1122356.4188023175,retro_10
1982,1133828.6429183339,retro_10
1983,1106677.454524196,retro_10
1984,1035668.2210640938,retro_10
1985,925269.7477834807,retro_10
1986,801730.3775372396,retro_10
1987,692576.7279340746,retro_10
1988,599166.1849163048,retro_10
1989,528837.0434299718,retro_10
1990,501735.4297968339,retro_10
1991,518793.57739032485,retro_10
1992,544752.3108485966,retro_10
1993,527136.6157283802,retro_10
1994,523728.5351743873,retro_10
1995,657422.6088943616,retro_10
1996,816649.472845162,retro_10
1997,1147821.6756546125,retro_10
1998,1765474.2135275735,retro_10
1999,1570478.765789713,retro_10
2000,1508485.3778327035,retro_10
2001,1021588.1600131745,retro_10
2002,774796.7481078586,retro_10
2003,705113.4908495584,retro_10
2004,658087.2088097401,retro_10
2005,708315.5714965251,retro_10
2006,620757.4578345482,retro_10
2007,611114.1183187129,retro_10
2008,693637.8227156898,retro_10
2009,1125421.1209262589,retro_10
2010,1938096.1230672393,retro_10
2011,976314.460030053,retro_10
2012,949541.3852709082,retro_10
