year,fleet,fleet_name,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
2020,Fixed Gear Fish Pre-IFQ (Derby) Female,Fishery_sel1_f,0.107944,0.417551,0.80942,0.961777,0.993336,0.998869,0.999809,0.999968,0.999995,0.999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Fixed Gear Fishery Pre-IFQ (Derby) Male,Fishery_sel1_m,0.000691919,0.00408531,0.0237258,0.125857,0.460331,0.834805,0.967678,0.994394,0.999049,0.999839,0.999973,0.999995,0.999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Historical Japanese Fishery,Fishery_sel2,0.000384446,0.00227332,0.013319,0.0740507,0.321479,0.737323,0.943277,0.989952,0.99829,0.999711,0.999951,0.999992,0.999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Trawl Fishery Female,Fishery_sel3_f,0.222569,0.568614,0.832837,0.971363,1,0.951336,0.857055,0.741935,0.623013,0.510734,0.410632,0.324893,0.253615,0.195715,0.149548,0.11329,0.0851764,0.0636113,0.047223,0.0348693,0.025623,0.0187461,0.0136601,0.00991764,0.00717635,0.00517671,0.00372358,0.00267125,0.0019116,0.00136483
2020,Trawl Fishery Male,Fishery_sel3_m,0.200706,0.404112,0.577347,0.716746,0.823883,0.902032,0.954964,0.986443,1,0.998835,0.985784,0.963322,0.933581,0.898376,0.859242,0.817457,0.774083,0.729986,0.685869,0.642289,0.599685,0.558393,0.518664,0.480675,0.444546,0.410349,0.378114,0.347841,0.319506,0.293062
2020,Fixed Gear Fish Post-IFQ Female,Fishery_sel4_f,0.0302896,0.156156,0.522977,0.866581,0.974671,0.995633,0.99926,0.999875,0.999979,0.999996,0.999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Fixed Gear Fish Post-IFQ Male,Fishery_sel4_m,0.0214007,0.114699,0.43425,0.819735,0.96421,0.993774,0.998944,0.999822,0.99997,0.999995,0.999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Fixed gear Recent (not est/used),Fishery_sel5_f,0.0231182,0.122964,0.453739,0.831109,0.966837,0.994244,0.999024,0.999835,0.999972,0.999995,0.999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Fixed gear Recent (not est/used),Fishery_sel5_m,0.0203323,0.109494,0.421447,0.811877,0.96236,0.993442,0.998887,0.999812,0.999968,0.999995,0.999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Dom LL Survey Female,Survey_sel1,0.0424731,0.233837,0.67742,0.935273,0.990042,0.99854,0.999788,0.999969,0.999996,0.999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Dom LL Survey Male,Survey_sel1,0.0536112,0.28046,0.728402,0.948595,0.992186,0.998857,0.999834,0.999976,0.999996,0.999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Coop LL Survey Female,Survey_sel2,0.0368748,0.208508,0.644459,0.925772,0.988481,0.998309,0.999754,0.999964,0.999995,0.999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Coop LL Survey Male,Survey_sel2,0.00713719,0.0471303,0.253913,0.700748,0.941562,0.99106,0.998691,0.99981,0.999972,0.999996,0.999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Trawl Survey Female,Survey_sel7,1,0.575834,0.416947,0.331585,0.277606,0.240092,0.212359,0.190938,0.173845,0.159855,0.148172,0.138253,0.129717,0.122283,0.115747,0.109949,0.104767,0.100106,0.0958874,0.0920499,0.0885423,0.0853224,0.0823552,0.079611,0.0770648,0.0746953,0.0724839,0.070415,0.0684747,0.0666509
2020,Trawl Survey Male,Survey_sel7,1,0.757114,0.643392,0.573222,0.524109,0.487121,0.457892,0.433994,0.413953,0.39681,0.381915,0.368806,0.357145,0.346677,0.337207,0.328583,0.320684,0.313409,0.306681,0.300431,0.294604,0.289154,0.28404,0.279228,0.27469,0.270399,0.266334,0.262474,0.258802,0.255304
2020,LL Survey Recent (not est/used),Survey_sel10,0.0350916,0.20015,0.632592,0.92216,0.987881,0.99822,0.999741,0.999962,0.999995,0.999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,LL Survey Recent (not est/used),Survey_sel10,0.0350916,0.20015,0.632592,0.92216,0.987881,0.99822,0.999741,0.999962,0.999995,0.999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
