YEAR,PROJECT_CODE,TRIP_NO,TIME_SECOND_ANCHOR_OVERBOARD,SPECIES_CODE,STAT,MANAGEMENT_AREA,LENGTH,TAG_NO,TAG_BATCH_NO,DISCARD_STATUS,RELEASE_CONDITION_CODE,COMMENTS
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,58,T-082263,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,56,T-082264,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,49,T-082265,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,49,T-082266,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,59,T-082267,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,49,T-082268,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,57,T-082269,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,52,T-082270,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,55,T-082271,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,53,T-082272,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,59,T-082273,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,54,T-082274,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,55,T-082275,26,Tagged and released,01,genetics
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,53,T-082276,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,62,T-082277,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,53,T-082278,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,54,T-082279,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,58,T-082280,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,52,T-082281,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,54,T-082282,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,57,T-082283,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,45,T-082284,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,52,T-082285,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,52,T-082286,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,57,T-082287,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,57,T-082288,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,59,T-082289,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,52,T-082290,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,50,T-082291,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,55,T-082292,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,59,T-082293,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,61,T-082294,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,44,T-082295,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,48,T-082296,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,65,T-082297,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,43,T-082298,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,55,T-082299,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,41,T-082300,26,Tagged and released,01,genetics
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,59,T-082301,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,60,T-082302,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,48,T-082303,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,57,T-082304,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,42,T-082305,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,51,T-082306,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,51,T-082307,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,47,T-082308,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,47,T-082309,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,47,T-082310,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,59,T-082311,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,67,T-082312,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,57,T-082313,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,55,T-082314,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,58,T-082315,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,48,T-082316,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,56,T-082317,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,51,T-082318,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,54,T-082319,26,Tagged and released,08,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,53,T-082320,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,63,T-082321,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,58,T-082322,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,59,T-082323,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,54,T-082324,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,54,T-082326,26,Tagged and released,01,void 082325
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,52,T-082327,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,52,T-082328,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,60,T-082329,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,46,T-082330,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,58,T-082331,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,50,T-082332,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,60,T-082333,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,54,T-082334,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,60,T-082335,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,51,T-082336,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,52,T-082337,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,55,T-082338,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,52,T-082339,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,51,T-082340,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,48,T-082341,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,51,T-082342,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,52,T-082343,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,50,T-082344,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,49,T-082345,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,49,T-082346,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,51,T-082347,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,59,T-082348,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,50,T-082349,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,65,T-082350,26,Tagged and released,01,genetics
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,56,T-082351,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,56,T-082352,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,61,T-082353,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,70,T-082354,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,51,T-082355,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,47,T-082356,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,57,T-082357,26,Tagged and released,01,void 082358 
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,48,T-082375,26,Tagged and released,01,genetics 
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,51,T-082376,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,42,T-082377,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,56,T-082378,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,55,T-082379,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,50,T-082380,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,50,T-082381,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,52,T-082382,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,42,T-082383,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,46,T-082384,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,48,T-082385,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,58,T-082386,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,58,T-082387,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,66,T-082388,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,47,T-082389,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,54,T-082390,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,54,T-082391,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,56,T-082392,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,51,T-082393,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,51,T-082394,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,53,T-082395,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,49,T-082396,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,53,T-082397,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,48,T-082398,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,47,T-082399,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,55,T-082400,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,51,T-082401,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,50,T-082402,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,54,T-082403,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,61,T-082404,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,57,T-082405,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,54,T-082406,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,60,T-082407,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,49,T-082408,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,53,T-082409,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,60,T-082410,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,56,T-082411,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,54,T-082412,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,52,T-082413,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,NA,T-082414,26,Tagged and released,01,no length
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,48,T-082415,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,46,T-082416,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,59,T-082417,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,55,T-082418,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,58,T-082419,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,52,T-082420,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,47,T-082421,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,42,T-082422,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,53,T-082423,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,55,T-082424,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,56,T-082425,26,Tagged and released,01,genetics
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,48,T-082426,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,50,T-082427,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,43,T-082428,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,54,T-082429,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,53,T-082450,26,Tagged and released,01,genetics
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,50,T-082451,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,47,T-082452,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,49,T-082453,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,44,T-082454,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,45,T-082455,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,51,T-082431,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,52,T-082432,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,47,T-082433,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,50,T-082434,26,Tagged and released,08,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,45,T-082435,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,45,T-082436,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,NA,T-082437,26,Tagged and released,01,no length
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,59,T-082438,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,52,T-082439,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,52,T-082440,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,52,T-082441,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,57,T-082442,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,58,T-082443,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,58,T-082445,26,Tagged and released,01,void 082444
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,51,T-082446,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,54,T-082447,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,57,T-082448,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,59,T-082449,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,52,T-082475,26,Tagged and released,01,genetics
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,NA,T-082476,26,Tagged and released,01,no length
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,54,T-082477,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,50,T-082478,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,53,T-082479,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,51,T-082480,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,56,T-082481,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,54,T-082482,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,63,T-082483,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,64,T-082484,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,47,T-082485,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,56,T-082486,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,55,T-082487,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,53,T-082488,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,53,T-082489,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,59,T-082490,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,51,T-082491,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,51,T-082492,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,53,T-082493,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,54,T-082494,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,45,T-082495,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,42,T-082496,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,46,T-082497,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,52,T-082498,26,Tagged and released,01,void 082499
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,66,T-082500,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,57,T-082501,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,50,T-081976,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,57,T-081977,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,53,T-081978,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,53,T-081979,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,56,T-081980,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,59,T-081981,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,46,T-081982,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,53,T-081983,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,55,T-081984,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,45,T-081985,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,52,T-081986,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,53,T-081987,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,54,T-081988,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,51,T-081989,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,48,T-081990,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,52,T-081991,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,52,T-081992,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,48,T-081993,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,48,T-081994,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,53,T-081995,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,48,T-081996,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,50,T-081997,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,50,T-081998,26,Tagged and released,01,NA
2018,11,1,2018-05-16T22:11:00Z,710,345731,NSEI,50,T-081999,26,Tagged and released,01,NA
2018,11,1,2018-05-17T00:37:00Z,710,345731,NSEI,50,T-081905,26,Tagged and released,01,NA
2018,11,1,2018-05-17T00:37:00Z,710,345731,NSEI,50,T-081906,26,Tagged and released,01,NA
2018,11,1,2018-05-17T00:37:00Z,710,345731,NSEI,69,T-081907,26,Tagged and released,01,NA
2018,11,1,2018-05-17T00:37:00Z,710,345731,NSEI,49,T-081908,26,Tagged and released,01,NA
2018,11,1,2018-05-17T00:37:00Z,710,345731,NSEI,53,T-081909,26,Tagged and released,01,NA
2018,11,1,2018-05-17T00:37:00Z,710,345731,NSEI,61,T-081910,26,Tagged and released,01,NA
2018,11,1,2018-05-17T00:37:00Z,710,345731,NSEI,50,T-081911,26,Tagged and released,01,NA
2018,11,1,2018-05-17T00:37:00Z,710,345731,NSEI,58,T-081912,26,Tagged and released,01,NA
2018,11,1,2018-05-17T00:37:00Z,710,345731,NSEI,53,T-081913,26,Tagged and released,01,NA
2018,11,1,2018-05-17T00:37:00Z,710,345731,NSEI,55,T-081914,26,Tagged and released,01,NA
2018,11,1,2018-05-17T00:37:00Z,710,345731,NSEI,50,T-081915,26,Tagged and released,01,NA
2018,11,1,2018-05-17T00:37:00Z,710,345731,NSEI,55,T-081916,26,Tagged and released,01,NA
2018,11,1,2018-05-17T00:37:00Z,710,345731,NSEI,50,T-081917,26,Tagged and released,01,NA
2018,11,1,2018-05-17T00:37:00Z,710,345731,NSEI,50,T-081918,26,Tagged and released,01,NA
2018,11,1,2018-05-17T00:37:00Z,710,345731,NSEI,56,T-081919,26,Tagged and released,01,NA
2018,11,1,2018-05-17T00:37:00Z,710,345731,NSEI,59,T-081920,26,Tagged and released,01,NA
2018,11,1,2018-05-17T00:37:00Z,710,345731,NSEI,60,T-081921,26,Tagged and released,01,NA
2018,11,1,2018-05-17T00:37:00Z,710,345731,NSEI,54,T-081922,26,Tagged and released,01,NA
2018,11,1,2018-05-17T00:37:00Z,710,345731,NSEI,57,T-081923,26,Tagged and released,01,NA
2018,11,1,2018-05-17T00:37:00Z,710,345731,NSEI,62,T-081924,26,Tagged and released,01,NA
2018,11,1,2018-05-17T00:37:00Z,710,345731,NSEI,58,T-082505,26,Tagged and released,01,NA
2018,11,1,2018-05-17T00:37:00Z,710,345731,NSEI,56,T-082506,26,Tagged and released,01,Void 082507
2018,11,1,2018-05-17T00:37:00Z,710,345731,NSEI,47,T-082508,26,Tagged and released,01,NA
2018,11,1,2018-05-17T00:37:00Z,710,345731,NSEI,61,T-082509,26,Tagged and released,01,NA
2018,11,1,2018-05-17T00:37:00Z,710,345731,NSEI,52,T-082510,26,Tagged and released,01,NA
2018,11,1,2018-05-17T00:37:00Z,710,345731,NSEI,49,T-082511,26,Tagged and released,01,NA
2018,11,1,2018-05-17T00:37:00Z,710,345731,NSEI,56,T-082512,26,Tagged and released,01,NA
2018,11,1,2018-05-17T00:37:00Z,710,345731,NSEI,52,T-082513,26,Tagged and released,01,NA
2018,11,1,2018-05-17T00:37:00Z,710,345731,NSEI,55,T-082514,26,Tagged and released,01,NA
2018,11,1,2018-05-17T00:37:00Z,710,345731,NSEI,52,T-082515,26,Tagged and released,01,NA
2018,11,1,2018-05-17T00:37:00Z,710,345731,NSEI,58,T-082516,26,Tagged and released,01,NA
2018,11,1,2018-05-17T00:37:00Z,710,345731,NSEI,53,T-082463,26,Tagged and released,01,NA
2018,11,1,2018-05-17T00:37:00Z,710,345731,NSEI,54,T-082464,26,Tagged and released,01,NA
2018,11,1,2018-05-17T00:37:00Z,710,345731,NSEI,54,T-082465,26,Tagged and released,01,NA
2018,11,1,2018-05-17T00:37:00Z,710,345731,NSEI,58,T-082466,26,Tagged and released,01,NA
2018,11,1,2018-05-17T00:37:00Z,710,345731,NSEI,55,T-082467,26,Tagged and released,01,NA
2018,11,1,2018-05-17T00:37:00Z,710,345731,NSEI,51,T-082468,26,Tagged and released,01,NA
2018,11,1,2018-05-17T00:37:00Z,710,345731,NSEI,60,T-082469,26,Tagged and released,01,NA
