year,Fxx,ABC,discarded
1975,0.35,4726189.573341812,105150.85528712261
1975,0.4,3993917.3812468336,88635.38175346877
1975,0.5,2864097.5405952497,63318.94672977475
1975,0.6,2023305.2727691785,44605.620534456204
1975,0.7,1366764.541467044,30036.644924436543
1976,0.35,4643945.271017993,105525.60780758089
1976,0.4,3924367.591946219,88952.5311486523
1976,0.5,2814169.688087191,63546.85176932512
1976,0.6,1988007.1425456407,44766.84984864141
1976,0.7,1342906.0846163135,30145.56282784135
1977,0.35,4571705.441062774,104433.31021998185
1977,0.4,3863285.837376292,88036.6883734682
1977,0.5,2770329.1360780005,62897.89129000542
1977,0.6,1957016.871569555,44312.406689885654
1977,0.7,1321961.5493302955,29840.963002059183
1978,0.35,4554128.7358861,102668.67494430502
1978,0.4,3848433.6934261974,86553.79756160564
1978,0.5,2759679.6387279113,61843.528810649696
1978,0.6,1949494.2048361294,43572.221942748045
1978,0.7,1316880.1532457052,29343.874751412968
1979,0.35,4495458.479197243,115707.00999722649
1979,0.4,3798911.552728678,97486.04792443056
1979,0.5,2724229.0915731257,69590.41985643741
1979,0.6,1924482.718228379,48997.360993461305
1979,0.7,1300001.2613297668,32980.36266840811
1980,0.35,4406991.446027158,159029.8717358688
1980,0.4,3724046.1151847374,133855.33201396707
1980,0.5,2670428.14401549,95410.52371703357
1980,0.6,1886417.3850115757,67103.7185320438
1980,0.7,1274257.5265858613,45129.85715830678
1981,0.35,4590627.241269869,247534.45669562736
1981,0.4,3878231.428893262,208338.36980141426
1981,0.5,2779914.223762556,148487.9359236389
1981,0.6,1963205.0733628995,104426.49551441289
1981,0.7,1325838.9922388804,70226.79940854828
1982,0.35,5152578.779102198,305385.5823158337
1982,0.4,4351747.954030772,257212.09707013302
1982,0.5,3117991.5347214355,183519.37390825554
1982,0.6,2201265.799082564,129164.65444907491
1982,0.7,1486250.5752161539,86916.03266569597
1983,0.35,5891395.812137107,312975.9291987102
1983,0.4,4975298.89872002,263781.99885972525
1983,0.5,3564279.4087535986,188398.8498768303
1983,0.6,2516087.900131563,132697.89788601358
1983,0.7,1698679.6817924601,89345.09593018098
1984,0.35,6631569.630588928,283913.3353597178
1984,0.4,5600919.382496981,239416.0166574909
1984,0.5,4013055.888371857,171135.84007747704
1984,0.6,2833187.115230258,120610.96802230779
1984,0.7,1912917.2898035124,81244.63415484583
1985,0.35,7167580.014116747,242902.3177760321
1985,0.4,6054824.50021912,204875.67199158226
1985,0.5,4339584.736686055,146493.19016290864
1985,0.6,3064389.608197373,103267.97638516864
1985,0.7,2069373.1408742464,69574.95742367429
1986,0.35,7339447.152327741,207899.2782760133
1986,0.4,6200877.562510824,175364.60088470273
1986,0.5,4445210.169812902,125405.06296710955
1986,0.6,3139467.4765367745,88409.14625426507
1986,0.7,2120329.013879477,59567.69091713582
1987,0.35,7536052.500325659,156479.05189826895
1987,0.4,6368237.91740801,131985.0014881297
1987,0.5,4566555.4608109975,94377.05859030677
1987,0.6,3225879.239549342,66531.24226620224
1987,0.7,2179060.740546864,44825.11982217551
1988,0.35,7225444.634241325,139966.6961972572
1988,0.4,6105907.482277824,118070.01885503352
1988,0.5,4378599.708309337,84440.83536226505
1988,0.6,3093185.5895733777,59533.850967893646
1988,0.7,2089469.1188037049,40114.404064288516
1989,0.35,6852490.955192802,122774.7143801575
1989,0.4,5790905.458897067,103575.85908842055
1989,0.5,4152888.401696911,74083.99974171259
1989,0.6,2933828.4733028947,52236.599583969495
1989,0.7,1981870.5173964405,35199.910603901335
1990,0.35,6484244.701740817,106353.52359661987
1990,0.4,5479894.458374638,89727.167060889
1990,0.5,3930053.505148347,64183.62134781804
1990,0.6,2776510.9476079713,45258.49114241232
1990,0.7,1875653.6918301638,30499.060909497144
1991,0.35,6046669.445538388,96927.37444184467
1991,0.4,5110138.834448752,81776.64967617126
1991,0.5,3664920.4393510977,58498.669768143154
1991,0.6,2589223.6658352884,41250.94294874768
1991,0.7,1749145.712151833,27799.02665309747
1992,0.35,5616189.217294962,82789.03698849693
1992,0.4,4746499.580967405,69846.74998062069
1992,0.5,3404305.1961767627,49963.033568932784
1992,0.6,2405196.1959035583,35231.13540399368
1992,0.7,1624875.392177778,23741.859523591625
1993,0.35,5141556.380247315,70994.88571832179
1993,0.4,4345501.755579991,59890.586928513134
1993,0.5,3116848.543355823,42834.91152914989
1993,0.6,2202180.619853747,30201.576114830637
1993,0.7,1487764.7016513608,20350.83319841815
1994,0.35,4493152.717775652,64272.72434618787
1994,0.4,3797467.2847607895,54214.402751752095
1994,0.5,2723742.689560742,38769.29756036961
1994,0.6,1924423.2349507972,27331.997190123482
1994,0.7,1300109.1396356116,18415.63319030922
1995,0.35,3992058.7442395575,56675.85122100064
1995,0.4,3374009.625035125,47798.34612130012
1995,0.5,2420072.2874580664,34172.36705095803
1995,0.6,1709898.023279937,24086.695555901028
1995,0.7,1155194.552990426,16226.681532636214
1996,0.35,3492199.7551509193,52950.96384723192
1996,0.4,2951497.8079288555,44650.96940842357
1996,0.5,2116973.2472940125,31915.776364356378
1996,0.6,1495720.933829936,22492.797577878046
1996,0.7,1010486.1200933376,15151.180390892236
1997,0.35,3014112.9655052046,50864.38514465552
1997,0.4,2547377.6820678487,42881.80196286519
1997,0.5,1827055.405329562,30640.735872327296
1997,0.6,1290851.5331738736,21588.813648566604
1997,0.7,872063.0508546575,14539.450956797758
1998,0.35,2590552.972719789,49984.45755226064
1998,0.4,2189370.8697405295,42123.38280456683
1998,0.5,1570244.320888108,30080.822883665754
1998,0.6,1109389.8781575183,21185.0341296857
1998,0.7,749462.5864253815,14262.689686547628
1999,0.35,2202969.942486376,54139.35034630019
1999,0.4,1861682.4746778095,45609.43912880529
1999,0.5,1335083.0188447055,32553.54923428553
1999,0.6,943174.7543760075,22917.880973968113
1999,0.7,637136.435013215,15424.829236166925
2000,0.35,1995160.433006055,62421.179497741934
2000,0.4,1685891.3569459561,52577.77681167332
2000,0.5,1208825.3047453624,37517.74139950926
2000,0.6,853880.6920647859,26407.811360527365
2000,0.7,576764.7917037447,17771.164943447235
2001,0.35,1845356.4164366778,70522.00075974558
2001,0.4,1559094.0631244038,59403.724912458914
2001,0.5,1117675.1495726604,42391.234089738544
2001,0.6,789374.0721043806,29839.5125479554
2001,0.7,533130.0923070478,20081.23134568572
2002,0.35,1818541.8751391436,75975.47917528542
2002,0.4,1536280.8929542047,64008.040876223255
2002,0.5,1101148.4215296716,45688.39860774549
2002,0.6,777612.4984019676,32166.30061846038
2002,0.7,525139.9348591303,21650.155475574466
2003,0.35,1829493.3739596342,77915.66236499416
2003,0.4,1545432.2616245786,65656.87378560926
2003,0.5,1107598.0658037819,46880.78065353198
2003,0.6,782110.1383105565,33013.74759524276
2003,0.7,528147.5049373878,22224.690057962798
2004,0.35,1853419.1211432738,75917.25146706379
2004,0.4,1565633.0891727144,63985.451004499046
2004,0.5,1122064.5341100611,45700.97482773455
2004,0.6,792319.3291110899,32189.951958747446
2004,0.7,535038.3953463262,21673.77417040625
2005,0.35,1856583.604227603,70846.1387342441
2005,0.4,1568361.7392536837,59719.94123285307
2005,0.5,1124080.3813557047,42663.6993705269
2005,0.6,793773.8320629972,30055.428832145684
2005,0.7,536036.7353397936,20239.088292012042
2006,0.35,1854140.9701493888,64986.61435112752
2006,0.4,1566391.0124831311,54784.1923836211
2006,0.5,1122768.8515094365,39141.4949065444
2006,0.6,792899.8784986999,27576.140538659696
2006,0.7,535473.7406202913,18570.605650347916
2007,0.35,1829620.68437673,59865.29684815003
2007,0.4,1545755.9265806254,50467.45767665181
2007,0.5,1108064.9115349355,36057.96420000922
2007,0.6,782561.006853485,25404.050580378145
2007,0.7,528515.0263926779,17108.030305854387
2008,0.35,1814717.4627393477,56017.07487889688
2008,0.4,1533219.6834885424,47225.568197002045
2008,0.5,1099138.075337494,33744.11684014735
2008,0.6,776287.4081744626,23775.113345610454
2008,0.7,524294.1643101926,16011.692168544874
2009,0.35,1780552.3800806233,52607.401640891796
2009,0.4,1504399.3144241732,44351.1446928655
2009,0.5,1078526.3102529435,31690.406675017894
2009,0.6,761755.3113463075,22328.21876188754
2009,0.7,514492.58997658605,15037.310550410273
2010,0.35,1761571.5712829805,51237.10438568243
2010,0.4,1488401.37026021,43190.91952282134
2010,0.5,1067099.6907573685,30856.018083815943
2010,0.6,753706.7819390333,21737.583532226206
2010,0.7,509068.05078348616,14638.115852540326
2011,0.35,1740745.4608828053,52281.38990198282
2011,0.4,1470802.63761428,44065.32172632708
2011,0.5,1054480.2419320266,31474.29791761082
2011,0.6,744792.4948693152,22169.84511618157
2011,0.7,503046.6911519415,14927.47813436848
2012,0.35,1739805.5719679154,52495.12319271358
2012,0.4,1469984.3200610436,44249.71162681665
2012,0.5,1053867.3146705981,31610.561745180385
2012,0.6,744346.0564743422,22268.15442890842
2012,0.7,502738.13363092585,14994.87431396191
2013,0.35,1732358.8620834828,49647.4695273077
2013,0.4,1463694.3356414961,41857.9656527203
2013,0.5,1049359.7401908697,29911.319062254388
2013,0.6,741163.2526704427,21075.927366071835
2013,0.7,500588.87706434465,14194.555110042551
2014,0.35,1714549.2422158152,45563.14209383788
2014,0.4,1448683.4191033947,38420.46510129775
2014,0.5,1038637.7554353079,27461.4560791728
2014,0.6,733610.731901869,19353.105905693006
2014,0.7,495498.42412004585,13036.008058415835
2015,0.35,1693732.6186159714,42833.88039111063
2015,0.4,1431165.2633511627,36114.88969948035
2015,0.5,1026154.8737020679,25809.05151102161
