year,index,Fmort,pred_rec,biom,expl_biom,expl_abd,spawn_biom
1975,0,0.03664896623472901,1.0673446180167183,62.44135923487974,47.99793570462368,6.336827532773375,29.259060642955543
1976,1,0.037015318194164044,1.1066950964890419,61.36843988534995,46.91154135896436,6.2003286103841715,28.531485038704822
1977,2,0.021680567132543998,1.1421994530206991,60.86162480261306,46.33864389041176,6.132938056270521,27.912081411815947
1978,3,0.030960931327601172,1.186213124616838,60.55838623508255,45.7545561754764,6.06441790289008,27.615955308603663
1979,4,0.047851048494279534,18.13451375113214,103.90833465075987,44.71039710220457,5.948986216881951,27.32975249022118
1980,5,0.035562458350543814,1.190643907272886,107.10597555577608,44.19831121507896,5.947849649705677,27.64637607059217
1981,6,0.02742303639255531,1.2068785662534562,109.60128850227235,46.723138584075365,6.610032899849892,28.75018418598233
1982,7,0.028850149290498863,1.2221182424333619,111.0370395231926,59.24340461463562,9.205322203267917,33.927827229665084
1983,8,0.03625230710210043,1.1752587520222841,110.8971233517092,70.08451538281933,10.927000672124256,38.87047858857172
1984,9,0.029877481366241108,1.1378660545494943,109.64491245845339,79.92377020666046,12.408433245788672,44.239297480442254
1985,10,0.04251909572781887,1.0467969785476103,106.82132963873858,88.99506371161014,13.67179694016491,48.03844764000916
1986,11,0.05884254814792348,0.9358781549530129,102.01133416620284,86.78814461327036,12.862465302803066,48.764874639601985
1987,12,0.05617762752572918,0.7978638805447135,96.25943540194947,82.3137055457491,11.801384605435464,47.20692922271882
1988,13,0.06188932653514388,0.6463787104786243,89.93281601427974,77.39740732107667,10.797426987537898,45.224859395183124
1989,14,0.05839998331741141,0.5332420257585458,83.43842697525473,72.49220991798995,9.886778921674678,42.50354163841447
1990,15,0.05451803402503067,0.4564776230438461,77.21631743950908,67.81910315330848,9.071562355543408,39.90518500661643
1991,16,0.06924229268321583,0.4149101195261681,70.75230080259958,62.615530703728915,8.233582055513098,37.14489170239446
1992,17,0.08160158933003214,0.39802724889453095,63.96220507003855,56.814833681720415,7.358513277806816,34.07888587524001
1993,18,0.12497088263387164,0.4202444370217237,56.41039825698167,49.78249907636187,6.366069864581069,30.471037655350358
1994,19,0.11760989803721619,0.5376731594020304,49.608650609814525,43.11386540734133,5.456392483185542,26.26005291975173
1995,20,0.13249810563649728,0.7038867812261429,44.135442636251,36.96234988483063,4.637766059916987,22.69160606329252
1996,21,0.1580408606711256,0.8328728129365789,39.44638116077221,31.132972306626275,3.889638013638499,19.36404197803117
1997,22,0.1897137864511068,1.2005772341336347,36.15743419061715,25.7186179805854,3.2221302500080737,16.26519286439918
1998,23,0.22412350244516677,1.530497115654593,34.34696687278464,21.03288928849094,2.675905386271641,13.534409139534663
1999,24,0.17514016675934957,1.0441604655028003,32.80503799140884,18.22128261252972,2.390154451885241,11.449790089043153
2000,25,0.19969037547792337,0.6995063688612749,31.10830270673491,16.551545874146353,2.266414708615034,10.468464064648323
2001,26,0.1566081548209916,0.7851850002529827,30.173572448961842,16.32214444016165,2.3535780926565186,9.939134292994341
2002,27,0.1474825486881757,1.0962442903725804,30.415650171229316,17.313734014820923,2.612602220201077,9.974864121396717
2003,28,0.14452383378132683,0.6667929564166564,29.618159426126955,18.144751903072162,2.7885326448004144,10.095986252451752
2004,29,0.16037346491316323,0.598307022829103,28.44021569949571,17.81906329052082,2.7288009669356303,10.088879315462556
2005,30,0.15260535070346154,0.6890477979656311,27.490517578961448,17.184572395701824,2.617444975790183,9.90102359707394
2006,31,0.15088209952441967,0.734703140254893,26.762988809193594,17.017668463472084,2.599487056774369,9.67372603554664
2007,32,0.1159017187234418,1.0898085986529589,27.305602703684926,17.05766868192541,2.596931990943404,9.468895765635201
2008,33,0.11973054341116057,7.4264023860131765,44.60458130931096,16.654554667409663,2.507467171651987,9.530040690406956
2009,34,0.0885296292756081,1.3741436784005154,47.89964170169645,16.51042782906046,2.468048665050288,9.903602569835556
2010,35,0.08351562777137522,1.2035412029193187,50.600072304569146,16.859103535751917,2.5270992409271176,10.761451332410912
2011,36,0.0652934347790643,1.0703084370071578,52.671983818748586,19.04434486786529,2.959715745925901,13.250239418833512
2012,NA,NA,NA,55.006703903399654,28.48909057146174,4.771177651916206,15.963560068498829
