year,index,Fmort,biom,expl_biom,expl_abd,spawn_biom
1975,0,0.030492924321857576,76.85489325913612,51.14735993691545,6.278869760526342,36.64320757361577
1976,1,0.03060657022636368,75.57854362917053,50.2780676243717,6.193123326305933,36.015417664769714
1977,2,0.01782081646636907,74.77350848723238,49.87267752076367,6.158036389161386,35.515956648856786
1978,3,0.025308756173366687,73.94594014712061,49.45970965187071,6.116408866185106,35.30570187113918
1979,4,0.038554291939738576,123.26267417553288,49.43895724279169,6.307488773767575,36.836345429908036
1980,5,0.028047825621655396,125.83760831301278,50.22613509520649,6.604988343224557,36.19982581426422
1981,6,0.02074455290888575,127.5767584353854,53.61696079739438,7.370176669763223,38.92887134726388
1982,7,0.02221885782522781,128.24772700461065,59.09634559618316,8.373289545293083,44.61554334399013
1983,8,0.029693159063230033,127.43672220985083,65.45398356388789,9.354823394684171,50.23267945704153
1984,9,0.025565084172411236,125.48776310671448,71.98800043370142,10.201873966203184,55.33658781992393
1985,10,0.038937059530300626,121.92109557660524,76.58381159312599,10.62392588596623,57.90016670316549
1986,11,0.053559544786711315,116.29477530195763,78.04300024803304,10.561946835108534,58.03005216179013
1987,12,0.04905559688295597,109.77550106464486,79.12686773467848,10.47162215283923,56.11116615941842
1988,13,0.0547276938567219,102.75846250238604,76.5178621973284,9.895299176551232,53.55833150085076
1989,14,0.0510935419800623,95.64200734495755,73.1827148719706,9.2688561911243,50.414405239060365
1990,15,0.0473881101845394,88.9624327088578,69.55851280086466,8.64600898865128,47.301027796331496
1991,16,0.06063120540806032,82.26014719728342,64.72367027125279,7.903064589276918,44.16183103810111
1992,17,0.07096099898812945,75.42628737869555,59.67799616481867,7.1890424512125035,40.55136390236771
1993,18,0.10630384079375797,67.76473135593197,53.42353531077053,6.369686131201291,36.61639634827568
1994,19,0.098843622271289025,60.50975711979808,47.18226378229357,5.58002312748183,32.17572763925645
1995,20,0.10376487369303605,54.495280815647966,43.683173455550104,5.265987041569257,28.45944573459073
1996,21,0.12097844276146666,49.32773713352021,38.147683965056906,4.60105891769125,25.049845330264205
1997,22,0.13954594795946143,45.35128914202624,32.983042458206256,4.007646340544579,21.83208451202253
1998,23,0.15653109452116262,43.18874433087143,28.521511600036316,3.5288408654090833,18.950569186465803
1999,24,0.11577099949135546,42.78704343698835,25.641041047610106,3.2686540160819226,16.66620067046671
2000,25,0.12617040674264485,42.030421251185366,23.92548661433212,3.1774200022188204,15.492270149509487
2001,26,0.09464014396371756,41.640733164679645,23.39858192150968,3.2378894249566166,14.834711547612496
2002,27,0.08827034329893026,41.210557338377875,23.627189429023336,3.365883158911639,14.880818294467767
2003,28,0.08663398663488994,40.07183773586078,23.985247387680314,3.469413570726874,15.107751415960916
2004,29,0.09320159099550507,38.62114372587957,24.129698695912502,3.5021291228605356,15.294526620403365
2005,30,0.08593880593263784,37.752242222946805,24.045190925763528,3.470785398127232,15.26372193813951
2006,31,0.08485008600006914,36.39180966202418,23.75134025569199,3.3963503222157545,15.075601875733529
2007,32,0.06546642432559219,35.07599435899897,23.52479013013838,3.3312670070387975,14.779693572025158
2008,33,0.06697524284418953,33.861819815163,23.1906233065452,3.2507438834154163,14.58429794215779
2009,34,0.05048171061122758,35.3123474642176,22.918971668073567,3.182490238057121,14.402149133570338
2010,35,0.04866839034390843,35.060105902723166,22.711964053338278,3.134584253500077,14.252246928601377
2011,36,0.0412568173877444,33.935098990582055,22.74082325038789,3.1406261008642575,14.166736485937614
2012,37,0.04702748837187056,32.744240831268684,22.80131797319776,3.146956318683615,14.243527952910146
2013,38,0.04692051236099297,31.57121986263967,22.686213549367338,3.1087830801233878,14.204857962129507
2014,39,0.03880391358387286,31.31677013319685,22.44108641139532,3.039361846999861,14.119711153618995
2015,40,0.039450762613583656,33.154744089793155,22.04560699136511,2.951943960610602,14.026245605670399
2016,41,0.03307958442469483,34.97262392541479,21.759065787182564,2.906601062690305,13.856235749067572
2017,42,0.035468545101140246,37.13077046636027,21.92323768493832,2.966340148401564,13.898659436528908
2018,43,0.04149668929459239,49.25995199556653,22.45142181008012,3.1180087505983183,14.579873509400134
2019,44,0.04168464740653152,51.02707190963209,23.687489940066794,3.4147790124344923,15.07808558789144
2020,45,0.04661894109976535,53.3142587614874,26.197231944813275,3.9496418484567557,16.45889987737746
2021,46,0.04111962227040524,55.44102093057148,29.281581818339163,4.4982810293545095,18.39755246044042
2022,47,0.03999155050510014,56.49308937552651,32.249690933929784,4.939295648092576,20.33818476053586
2023,NA,NA,57.37191502411194,34.865341701661,5.268178984818996,22.208439228711615
