year,rec,retro
1975,0.9111306592887094,retro_0
1976,0.9368761587282565,retro_0
1977,0.9598462780212081,retro_0
1978,0.989439772715645,retro_0
1979,20.009691269891,retro_0
1980,1.0052413680709216,retro_0
1981,1.031976940144302,retro_0
1982,1.0653145112018023,retro_0
1983,1.0575969289234453,retro_0
1984,1.0514788732569016,retro_0
1985,0.9863684597210451,retro_0
1986,0.8900072071086854,retro_0
1987,0.7594503604034548,retro_0
1988,0.6122359942574478,retro_0
1989,0.5016939743535318,retro_0
1990,0.4270946912236706,retro_0
1991,0.388764824444616,retro_0
1992,0.3758094137155435,retro_0
1993,0.3999428434914378,retro_0
1994,0.5123087092958983,retro_0
1995,0.6735877444745826,retro_0
1996,0.7920994134249775,retro_0
1997,1.1302429514288188,retro_0
1998,1.5080184422772083,retro_0
1999,1.0357231645082614,retro_0
2000,0.6822456459095788,retro_0
2001,0.7739827808844355,retro_0
2002,1.1419169685479185,retro_0
2003,0.6615624208497316,retro_0
2004,0.5931592898049588,retro_0
2005,0.6615335769985793,retro_0
2006,0.607231884474915,retro_0
2007,0.5654439824033086,retro_0
2008,0.6068281543077411,retro_0
2009,0.6327312629932316,retro_0
2010,0.4615164034143084,retro_0
2011,0.47663508757475764,retro_0
2012,0.6038572057609941,retro_0
2013,0.9249942256190111,retro_0
2014,1.3015669859089882,retro_0
2015,0.8870569939109932,retro_0
2016,5.493541117764578,retro_0
2017,1.1635958851914867,retro_0
2018,0.9833045476950577,retro_0
2019,0.8842594695661888,retro_0
1975,0.9169421305004315,retro_1
1976,0.9432849383725063,retro_1
1977,0.9670206121089108,retro_1
1978,0.9976831464932575,retro_1
1979,19.631482598218877,retro_1
1980,1.0146499608491069,retro_1
1981,1.0425383298560809,retro_1
1982,1.0770411175819348,retro_1
1983,1.0682519485603086,retro_1
1984,1.0609403481281772,retro_1
1985,0.9932969940668405,retro_1
1986,0.894351931183642,retro_1
1987,0.7615477970629564,retro_1
1988,0.6123661588965281,retro_1
1989,0.5007307489051032,retro_1
1990,0.42534572567156986,retro_1
1991,0.38741786866409167,retro_1
1992,0.37519774956731594,retro_1
1993,0.4025824297599204,retro_1
1994,0.5201390165878039,retro_1
1995,0.6762233408138537,retro_1
1996,0.78808806553093,retro_1
1997,1.133799054138034,retro_1
1998,1.4852701219424498,retro_1
1999,1.0336868650218578,retro_1
2000,0.6984661364047374,retro_1
2001,0.7884973038983608,retro_1
2002,1.16082110033843,retro_1
2003,0.6461814002510071,retro_1
2004,0.5872120358370977,retro_1
2005,0.6566430506743043,retro_1
2006,0.5844643013300556,retro_1
2007,0.5499335478157331,retro_1
2008,0.6089995885574029,retro_1
2009,0.6410340261607032,retro_1
2010,0.467722509380749,retro_1
2011,0.4829219552245899,retro_1
2012,0.6181384888788933,retro_1
2013,0.8212213817523013,retro_1
2014,1.2634953421693313,retro_1
2015,8.649318063651597,retro_1
2016,1.0658960281014935,retro_1
2017,0.9577969779116191,retro_1
2018,0.8915817086972874,retro_1
1975,0.8867347288918676,retro_2
1976,0.9110526450064643,retro_2
1977,0.9326290145468117,retro_2
1978,0.9604607687872291,retro_2
1979,19.921966309178483,retro_2
1980,0.9773586704767836,retro_2
1981,1.0058075729246898,retro_2
1982,1.042076528706778,retro_2
1983,1.0389773456802585,retro_2
1984,1.0372030842510578,retro_2
1985,0.9753128285314308,retro_2
1986,0.8802261133605971,retro_2
1987,0.7499320985434699,retro_2
1988,0.6026808546119231,retro_2
1989,0.4925510924710723,retro_2
1990,0.4194032781028695,retro_2
1991,0.38281088417642734,retro_2
1992,0.37187074485505517,retro_2
1993,0.4012004132634709,retro_2
1994,0.5214984613915908,retro_2
1995,0.6836324764354998,retro_2
1996,0.8069240769872127,retro_2
1997,1.1696936821548514,retro_2
1998,1.4451455883988453,retro_2
1999,0.9879953587910832,retro_2
2000,0.6662074523832252,retro_2
2001,0.7724319007476499,retro_2
2002,1.1335544690989903,retro_2
2003,0.652827689956801,retro_2
2004,0.6024104085312035,retro_2
2005,0.6834557291081375,retro_2
2006,0.5959388908764485,retro_2
2007,0.5616848858663863,retro_2
2008,0.6156798157430865,retro_2
2009,0.627547989241288,retro_2
2010,0.4614384386764029,retro_2
2011,0.4684054256569957,retro_2
2012,0.5319777045471951,retro_2
2013,0.6287366479696103,retro_2
2014,6.559043214825068,retro_2
2015,1.1920377275671363,retro_2
2016,0.9844573798205963,retro_2
2017,0.8759436370080262,retro_2
1975,0.9211159291377615,retro_3
1976,0.9479536417596995,retro_3
1977,0.972283364631974,retro_3
1978,1.0036947361417106,retro_3
1979,19.54809362682602,retro_3
1980,1.020333882989406,retro_3
1981,1.0475920540363597,retro_3
1982,1.0807998627754676,retro_3
1983,1.070854867423431,retro_3
1984,1.0619745772304308,retro_3
1985,0.9923933753477295,retro_3
1986,0.8912633191784065,retro_3
1987,0.757285143901982,retro_3
1988,0.6076648796555422,retro_3
1989,0.49772862564506626,retro_3
1990,0.42445541291688954,retro_3
1991,0.3871755435092338,retro_3
1992,0.3736251675236731,retro_3
1993,0.39406959351682413,retro_3
1994,0.49770321419573293,retro_3
1995,0.6481381960343429,retro_3
1996,0.7680998467765269,retro_3
1997,1.0885177572572764,retro_3
1998,1.6870770188263549,retro_3
1999,1.0252139126619622,retro_3
2000,0.6951138881993204,retro_3
2001,0.7949182931037195,retro_3
2002,1.1054640353368004,retro_3
2003,0.6400895442683855,retro_3
2004,0.5701916062550196,retro_3
2005,0.6194949297200695,retro_3
2006,0.5662075804254345,retro_3
2007,0.5550363316295414,retro_3
2008,0.6326763129470194,retro_3
2009,0.6672919490673078,retro_3
2010,0.49848373187684225,retro_3
2011,0.5641158667370719,retro_3
2012,1.0770082904234528,retro_3
2013,6.106068790379115,retro_3
2014,1.1819625270237646,retro_3
2015,1.0617610457602153,retro_3
2016,0.9411807030175485,retro_3
1975,0.8788316896978372,retro_4
1976,0.9022274150770441,retro_4
1977,0.923028253427488,retro_4
1978,0.9499556215978551,retro_4
1979,20.133393778558816,retro_4
1980,0.9666639154401064,retro_4
1981,0.9947293005055767,retro_4
1982,1.0309298902104074,retro_4
1983,1.0287092749633509,retro_4
1984,1.027178063441883,retro_4
1985,0.9659322256634885,retro_4
1986,0.871405526664355,retro_4
1987,0.7416503210860547,retro_4
1988,0.5981780630180571,retro_4
1989,0.4911402926728233,retro_4
1990,0.41937460432341117,retro_4
1991,0.3831898052479068,retro_4
1992,0.3705728962928006,retro_4
1993,0.3906806644927501,retro_4
1994,0.49049160454438684,retro_4
1995,0.6348180253265556,retro_4
1996,0.7511820758063037,retro_4
1997,1.0980655054953574,retro_4
1998,1.5263121202712477,retro_4
1999,1.0162745104747597,retro_4
2000,0.6928296738414527,retro_4
2001,0.7903120952566401,retro_4
2002,1.1616560707516637,retro_4
2003,0.650294519768686,retro_4
2004,0.5884122729846026,retro_4
2005,0.6566761261397659,retro_4
2006,0.5811809366455372,retro_4
2007,0.5643782541817741,retro_4
2008,0.6367595994097341,retro_4
2009,0.6918081133938859,retro_4
2010,0.5171612150882382,retro_4
2011,0.6055941443309536,retro_4
2012,1.6405082938861117,retro_4
2013,1.3381519164873248,retro_4
2014,0.9955754329542218,retro_4
2015,0.8870979170014145,retro_4
1975,0.9428310605176794,retro_5
1976,0.9710856940082,retro_5
1977,0.9962518833447135,retro_5
1978,1.028433396128864,retro_5
1979,19.541849587331008,retro_5
1980,1.0417158381966136,retro_5
1981,1.0661984761191199,retro_5
1982,1.095127931632599,retro_5
1983,1.0784699775993565,retro_5
1984,1.0623689814658088,retro_5
1985,0.9875025772579863,retro_5
1986,0.8842581032631788,retro_5
1987,0.7526239172262866,retro_5
1988,0.6079226285334917,retro_5
1989,0.49991123890894174,retro_5
1990,0.42739546635305053,retro_5
1991,0.38993110524903524,retro_5
1992,0.37646309465732886,retro_5
1993,0.40061526904113715,retro_5
1994,0.5181117947553066,retro_5
1995,0.6821782554170327,retro_5
1996,0.789045293707564,retro_5
1997,1.0926249046791008,retro_5
1998,1.468818382496949,retro_5
1999,1.0299883139874917,retro_5
2000,0.6870264029048645,retro_5
2001,0.7894839636264298,retro_5
2002,1.1638633794963735,retro_5
2003,0.6532025444121475,retro_5
2004,0.5835027342243463,retro_5
2005,0.6608832215354125,retro_5
2006,0.6230847208053103,retro_5
2007,0.6031990094230818,retro_5
2008,0.6395128100981184,retro_5
2009,0.901984127682069,retro_5
2010,1.4150128103963762,retro_5
2011,1.762840511986983,retro_5
2012,1.235663925335461,retro_5
2013,1.0381922883829318,retro_5
2014,0.9319090534717784,retro_5
1975,0.9532218129766304,retro_6
1976,0.982371387928593,retro_6
1977,1.008570834570199,retro_6
1978,1.042283496415641,retro_6
1979,19.17631707933992,retro_6
1980,1.056489987870458,retro_6
1981,1.0819539029404501,retro_6
1982,1.111647060380285,retro_6
1983,1.0927289758295822,retro_6
1984,1.073963706665392,retro_6
1985,0.9946874712997444,retro_6
1986,0.8899217455663365,retro_6
1987,0.7557876532124095,retro_6
1988,0.6093584043610479,retro_6
1989,0.5004974184752338,retro_6
1990,0.42756595659638547,retro_6
1991,0.3895638011544075,retro_6
1992,0.3752189944800377,retro_6
1993,0.3970077089608822,retro_6
1994,0.5116167566236572,retro_6
1995,0.6788572916369513,retro_6
1996,0.7966396518246004,retro_6
1997,1.1431511583266079,retro_6
1998,1.5014944683905274,retro_6
1999,1.00185332139873,retro_6
2000,0.700833975854462,retro_6
2001,0.8095460695946226,retro_6
2002,1.1001736915955536,retro_6
2003,0.6467401869670939,retro_6
2004,0.5864998967529563,retro_6
2005,0.6718834149837566,retro_6
2006,0.6322169964291566,retro_6
2007,0.6003333252305765,retro_6
2008,0.6280902600506556,retro_6
2009,0.8963439706215689,retro_6
2010,3.300020957343999,retro_6
2011,1.299675611139414,retro_6
2012,1.0685335984423316,retro_6
