year,ABC,retro
2007,1.440264036676015,retro_1
2008,1.4072623212138922,retro_1
2009,1.3624070776141517,retro_1
2010,1.3308164602359138,retro_1
2011,1.2990191446928365,retro_1
2012,1.2883019837471301,retro_1
2013,1.2733270833513821,retro_1
2014,1.2545783272475584,retro_1
2015,1.2334199990099883,retro_1
2016,1.2104489968930272,retro_1
2017,1.2061031085192455,retro_1
2018,1.2184593191001214,retro_1
2019,1.2508801807973102,retro_1
2020,1.320218283200725,retro_1
2021,1.420808467195644,retro_1
1975,4.285452516836789,retro_2
1976,4.320637644550278,retro_2
1977,4.37515004491401,retro_2
1978,4.4512873512095315,retro_2
1979,4.482475799178644,retro_2
1980,4.450414387418375,retro_2
1981,4.4312338821562935,retro_2
1982,4.509148838294047,retro_2
1983,4.818110439733541,retro_2
1984,5.204599865963385,retro_2
1985,5.564655022127541,retro_2
1986,5.710596349535381,retro_2
1987,5.705180162522771,retro_2
1988,5.636452926461799,retro_2
1989,5.325343272282266,retro_2
1990,5.031050302767792,retro_2
1991,4.746954335864119,retro_2
1992,4.419611554205743,retro_2
1993,4.026807272217496,retro_2
1994,3.596902141933596,retro_2
1995,3.206396270353176,retro_2
1996,2.864286573434575,retro_2
1997,2.5106968545406754,retro_2
1998,2.192098746323256,retro_2
1999,1.8934798012399898,retro_2
2000,1.7200948705989432,retro_2
2001,1.5909771881457093,retro_2
2002,1.5449548191278275,retro_2
2003,1.5381119772498606,retro_2
2004,1.5322813007135296,retro_2
2005,1.5097465491151902,retro_2
2006,1.4820418169948224,retro_2
2007,1.4333459759970668,retro_2
2008,1.400143824737917,retro_2
2009,1.355207053271033,retro_2
2010,1.3238076839432271,retro_2
2011,1.2926016960285056,retro_2
2012,1.28321328167031,retro_2
2013,1.2700602851254863,retro_2
2014,1.2533691524241102,retro_2
2015,1.234225274109514,retro_2
2016,1.2134664114363194,retro_2
2017,1.2117307388343057,retro_2
2018,1.225602638112146,retro_2
2019,1.2518934768918573,retro_2
2020,1.292346971089357,retro_2
1975,4.21737242033633,retro_3
1976,4.237371664414206,retro_3
1977,4.250041492024589,retro_3
1978,4.2685310033596515,retro_3
1979,4.2308100898910395,retro_3
1980,4.132234216243854,retro_3
1981,4.155883737431147,retro_3
1982,4.481519084554501,retro_3
1983,4.922349935537867,retro_3
1984,5.332279707930463,retro_3
1985,5.61168507225173,retro_3
1986,5.763747663334739,retro_3
1987,5.774775379623371,retro_3
1988,5.544591714473517,retro_3
1989,5.27372604454529,retro_3
1990,5.00420566781334,retro_3
1991,4.733332328559606,retro_3
1992,4.367420838335186,retro_3
1993,4.017118902713956,retro_3
1994,3.555764968201218,retro_3
1995,3.1936453757232957,retro_3
1996,2.830185950216887,retro_3
1997,2.49564928460442,retro_3
1998,2.1636854589962566,retro_3
1999,1.8674826297484766,retro_3
2000,1.6957770404247876,retro_3
2001,1.5677150633921835,retro_3
2002,1.5279273388412,retro_3
2003,1.5153077410723013,retro_3
2004,1.5094486441544193,retro_3
2005,1.486880118590148,retro_3
2006,1.4590622092447894,retro_3
2007,1.410379566512317,retro_3
2008,1.3771883079367944,retro_3
2009,1.3320160176914133,retro_3
2010,1.3013190643666814,retro_3
2011,1.271234767193938,retro_3
2012,1.263620681305738,retro_3
2013,1.2527751316814866,retro_3
2014,1.2386113245404906,retro_3
2015,1.222002942724848,retro_3
2016,1.204001331269326,retro_3
2017,1.2073648037805365,retro_3
2018,1.2322103872741512,retro_3
2019,1.272772560078152,retro_3
1975,4.2371548932898575,retro_4
1976,4.270631127881066,retro_4
1977,4.321363683766701,retro_4
1978,4.3939265690936775,retro_4
1979,4.423780250983021,retro_4
1980,4.394057081745012,retro_4
1981,4.379706002965352,retro_4
1982,4.4616965316680695,retro_4
1983,4.76990892556467,retro_4
1984,5.151985730487633,retro_4
1985,5.506830530216679,retro_4
1986,5.649616746933035,retro_4
1987,5.64187049587201,retro_4
1988,5.570971566680648,retro_4
1989,5.2626236482642055,retro_4
1990,4.970183430442642,retro_4
1991,4.68778480945227,retro_4
1992,4.361788305117877,retro_4
1993,3.9714701436500692,retro_4
1994,3.5430385006005958,retro_4
1995,3.1548604787464396,retro_4
1996,2.8143658021145086,retro_4
1997,2.4630601304314297,retro_4
1998,2.1463141020442307,retro_4
1999,1.8498923801310525,retro_4
2000,1.678181739576098,retro_4
2001,1.5500948523428058,retro_4
2002,1.5043732798205858,retro_4
2003,1.4968261680490882,retro_4
2004,1.4900913575526165,retro_4
2005,1.4663841656898884,retro_4
2006,1.4373838302890263,retro_4
2007,1.3877627765563323,retro_4
2008,1.3538291500339463,retro_4
2009,1.3087909312884396,retro_4
2010,1.2779946570968048,retro_4
2011,1.248388189134453,retro_4
2012,1.2418198208819946,retro_4
2013,1.2329894435657647,retro_4
2014,1.2213490933370543,retro_4
2015,1.2073226787911728,retro_4
2016,1.1911688768150006,retro_4
2017,1.1973249717177297,retro_4
2018,1.2323415420285817,retro_4
1975,4.231379504549849,retro_5
1976,4.263638382234256,retro_5
1977,4.311150112329729,retro_5
1978,4.380646571688827,retro_5
1979,4.409538211231919,retro_5
1980,4.382397590895693,retro_5
1981,4.3731784729319925,retro_5
1982,4.460316954101392,retro_5
1983,4.770730607399124,retro_5
1984,5.152156247556557,retro_5
1985,5.505333053736206,retro_5
1986,5.647243431435557,retro_5
1987,5.638699032560181,retro_5
1988,5.566716397339846,retro_5
1989,5.260223637984006,retro_5
1990,4.968522347830381,retro_5
1991,4.6863906633235475,retro_5
1992,4.360217227735197,retro_5
1993,3.9705036313612534,retro_5
1994,3.5421180363620604,retro_5
1995,3.1545325478231474,retro_5
1996,2.8143151072770647,retro_5
1997,2.4637607773643877,retro_5
1998,2.147640817412364,retro_5
1999,1.8521155724942833,retro_5
2000,1.6813433074423432,retro_5
2001,1.554199062560809,retro_5
2002,1.5093408045458092,retro_5
2003,1.5024250879916912,retro_5
2004,1.4960284967293087,retro_5
2005,1.472288887241813,retro_5
2006,1.4429543167576235,retro_5
2007,1.3929101122555283,retro_5
2008,1.3586636809656494,retro_5
2009,1.3134628980101353,retro_5
2010,1.282853203913948,retro_5
2011,1.2542300105151107,retro_5
2012,1.2509280492936605,retro_5
2013,1.2471642700705892,retro_5
2014,1.2409714321818148,retro_5
2015,1.2315807686693903,retro_5
2016,1.2194429059907272,retro_5
2017,1.2300776137192793,retro_5
1975,4.240339474768069,retro_6
1976,4.2759841184889,retro_6
1977,4.333105616788863,retro_6
1978,4.411883177903896,retro_6
1979,4.4438797170675475,retro_6
1980,4.409403560012067,retro_6
1981,4.385526813062494,retro_6
1982,4.45774853149326,retro_6
1983,4.760506892703652,retro_6
1984,5.142164968791053,retro_6
1985,5.498579019552984,retro_6
1986,5.6418529381958615,retro_6
1987,5.634633987947738,retro_6
1988,5.565384045211949,retro_6
1989,5.253926745090194,retro_6
1990,4.9599641934714205,retro_6
1991,4.676140548528286,retro_6
1992,4.349445696973264,retro_6
1993,3.9575065056683476,retro_6
1994,3.528925287117036,retro_6
1995,3.1402544720324364,retro_6
1996,2.800622895571172,retro_6
1997,2.450039667165396,retro_6
1998,2.134356604582536,retro_6
1999,1.8387078383240343,retro_6
2000,1.6679178331346023,retro_6
2001,1.540657903352718,retro_6
2002,1.495629844687162,retro_6
2003,1.4886285234471257,retro_6
2004,1.48184454158937,retro_6
2005,1.4575019750198097,retro_6
2006,1.427573820728258,retro_6
2007,1.3767918782828956,retro_6
2008,1.341947353978779,retro_6
2009,1.296389693804848,retro_6
2010,1.2657950016583832,retro_6
2011,1.2380726740496464,retro_6
2012,1.2377095922602266,retro_6
2013,1.2377983662907277,retro_6
2014,1.2344827706995836,retro_6
2015,1.2250945914021867,retro_6
2016,1.210094171546625,retro_6
1975,4.261064827035375,retro_7
1976,4.297813052875434,retro_7
1977,4.35776297515875,retro_7
1978,4.439231714323763,retro_7
1979,4.472237584357936,retro_7
1980,4.435973583848947,retro_7
1981,4.4084041242435585,retro_7
1982,4.477127173097975,retro_7
1983,4.778767452990464,retro_7
1984,5.1616671849582065,retro_7
1985,5.520037236316442,retro_7
1986,5.664405852189587,retro_7
1987,5.657986564304163,retro_7
1988,5.589696367051111,retro_7
1989,5.276449248227906,retro_7
1990,4.981445455765065,retro_7
1991,4.696679829244177,retro_7
1992,4.369346045519359,retro_7
1993,3.9760706775544308,retro_7
1994,3.546887156978544,retro_7
1995,3.1572254449385544,retro_7
1996,2.8171502357639984,retro_7
1997,2.4659795976424785,retro_7
1998,2.1501500647591256,retro_7
1999,1.8543386261559478,retro_7
2000,1.6837621409728425,retro_7
2001,1.5572290357598446,retro_7
2002,1.5132585281660027,retro_7
2003,1.5076362563036128,retro_7
2004,1.5017951818236306,retro_7
2005,1.4779050962898879,retro_7
2006,1.44793733608973,retro_7
2007,1.396506860991288,retro_7
2008,1.3608932010868688,retro_7
2009,1.3142813290817972,retro_7
2010,1.282923108343308,retro_7
2011,1.2555485348543012,retro_7
2012,1.2585846509459135,retro_7
2013,1.2643825064599723,retro_7
2014,1.2665107375751008,retro_7
2015,1.258424394639243,retro_7
1975,4.235370516103755,retro_8
1976,4.270271401286489,retro_8
1977,4.32510007268535,retro_8
1978,4.4015939168060925,retro_8
1979,4.432529951964697,retro_8
1980,4.399230662345339,retro_8
1981,4.37823203985173,retro_8
1982,4.453247606133197,retro_8
1983,4.756740562995527,retro_8
1984,5.137038875817446,retro_8
1985,5.491411531542986,retro_8
1986,5.633116386992582,retro_8
1987,5.624344334734208,retro_8
1988,5.553344904134636,retro_8
1989,5.242206710357698,retro_8
1990,4.9477972155027885,retro_8
1991,4.663369852746723,retro_8
1992,4.335746397146469,retro_8
1993,3.9434675573636935,retro_8
1994,3.513869910641423,retro_8
1995,3.1249641306266494,retro_8
1996,2.785027592131971,retro_8
1997,2.4347079179083644,retro_8
1998,2.119404375593799,retro_8
1999,1.824751838663342,retro_8
2000,1.6556947169045946,retro_8
2001,1.5307183115341376,retro_8
2002,1.488423596882699,retro_8
2003,1.4839329105757437,retro_8
2004,1.4789039392632317,retro_8
2005,1.454986216695423,retro_8
2006,1.4242862783401096,retro_8
2007,1.371845612029931,retro_8
2008,1.3347001263366383,retro_8
2009,1.2859722074140831,retro_8
2010,1.2521259463496794,retro_8
2011,1.2220582075417405,retro_8
2012,1.2224906883772473,retro_8
2013,1.2272715207011258,retro_8
2014,1.230877717516123,retro_8
1975,4.226565161680813,retro_9
1976,4.257748838375879,retro_9
1977,4.302487764386804,retro_9
1978,4.369342256529167,retro_9
1979,4.397040954690656,retro_9
1980,4.371378751256977,retro_9
1981,4.365951954042951,retro_9
1982,4.456899186585829,retro_9
1983,4.768082961992163,retro_9
1984,5.1474956702614865,retro_9
1985,5.497761869137789,retro_9
1986,5.637136370948319,retro_9
1987,5.62557383440628,retro_9
1988,5.550308850099615,retro_9
1989,5.243310557475052,retro_9
1990,4.950163207420082,retro_9
1991,4.6664860591548765,retro_9
1992,4.338575349774608,retro_9
1993,3.948276430806768,retro_9
1994,3.5184608886890008,retro_9
1995,3.1307041026976123,retro_9
1996,2.7904948518434805,retro_9
1997,2.4407714610608595,retro_9
1998,2.1256465503338378,retro_9
1999,1.8320886856241885,retro_9
2000,1.6645808747107491,retro_9
2001,1.5414663356587708,retro_9
2002,1.5012797086392102,retro_9
2003,1.4982700393125357,retro_9
2004,1.494408070313237,retro_9
2005,1.4709466627813976,retro_9
2006,1.4400455383130752,retro_9
2007,1.3868549936261505,retro_9
2008,1.3485266768961042,retro_9
2009,1.298290606493949,retro_9
2010,1.2627719429173216,retro_9
2011,1.2309142695099786,retro_9
2012,1.232432358545972,retro_9
2013,1.2538048974557807,retro_9
1975,4.235895618409812,retro_10
1976,4.266106957646797,retro_10
1977,4.3081436997257665,retro_10
1978,4.372354520451859,retro_10
1979,4.399174625966599,retro_10
1980,4.375720570096236,retro_10
1981,4.374888452679315,retro_10
1982,4.470788694367054,retro_10
1983,4.784696494848335,retro_10
1984,5.16444747783894,retro_10
1985,5.513874322889848,retro_10
1986,5.652499269434789,retro_10
1987,5.639732294032829,retro_10
1988,5.562846747795586,retro_10
1989,5.256688665964382,retro_10
1990,4.963899419031553,retro_10
1991,4.68067782479753,retro_10
1992,4.353257167443067,retro_10
1993,3.9640785243614474,retro_10
1994,3.534976998430588,retro_10
1995,3.1481549328279677,retro_10
1996,2.8085750637400158,retro_10
1997,2.459735920918507,retro_10
1998,2.1456385059396497,retro_10
1999,1.8535508508941878,retro_10
2000,1.6879844667225243,retro_10
2001,1.567581957107727,retro_10
2002,1.5303880372879948,retro_10
2003,1.5301750994156245,retro_10
2004,1.5279674941558348,retro_10
2005,1.5050215861859737,retro_10
2006,1.4738743682707134,retro_10
2007,1.4200397591677822,retro_10
2008,1.381102782908132,retro_10
2009,1.3293980641867449,retro_10
2010,1.2922978511466738,retro_10
2011,1.2581343504512275,retro_10
2012,1.2542289564571385,retro_10
