year,model,P,Estimate,q975,q025,deviance,parameter_penalty,delta_DIC
2020,Model1,6,3070993.0545460954,3779987.252196927,2499794.0125891743,32.42509361306043,3.6001135151721813,0
2020,Model2,6,3100713.093452729,3809957.9445924577,2529973.62179886,32.509630157808985,3.8619133933040266,0.35
2020,Model3,6,3041726.1910586064,3733085.102478874,2477050.329445267,82.46933048950021,7.5300292938188775,53.97
2020,Model4,6,3104088.247594955,3847334.8999315035,2520222.3276640163,82.68877761462853,8.670077899959939,55.33
