Parameter,Estimate,se
fsh_logq,-17.984805783027163,0.03385079419773728
fsh_logq.1,-17.42933765703696,0.022176381042911024
srv_logq,-16.988530209809426,0.01626564838037307
mr_logq,-0.09050246396316933,0.009549960409117614
log_rbar,13.032603151559803,0.11874380160988418
log_rinit,13.662976371595345,0.1699071345868111
log_Fbar,-3.1292211756405206,0.32675767875781514
log_spr_Fxx,-2.2560853352884593,0.25812895904028643
log_spr_Fxx.1,-2.435151590848912,0.2493529391741092
log_spr_Fxx.2,-2.7842097323666963,0.24748009124368386
log_spr_Fxx.3,-3.1441630156320794,0.2650791965881228
log_spr_Fxx.4,-3.546463486581572,0.3097993649764524
pred_rec,1272694.1705364522,1072474.5350300693
pred_rec.1,1591596.3044623213,1567923.622987821
pred_rec.2,1855323.7971686171,2070940.8074710467
pred_rec.3,1698644.607685189,1797994.286342802
pred_rec.4,1349346.217593661,1207413.3249535155
pred_rec.5,17933583.291875005,2541779.051277779
pred_rec.6,982686.8648192722,719574.9540816352
pred_rec.7,904667.0563374886,620226.754094411
pred_rec.8,887949.8140061968,581585.387481245
pred_rec.9,920942.0923861156,586063.6065033062
pred_rec.10,994914.4805902102,622405.6234900606
pred_rec.11,1047944.5565783997,634169.9627001141
pred_rec.12,954826.9970046706,542589.789784877
pred_rec.13,726548.4011153185,384375.80932689674
pred_rec.14,551823.9097506541,274620.70230722916
pred_rec.15,505328.44174443407,241761.41913217428
pred_rec.16,585744.6087811657,269021.2580880507
pred_rec.17,701859.1876279298,293266.96703572205
pred_rec.18,605911.5568731038,252399.13572275508
pred_rec.19,490257.19253014534,209564.02323974186
pred_rec.20,626490.7034616504,244297.00678900417
pred_rec.21,1000901.5770350075,305387.2009940151
pred_rec.22,927173.6613208841,350530.78526918596
pred_rec.23,2110618.876892897,412167.2724364161
pred_rec.24,1285344.7675756349,425842.1267474444
pred_rec.25,1428170.366871951,399350.7624829037
pred_rec.26,1146470.993089033,356298.58092586754
pred_rec.27,735427.4275743489,287003.6626909112
pred_rec.28,671982.1701633178,242733.8144748858
pred_rec.29,657989.9870577863,228989.77213831097
pred_rec.30,718921.3275629557,217023.68205838738
pred_rec.31,617331.4921079216,201412.3281000742
pred_rec.32,535312.2593263466,177559.78710012842
pred_rec.33,434009.2180178482,172099.88014066147
pred_rec.34,1317851.0496170025,207086.1770306333
pred_rec.35,636857.9834789345,165823.8283424217
pred_rec.36,248261.66947753725,97950.71724646876
pred_rec.37,374142.2003235833,116006.18714368853
pred_rec.38,510389.45011989144,148025.4262254363
pred_rec.39,682125.5716902759,196379.9068713273
pred_rec.40,1774094.014892895,273728.63236227003
pred_rec.41,1140315.7627261388,327400.9513538456
pred_rec.42,1680765.1186517992,407881.64286925906
pred_rec.43,4184583.5975675345,454665.5447463945
pred_rec.44,530749.3020411986,273903.7265842867
pred_rec.45,914101.1963342434,465557.03346581885
pred_rec.46,1158623.0016125198,769318.412522545
