Parameter,Estimate,se
log_M,-2.464163356964894,0.019573020207400378
log_srv_slx_pars,1.3377345835792593,0.3098432320260235
log_srv_slx_pars.1,0.8865229820082641,0.0877834367361473
log_srv_slx_pars.2,-0.5238497154336614,0.39492333242829736
log_srv_slx_pars.3,0.08210068484199451,0.1432293839028064
log_srv_slx_pars.4,0.5451291704672048,0.22175215116584
log_srv_slx_pars.5,0.5529672039971878,0.06377474624638466
log_srv_slx_pars.6,0.5020642248211976,0.4105033450763194
log_srv_slx_pars.7,0.7278958569487629,0.1501954117232603
fsh_logq,-17.591621446700337,0.04230910231447494
fsh_logq.1,-17.273496548431496,0.02721954264645913
fsh_logq.2,-17.02876633276099,0.03931800458559745
srv_logq,-16.86297097628411,0.058339933071438775
srv_logq.1,-16.71843051671895,0.027929717489100784
mr_logq,-0.03159913676781382,0.009801750894123022
log_rbar,13.448102164323318,0.09432769730977045
log_rinit,13.498376238991924,0.14228100168860466
log_sigma_r,-0.6187033758308254,0.0877962525987592
log_Fbar,-2.8248070019287703,0.3237411778009698
log_spr_Fxx,-2.383445796540809,0.26007628672359034
log_spr_Fxx.1,-2.5634093415565413,0.2510272535820111
log_spr_Fxx.2,-2.913768528715108,0.24876427615413518
log_spr_Fxx.3,-3.274536322501189,0.2660111306121012
log_spr_Fxx.4,-3.67716006760386,0.31025195522495347
pred_rec,1038704.18651826,649711.9906420247
pred_rec.1,1052469.5622983437,665758.1560817673
pred_rec.2,1049843.3927911392,668887.9855035866
pred_rec.3,1005246.4965734894,628089.5477370702
pred_rec.4,14289096.817091439,1875282.2743854285
pred_rec.5,954637.4368444923,575118.6275016371
pred_rec.6,958311.2131145535,566238.9907184024
pred_rec.7,979208.8301164384,563580.4926434242
pred_rec.8,963935.9969448629,527038.9026902026
pred_rec.9,913728.802416351,472804.84346005076
pred_rec.10,815663.6162266533,397294.6908457294
pred_rec.11,711067.610506584,325058.1077959286
pred_rec.12,623704.321458324,269002.0966332118
pred_rec.13,539986.9468626826,221134.58535292748
pred_rec.14,474518.96950768924,187030.66601239442
pred_rec.15,455076.2125395101,174970.58958775055
pred_rec.16,484230.2374628538,181331.78482404383
pred_rec.17,521035.34809187753,188774.5225979156
pred_rec.18,491249.3514380827,176481.7549856838
pred_rec.19,469299.88561153517,167586.87659984714
pred_rec.20,580285.4210339084,200303.88131320052
pred_rec.21,693451.7695008084,245059.21098849573
pred_rec.22,931442.6000540054,311866.97842558706
pred_rec.23,1364313.3143430704,377013.1889124909
pred_rec.24,1376910.440039176,393871.6955428264
pred_rec.25,1073640.638171318,352796.07423218264
pred_rec.26,942601.535393794,305230.4219298664
pred_rec.27,722073.922609351,235015.3254117496
pred_rec.28,496789.8808752272,169153.8214126238
pred_rec.29,501578.56708030344,161553.1814158359
pred_rec.30,589669.8082465758,163431.83079422012
pred_rec.31,433383.11366425833,133491.92429449843
pred_rec.32,354901.07575895876,110253.31489480704
pred_rec.33,370738.24882324215,122330.14692303352
pred_rec.34,863178.1360443049,171123.11810548583
pred_rec.35,520564.1294289447,141042.52005595752
pred_rec.36,260792.4654914554,82360.54869101474
pred_rec.37,275973.4399942424,79241.21762066516
pred_rec.38,323997.69297176064,95582.82708726075
pred_rec.39,580443.5298991813,157611.95704133005
pred_rec.40,1215095.4325584988,249133.10621352316
pred_rec.41,1093988.0883369644,318514.5890435505
pred_rec.42,1326750.4619480404,436624.1081147734
pred_rec.43,4393996.30372339,651907.8426762265
pred_rec.44,1412293.7798203796,711623.8130846898
pred_rec.45,1627274.201117776,792691.4524557439
pred_rec.46,1595353.2868760945,917891.725861964
pred_rec.47,974883.1951767347,551945.7730020082
